B28003_001E,B28003_002E,B28003_003E,B28003_004E,B28003_005E,B28003_006E,name,county,county subdivision,state
68.0,53.0,0.0,50.0,3.0,15.0,"Enterprise township, Linn County, Missouri",115,22438,29
60.0,38.0,0.0,38.0,0.0,22.0,"Grantsville township, Linn County, Missouri",115,28612,29
37.0,33.0,0.0,31.0,2.0,4.0,"North Salem township, Linn County, Missouri",115,53300,29
190.0,109.0,1.0,87.0,21.0,81.0,"Benton township, Linn County, Missouri",115,04726,29
59.0,39.0,3.0,36.0,0.0,20.0,"Jackson township, Linn County, Missouri",115,35864,29
294.0,269.0,0.0,226.0,43.0,25.0,"Parson Creek township, Linn County, Missouri",115,56378,29
149.0,111.0,0.0,84.0,27.0,38.0,"Yellow Creek township, Linn County, Missouri",115,81304,29
2042.0,1636.0,5.0,1380.0,251.0,406.0,"Willow Springs township, Howell County, Missouri",091,80116,29
751.0,592.0,0.0,477.0,115.0,159.0,"Benton township, Howell County, Missouri",091,04690,29
460.0,418.0,29.0,313.0,76.0,42.0,"South Fork township, Howell County, Missouri",091,68780,29
649.0,454.0,0.0,355.0,99.0,195.0,"Dry Creek township, Howell County, Missouri",091,20188,29
8193.0,6464.0,61.0,5357.0,1046.0,1729.0,"Howell township, Howell County, Missouri",091,33382,29
600.0,469.0,10.0,365.0,94.0,131.0,"Sisson township, Howell County, Missouri",091,68078,29
232.0,209.0,0.0,170.0,39.0,23.0,"Myatt township, Howell County, Missouri",091,50960,29
1592.0,1160.0,51.0,845.0,264.0,432.0,"Goldsberry township, Howell County, Missouri",091,27748,29
538.0,435.0,1.0,368.0,66.0,103.0,"Kingsville township, Johnson County, Missouri",101,38936,29
322.0,257.0,0.0,210.0,47.0,65.0,"Rose Hill township, Johnson County, Missouri",101,63146,29
8876.0,8299.0,13.0,7485.0,801.0,577.0,"Warrensburg township, Johnson County, Missouri",101,77110,29
2765.0,2605.0,0.0,2486.0,119.0,160.0,"Washington township, Johnson County, Missouri",101,77524,29
2082.0,1873.0,57.0,1613.0,203.0,209.0,"Jackson township, Johnson County, Missouri",101,35846,29
204.0,167.0,6.0,125.0,36.0,37.0,"Jefferson township, Johnson County, Missouri",101,36836,29
447.0,417.0,17.0,334.0,66.0,30.0,"Chilhowee township, Johnson County, Missouri",101,13672,29
259.0,232.0,0.0,220.0,12.0,27.0,"Simpson township, Johnson County, Missouri",101,68006,29
264.0,235.0,0.0,201.0,34.0,29.0,"Columbus township, Johnson County, Missouri",101,15724,29
211.0,167.0,0.0,152.0,15.0,44.0,"Grover township, Johnson County, Missouri",101,29620,29
821.0,734.0,9.0,618.0,107.0,87.0,"Post Oak township, Johnson County, Missouri",101,59312,29
1296.0,1052.0,18.0,881.0,153.0,244.0,"Madison township, Johnson County, Missouri",101,45434,29
739.0,616.0,23.0,545.0,48.0,123.0,"Auglaize township, Laclede County, Missouri",105,02494,29
7672.0,6278.0,45.0,5327.0,906.0,1394.0,"Lebanon township, Laclede County, Missouri",105,41186,29
289.0,228.0,0.0,121.0,107.0,61.0,"Eldridge township, Laclede County, Missouri",105,21556,29
337.0,222.0,5.0,202.0,15.0,115.0,"Gasconade township, Laclede County, Missouri",105,26596,29
