B07003_001E,B07003_004E,B07003_007E,B07003_010E,B07003_013E,B07003_016E,name,county,county subdivision,state
1487.0,1391.0,27.0,58.0,10.0,1.0,"Dublin town, Cheshire County, New Hampshire",005,19140,33
1243.0,1092.0,85.0,4.0,62.0,0.0,"Richmond town, Cheshire County, New Hampshire",005,64420,33
3459.0,2919.0,470.0,0.0,70.0,0.0,"Chesterfield town, Cheshire County, New Hampshire",005,12260,33
3788.0,3358.0,245.0,55.0,98.0,32.0,"Walpole town, Cheshire County, New Hampshire",005,78420,33
4179.0,3590.0,535.0,47.0,7.0,0.0,"Winchester town, Cheshire County, New Hampshire",005,85540,33
872.0,798.0,65.0,0.0,9.0,0.0,"Surry town, Cheshire County, New Hampshire",005,75300,33
5963.0,4809.0,425.0,217.0,508.0,4.0,"Rindge town, Cheshire County, New Hampshire",005,64580,33
213.0,193.0,14.0,4.0,2.0,0.0,"Roxbury town, Cheshire County, New Hampshire",005,65700,33
722.0,669.0,27.0,13.0,7.0,6.0,"Sullivan town, Cheshire County, New Hampshire",005,74900,33
2294.0,2070.0,94.0,77.0,53.0,0.0,"Fitzwilliam town, Cheshire County, New Hampshire",005,26500,33
1821.0,1492.0,110.0,195.0,24.0,0.0,"Alstead town, Cheshire County, New Hampshire",005,00820,33
702.0,623.0,37.0,21.0,21.0,0.0,"Gilsum town, Cheshire County, New Hampshire",005,29220,33
910.0,815.0,68.0,18.0,9.0,0.0,"Harrisville town, Cheshire County, New Hampshire",005,34420,33
5278.0,4820.0,266.0,143.0,49.0,0.0,"Jaffrey town, Cheshire County, New Hampshire",005,38500,33
23070.0,16673.0,3717.0,829.0,1664.0,187.0,"Keene city, Cheshire County, New Hampshire",005,39300,33
1159.0,1076.0,71.0,0.0,12.0,0.0,"Stoddard town, Cheshire County, New Hampshire",005,73700,33
2148.0,1826.0,216.0,30.0,68.0,8.0,"Troy town, Cheshire County, New Hampshire",005,77380,33
562.0,483.0,59.0,3.0,17.0,0.0,"Nelson town, Cheshire County, New Hampshire",005,50580,33
7117.0,6464.0,460.0,17.0,159.0,17.0,"Swanzey town, Cheshire County, New Hampshire",005,75700,33
704.0,641.0,25.0,23.0,15.0,0.0,"Marlow town, Cheshire County, New Hampshire",005,45700,33
3925.0,3465.0,310.0,52.0,98.0,0.0,"Hinsdale town, Cheshire County, New Hampshire",005,36660,33
2241.0,2046.0,54.0,76.0,65.0,0.0,"Canterbury town, Merrimack County, New Hampshire",013,09860,33
2768.0,2599.0,86.0,26.0,50.0,7.0,"Dunbarton town, Merrimack County, New Hampshire",013,19460,33
5403.0,4675.0,322.0,333.0,73.0,0.0,"Loudon town, Merrimack County, New Hampshire",013,43380,33
4505.0,3809.0,108.0,158.0,420.0,10.0,"New London town, Merrimack County, New Hampshire",013,52100,33
1909.0,1821.0,65.0,6.0,17.0,0.0,"Sutton town, Merrimack County, New Hampshire",013,75460,33
2865.0,2686.0,75.0,41.0,63.0,0.0,"Warner town, Merrimack County, New Hampshire",013,78580,33
1468.0,1250.0,169.0,19.0,26.0,4.0,"Wilmot town, Merrimack County, New Hampshire",013,84900,33
5544.0,5062.0,253.0,105.0,92.0,32.0,"Hopkinton town, Merrimack County, New Hampshire",013,37540,33
1848.0,1615.0,171.0,44.0,14.0,4.0,"Webster town, Merrimack County, New Hampshire",013,80020,33
4261.0,3619.0,251.0,284.0,96.0,11.0,"Allenstown town, Merrimack County, New Hampshire",013,00660,33
2550.0,2475.0,40.0,35.0,0.0,0.0,"Chichester town, Merrimack County, New Hampshire",013,12420,33
1272.0,1162.0,66.0,32.0,12.0,0.0,"Danbury town, Merrimack County, New Hampshire",013,16980,33
8396.0,6960.0,801.0,385.0,241.0,9.0,"Franklin city, Merrimack County, New Hampshire",013,27380,33
3932.0,3316.0,414.0,169.0,20.0,13.0,"Boscawen town, Merrimack County, New Hampshire",013,06260,33
4857.0,3947.0,248.0,246.0,416.0,0.0,"Henniker town, Merrimack County, New Hampshire",013,35540,33
13859.0,12123.0,481.0,863.0,374.0,18.0,"Hooksett town, Merrimack County, New Hampshire",013,37300,33
1880.0,1678.0,78.0,44.0,80.0,0.0,"Newbury town, Merrimack County, New Hampshire",013,50900,33
7124.0,6487.0,387.0,107.0,72.0,71.0,"Pembroke town, Merrimack County, New Hampshire",013,60020,33
4726.0,4218.0,272.0,110.0,126.0,0.0,"Northfield town, Merrimack County, New Hampshire",013,54260,33
1254.0,1188.0,45.0,19.0,2.0,0.0,"Salisbury town, Merrimack County, New Hampshire",013,66980,33
7647.0,7272.0,163.0,129.0,50.0,33.0,"Bow town, Merrimack County, New Hampshire",013,06500,33
1669.0,1491.0,101.0,46.0,27.0,4.0,"Bradford town, Merrimack County, New Hampshire",013,06980,33
2755.0,2432.0,159.0,82.0,71.0,11.0,"Andover town, Merrimack County, New Hampshire",013,01460,33
938.0,870.0,34.0,18.0,16.0,0.0,"Hill town, Merrimack County, New Hampshire",013,35860,33
42296.0,35485.0,3619.0,1783.0,1153.0,256.0,"Concord city, Merrimack County, New Hampshire",013,14200,33
4618.0,4192.0,231.0,109.0,86.0,0.0,"Epsom town, Merrimack County, New Hampshire",013,24900,33
892.0,857.0,8.0,0.0,27.0,0.0,"Bath town, Grafton County, New Hampshire",009,03940,33
3295.0,3259.0,29.0,6.0,0.0,1.0,"Campton town, Grafton County, New Hampshire",009,08660,33
2286.0,2147.0,72.0,20.0,47.0,0.0,"Holderness town, Grafton County, New Hampshire",009,36900,33
415.0,380.0,13.0,15.0,7.0,0.0,"Benton town, Grafton County, New Hampshire",009,05060,33
3031.0,2683.0,161.0,85.0,94.0,8.0,"Bristol town, Grafton County, New Hampshire",009,07700,33
1570.0,1296.0,30.0,3.0,82.0,159.0,"Orford town, Grafton County, New Hampshire",009,58500,33
860.0,823.0,16.0,4.0,14.0,3.0,"Piermont town, Grafton County, New Hampshire",009,61060,33
1283.0,1143.0,60.0,5.0,51.0,24.0,"Lincoln town, Grafton County, New Hampshire",009,41860,33
1652.0,1499.0,68.0,42.0,43.0,0.0,"Lisbon town, Grafton County, New Hampshire",009,42020,33
5885.0,4737.0,568.0,312.0,268.0,0.0,"Littleton town, Grafton County, New Hampshire",009,42580,33
1027.0,942.0,23.0,37.0,25.0,0.0,"Bridgewater town, Grafton County, New Hampshire",009,07540,33
283.0,270.0,4.0,0.0,6.0,3.0,"Easton town, Grafton County, New Hampshire",009,22020,33
577.0,479.0,40.0,0.0,58.0,0.0,"Hebron town, Grafton County, New Hampshire",009,35220,33
0.0,0.0,0.0,0.0,0.0,0.0,"Livermore town, Grafton County, New Hampshire",009,42820,33
3879.0,3388.0,271.0,61.0,159.0,0.0,"Canaan town, Grafton County, New Hampshire",009,08980,33
62.0,59.0,2.0,0.0,1.0,0.0,"Ellsworth town, Grafton County, New Hampshire",009,23860,33
