B19001_001E,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,name,county,county subdivision,state
7213.0,492.0,616.0,546.0,364.0,451.0,306.0,291.0,372.0,158.0,590.0,822.0,896.0,359.0,420.0,267.0,263.0,"Sonora CCD, Tuolumne County, California",109,93080,06
5582.0,255.0,219.0,220.0,96.0,432.0,250.0,323.0,139.0,249.0,499.0,510.0,921.0,475.0,200.0,442.0,352.0,"East Sonora-Phoenix Lake CCD, Tuolumne County, California",109,90835,06
4582.0,115.0,357.0,101.0,312.0,166.0,125.0,261.0,84.0,206.0,333.0,480.0,550.0,586.0,321.0,303.0,282.0,"Escalon CCD, San Joaquin County, California",077,90900,06
4223.0,160.0,95.0,76.0,168.0,54.0,91.0,86.0,105.0,111.0,340.0,361.0,557.0,548.0,461.0,598.0,412.0,"Thornton CCD, San Joaquin County, California",077,93340,06
1972.0,39.0,8.0,41.0,57.0,89.0,64.0,117.0,65.0,45.0,198.0,257.0,262.0,300.0,135.0,103.0,192.0,"Linden-Farmington CCD, San Joaquin County, California",077,91630,06
4041.0,169.0,146.0,250.0,119.0,240.0,148.0,73.0,165.0,131.0,369.0,348.0,497.0,380.0,266.0,332.0,408.0,"Lockeford CCD, San Joaquin County, California",077,91690,06
29056.0,1406.0,1228.0,1600.0,1849.0,1424.0,1432.0,1232.0,1660.0,976.0,2598.0,2914.0,3560.0,2297.0,1631.0,1777.0,1472.0,"Lodi CCD, San Joaquin County, California",077,91700,06
109440.0,8621.0,8402.0,6302.0,7241.0,6115.0,6318.0,5668.0,5320.0,4439.0,8726.0,11330.0,11293.0,7698.0,4264.0,3778.0,3925.0,"Stockton CCD, San Joaquin County, California",077,93240,06
31659.0,1127.0,1368.0,1321.0,1285.0,1278.0,1395.0,1335.0,1102.0,1167.0,2355.0,3631.0,5001.0,3389.0,2551.0,2059.0,1295.0,"Manteca CCD, San Joaquin County, California",077,91870,06
5978.0,166.0,86.0,136.0,324.0,258.0,182.0,277.0,222.0,235.0,365.0,524.0,851.0,572.0,394.0,732.0,654.0,"Ripon CCD, San Joaquin County, California",077,92620,06
32857.0,1169.0,779.0,788.0,874.0,863.0,721.0,1071.0,1106.0,769.0,2394.0,3278.0,5352.0,4332.0,3153.0,3834.0,2374.0,"Tracy CCD, San Joaquin County, California",077,93400,06
3442.0,167.0,117.0,107.0,192.0,184.0,113.0,169.0,114.0,229.0,230.0,434.0,458.0,291.0,311.0,128.0,198.0,"Sutter Creek-Plymouth CCD, Amador County, California",005,93300,06
3202.0,108.0,176.0,263.0,246.0,192.0,202.0,73.0,89.0,86.0,269.0,514.0,460.0,192.0,93.0,114.0,125.0,"Jackson CCD, Amador County, California",005,91430,06
4354.0,227.0,203.0,280.0,206.0,211.0,363.0,206.0,135.0,181.0,251.0,430.0,536.0,519.0,140.0,169.0,297.0,"Pine Grove-Silver Lake CCD, Amador County, California",005,92470,06
3187.0,104.0,131.0,130.0,201.0,143.0,114.0,109.0,127.0,159.0,182.0,526.0,526.0,333.0,213.0,105.0,84.0,"Ione CCD, Amador County, California",005,91410,06
2925.0,210.0,211.0,175.0,299.0,173.0,150.0,273.0,158.0,136.0,209.0,283.0,323.0,149.0,70.0,68.0,38.0,"Dos Palos CCD, Merced County, California",047,90720,06
2308.0,94.0,198.0,226.0,192.0,121.0,118.0,105.0,212.0,124.0,165.0,307.0,171.0,153.0,55.0,53.0,14.0,"Planada-Le Grand CCD, Merced County, California",047,92500,06
12292.0,855.0,761.0,483.0,829.0,702.0,731.0,635.0,867.0,662.0,1009.0,1018.0,1728.0,749.0,486.0,565.0,212.0,"Los Banos CCD, Merced County, California",047,91760,06
31404.0,2799.0,2531.0,2226.0,1895.0,1442.0,1892.0,1956.0,1657.0,1349.0,2107.0,3212.0,2930.0,1804.0,1173.0,1369.0,1062.0,"Merced CCD, Merced County, California",047,91960,06
326.0,18.0,32.0,8.0,13.0,15.0,16.0,21.0,9.0,19.0,44.0,34.0,31.0,31.0,22.0,2.0,11.0,"Snelling CCD, Merced County, California",047,93050,06
