B19001_001E,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,name,county,county subdivision,state
6563.0,515.0,234.0,317.0,714.0,248.0,504.0,394.0,316.0,347.0,461.0,666.0,958.0,342.0,211.0,195.0,141.0,"Sutherlin CCD, Douglas County, Oregon",019,93153,41
4633.0,220.0,309.0,252.0,366.0,391.0,218.0,207.0,227.0,229.0,370.0,699.0,519.0,304.0,121.0,103.0,98.0,"Tillamook CCD, Tillamook County, Oregon",057,93213,41
1207.0,132.0,54.0,60.0,65.0,114.0,114.0,53.0,70.0,51.0,46.0,122.0,131.0,98.0,9.0,24.0,64.0,"Neskowin CCD, Tillamook County, Oregon",057,92108,41
1539.0,68.0,110.0,119.0,74.0,21.0,96.0,87.0,120.0,89.0,106.0,212.0,210.0,103.0,29.0,54.0,41.0,"Nehalem CCD, Tillamook County, Oregon",057,92091,41
2810.0,66.0,31.0,87.0,64.0,56.0,116.0,116.0,56.0,132.0,326.0,368.0,348.0,354.0,254.0,217.0,219.0,"Carlton CCD, Yamhill County, Oregon",071,90459,41
2844.0,223.0,48.0,141.0,109.0,154.0,84.0,206.0,182.0,116.0,258.0,286.0,359.0,253.0,190.0,136.0,99.0,"Dayton-Amity CCD, Yamhill County, Oregon",071,90816,41
13233.0,750.0,635.0,774.0,630.0,736.0,561.0,704.0,794.0,882.0,1081.0,1262.0,1721.0,1142.0,535.0,433.0,593.0,"McMinnville CCD, Yamhill County, Oregon",071,91734,41
3609.0,193.0,198.0,233.0,259.0,175.0,142.0,224.0,175.0,143.0,294.0,539.0,389.0,239.0,221.0,122.0,63.0,"Sheridan CCD, Yamhill County, Oregon",071,92890,41
13456.0,656.0,475.0,443.0,532.0,526.0,478.0,667.0,828.0,681.0,922.0,1490.0,2189.0,1514.0,646.0,743.0,666.0,"Newberg CCD, Yamhill County, Oregon",071,92125,41
448.0,69.0,44.0,18.0,36.0,21.0,5.0,30.0,26.0,6.0,60.0,32.0,43.0,21.0,0.0,30.0,7.0,"Hereford CCD, Baker County, Oregon",001,91326,41
502.0,42.0,21.0,26.0,26.0,36.0,30.0,46.0,14.0,39.0,62.0,33.0,34.0,59.0,9.0,9.0,16.0,"Halfway CCD, Baker County, Oregon",001,91258,41
385.0,32.0,13.0,16.0,39.0,28.0,23.0,42.0,24.0,30.0,28.0,49.0,35.0,10.0,5.0,1.0,10.0,"Eagle Valley CCD, Baker County, Oregon",001,90969,41
216.0,11.0,4.0,28.0,12.0,8.0,17.0,11.0,11.0,34.0,38.0,11.0,5.0,17.0,2.0,0.0,7.0,"Huntington CCD, Baker County, Oregon",001,91377,41
4632.0,278.0,352.0,340.0,311.0,290.0,282.0,220.0,340.0,208.0,400.0,478.0,431.0,291.0,267.0,47.0,97.0,"Baker City CCD, Baker County, Oregon",001,90204,41
1301.0,266.0,103.0,78.0,37.0,79.0,115.0,27.0,57.0,88.0,53.0,163.0,106.0,55.0,10.0,26.0,38.0,"Williams CCD, Josephine County, Oregon",033,93519,41
3635.0,533.0,287.0,328.0,274.0,373.0,229.0,133.0,171.0,177.0,182.0,376.0,264.0,101.0,24.0,98.0,85.0,"Cave Junction CCD, Josephine County, Oregon",033,90493,41
25588.0,2200.0,2049.0,1555.0,1767.0,1799.0,1553.0,1393.0,1463.0,910.0,1937.0,2947.0,2826.0,1351.0,528.0,530.0,780.0,"Grants Pass CCD, Josephine County, Oregon",033,91241,41
2914.0,169.0,191.0,238.0,143.0,136.0,299.0,188.0,128.0,92.0,160.0,378.0,415.0,158.0,66.0,114.0,39.0,"Northwest Josephine CCD, Josephine County, Oregon",033,92295,41
2176.0,193.0,141.0,81.0,152.0,123.0,188.0,159.0,58.0,149.0,226.0,225.0,318.0,41.0,74.0,25.0,23.0,"Wilderville CCD, Josephine County, Oregon",033,93485,41
2058.0,83.0,230.0,127.0,151.0,234.0,136.0,49.0,81.0,160.0,200.0,143.0,243.0,81.0,31.0,62.0,47.0,"Chiloquin CCD, Klamath County, Oregon",035,90527,41
