B23025_001E,B23025_002E,B23025_003E,B23025_004E,B23025_005E,B23025_006E,B23025_007E,name,county,county subdivision,state
455.0,319.0,319.0,301.0,18.0,0.0,136.0,"Onamia township, Mille Lacs County, Minnesota",095,48328,27
580.0,409.0,409.0,385.0,24.0,0.0,171.0,"Page township, Mille Lacs County, Minnesota",095,49480,27
1014.0,578.0,578.0,488.0,90.0,0.0,436.0,"Kathio township, Mille Lacs County, Minnesota",095,32516,27
1822.0,1244.0,1244.0,1219.0,25.0,0.0,578.0,"Princeton township, Mille Lacs County, Minnesota",095,52540,27
158.0,96.0,96.0,89.0,7.0,0.0,62.0,"Dailey township, Mille Lacs County, Minnesota",095,14500,27
555.0,252.0,252.0,232.0,20.0,0.0,303.0,"East Side township, Mille Lacs County, Minnesota",095,17810,27
970.0,682.0,682.0,647.0,35.0,0.0,288.0,"Greenbush township, Mille Lacs County, Minnesota",095,25586,27
3371.0,2231.0,2231.0,2134.0,97.0,0.0,1140.0,"Princeton city, Mille Lacs County, Minnesota",095,52522,27
172.0,135.0,135.0,135.0,0.0,0.0,37.0,"Emmet township, Renville County, Minnesota",129,19322,27
189.0,138.0,138.0,136.0,2.0,0.0,51.0,"Ericson township, Renville County, Minnesota",129,19628,27
100.0,77.0,77.0,77.0,0.0,0.0,23.0,"Norfolk township, Renville County, Minnesota",129,46600,27
144.0,94.0,94.0,94.0,0.0,0.0,50.0,"Crooks township, Renville County, Minnesota",129,13852,27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Redwood Falls city, Renville County, Minnesota",129,53656,27
145.0,120.0,119.0,112.0,7.0,1.0,25.0,"Bandon township, Renville County, Minnesota",129,03484,27
716.0,470.0,470.0,441.0,29.0,0.0,246.0,"Bird Island city, Renville County, Minnesota",129,06076,27
121.0,89.0,89.0,85.0,4.0,0.0,32.0,"Brookfield township, Renville County, Minnesota",129,07912,27
427.0,249.0,249.0,231.0,18.0,0.0,178.0,"Franklin city, Renville County, Minnesota",129,22364,27
125.0,98.0,98.0,98.0,0.0,0.0,27.0,"Henryville township, Renville County, Minnesota",129,28610,27
179.0,113.0,113.0,110.0,3.0,0.0,66.0,"Melville township, Renville County, Minnesota",129,41624,27
173.0,112.0,112.0,110.0,2.0,0.0,61.0,"Palmyra township, Renville County, Minnesota",129,49606,27
184.0,108.0,108.0,106.0,2.0,0.0,76.0,"Preston Lake township, Renville County, Minnesota",129,52486,27
177.0,124.0,124.0,124.0,0.0,0.0,53.0,"Wang township, Renville County, Minnesota",129,68026,27
158.0,115.0,115.0,115.0,0.0,0.0,43.0,"Winfield township, Renville County, Minnesota",129,70852,27
133.0,96.0,96.0,96.0,0.0,0.0,37.0,"Birch Cooley township, Renville County, Minnesota",129,05968,27
545.0,288.0,288.0,283.0,5.0,0.0,257.0,"Buffalo Lake city, Renville County, Minnesota",129,08488,27
133.0,77.0,77.0,73.0,4.0,0.0,56.0,"Martinsburg township, Renville County, Minnesota",129,40832,27
1103.0,740.0,737.0,685.0,52.0,3.0,363.0,"Eckles township, Beltrami County, Minnesota",007,17954,27
