B28003_001E,B28003_002E,B28003_003E,B28003_004E,B28003_005E,B28003_006E,name,county,county subdivision,state
367.0,290.0,1.0,262.0,27.0,77.0,"Mitchell CCD, Wheeler County, Oregon",069,91938,41
376.0,330.0,0.0,284.0,46.0,46.0,"Ione-Lexington CCD, Morrow County, Oregon",049,91411,41
2775.0,2347.0,38.0,1934.0,375.0,428.0,"Boardman CCD, Morrow County, Oregon",049,90323,41
785.0,660.0,0.0,618.0,42.0,125.0,"Heppner CCD, Morrow County, Oregon",049,91309,41
3892.0,3333.0,0.0,3073.0,260.0,559.0,"Seaside CCD, Clatsop County, Oregon",007,92839,41
10822.0,9637.0,32.0,8615.0,990.0,1185.0,"Astoria CCD, Clatsop County, Oregon",007,90153,41
836.0,763.0,0.0,719.0,44.0,73.0,"Knappa-Brownsmead CCD, Clatsop County, Oregon",007,91598,41
426.0,388.0,4.0,304.0,80.0,38.0,"Jewell CCD, Clatsop County, Oregon",007,91445,41
446.0,322.0,24.0,195.0,103.0,124.0,"Powers CCD, Coos County, Oregon",011,92567,41
3059.0,2619.0,41.0,1972.0,606.0,440.0,"Bandon CCD, Coos County, Oregon",011,90221,41
2021.0,1713.0,15.0,1480.0,218.0,308.0,"Myrtle Point CCD, Coos County, Oregon",011,92074,41
12896.0,10748.0,124.0,9288.0,1336.0,2148.0,"Coos Bay CCD, Coos County, Oregon",011,90629,41
2318.0,1928.0,0.0,1680.0,248.0,390.0,"Eastside CCD, Coos County, Oregon",011,91003,41
3302.0,2586.0,22.0,2045.0,519.0,716.0,"Coquille CCD, Coos County, Oregon",011,90646,41
2431.0,2101.0,60.0,1723.0,318.0,330.0,"North Bayside CCD, Coos County, Oregon",011,92159,41
1467.0,1157.0,31.0,907.0,219.0,310.0,"Port Orford CCD, Curry County, Oregon",015,92533,41
7.0,7.0,0.0,7.0,0.0,0.0,"Agness CCD, Curry County, Oregon",015,90051,41
3959.0,3396.0,51.0,3053.0,292.0,563.0,"Brookings CCD, Curry County, Oregon",015,90357,41
2479.0,2137.0,0.0,1976.0,161.0,342.0,"Gold Beach CCD, Curry County, Oregon",015,91207,41
2470.0,1949.0,33.0,1515.0,401.0,521.0,"Harbor CCD, Curry County, Oregon",015,91275,41
463.0,346.0,20.0,276.0,50.0,117.0,"Condon CCD, Gilliam County, Oregon",021,90612,41
342.0,296.0,4.0,264.0,28.0,46.0,"Arlington CCD, Gilliam County, Oregon",021,90102,41
487.0,467.0,0.0,424.0,43.0,20.0,"Parkdale CCD, Hood River County, Oregon",027,92431,41
1894.0,1700.0,72.0,1474.0,154.0,194.0,"Odell CCD, Hood River County, Oregon",027,92380,41
346.0,310.0,0.0,291.0,19.0,36.0,"Dee CCD, Hood River County, Oregon",027,90850,41
573.0,490.0,8.0,431.0,51.0,83.0,"Cascade Locks CCD, Hood River County, Oregon",027,90476,41
5243.0,4720.0,41.0,4020.0,659.0,523.0,"Hood River CCD, Hood River County, Oregon",027,91343,41
885.0,691.0,0.0,415.0,276.0,194.0,"Silver Lake-Fort Rock CCD, Lake County, Oregon",037,92924,41
155.0,131.0,0.0,96.0,35.0,24.0,"Warner Valley CCD, Lake County, Oregon",037,93417,41
266.0,239.0,2.0,214.0,23.0,27.0,"Summer Lake CCD, Lake County, Oregon",037,93145,41
2216.0,1700.0,0.0,1458.0,242.0,516.0,"Lakeview CCD, Lake County, Oregon",037,91632,41
1466.0,1315.0,46.0,1194.0,75.0,151.0,"Corbett CCD, Multnomah County, Oregon",051,90663,41
1134.0,1042.0,0.0,967.0,75.0,92.0,"Skyline CCD, Multnomah County, Oregon",051,92975,41
916.0,795.0,8.0,700.0,87.0,121.0,"Cove CCD, Union County, Oregon",061,90714,41
55.0,35.0,9.0,26.0,0.0,20.0,"Starkey CCD, Union County, Oregon",061,93111,41
1288.0,1056.0,42.0,937.0,77.0,232.0,"Elgin CCD, Union County, Oregon",061,91037,41
6787.0,5930.0,43.0,5089.0,798.0,857.0,"La Grande CCD, Union County, Oregon",061,91615,41
1245.0,1060.0,0.0,931.0,129.0,185.0,"Union CCD, Union County, Oregon",061,93281,41
582.0,543.0,0.0,470.0,73.0,39.0,"Yonna Valley-Poe Valley CCD, Klamath County, Oregon",035,93594,41
1017.0,856.0,20.0,770.0,66.0,161.0,"East Marion CCD, Marion County, Oregon",047,90994,41
2667.0,2522.0,0.0,2306.0,216.0,145.0,"Beavercreek CCD, Clackamas County, Oregon",005,90272,41
1972.0,1823.0,44.0,1471.0,308.0,149.0,"Chehalem Mountains CCD, Washington County, Oregon",067,90510,41
603.0,497.0,5.0,413.0,79.0,106.0,"Langell Valley CCD, Klamath County, Oregon",035,91651,41
29847.0,28818.0,44.0,27142.0,1632.0,1029.0,"Rockcreek CCD, Washington County, Oregon",067,92678,41
850.0,801.0,16.0,628.0,157.0,49.0,"Wingville-Haines CCD, Baker County, Oregon",001,93555,41
2290.0,2097.0,37.0,1885.0,175.0,193.0,"McKenzie River CCD, Lane County, Oregon",039,91719,41
905.0,742.0,18.0,660.0,64.0,163.0,"Middle Siuslaw River-Triangle Lake CCD, Lane County, Oregon",039,91889,41
6056.0,5130.0,57.0,4451.0,622.0,926.0,"Florence CCD, Lane County, Oregon",039,91147,41
1177.0,1073.0,36.0,913.0,124.0,104.0,"Dunes City CCD, Lane County, Oregon",039,90943,41
12612.0,10892.0,44.0,9462.0,1386.0,1720.0,"Hermiston-Umatilla CCD, Umatilla County, Oregon",059,91334,41
600.0,540.0,31.0,422.0,87.0,60.0,"Upper Siuslaw River CCD, Lane County, Oregon",039,93300,41
6627.0,5654.0,37.0,4963.0,654.0,973.0,"Prineville CCD, Crook County, Oregon",013,92592,41
5713.0,5212.0,48.0,4577.0,587.0,501.0,"Newport CCD, Lincoln County, Oregon",041,92133,41
5465.0,4570.0,49.0,4117.0,404.0,895.0,"Lincoln City CCD, Lincoln County, Oregon",041,91674,41
3866.0,3170.0,47.0,2703.0,420.0,696.0,"Milton-Freewater CCD, Umatilla County, Oregon",059,91929,41
1016.0,844.0,8.0,735.0,101.0,172.0,"Umatilla Reservation CCD, Umatilla County, Oregon",059,93270,41
196968.0,179989.0,923.0,165300.0,13766.0,16979.0,"Portland East CCD, Multnomah County, Oregon",051,92518,41
66232.0,62533.0,418.0,56915.0,5200.0,3699.0,"Portland West CCD, Multnomah County, Oregon",051,92520,41
52373.0,47047.0,101.0,41929.0,5017.0,5326.0,"Gresham CCD, Multnomah County, Oregon",051,91249,41
84.0,73.0,0.0,63.0,10.0,11.0,"West Bench CCD, Malheur County, Oregon",045,93442,41
6563.0,5795.0,76.0,5018.0,701.0,768.0,"Sutherlin CCD, Douglas County, Oregon",019,93153,41
4633.0,3940.0,35.0,3579.0,326.0,693.0,"Tillamook CCD, Tillamook County, Oregon",057,93213,41
1207.0,1062.0,19.0,824.0,219.0,145.0,"Neskowin CCD, Tillamook County, Oregon",057,92108,41
1539.0,1353.0,17.0,1150.0,186.0,186.0,"Nehalem CCD, Tillamook County, Oregon",057,92091,41
2810.0,2567.0,37.0,2250.0,280.0,243.0,"Carlton CCD, Yamhill County, Oregon",071,90459,41
2844.0,2667.0,37.0,2351.0,279.0,177.0,"Dayton-Amity CCD, Yamhill County, Oregon",071,90816,41
13233.0,11889.0,65.0,10640.0,1184.0,1344.0,"McMinnville CCD, Yamhill County, Oregon",071,91734,41
3609.0,3057.0,31.0,2680.0,346.0,552.0,"Sheridan CCD, Yamhill County, Oregon",071,92890,41
13456.0,12408.0,162.0,11150.0,1096.0,1048.0,"Newberg CCD, Yamhill County, Oregon",071,92125,41
448.0,370.0,10.0,276.0,84.0,78.0,"Hereford CCD, Baker County, Oregon",001,91326,41
502.0,461.0,6.0,397.0,58.0,41.0,"Halfway CCD, Baker County, Oregon",001,91258,41
385.0,308.0,0.0,247.0,61.0,77.0,"Eagle Valley CCD, Baker County, Oregon",001,90969,41
216.0,154.0,29.0,84.0,41.0,62.0,"Huntington CCD, Baker County, Oregon",001,91377,41
4632.0,3760.0,32.0,3249.0,479.0,872.0,"Baker City CCD, Baker County, Oregon",001,90204,41
1301.0,1002.0,35.0,865.0,102.0,299.0,"Williams CCD, Josephine County, Oregon",033,93519,41
3635.0,3033.0,82.0,2619.0,332.0,602.0,"Cave Junction CCD, Josephine County, Oregon",033,90493,41
25588.0,22021.0,298.0,19610.0,2113.0,3567.0,"Grants Pass CCD, Josephine County, Oregon",033,91241,41
2914.0,2658.0,72.0,2291.0,295.0,256.0,"Northwest Josephine CCD, Josephine County, Oregon",033,92295,41
2176.0,1864.0,28.0,1701.0,135.0,312.0,"Wilderville CCD, Josephine County, Oregon",033,93485,41
2058.0,1640.0,53.0,1206.0,381.0,418.0,"Chiloquin CCD, Klamath County, Oregon",035,90527,41
19814.0,16808.0,98.0,14946.0,1764.0,3006.0,"Klamath Falls CCD, Klamath County, Oregon",035,91581,41
829.0,689.0,2.0,572.0,115.0,140.0,"Merrill CCD, Klamath County, Oregon",035,91870,41
567.0,477.0,0.0,388.0,89.0,90.0,"Malin CCD, Klamath County, Oregon",035,91785,41
1338.0,1222.0,0.0,1084.0,138.0,116.0,"Keno CCD, Klamath County, Oregon",035,91564,41
1380.0,1158.0,10.0,925.0,223.0,222.0,"Crescent Lake CCD, Klamath County, Oregon",035,90731,41
7005.0,6062.0,23.0,5388.0,651.0,943.0,"Pendleton CCD, Umatilla County, Oregon",059,92448,41
932.0,750.0,0.0,698.0,52.0,182.0,"Pilot Rock CCD, Umatilla County, Oregon",059,92465,41
402.0,329.0,7.0,299.0,23.0,73.0,"Umapine CCD, Umatilla County, Oregon",059,93264,41
437.0,386.0,0.0,300.0,86.0,51.0,"Weston CCD, Umatilla County, Oregon",059,93451,41
706.0,629.0,6.0,524.0,99.0,77.0,"Athena CCD, Umatilla County, Oregon",059,90170,41
1217.0,1039.0,35.0,897.0,107.0,178.0,"Siletz CCD, Lincoln County, Oregon",041,92907,41
2081.0,1858.0,28.0,1580.0,250.0,223.0,"Toledo CCD, Lincoln County, Oregon",041,93230,41
3728.0,3233.0,41.0,2719.0,473.0,495.0,"Waldport CCD, Lincoln County, Oregon",041,93349,41
309.0,165.0,0.0,156.0,9.0,144.0,"Eddyville CCD, Lincoln County, Oregon",041,91020,41
2161.0,1909.0,33.0,1712.0,164.0,252.0,"Depoe Bay CCD, Lincoln County, Oregon",041,90884,41
3373.0,3269.0,14.0,3142.0,113.0,104.0,"North Albany CCD, Benton County, Oregon",003,92142,41
1343.0,1301.0,31.0,1096.0,174.0,42.0,"Southwest Benton CCD, Benton County, Oregon",003,93077,41
26938.0,25483.0,126.0,23386.0,1971.0,1455.0,"Corvallis CCD, Benton County, Oregon",003,90680,41
1503.0,1328.0,26.0,1167.0,135.0,175.0,"Southeast Benton CCD, Benton County, Oregon",003,93009,41
1618.0,1548.0,36.0,1449.0,63.0,70.0,"North Benton CCD, Benton County, Oregon",003,92176,41
972.0,864.0,15.0,794.0,55.0,108.0,"Goble CCD, Columbia County, Oregon",009,91190,41
8848.0,7862.0,51.0,7349.0,462.0,986.0,"St. Helens CCD, Columbia County, Oregon",009,92703,41
2558.0,2114.0,42.0,1845.0,227.0,444.0,"Clatskanie CCD, Columbia County, Oregon",009,90544,41
1657.0,1443.0,23.0,1295.0,125.0,214.0,"Rainier CCD, Columbia County, Oregon",009,92601,41
3905.0,3573.0,53.0,3291.0,229.0,332.0,"Scappoose CCD, Columbia County, Oregon",009,92805,41
1273.0,1082.0,8.0,984.0,90.0,191.0,"Vernonia CCD, Columbia County, Oregon",009,93332,41
1018.0,987.0,0.0,935.0,52.0,31.0,"Powell Butte CCD, Crook County, Oregon",013,92550,41
1685.0,1487.0,18.0,1324.0,145.0,198.0,"Crooked River CCD, Crook County, Oregon",013,90765,41
413.0,361.0,3.0,306.0,52.0,52.0,"Moro CCD, Sherman County, Oregon",055,91989,41
366.0,319.0,5.0,284.0,30.0,47.0,"Wasco CCD, Sherman County, Oregon",055,93434,41
1417.0,1204.0,40.0,999.0,165.0,213.0,"Dufur CCD, Wasco County, Oregon",065,90935,41
115.0,91.0,0.0,84.0,7.0,24.0,"Antelope CCD, Wasco County, Oregon",065,90085,41
8376.0,7161.0,121.0,6123.0,917.0,1215.0,"The Dalles CCD, Wasco County, Oregon",065,93196,41
227.0,151.0,5.0,111.0,35.0,76.0,"Warm Springs CCD, Wasco County, Oregon",065,93400,41
560.0,443.0,11.0,378.0,54.0,117.0,"Drewsey CCD, Harney County, Oregon",025,90918,41
2242.0,1909.0,16.0,1585.0,308.0,333.0,"Burns CCD, Harney County, Oregon",025,90391,41
277.0,228.0,0.0,196.0,32.0,49.0,"Diamond CCD, Harney County, Oregon",025,90901,41
1909.0,1750.0,39.0,1588.0,123.0,159.0,"Lowell CCD, Lane County, Oregon",039,91700,41
1989.0,1528.0,32.0,1209.0,287.0,461.0,"Oakridge CCD, Lane County, Oregon",039,92346,41
2210.0,2001.0,54.0,1873.0,74.0,209.0,"Pleasant Hill CCD, Lane County, Oregon",039,92482,41
5068.0,4610.0,87.0,4000.0,523.0,458.0,"Badger Mountain CCD, Lane County, Oregon",039,90187,41
2033.0,1875.0,12.0,1679.0,184.0,158.0,"Marcola CCD, Lane County, Oregon",039,91802,41
7824.0,6820.0,140.0,5516.0,1164.0,1004.0,"Cottage Grove CCD, Lane County, Oregon",039,90697,41
3661.0,3399.0,58.0,3027.0,314.0,262.0,"Creswell CCD, Lane County, Oregon",039,90748,41
107224.0,98545.0,564.0,87550.0,10431.0,8679.0,"Eugene-Springfield CCD, Lane County, Oregon",039,91105,41
902.0,849.0,20.0,735.0,94.0,53.0,"Coburg CCD, Lane County, Oregon",039,90578,41
4904.0,4309.0,61.0,3774.0,474.0,595.0,"Junction City CCD, Lane County, Oregon",039,91513,41
213.0,170.0,6.0,156.0,8.0,43.0,"Jordan Valley CCD, Malheur County, Oregon",045,91479,41
264.0,219.0,4.0,202.0,13.0,45.0,"Owyhee CCD, Malheur County, Oregon",045,92414,41
452.0,397.0,31.0,355.0,11.0,55.0,"Dead Ox Flat CCD, Malheur County, Oregon",045,90833,41
1403.0,1201.0,19.0,919.0,263.0,202.0,"Nyssa CCD, Malheur County, Oregon",045,92329,41
1481.0,1150.0,23.0,931.0,196.0,331.0,"Vale CCD, Malheur County, Oregon",045,93315,41
396.0,320.0,0.0,253.0,67.0,76.0,"Adrian CCD, Malheur County, Oregon",045,90017,41
362.0,323.0,7.0,294.0,22.0,39.0,"Brogan CCD, Malheur County, Oregon",045,90340,41
5242.0,4216.0,34.0,3353.0,829.0,1026.0,"Ontario CCD, Malheur County, Oregon",045,92397,41
324.0,274.0,0.0,256.0,18.0,50.0,"Malheur Junction CCD, Malheur County, Oregon",045,91768,41
41.0,36.0,3.0,28.0,5.0,5.0,"Juntura CCD, Malheur County, Oregon",045,91530,41
101.0,92.0,5.0,73.0,14.0,9.0,"Imnaha CCD, Wallowa County, Oregon",063,91394,41
720.0,590.0,4.0,503.0,83.0,130.0,"Wallowa CCD, Wallowa County, Oregon",063,93366,41
811.0,691.0,3.0,585.0,103.0,120.0,"Joseph CCD, Wallowa County, Oregon",063,91496,41
1431.0,1196.0,0.0,1043.0,153.0,235.0,"Enterprise CCD, Wallowa County, Oregon",063,91071,41
63.0,55.0,1.0,49.0,5.0,8.0,"Flora CCD, Wallowa County, Oregon",063,91139,41
163223.0,154420.0,512.0,143456.0,10452.0,8803.0,"Beaverton-Hillsboro CCD, Washington County, Oregon",067,90289,41
