B19001H_001E,B19001H_002E,B19001H_003E,B19001H_004E,B19001H_005E,B19001H_006E,B19001H_007E,B19001H_008E,B19001H_009E,B19001H_010E,B19001H_011E,B19001H_012E,B19001H_013E,B19001H_014E,B19001H_015E,B19001H_016E,B19001H_017E,name,county,county subdivision,state
1604.0,72.0,110.0,102.0,68.0,75.0,91.0,90.0,77.0,93.0,109.0,82.0,375.0,145.0,33.0,49.0,33.0,"Castleton town, Rutland County, Vermont",021,11950,50
1259.0,83.0,75.0,86.0,74.0,22.0,119.0,33.0,48.0,35.0,152.0,163.0,206.0,64.0,77.0,22.0,0.0,"Pittsford town, Rutland County, Vermont",021,55600,50
429.0,3.0,0.0,8.0,6.0,20.0,30.0,15.0,22.0,18.0,32.0,92.0,57.0,58.0,13.0,19.0,36.0,"Shrewsbury town, Rutland County, Vermont",021,65275,50
1574.0,70.0,130.0,114.0,53.0,128.0,65.0,88.0,63.0,30.0,111.0,231.0,267.0,118.0,0.0,72.0,34.0,"Brandon town, Rutland County, Vermont",021,07750,50
236.0,20.0,13.0,7.0,18.0,6.0,23.0,2.0,15.0,2.0,16.0,31.0,25.0,29.0,13.0,14.0,2.0,"Hubbardton town, Rutland County, Vermont",021,34450,50
343.0,21.0,5.0,19.0,6.0,10.0,46.0,24.0,13.0,14.0,19.0,49.0,44.0,5.0,28.0,19.0,21.0,"Killington town, Rutland County, Vermont",021,37685,50
324.0,2.0,13.0,11.0,11.0,16.0,24.0,10.0,10.0,19.0,53.0,48.0,32.0,31.0,19.0,17.0,8.0,"Middletown Springs town, Rutland County, Vermont",021,44800,50
456.0,28.0,18.0,17.0,4.0,6.0,3.0,13.0,36.0,26.0,52.0,69.0,82.0,17.0,21.0,20.0,44.0,"Mendon town, Rutland County, Vermont",021,44125,50
557.0,10.0,7.0,13.0,17.0,16.0,36.0,52.0,20.0,40.0,30.0,92.0,114.0,32.0,48.0,0.0,30.0,"Mount Holly town, Rutland County, Vermont",021,47200,50
957.0,26.0,64.0,68.0,51.0,18.0,83.0,36.0,54.0,16.0,128.0,125.0,169.0,62.0,28.0,22.0,7.0,"West Rutland town, Rutland County, Vermont",021,82300,50
683.0,13.0,15.0,28.0,28.0,33.0,14.0,39.0,29.0,50.0,55.0,139.0,121.0,61.0,18.0,26.0,14.0,"Proctor town, Rutland County, Vermont",021,57250,50
164.0,14.0,10.0,10.0,10.0,1.0,1.0,1.0,5.0,5.0,16.0,15.0,32.0,20.0,11.0,3.0,10.0,"Ira town, Rutland County, Vermont",021,35425,50
364.0,24.0,5.0,30.0,43.0,26.0,14.0,25.0,17.0,2.0,21.0,22.0,70.0,22.0,41.0,2.0,0.0,"Benson town, Rutland County, Vermont",021,05200,50
1015.0,62.0,71.0,25.0,85.0,41.0,68.0,12.0,47.0,44.0,41.0,150.0,167.0,114.0,30.0,45.0,13.0,"Clarendon town, Rutland County, Vermont",021,14500,50
