B07004D_001E,B07004D_002E,B07004D_003E,B07004D_004E,B07004D_005E,B07004D_006E,name,county,county subdivision,state
787.0,460.0,146.0,23.0,49.0,109.0,"South Hadley town, Hampshire County, Massachusetts",015,64145,25
451.0,325.0,111.0,0.0,0.0,15.0,"Belchertown town, Hampshire County, Massachusetts",015,04825,25
5.0,5.0,0.0,0.0,0.0,0.0,"Middlefield town, Hampshire County, Massachusetts",015,40990,25
107.0,107.0,0.0,0.0,0.0,0.0,"Southampton town, Hampshire County, Massachusetts",015,62745,25
4.0,4.0,0.0,0.0,0.0,0.0,"Cummington town, Hampshire County, Massachusetts",015,16040,25
0.0,0.0,0.0,0.0,0.0,0.0,"Williamsburg town, Hampshire County, Massachusetts",015,79915,25
24.0,24.0,0.0,0.0,0.0,0.0,"Hatfield town, Hampshire County, Massachusetts",015,29265,25
0.0,0.0,0.0,0.0,0.0,0.0,"County subdivisions not defined, Nantucket County, Massachusetts",019,00000,25
260.0,193.0,47.0,10.0,10.0,0.0,"Nantucket town, Nantucket County, Massachusetts",019,43790,25
2723.0,2078.0,158.0,349.0,83.0,55.0,"Revere city, Suffolk County, Massachusetts",025,56585,25
1410.0,1009.0,294.0,51.0,35.0,21.0,"Chelsea city, Suffolk County, Massachusetts",025,13205,25
62982.0,46457.0,6692.0,3217.0,2938.0,3678.0,"Boston city, Suffolk County, Massachusetts",025,07000,25
0.0,0.0,0.0,0.0,0.0,0.0,"County subdivisions not defined, Suffolk County, Massachusetts",025,00000,25
37.0,37.0,0.0,0.0,0.0,0.0,"Chatham town, Barnstable County, Massachusetts",001,12995,25
125.0,125.0,0.0,0.0,0.0,0.0,"Eastham town, Barnstable County, Massachusetts",001,19295,25
958.0,899.0,47.0,12.0,0.0,0.0,"Falmouth town, Barnstable County, Massachusetts",001,23105,25
267.0,260.0,7.0,0.0,0.0,0.0,"Bourne town, Barnstable County, Massachusetts",001,07175,25
213.0,179.0,19.0,0.0,0.0,15.0,"Dennis town, Barnstable County, Massachusetts",001,16775,25
145.0,145.0,0.0,0.0,0.0,0.0,"Mashpee town, Barnstable County, Massachusetts",001,39100,25
0.0,0.0,0.0,0.0,0.0,0.0,"Truro town, Barnstable County, Massachusetts",001,70605,25
0.0,0.0,0.0,0.0,0.0,0.0,"County subdivisions not defined, Barnstable County, Massachusetts",001,00000,25
107.0,94.0,0.0,0.0,13.0,0.0,"Wellfleet town, Barnstable County, Massachusetts",001,74385,25
27.0,27.0,0.0,0.0,0.0,0.0,"Orleans town, Barnstable County, Massachusetts",001,51440,25
61.0,61.0,0.0,0.0,0.0,0.0,"Brewster town, Barnstable County, Massachusetts",001,07980,25
270.0,254.0,0.0,0.0,16.0,0.0,"Sandwich town, Barnstable County, Massachusetts",001,59735,25
48.0,48.0,0.0,0.0,0.0,0.0,"Provincetown town, Barnstable County, Massachusetts",001,55500,25
138.0,138.0,0.0,0.0,0.0,0.0,"Harwich town, Barnstable County, Massachusetts",001,29020,25
452.0,452.0,0.0,0.0,0.0,0.0,"Yarmouth town, Barnstable County, Massachusetts",001,82525,25
0.0,0.0,0.0,0.0,0.0,0.0,"Gosnold town, Dukes County, Massachusetts",007,26325,25
3.0,3.0,0.0,0.0,0.0,0.0,"Chilmark town, Dukes County, Massachusetts",007,13800,25
13.0,13.0,0.0,0.0,0.0,0.0,"Edgartown town, Dukes County, Massachusetts",007,21150,25
17.0,17.0,0.0,0.0,0.0,0.0,"Tisbury town, Dukes County, Massachusetts",007,69940,25
15.0,15.0,0.0,0.0,0.0,0.0,"West Tisbury town, Dukes County, Massachusetts",007,78235,25
0.0,0.0,0.0,0.0,0.0,0.0,"Oak Bluffs town, Dukes County, Massachusetts",007,50390,25
5.0,5.0,0.0,0.0,0.0,0.0,"Aquinnah town, Dukes County, Massachusetts",007,01585,25
137.0,137.0,0.0,0.0,0.0,0.0,"Dunstable town, Middlesex County, Massachusetts",017,17825,25
607.0,451.0,47.0,74.0,25.0,10.0,"Holliston town, Middlesex County, Massachusetts",017,30700,25
2106.0,1677.0,280.0,29.0,103.0,17.0,"Marlborough city, Middlesex County, Massachusetts",017,38715,25
1468.0,1179.0,156.0,89.0,0.0,44.0,"Ashland town, Middlesex County, Massachusetts",017,02130,25
1192.0,1010.0,12.0,111.0,29.0,30.0,"Reading town, Middlesex County, Massachusetts",017,56130,25
7545.0,5410.0,730.0,443.0,539.0,423.0,"Somerville city, Middlesex County, Massachusetts",017,62535,25
25.0,25.0,0.0,0.0,0.0,0.0,"Ashby town, Middlesex County, Massachusetts",017,01955,25
1118.0,909.0,90.0,87.0,0.0,32.0,"Boxborough town, Middlesex County, Massachusetts",017,07350,25
5555.0,4049.0,592.0,150.0,517.0,247.0,"Framingham town, Middlesex County, Massachusetts",017,24925,25
23080.0,19870.0,2018.0,451.0,216.0,525.0,"Lowell city, Middlesex County, Massachusetts",017,37000,25
1479.0,1358.0,47.0,26.0,0.0,48.0,"Wayland town, Middlesex County, Massachusetts",017,73790,25
583.0,522.0,50.0,11.0,0.0,0.0,"Carlisle town, Middlesex County, Massachusetts",017,11525,25
2586.0,2294.0,124.0,0.0,134.0,34.0,"Billerica town, Middlesex County, Massachusetts",017,05805,25
527.0,527.0,0.0,0.0,0.0,0.0,"Hudson town, Middlesex County, Massachusetts",017,31540,25
309.0,309.0,0.0,0.0,0.0,0.0,"Maynard town, Middlesex County, Massachusetts",017,39625,25
178.0,178.0,0.0,0.0,0.0,0.0,"Sherborn town, Middlesex County, Massachusetts",017,61380,25
532.0,440.0,36.0,20.0,0.0,36.0,"Stoneham town, Middlesex County, Massachusetts",017,67665,25
1120.0,945.0,75.0,24.0,76.0,0.0,"Wilmington town, Middlesex County, Massachusetts",017,80230,25
367.0,350.0,0.0,17.0,0.0,0.0,"Ayer town, Middlesex County, Massachusetts",017,03005,25
4168.0,3334.0,323.0,16.0,278.0,217.0,"Burlington town, Middlesex County, Massachusetts",017,09840,25
2890.0,2701.0,172.0,17.0,0.0,0.0,"Everett city, Middlesex County, Massachusetts",017,21990,25
691.0,492.0,127.0,0.0,6.0,66.0,"Lincoln town, Middlesex County, Massachusetts",017,35425,25
1873.0,1641.0,39.0,58.0,52.0,83.0,"Sudbury town, Middlesex County, Massachusetts",017,68260,25
986.0,820.0,129.0,37.0,0.0,0.0,"Tyngsborough town, Middlesex County, Massachusetts",017,71025,25
506.0,393.0,0.0,71.0,21.0,21.0,"Wakefield town, Middlesex County, Massachusetts",017,72215,25
2630.0,1814.0,400.0,61.0,241.0,114.0,"Woburn city, Middlesex County, Massachusetts",017,81035,25
1298.0,1238.0,16.0,0.0,7.0,37.0,"Weston town, Middlesex County, Massachusetts",017,77255,25
1158.0,987.0,108.0,8.0,33.0,22.0,"Tewksbury town, Middlesex County, Massachusetts",017,69415,25
4257.0,3644.0,439.0,21.0,53.0,100.0,"Westford town, Middlesex County, Massachusetts",017,76135,25
3976.0,3174.0,340.0,38.0,149.0,275.0,"Belmont town, Middlesex County, Massachusetts",017,05070,25
1296.0,1234.0,24.0,0.0,17.0,21.0,"Dracut town, Middlesex County, Massachusetts",017,17475,25
470.0,452.0,18.0,0.0,0.0,0.0,"Groton town, Middlesex County, Massachusetts",017,27480,25
8988.0,7348.0,1073.0,108.0,297.0,162.0,"Lexington town, Middlesex County, Massachusetts",017,35215,25
281.0,281.0,0.0,0.0,0.0,0.0,"Stow town, Middlesex County, Massachusetts",017,68050,25
3327.0,2569.0,448.0,80.0,77.0,153.0,"Chelmsford town, Middlesex County, Massachusetts",017,13135,25
5388.0,4017.0,355.0,129.0,146.0,741.0,"Medford city, Middlesex County, Massachusetts",017,39835,25
374.0,365.0,9.0,0.0,0.0,0.0,"Shirley town, Middlesex County, Massachusetts",017,61590,25
1694.0,1529.0,49.0,17.0,0.0,99.0,"Melrose city, Middlesex County, Massachusetts",017,40115,25
820.0,806.0,0.0,14.0,0.0,0.0,"North Reading town, Middlesex County, Massachusetts",017,48955,25
7442.0,5060.0,674.0,235.0,513.0,960.0,"Waltham city, Middlesex County, Massachusetts",017,72600,25
5781.0,4738.0,672.0,63.0,242.0,66.0,"Acton town, Middlesex County, Massachusetts",017,00380,25
4416.0,3429.0,513.0,76.0,191.0,207.0,"Natick town, Middlesex County, Massachusetts",017,43895,25
4991.0,3965.0,402.0,101.0,168.0,355.0,"Arlington town, Middlesex County, Massachusetts",017,01605,25
1158.0,914.0,205.0,0.0,0.0,39.0,"Concord town, Middlesex County, Massachusetts",017,15060,25
575.0,479.0,87.0,0.0,9.0,0.0,"Littleton town, Middlesex County, Massachusetts",017,35950,25
246.0,205.0,33.0,0.0,8.0,0.0,"Pepperell town, Middlesex County, Massachusetts",017,52805,25
2800.0,2510.0,155.0,22.0,52.0,61.0,"Winchester town, Middlesex County, Massachusetts",017,80510,25
2012.0,1657.0,195.0,75.0,19.0,66.0,"Bedford town, Middlesex County, Massachusetts",017,04615,25
17265.0,11644.0,1614.0,876.0,1421.0,1710.0,"Cambridge city, Middlesex County, Massachusetts",017,11000,25
1057.0,936.0,79.0,42.0,0.0,0.0,"Hopkinton town, Middlesex County, Massachusetts",017,31085,25
122.0,87.0,22.0,0.0,13.0,0.0,"Townsend town, Middlesex County, Massachusetts",017,70360,25
14211.0,10972.0,1088.0,698.0,433.0,1020.0,"Malden city, Middlesex County, Massachusetts",017,37875,25
12564.0,10495.0,816.0,392.0,332.0,529.0,"Newton city, Middlesex County, Massachusetts",017,45560,25
0.0,0.0,0.0,0.0,0.0,0.0,"Hinsdale town, Berkshire County, Massachusetts",003,30315,25
1.0,1.0,0.0,0.0,0.0,0.0,"Mount Washington town, Berkshire County, Massachusetts",003,43300,25
0.0,0.0,0.0,0.0,0.0,0.0,"Cheshire town, Berkshire County, Massachusetts",003,13345,25
0.0,0.0,0.0,0.0,0.0,0.0,"Florida town, Berkshire County, Massachusetts",003,24120,25
5.0,5.0,0.0,0.0,0.0,0.0,"Hancock town, Berkshire County, Massachusetts",003,28180,25
0.0,0.0,0.0,0.0,0.0,0.0,"Savoy town, Berkshire County, Massachusetts",003,60225,25
6.0,6.0,0.0,0.0,0.0,0.0,"West Stockbridge town, Berkshire County, Massachusetts",003,77990,25
480.0,206.0,163.0,0.0,58.0,53.0,"Williamstown town, Berkshire County, Massachusetts",003,79985,25
5.0,5.0,0.0,0.0,0.0,0.0,"Monterey town, Berkshire County, Massachusetts",003,42460,25
2.0,2.0,0.0,0.0,0.0,0.0,"New Ashford town, Berkshire County, Massachusetts",003,44385,25
0.0,0.0,0.0,0.0,0.0,0.0,"Sheffield town, Berkshire County, Massachusetts",003,61065,25
83.0,69.0,14.0,0.0,0.0,0.0,"Orange town, Franklin County, Massachusetts",011,51265,25
5.0,5.0,0.0,0.0,0.0,0.0,"Warwick town, Franklin County, Massachusetts",011,73265,25
7.0,3.0,0.0,0.0,4.0,0.0,"Whately town, Franklin County, Massachusetts",011,79110,25
131.0,63.0,0.0,0.0,0.0,68.0,"Montague town, Franklin County, Massachusetts",011,42285,25
10.0,10.0,0.0,0.0,0.0,0.0,"Ashfield town, Franklin County, Massachusetts",011,02095,25
8.0,8.0,0.0,0.0,0.0,0.0,"New Salem town, Franklin County, Massachusetts",011,45490,25
12.0,12.0,0.0,0.0,0.0,0.0,"Charlemont town, Franklin County, Massachusetts",011,12505,25
4.0,4.0,0.0,0.0,0.0,0.0,"Conway town, Franklin County, Massachusetts",011,15200,25
10.0,10.0,0.0,0.0,0.0,0.0,"Erving town, Franklin County, Massachusetts",011,21780,25
49.0,49.0,0.0,0.0,0.0,0.0,"Deerfield town, Franklin County, Massachusetts",011,16670,25
0.0,0.0,0.0,0.0,0.0,0.0,"Monroe town, Franklin County, Massachusetts",011,42040,25
7.0,7.0,0.0,0.0,0.0,0.0,"Shutesbury town, Franklin County, Massachusetts",011,61905,25
69.0,69.0,0.0,0.0,0.0,0.0,"Buckland town, Franklin County, Massachusetts",011,09595,25
333.0,333.0,0.0,0.0,0.0,0.0,"Sunderland town, Franklin County, Massachusetts",011,68400,25
11.0,11.0,0.0,0.0,0.0,0.0,"Wendell town, Franklin County, Massachusetts",011,74525,25
0.0,0.0,0.0,0.0,0.0,0.0,"Rowe town, Franklin County, Massachusetts",011,58335,25
26.0,12.0,14.0,0.0,0.0,0.0,"Colrain town, Franklin County, Massachusetts",011,14885,25
9281.0,6841.0,469.0,665.0,296.0,1010.0,"Brookline town, Norfolk County, Massachusetts",021,09175,25
1588.0,1402.0,120.0,66.0,0.0,0.0,"Canton town, Norfolk County, Massachusetts",021,11315,25
649.0,649.0,0.0,0.0,0.0,0.0,"Medfield town, Norfolk County, Massachusetts",021,39765,25
99.0,99.0,0.0,0.0,0.0,0.0,"Millis town, Norfolk County, Massachusetts",021,41515,25
2466.0,2176.0,106.0,105.0,5.0,74.0,"Needham town, Norfolk County, Massachusetts",021,44105,25
145.0,145.0,0.0,0.0,0.0,0.0,"Norfolk town, Norfolk County, Massachusetts",021,46050,25
1978.0,1363.0,294.0,131.0,88.0,102.0,"Norwood town, Norfolk County, Massachusetts",021,50250,25
159.0,145.0,0.0,0.0,14.0,0.0,"Plainville town, Norfolk County, Massachusetts",021,54100,25
1069.0,880.0,106.0,0.0,55.0,28.0,"Walpole town, Norfolk County, Massachusetts",021,72495,25
513.0,496.0,0.0,17.0,0.0,0.0,"Bellingham town, Norfolk County, Massachusetts",021,04930,25
475.0,409.0,0.0,52.0,14.0,0.0,"Dover town, Norfolk County, Massachusetts",021,17405,25
60.0,35.0,0.0,0.0,0.0,25.0,"Cohasset town, Norfolk County, Massachusetts",021,14640,25
1141.0,770.0,75.0,239.0,50.0,7.0,"Stoughton town, Norfolk County, Massachusetts",021,67945,25
313.0,288.0,0.0,0.0,0.0,25.0,"Foxborough town, Norfolk County, Massachusetts",021,24820,25
381.0,268.0,27.0,86.0,0.0,0.0,"Medway town, Norfolk County, Massachusetts",021,39975,25
596.0,511.0,85.0,0.0,0.0,0.0,"Holbrook town, Norfolk County, Massachusetts",021,30455,25
3237.0,2696.0,56.0,135.0,236.0,114.0,"Wellesley town, Norfolk County, Massachusetts",021,74175,25
664.0,467.0,0.0,34.0,48.0,115.0,"Dedham town, Norfolk County, Massachusetts",021,16495,25
2790.0,2406.0,137.0,121.0,64.0,62.0,"Sharon town, Norfolk County, Massachusetts",021,60785,25
90.0,25.0,57.0,0.0,0.0,8.0,"Wrentham town, Norfolk County, Massachusetts",021,82315,25
1806.0,1577.0,62.0,76.0,21.0,70.0,"Milton town, Norfolk County, Massachusetts",021,41690,25
26809.0,22497.0,1652.0,561.0,1199.0,900.0,"Quincy city, Norfolk County, Massachusetts",021,55745,25
390.0,351.0,39.0,0.0,0.0,0.0,"Avon town, Norfolk County, Massachusetts",021,02935,25
1182.0,1025.0,72.0,0.0,46.0,39.0,"Westwood town, Norfolk County, Massachusetts",021,78690,25
4050.0,3781.0,55.0,75.0,139.0,0.0,"Randolph town, Norfolk County, Massachusetts",021,55955,25
97.0,97.0,0.0,0.0,0.0,0.0,"Sutton town, Worcester County, Massachusetts",027,68610,25
36.0,36.0,0.0,0.0,0.0,0.0,"North Brookfield town, Worcester County, Massachusetts",027,47135,25
255.0,255.0,0.0,0.0,0.0,0.0,"Oxford town, Worcester County, Massachusetts",027,51825,25
286.0,286.0,0.0,0.0,0.0,0.0,"Spencer town, Worcester County, Massachusetts",027,66105,25
151.0,151.0,0.0,0.0,0.0,0.0,"Warren town, Worcester County, Massachusetts",027,73090,25
46.0,30.0,16.0,0.0,0.0,0.0,"Winchendon town, Worcester County, Massachusetts",027,80405,25
86.0,86.0,0.0,0.0,0.0,0.0,"Athol town, Worcester County, Massachusetts",027,02480,25
217.0,171.0,0.0,28.0,0.0,18.0,"Bolton town, Worcester County, Massachusetts",027,06365,25
196.0,196.0,0.0,0.0,0.0,0.0,"Boylston town, Worcester County, Massachusetts",027,07525,25
93.0,93.0,0.0,0.0,0.0,0.0,"Charlton town, Worcester County, Massachusetts",027,12715,25
34.0,24.0,0.0,0.0,0.0,10.0,"Paxton town, Worcester County, Massachusetts",027,52420,25
9.0,0.0,0.0,0.0,9.0,0.0,"Ashburnham town, Worcester County, Massachusetts",027,01885,25
1.0,1.0,0.0,0.0,0.0,0.0,"Hardwick town, Worcester County, Massachusetts",027,28740,25
8.0,8.0,0.0,0.0,0.0,0.0,"Royalston town, Worcester County, Massachusetts",027,58580,25
6.0,6.0,0.0,0.0,0.0,0.0,"East Brookfield town, Worcester County, Massachusetts",027,18560,25
31.0,31.0,0.0,0.0,0.0,0.0,"Hopedale town, Worcester County, Massachusetts",027,30945,25
70.0,70.0,0.0,0.0,0.0,0.0,"Mendon town, Worcester County, Massachusetts",027,40255,25
797.0,763.0,0.0,0.0,28.0,6.0,"Milford town, Worcester County, Massachusetts",027,41165,25
16.0,16.0,0.0,0.0,0.0,0.0,"Millville town, Worcester County, Massachusetts",027,41585,25
20.0,20.0,0.0,0.0,0.0,0.0,"Phillipston town, Worcester County, Massachusetts",027,53225,25
226.0,137.0,89.0,0.0,0.0,0.0,"Sturbridge town, Worcester County, Massachusetts",027,68155,25
195.0,180.0,0.0,0.0,15.0,0.0,"Upton town, Worcester County, Massachusetts",027,71480,25
36.0,36.0,0.0,0.0,0.0,0.0,"Princeton town, Worcester County, Massachusetts",027,55395,25
38.0,38.0,0.0,0.0,0.0,0.0,"Barre town, Worcester County, Massachusetts",027,03740,25
22.0,17.0,5.0,0.0,0.0,0.0,"Berlin town, Worcester County, Massachusetts",027,05490,25
1247.0,1212.0,16.0,8.0,0.0,11.0,"Leominster city, Worcester County, Massachusetts",027,35075,25
133.0,133.0,0.0,0.0,0.0,0.0,"Sterling town, Worcester County, Massachusetts",027,67385,25
129.0,129.0,0.0,0.0,0.0,0.0,"Rutland town, Worcester County, Massachusetts",027,58825,25
145.0,145.0,0.0,0.0,0.0,0.0,"Templeton town, Worcester County, Massachusetts",027,69275,25
308.0,301.0,0.0,0.0,7.0,0.0,"Auburn town, Worcester County, Massachusetts",027,02760,25
222.0,139.0,45.0,17.0,11.0,10.0,"Harvard town, Worcester County, Massachusetts",027,28950,25
412.0,381.0,0.0,0.0,31.0,0.0,"Holden town, Worcester County, Massachusetts",027,30560,25
6.0,3.0,0.0,0.0,0.0,3.0,"New Braintree town, Worcester County, Massachusetts",027,45105,25
1110.0,1054.0,0.0,37.0,5.0,14.0,"Southborough town, Worcester County, Massachusetts",027,63165,25
1610.0,1436.0,70.0,19.0,21.0,64.0,"Fitchburg city, Worcester County, Massachusetts",027,23875,25
262.0,262.0,0.0,0.0,0.0,0.0,"Gardner city, Worcester County, Massachusetts",027,25485,25
1461.0,1220.0,33.0,156.0,51.0,1.0,"Grafton town, Worcester County, Massachusetts",027,26430,25
85.0,76.0,0.0,9.0,0.0,0.0,"Lancaster town, Worcester County, Massachusetts",027,34165,25
247.0,229.0,0.0,0.0,18.0,0.0,"Lunenburg town, Worcester County, Massachusetts",027,37420,25
6556.0,5502.0,331.0,174.0,111.0,438.0,"Shrewsbury town, Worcester County, Massachusetts",027,61800,25
21.0,21.0,0.0,0.0,0.0,0.0,"Westminster town, Worcester County, Massachusetts",027,77010,25
181.0,141.0,0.0,0.0,40.0,0.0,"Webster town, Worcester County, Massachusetts",027,73895,25
131.0,81.0,12.0,17.0,19.0,2.0,"West Boylston town, Worcester County, Massachusetts",027,75155,25
37.0,37.0,0.0,0.0,0.0,0.0,"Brookfield town, Worcester County, Massachusetts",027,09105,25
4.0,4.0,0.0,0.0,0.0,0.0,"Oakham town, Worcester County, Massachusetts",027,50670,25
149.0,149.0,0.0,0.0,0.0,0.0,"Douglas town, Worcester County, Massachusetts",027,17300,25
13.0,13.0,0.0,0.0,0.0,0.0,"Hubbardston town, Worcester County, Massachusetts",027,31435,25
93.0,81.0,6.0,0.0,3.0,3.0,"Leicester town, Worcester County, Massachusetts",027,34795,25
1305.0,1272.0,12.0,0.0,0.0,21.0,"Northborough town, Worcester County, Massachusetts",027,46820,25
311.0,254.0,57.0,0.0,0.0,0.0,"Northbridge town, Worcester County, Massachusetts",027,46925,25
35.0,25.0,0.0,10.0,0.0,0.0,"Blackstone town, Worcester County, Massachusetts",027,06015,25
312.0,258.0,24.0,22.0,8.0,0.0,"Dudley town, Worcester County, Massachusetts",027,17685,25
357.0,357.0,0.0,0.0,0.0,0.0,"Millbury town, Worcester County, Massachusetts",027,41340,25
4343.0,3291.0,269.0,182.0,215.0,386.0,"Westborough town, Worcester County, Massachusetts",027,75015,25
13226.0,10997.0,999.0,367.0,307.0,556.0,"Worcester city, Worcester County, Massachusetts",027,82000,25
287.0,268.0,0.0,0.0,0.0,19.0,"Uxbridge town, Worcester County, Massachusetts",027,71620,25
191.0,183.0,0.0,8.0,0.0,0.0,"Clinton town, Worcester County, Massachusetts",027,14395,25
99.0,99.0,0.0,0.0,0.0,0.0,"West Brookfield town, Worcester County, Massachusetts",027,75400,25
2.0,2.0,0.0,0.0,0.0,0.0,"Petersham town, Worcester County, Massachusetts",027,53120,25
187.0,145.0,23.0,0.0,19.0,0.0,"Amesbury Town city, Essex County, Massachusetts",009,01260,25
136.0,120.0,7.0,0.0,0.0,9.0,"Winthrop Town city, Suffolk County, Massachusetts",025,81005,25
192.0,157.0,0.0,35.0,0.0,0.0,"Greenfield Town city, Franklin County, Massachusetts",011,27100,25
303.0,303.0,0.0,0.0,0.0,0.0,"Easthampton Town city, Hampshire County, Massachusetts",015,19370,25
1855.0,1735.0,120.0,0.0,0.0,0.0,"Methuen Town city, Essex County, Massachusetts",009,40710,25
115.0,83.0,21.0,4.0,7.0,0.0,"Southbridge Town city, Worcester County, Massachusetts",027,63345,25
756.0,546.0,119.0,72.0,19.0,0.0,"Agawam Town city, Hampden County, Massachusetts",013,00840,25
47.0,47.0,0.0,0.0,0.0,0.0,"Palmer Town city, Hampden County, Massachusetts",013,52144,25
1259.0,910.0,151.0,39.0,97.0,62.0,"West Springfield Town city, Hampden County, Massachusetts",013,77890,25
269.0,215.0,0.0,26.0,28.0,0.0,"Barnstable Town city, Barnstable County, Massachusetts",001,03690,25
2748.0,2239.0,188.0,116.0,63.0,142.0,"Watertown Town city, Middlesex County, Massachusetts",017,73440,25
1818.0,1441.0,137.0,73.0,56.0,111.0,"Franklin Town city, Norfolk County, Massachusetts",021,25172,25
3188.0,2261.0,268.0,495.0,42.0,122.0,"Weymouth Town city, Norfolk County, Massachusetts",021,78972,25
5.0,5.0,0.0,0.0,0.0,0.0,"Tyringham town, Berkshire County, Massachusetts",003,71095,25
0.0,0.0,0.0,0.0,0.0,0.0,"Clarksburg town, Berkshire County, Massachusetts",003,14010,25
106.0,106.0,0.0,0.0,0.0,0.0,"Dalton town, Berkshire County, Massachusetts",003,16180,25
169.0,166.0,0.0,0.0,3.0,0.0,"Lee town, Berkshire County, Massachusetts",003,34655,25
81.0,57.0,10.0,0.0,14.0,0.0,"North Adams city, Berkshire County, Massachusetts",003,46225,25
7.0,7.0,0.0,0.0,0.0,0.0,"Alford town, Berkshire County, Massachusetts",003,00975,25
40.0,40.0,0.0,0.0,0.0,0.0,"Lanesborough town, Berkshire County, Massachusetts",003,34340,25
832.0,717.0,26.0,56.0,3.0,30.0,"Pittsfield city, Berkshire County, Massachusetts",003,53960,25
15.0,15.0,0.0,0.0,0.0,0.0,"Egremont town, Berkshire County, Massachusetts",003,21360,25
8.0,8.0,0.0,0.0,0.0,0.0,"New Marlborough town, Berkshire County, Massachusetts",003,45420,25
0.0,0.0,0.0,0.0,0.0,0.0,"Otis town, Berkshire County, Massachusetts",003,51580,25
23.0,23.0,0.0,0.0,0.0,0.0,"Richmond town, Berkshire County, Massachusetts",003,56795,25
4.0,4.0,0.0,0.0,0.0,0.0,"Washington town, Berkshire County, Massachusetts",003,73335,25
31.0,31.0,0.0,0.0,0.0,0.0,"Adams town, Berkshire County, Massachusetts",003,00555,25
0.0,0.0,0.0,0.0,0.0,0.0,"Becket town, Berkshire County, Massachusetts",003,04545,25
30.0,17.0,8.0,0.0,0.0,5.0,"Stockbridge town, Berkshire County, Massachusetts",003,67595,25
91.0,91.0,0.0,0.0,0.0,0.0,"Lenox town, Berkshire County, Massachusetts",003,34970,25
108.0,16.0,27.0,47.0,8.0,10.0,"Great Barrington town, Berkshire County, Massachusetts",003,26815,25
10.0,10.0,0.0,0.0,0.0,0.0,"Windsor town, Berkshire County, Massachusetts",003,80685,25
141.0,141.0,0.0,0.0,0.0,0.0,"Acushnet town, Bristol County, Massachusetts",005,00520,25
516.0,446.0,26.0,40.0,0.0,4.0,"Easton town, Bristol County, Massachusetts",005,20100,25
62.0,62.0,0.0,0.0,0.0,0.0,"Freetown town, Bristol County, Massachusetts",005,25240,25
0.0,0.0,0.0,0.0,0.0,0.0,"Dighton town, Bristol County, Massachusetts",005,16950,25
1177.0,1021.0,31.0,77.0,17.0,31.0,"Mansfield town, Bristol County, Massachusetts",005,38225,25
387.0,226.0,91.0,29.0,12.0,29.0,"Norton town, Bristol County, Massachusetts",005,49970,25
58.0,50.0,0.0,0.0,0.0,8.0,"Somerset town, Bristol County, Massachusetts",005,62430,25
1492.0,873.0,375.0,0.0,0.0,244.0,"New Bedford city, Bristol County, Massachusetts",005,45000,25
492.0,491.0,1.0,0.0,0.0,0.0,"Raynham town, Bristol County, Massachusetts",005,56060,25
