B25105_001E,name,county,county subdivision,state
576.0,"Canisteo town, Steuben County, New York",101,12265,36
740.0,"Thurston town, Steuben County, New York",101,73836,36
692.0,"Urbana town, Steuben County, New York",101,76496,36
809.0,"Corning city, Steuben County, New York",101,18256,36
626.0,"Fremont town, Steuben County, New York",101,27551,36
688.0,"Howard town, Steuben County, New York",101,35837,36
742.0,"Pulteney town, Steuben County, New York",101,59982,36
737.0,"Wheeler town, Steuben County, New York",101,81457,36
781.0,"Lindley town, Steuben County, New York",101,42576,36
673.0,"Avoca town, Steuben County, New York",101,03342,36
1019.0,"Caton town, Steuben County, New York",101,12991,36
777.0,"Tuscarora town, Steuben County, New York",101,75737,36
907.0,"Troupsburg town, Steuben County, New York",101,75440,36
687.0,"Rathbone town, Steuben County, New York",101,60653,36
901.0,"Wayne town, Steuben County, New York",101,78883,36
679.0,"West Union town, Steuben County, New York",101,81105,36
926.0,"Volney town, Oswego County, New York",075,77662,36
1008.0,"Oswego town, Oswego County, New York",075,55585,36
806.0,"Palermo town, Oswego County, New York",075,56154,36
805.0,"Scriba town, Oswego County, New York",075,65992,36
781.0,"Williamstown town, Oswego County, New York",075,82073,36
789.0,"Richland town, Oswego County, New York",075,61533,36
789.0,"Albion town, Oswego County, New York",075,01055,36
844.0,"Mexico town, Oswego County, New York",075,46822,36
533.0,"Redfield town, Oswego County, New York",075,60873,36
795.0,"Orwell town, Oswego County, New York",075,55453,36
904.0,"Parish town, Oswego County, New York",075,56352,36
738.0,"Hannibal town, Oswego County, New York",075,32028,36
781.0,"Laurens town, Otsego County, New York",077,41531,36
788.0,"Decatur town, Otsego County, New York",077,19895,36
862.0,"Oneonta city, Otsego County, New York",077,54881,36
702.0,"Edmeston town, Otsego County, New York",077,23613,36
765.0,"Maryland town, Otsego County, New York",077,45920,36
648.0,"Morris town, Otsego County, New York",077,48494,36
825.0,"Oneonta town, Otsego County, New York",077,54892,36
778.0,"Richfield town, Otsego County, New York",077,61467,36
688.0,"Roseboom town, Otsego County, New York",077,63638,36
732.0,"Worcester town, Otsego County, New York",077,83129,36
744.0,"Otego town, Otsego County, New York",077,55629,36
705.0,"Pittsfield town, Otsego County, New York",077,58343,36
-666666666.0,"County subdivisions not defined, Wayne County, New York",117,00000,36
890.0,"Marion town, Wayne County, New York",117,45645,36
875.0,"Williamson town, Wayne County, New York",117,82040,36
959.0,"Ontario town, Wayne County, New York",117,55013,36
621.0,"Wolcott town, Wayne County, New York",117,82689,36
1336.0,"Knox town, Albany County, New York",001,40002,36
971.0,"Albany city, Albany County, New York",001,01000,36
907.0,"Cohoes city, Albany County, New York",001,16749,36
900.0,"Watervliet city, Albany County, New York",001,78674,36
1114.0,"Berne town, Albany County, New York",001,06211,36
1431.0,"Bethlehem town, Albany County, New York",001,06354,36
1153.0,"Colonie town, Albany County, New York",001,17343,36
861.0,"Green Island town, Albany County, New York",001,30532,36
1224.0,"Guilderland town, Albany County, New York",001,31104,36
650.0,"Chautauqua town, Chautauqua County, New York",013,14069,36
805.0,"North Harmony town, Chautauqua County, New York",013,52155,36
782.0,"Pomfret town, Chautauqua County, New York",013,58981,36
-666666666.0,"County subdivisions not defined, Chautauqua County, New York",013,00000,36
630.0,"Dunkirk city, Chautauqua County, New York",013,21105,36
