B19001I_001E,B19001I_002E,B19001I_003E,B19001I_004E,B19001I_005E,B19001I_006E,B19001I_007E,B19001I_008E,B19001I_009E,B19001I_010E,B19001I_011E,B19001I_012E,B19001I_013E,B19001I_014E,B19001I_015E,B19001I_016E,B19001I_017E,name,county,county subdivision,state
24.0,7.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Myrtle Point CCD, Coos County, Oregon",011,92074,41
599.0,123.0,68.0,0.0,70.0,14.0,35.0,42.0,61.0,25.0,92.0,22.0,18.0,12.0,17.0,0.0,0.0,"Coos Bay CCD, Coos County, Oregon",011,90629,41
17.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Eastside CCD, Coos County, Oregon",011,91003,41
29.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Coquille CCD, Coos County, Oregon",011,90646,41
55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,19.0,0.0,0.0,0.0,0.0,0.0,"North Bayside CCD, Coos County, Oregon",011,92159,41
51.0,15.0,6.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,"Port Orford CCD, Curry County, Oregon",015,92533,41
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Agness CCD, Curry County, Oregon",015,90051,41
152.0,15.0,0.0,13.0,11.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,19.0,0.0,"Brookings CCD, Curry County, Oregon",015,90357,41
149.0,0.0,0.0,41.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,"Gold Beach CCD, Curry County, Oregon",015,91207,41
237.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,17.0,39.0,0.0,0.0,29.0,"Harbor CCD, Curry County, Oregon",015,91275,41
17.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Condon CCD, Gilliam County, Oregon",021,90612,41
33.0,0.0,0.0,0.0,18.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Arlington CCD, Gilliam County, Oregon",021,90102,41
74.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,"Parkdale CCD, Hood River County, Oregon",027,92431,41
628.0,0.0,0.0,0.0,0.0,56.0,88.0,31.0,61.0,41.0,63.0,86.0,56.0,89.0,20.0,18.0,19.0,"Odell CCD, Hood River County, Oregon",027,92380,41
40.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,17.0,11.0,0.0,0.0,0.0,0.0,"Dee CCD, Hood River County, Oregon",027,90850,41
17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,"Cascade Locks CCD, Hood River County, Oregon",027,90476,41
792.0,0.0,0.0,43.0,127.0,70.0,0.0,84.0,0.0,69.0,159.0,20.0,144.0,56.0,0.0,20.0,0.0,"Hood River CCD, Hood River County, Oregon",027,91343,41
19.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,"Silver Lake-Fort Rock CCD, Lake County, Oregon",037,92924,41
3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Warner Valley CCD, Lake County, Oregon",037,93417,41
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Summer Lake CCD, Lake County, Oregon",037,93145,41
97.0,0.0,27.0,0.0,36.0,0.0,14.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,8.0,"Lakeview CCD, Lake County, Oregon",037,91632,41
57.0,10.0,0.0,11.0,0.0,0.0,0.0,13.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,11.0,0.0,"Corbett CCD, Multnomah County, Oregon",051,90663,41
11.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Skyline CCD, Multnomah County, Oregon",051,92975,41
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,"Cove CCD, Union County, Oregon",061,90714,41
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Starkey CCD, Union County, Oregon",061,93111,41
19.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,"Elgin CCD, Union County, Oregon",061,91037,41
218.0,8.0,22.0,18.0,8.0,0.0,71.0,0.0,18.0,4.0,0.0,28.0,5.0,22.0,0.0,6.0,8.0,"La Grande CCD, Union County, Oregon",061,91615,41
14.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,"Union CCD, Union County, Oregon",061,93281,41
25.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,"Yonna Valley-Poe Valley CCD, Klamath County, Oregon",035,93594,41
12.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,"East Marion CCD, Marion County, Oregon",047,90994,41
117.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,32.0,0.0,0.0,0.0,14.0,20.0,0.0,13.0,3.0,"Beavercreek CCD, Clackamas County, Oregon",005,90272,41
288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,92.0,104.0,29.0,0.0,55.0,0.0,0.0,"Chehalem Mountains CCD, Washington County, Oregon",067,90510,41
27.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,"Langell Valley CCD, Klamath County, Oregon",035,91651,41
2290.0,104.0,24.0,18.0,56.0,226.0,128.0,130.0,170.0,142.0,157.0,319.0,437.0,179.0,71.0,82.0,47.0,"Rockcreek CCD, Washington County, Oregon",067,92678,41
34.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,"Wingville-Haines CCD, Baker County, Oregon",001,93555,41
92.0,0.0,13.0,0.0,31.0,7.0,7.0,0.0,4.0,0.0,0.0,10.0,14.0,0.0,0.0,6.0,0.0,"McKenzie River CCD, Lane County, Oregon",039,91719,41
24.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,"Middle Siuslaw River-Triangle Lake CCD, Lane County, Oregon",039,91889,41
97.0,7.0,8.0,0.0,14.0,20.0,0.0,0.0,17.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,"Florence CCD, Lane County, Oregon",039,91147,41
14.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Dunes City CCD, Lane County, Oregon",039,90943,41
3634.0,264.0,92.0,215.0,268.0,292.0,217.0,166.0,206.0,221.0,351.0,669.0,430.0,150.0,33.0,39.0,21.0,"Hermiston-Umatilla CCD, Umatilla County, Oregon",059,91334,41
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,"Upper Siuslaw River CCD, Lane County, Oregon",039,93300,41
492.0,18.0,19.0,41.0,0.0,0.0,31.0,56.0,41.0,22.0,42.0,98.0,113.0,0.0,0.0,11.0,0.0,"Prineville CCD, Crook County, Oregon",013,92592,41
455.0,0.0,20.0,73.0,62.0,20.0,50.0,70.0,5.0,0.0,28.0,49.0,55.0,9.0,0.0,0.0,14.0,"Newport CCD, Lincoln County, Oregon",041,92133,41
328.0,0.0,11.0,37.0,6.0,44.0,31.0,14.0,0.0,0.0,57.0,54.0,47.0,8.0,12.0,7.0,0.0,"Lincoln City CCD, Lincoln County, Oregon",041,91674,41
806.0,13.0,62.0,9.0,60.0,0.0,174.0,12.0,74.0,54.0,141.0,65.0,80.0,41.0,0.0,21.0,0.0,"Milton-Freewater CCD, Umatilla County, Oregon",059,91929,41
35.0,0.0,3.0,9.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,"Umatilla Reservation CCD, Umatilla County, Oregon",059,93270,41
15057.0,945.0,1083.0,1244.0,910.0,992.0,699.0,946.0,847.0,610.0,1177.0,1967.0,1756.0,760.0,477.0,394.0,250.0,"Portland East CCD, Multnomah County, Oregon",051,92518,41
3197.0,364.0,168.0,92.0,212.0,215.0,189.0,126.0,164.0,107.0,254.0,351.0,187.0,107.0,85.0,149.0,427.0,"Portland West CCD, Multnomah County, Oregon",051,92520,41
6354.0,388.0,230.0,529.0,620.0,654.0,329.0,394.0,234.0,506.0,736.0,423.0,710.0,397.0,136.0,59.0,9.0,"Gresham CCD, Multnomah County, Oregon",051,91249,41
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"West Bench CCD, Malheur County, Oregon",045,93442,41
162.0,20.0,0.0,0.0,91.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,22.0,7.0,0.0,0.0,8.0,"Sutherlin CCD, Douglas County, Oregon",019,93153,41
434.0,19.0,12.0,72.0,23.0,62.0,44.0,10.0,22.0,0.0,69.0,75.0,22.0,0.0,4.0,0.0,0.0,"Tillamook CCD, Tillamook County, Oregon",057,93213,41
51.0,18.0,13.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,"Neskowin CCD, Tillamook County, Oregon",057,92108,41
46.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,6.0,0.0,0.0,0.0,"Nehalem CCD, Tillamook County, Oregon",057,92091,41
115.0,0.0,0.0,0.0,0.0,0.0,20.0,54.0,2.0,9.0,1.0,0.0,5.0,2.0,19.0,3.0,0.0,"Carlton CCD, Yamhill County, Oregon",071,90459,41
382.0,45.0,10.0,22.0,6.0,63.0,9.0,48.0,0.0,22.0,43.0,43.0,25.0,21.0,7.0,18.0,0.0,"Dayton-Amity CCD, Yamhill County, Oregon",071,90816,41
1926.0,62.0,69.0,159.0,97.0,251.0,119.0,51.0,152.0,222.0,127.0,191.0,170.0,168.0,2.0,26.0,60.0,"McMinnville CCD, Yamhill County, Oregon",071,91734,41
183.0,2.0,0.0,12.0,39.0,0.0,14.0,35.0,0.0,21.0,7.0,3.0,33.0,0.0,0.0,17.0,0.0,"Sheridan CCD, Yamhill County, Oregon",071,92890,41
1384.0,29.0,170.0,3.0,57.0,68.0,100.0,103.0,105.0,70.0,65.0,139.0,193.0,127.0,62.0,68.0,25.0,"Newberg CCD, Yamhill County, Oregon",071,92125,41
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Hereford CCD, Baker County, Oregon",001,91326,41
11.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Halfway CCD, Baker County, Oregon",001,91258,41
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Eagle Valley CCD, Baker County, Oregon",001,90969,41
4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,"Huntington CCD, Baker County, Oregon",001,91377,41
147.0,18.0,23.0,8.0,29.0,0.0,15.0,0.0,0.0,0.0,14.0,13.0,9.0,18.0,0.0,0.0,0.0,"Baker City CCD, Baker County, Oregon",001,90204,41
84.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,6.0,0.0,0.0,26.0,0.0,"Williams CCD, Josephine County, Oregon",033,93519,41
113.0,0.0,0.0,0.0,17.0,0.0,22.0,43.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,"Cave Junction CCD, Josephine County, Oregon",033,90493,41
1444.0,81.0,57.0,92.0,187.0,39.0,121.0,87.0,142.0,58.0,63.0,241.0,132.0,36.0,67.0,0.0,41.0,"Grants Pass CCD, Josephine County, Oregon",033,91241,41
88.0,7.0,0.0,0.0,0.0,24.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Northwest Josephine CCD, Josephine County, Oregon",033,92295,41
78.0,0.0,22.0,30.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,7.0,0.0,0.0,6.0,"Wilderville CCD, Josephine County, Oregon",033,93485,41
66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,39.0,7.0,0.0,15.0,0.0,0.0,0.0,0.0,"Chiloquin CCD, Klamath County, Oregon",035,90527,41
1599.0,104.0,163.0,104.0,143.0,121.0,111.0,32.0,75.0,140.0,236.0,96.0,77.0,100.0,68.0,29.0,0.0,"Klamath Falls CCD, Klamath County, Oregon",035,91581,41
135.0,10.0,11.0,3.0,13.0,7.0,15.0,0.0,21.0,4.0,0.0,8.0,36.0,7.0,0.0,0.0,0.0,"Merrill CCD, Klamath County, Oregon",035,91870,41
180.0,3.0,11.0,4.0,0.0,42.0,61.0,7.0,0.0,7.0,30.0,0.0,13.0,0.0,2.0,0.0,0.0,"Malin CCD, Klamath County, Oregon",035,91785,41
22.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Keno CCD, Klamath County, Oregon",035,91564,41
53.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,11.0,23.0,0.0,0.0,0.0,11.0,0.0,0.0,"Crescent Lake CCD, Klamath County, Oregon",035,90731,41
367.0,0.0,17.0,55.0,0.0,7.0,70.0,9.0,29.0,46.0,0.0,57.0,8.0,32.0,32.0,5.0,0.0,"Pendleton CCD, Umatilla County, Oregon",059,92448,41
22.0,0.0,9.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Pilot Rock CCD, Umatilla County, Oregon",059,92465,41
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Umapine CCD, Umatilla County, Oregon",059,93264,41
18.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,4.0,"Weston CCD, Umatilla County, Oregon",059,93451,41
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,4.0,0.0,"Athena CCD, Umatilla County, Oregon",059,90170,41
12.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Siletz CCD, Lincoln County, Oregon",041,92907,41
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Toledo CCD, Lincoln County, Oregon",041,93230,41
134.0,0.0,3.0,0.0,28.0,0.0,27.0,0.0,0.0,5.0,8.0,22.0,10.0,20.0,0.0,11.0,0.0,"Waldport CCD, Lincoln County, Oregon",041,93349,41
11.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Eddyville CCD, Lincoln County, Oregon",041,91020,41
35.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,"Depoe Bay CCD, Lincoln County, Oregon",041,90884,41
59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,27.0,"North Albany CCD, Benton County, Oregon",003,92142,41
79.0,22.0,0.0,0.0,14.0,0.0,11.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,23.0,"Southwest Benton CCD, Benton County, Oregon",003,93077,41
1435.0,248.0,84.0,102.0,126.0,83.0,39.0,74.0,31.0,210.0,100.0,104.0,141.0,23.0,50.0,9.0,11.0,"Corvallis CCD, Benton County, Oregon",003,90680,41
107.0,0.0,0.0,19.0,0.0,32.0,0.0,11.0,0.0,2.0,2.0,3.0,36.0,2.0,0.0,0.0,0.0,"Southeast Benton CCD, Benton County, Oregon",003,93009,41
9.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,"North Benton CCD, Benton County, Oregon",003,92176,41
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,"Goble CCD, Columbia County, Oregon",009,91190,41
360.0,79.0,20.0,0.0,7.0,44.0,0.0,0.0,0.0,0.0,10.0,49.0,70.0,0.0,0.0,29.0,52.0,"St. Helens CCD, Columbia County, Oregon",009,92703,41
17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,"Clatskanie CCD, Columbia County, Oregon",009,90544,41
26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,17.0,0.0,0.0,0.0,0.0,"Rainier CCD, Columbia County, Oregon",009,92601,41
71.0,0.0,0.0,0.0,0.0,12.0,0.0,21.0,0.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,"Scappoose CCD, Columbia County, Oregon",009,92805,41
72.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,20.0,0.0,16.0,9.0,0.0,0.0,0.0,"Vernonia CCD, Columbia County, Oregon",009,93332,41
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,"Powell Butte CCD, Crook County, Oregon",013,92550,41
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,"Crooked River CCD, Crook County, Oregon",013,90765,41
11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Moro CCD, Sherman County, Oregon",055,91989,41
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,"Wasco CCD, Sherman County, Oregon",055,93434,41
39.0,2.0,0.0,0.0,15.0,3.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,"Dufur CCD, Wasco County, Oregon",065,90935,41
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Antelope CCD, Wasco County, Oregon",065,90085,41
1044.0,7.0,45.0,33.0,48.0,96.0,47.0,56.0,45.0,55.0,54.0,299.0,170.0,16.0,45.0,22.0,6.0,"The Dalles CCD, Wasco County, Oregon",065,93196,41
12.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,"Warm Springs CCD, Wasco County, Oregon",065,93400,41
10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Drewsey CCD, Harney County, Oregon",025,90918,41
80.0,28.0,21.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Burns CCD, Harney County, Oregon",025,90391,41
16.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,0.0,"Diamond CCD, Harney County, Oregon",025,90901,41
46.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,7.0,12.0,0.0,0.0,12.0,0.0,"Lowell CCD, Lane County, Oregon",039,91700,41
71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,"Oakridge CCD, Lane County, Oregon",039,92346,41
17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,"Pleasant Hill CCD, Lane County, Oregon",039,92482,41
257.0,8.0,68.0,0.0,0.0,0.0,0.0,9.0,76.0,33.0,30.0,0.0,11.0,0.0,14.0,8.0,0.0,"Badger Mountain CCD, Lane County, Oregon",039,90187,41
65.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,16.0,0.0,8.0,0.0,"Marcola CCD, Lane County, Oregon",039,91802,41
380.0,22.0,5.0,33.0,10.0,0.0,69.0,66.0,18.0,38.0,6.0,61.0,14.0,0.0,38.0,0.0,0.0,"Cottage Grove CCD, Lane County, Oregon",039,90697,41
46.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,24.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,"Creswell CCD, Lane County, Oregon",039,90748,41
6789.0,859.0,371.0,432.0,451.0,514.0,399.0,363.0,361.0,337.0,689.0,618.0,742.0,274.0,130.0,146.0,103.0,"Eugene-Springfield CCD, Lane County, Oregon",039,91105,41
16.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,"Coburg CCD, Lane County, Oregon",039,90578,41
289.0,0.0,17.0,8.0,45.0,0.0,0.0,0.0,28.0,0.0,39.0,102.0,8.0,20.0,0.0,8.0,14.0,"Junction City CCD, Lane County, Oregon",039,91513,41
13.0,0.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Jordan Valley CCD, Malheur County, Oregon",045,91479,41
23.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,"Owyhee CCD, Malheur County, Oregon",045,92414,41
58.0,2.0,2.0,0.0,2.0,0.0,4.0,5.0,7.0,7.0,6.0,5.0,8.0,8.0,1.0,0.0,1.0,"Dead Ox Flat CCD, Malheur County, Oregon",045,90833,41
808.0,71.0,34.0,102.0,30.0,38.0,69.0,3.0,73.0,50.0,70.0,132.0,109.0,3.0,12.0,11.0,1.0,"Nyssa CCD, Malheur County, Oregon",045,92329,41
191.0,23.0,18.0,6.0,25.0,24.0,0.0,20.0,8.0,0.0,4.0,23.0,20.0,6.0,14.0,0.0,0.0,"Vale CCD, Malheur County, Oregon",045,93315,41
72.0,0.0,0.0,6.0,15.0,6.0,0.0,5.0,7.0,7.0,17.0,0.0,3.0,6.0,0.0,0.0,0.0,"Adrian CCD, Malheur County, Oregon",045,90017,41
4.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Brogan CCD, Malheur County, Oregon",045,90340,41
1626.0,183.0,100.0,172.0,99.0,150.0,174.0,190.0,55.0,32.0,71.0,135.0,155.0,15.0,65.0,17.0,13.0,"Ontario CCD, Malheur County, Oregon",045,92397,41
38.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Malheur Junction CCD, Malheur County, Oregon",045,91768,41
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Juntura CCD, Malheur County, Oregon",045,91530,41
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Imnaha CCD, Wallowa County, Oregon",063,91394,41
35.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"Wallowa CCD, Wallowa County, Oregon",063,93366,41
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Joseph CCD, Wallowa County, Oregon",063,91496,41
23.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,"Enterprise CCD, Wallowa County, Oregon",063,91071,41
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Flora CCD, Wallowa County, Oregon",063,91139,41
