B19013H_001E,name,county,county subdivision,state
44417.0,"Louisville CCD, Barbour County, Alabama",005,91989,01
45711.0,"Eufaula CCD, Barbour County, Alabama",005,91017,01
47292.0,"Clayton CCD, Barbour County, Alabama",005,90630,01
44408.0,"Clio CCD, Barbour County, Alabama",005,90648,01
42426.0,"Bakerhill CCD, Barbour County, Alabama",005,90189,01
44743.0,"West Blocton CCD, Bibb County, Alabama",007,93438,01
48503.0,"Centreville-Brent CCD, Bibb County, Alabama",007,90531,01
61333.0,"Piper-Coleanor CCD, Bibb County, Alabama",007,92601,01
22009.0,"Midway CCD, Bullock County, Alabama",011,92133,01
57009.0,"Union Springs CCD, Bullock County, Alabama",011,93249,01
44438.0,"Fitzpatrick CCD, Bullock County, Alabama",011,91098,01
75507.0,"Inverness CCD, Bullock County, Alabama",011,91701,01
48130.0,"Jacksonville CCD, Calhoun County, Alabama",015,91746,01
60568.0,"Choccolocco CCD, Calhoun County, Alabama",015,90585,01
53233.0,"Ohatchee CCD, Calhoun County, Alabama",015,92430,01
34219.0,"Piedmont CCD, Calhoun County, Alabama",015,92556,01
76625.0,"Waverly CCD, Chambers County, Alabama",017,93393,01
45976.0,"Anniston CCD, Calhoun County, Alabama",015,90099,01
48205.0,"Five Points CCD, Chambers County, Alabama",017,91107,01
44156.0,"Lanett CCD, Chambers County, Alabama",017,91827,01
31373.0,"Milltown CCD, Chambers County, Alabama",017,92169,01
53333.0,"La Fayette CCD, Chambers County, Alabama",017,91818,01
39875.0,"Coffeeville CCD, Clarke County, Alabama",025,90675,01
39459.0,"Grove Hill CCD, Clarke County, Alabama",025,91440,01
30078.0,"Fulton CCD, Clarke County, Alabama",025,91260,01
60272.0,"Thomasville CCD, Clarke County, Alabama",025,93132,01
33542.0,"Berry CCD, Fayette County, Alabama",057,90279,01
40049.0,"Fayette CCD, Fayette County, Alabama",057,91089,01
51071.0,"Pine Level CCD, Montgomery County, Alabama",101,92592,01
40004.0,"Albertville-Boaz CCD, Marshall County, Alabama",095,90054,01
103453.0,"Mount Meigs CCD, Montgomery County, Alabama",101,92295,01
94144.0,"Pike Road CCD, Montgomery County, Alabama",101,92565,01
60274.0,"Montgomery CCD, Montgomery County, Alabama",101,92214,01
43933.0,"Ramer CCD, Montgomery County, Alabama",101,92673,01
58309.0,"Hope Hull CCD, Montgomery County, Alabama",101,91665,01
45741.0,"Arab CCD, Marshall County, Alabama",095,90108,01
37588.0,"Douglas CCD, Marshall County, Alabama",095,90918,01
57553.0,"Union Grove CCD, Marshall County, Alabama",095,93240,01
45301.0,"Grant CCD, Marshall County, Alabama",095,91395,01
