B07003_001E,B07003_004E,B07003_007E,B07003_010E,B07003_013E,B07003_016E,name,county,county subdivision,state
737.0,668.0,1.0,64.0,3.0,1.0,"Mitchell CCD, Wheeler County, Oregon",069,91938,41
1031.0,922.0,59.0,29.0,6.0,15.0,"Ione-Lexington CCD, Morrow County, Oregon",049,91411,41
8145.0,6808.0,558.0,466.0,258.0,55.0,"Boardman CCD, Morrow County, Oregon",049,90323,41
1746.0,1400.0,128.0,19.0,199.0,0.0,"Heppner CCD, Morrow County, Oregon",049,91309,41
8812.0,6938.0,725.0,671.0,469.0,9.0,"Seaside CCD, Clatsop County, Oregon",007,92839,41
25656.0,20461.0,2671.0,1046.0,1437.0,41.0,"Astoria CCD, Clatsop County, Oregon",007,90153,41
2135.0,1963.0,100.0,27.0,45.0,0.0,"Knappa-Brownsmead CCD, Clatsop County, Oregon",007,91598,41
999.0,859.0,30.0,76.0,34.0,0.0,"Jewell CCD, Clatsop County, Oregon",007,91445,41
1043.0,844.0,174.0,0.0,25.0,0.0,"Powers CCD, Coos County, Oregon",011,92567,41
6511.0,5612.0,536.0,46.0,267.0,50.0,"Bandon CCD, Coos County, Oregon",011,90221,41
4667.0,4211.0,270.0,112.0,68.0,6.0,"Myrtle Point CCD, Coos County, Oregon",011,92074,41
30525.0,25433.0,2835.0,787.0,1413.0,57.0,"Coos Bay CCD, Coos County, Oregon",011,90629,41
6055.0,5151.0,776.0,21.0,94.0,13.0,"Eastside CCD, Coos County, Oregon",011,91003,41
7979.0,6530.0,1041.0,250.0,102.0,56.0,"Coquille CCD, Coos County, Oregon",011,90646,41
5641.0,4873.0,422.0,210.0,136.0,0.0,"North Bayside CCD, Coos County, Oregon",011,92159,41
2955.0,2519.0,246.0,80.0,102.0,8.0,"Port Orford CCD, Curry County, Oregon",015,92533,41
7.0,7.0,0.0,0.0,0.0,0.0,"Agness CCD, Curry County, Oregon",015,90051,41
8969.0,6861.0,605.0,220.0,1267.0,16.0,"Brookings CCD, Curry County, Oregon",015,90357,41
5409.0,4604.0,375.0,146.0,267.0,17.0,"Gold Beach CCD, Curry County, Oregon",015,91207,41
4921.0,3903.0,627.0,180.0,185.0,26.0,"Harbor CCD, Curry County, Oregon",015,91275,41
991.0,883.0,59.0,39.0,10.0,0.0,"Condon CCD, Gilliam County, Oregon",021,90612,41
912.0,798.0,84.0,19.0,11.0,0.0,"Arlington CCD, Gilliam County, Oregon",021,90102,41
1855.0,1704.0,71.0,25.0,55.0,0.0,"Parkdale CCD, Hood River County, Oregon",027,92431,41
5986.0,5644.0,202.0,67.0,50.0,23.0,"Odell CCD, Hood River County, Oregon",027,92380,41
1009.0,911.0,52.0,7.0,39.0,0.0,"Dee CCD, Hood River County, Oregon",027,90850,41
1296.0,1243.0,17.0,23.0,6.0,7.0,"Cascade Locks CCD, Hood River County, Oregon",027,90476,41
12618.0,11230.0,493.0,153.0,574.0,168.0,"Hood River CCD, Hood River County, Oregon",027,91343,41
1764.0,1482.0,124.0,29.0,129.0,0.0,"Silver Lake-Fort Rock CCD, Lake County, Oregon",037,92924,41
281.0,249.0,32.0,0.0,0.0,0.0,"Warner Valley CCD, Lake County, Oregon",037,93417,41
544.0,460.0,47.0,27.0,10.0,0.0,"Summer Lake CCD, Lake County, Oregon",037,93145,41
5165.0,4141.0,371.0,423.0,207.0,23.0,"Lakeview CCD, Lake County, Oregon",037,91632,41
3851.0,3367.0,85.0,56.0,343.0,0.0,"Corbett CCD, Multnomah County, Oregon",051,90663,41
2669.0,2297.0,56.0,211.0,105.0,0.0,"Skyline CCD, Multnomah County, Oregon",051,92975,41
2471.0,2172.0,110.0,50.0,59.0,80.0,"Cove CCD, Union County, Oregon",061,90714,41
171.0,94.0,42.0,26.0,9.0,0.0,"Starkey CCD, Union County, Oregon",061,93111,41
2934.0,2406.0,354.0,77.0,87.0,10.0,"Elgin CCD, Union County, Oregon",061,91037,41
16596.0,13071.0,2146.0,719.0,660.0,0.0,"La Grande CCD, Union County, Oregon",061,91615,41
3311.0,2691.0,381.0,199.0,31.0,9.0,"Union CCD, Union County, Oregon",061,93281,41
1632.0,1362.0,183.0,39.0,48.0,0.0,"Yonna Valley-Poe Valley CCD, Klamath County, Oregon",035,93594,41
2159.0,1909.0,106.0,138.0,6.0,0.0,"East Marion CCD, Marion County, Oregon",047,90994,41
7467.0,6581.0,704.0,111.0,71.0,0.0,"Beavercreek CCD, Clackamas County, Oregon",005,90272,41
5682.0,4998.0,407.0,224.0,53.0,0.0,"Chehalem Mountains CCD, Washington County, Oregon",067,90510,41
1427.0,1250.0,111.0,52.0,14.0,0.0,"Langell Valley CCD, Klamath County, Oregon",035,91651,41
76189.0,58768.0,9763.0,2117.0,3973.0,1568.0,"Rockcreek CCD, Washington County, Oregon",067,92678,41
1988.0,1648.0,217.0,108.0,15.0,0.0,"Wingville-Haines CCD, Baker County, Oregon",001,93555,41
5292.0,4805.0,340.0,56.0,91.0,0.0,"McKenzie River CCD, Lane County, Oregon",039,91719,41
1952.0,1742.0,98.0,23.0,89.0,0.0,"Middle Siuslaw River-Triangle Lake CCD, Lane County, Oregon",039,91889,41
11853.0,9786.0,1131.0,423.0,503.0,10.0,"Florence CCD, Lane County, Oregon",039,91147,41
2702.0,2111.0,308.0,71.0,212.0,0.0,"Dunes City CCD, Lane County, Oregon",039,90943,41
37255.0,31237.0,3728.0,1318.0,896.0,76.0,"Hermiston-Umatilla CCD, Umatilla County, Oregon",059,91334,41
1520.0,1382.0,115.0,11.0,12.0,0.0,"Upper Siuslaw River CCD, Lane County, Oregon",039,93300,41
15352.0,12524.0,1190.0,1164.0,450.0,24.0,"Prineville CCD, Crook County, Oregon",013,92592,41
12947.0,10172.0,1521.0,623.0,604.0,27.0,"Newport CCD, Lincoln County, Oregon",041,92133,41
12308.0,10371.0,1098.0,380.0,445.0,14.0,"Lincoln City CCD, Lincoln County, Oregon",041,91674,41
10391.0,9295.0,739.0,186.0,171.0,0.0,"Milton-Freewater CCD, Umatilla County, Oregon",059,91929,41
2886.0,2483.0,282.0,50.0,71.0,0.0,"Umatilla Reservation CCD, Umatilla County, Oregon",059,93270,41
493752.0,400573.0,56285.0,13314.0,19577.0,4003.0,"Portland East CCD, Multnomah County, Oregon",051,92518,41
134046.0,100581.0,14778.0,7351.0,8893.0,2443.0,"Portland West CCD, Multnomah County, Oregon",051,92520,41
145155.0,123265.0,12918.0,3746.0,3980.0,1246.0,"Gresham CCD, Multnomah County, Oregon",051,91249,41
277.0,277.0,0.0,0.0,0.0,0.0,"West Bench CCD, Malheur County, Oregon",045,93442,41
16193.0,13677.0,1280.0,450.0,767.0,19.0,"Sutherlin CCD, Douglas County, Oregon",019,93153,41
12343.0,10155.0,1118.0,663.0,369.0,38.0,"Tillamook CCD, Tillamook County, Oregon",057,93213,41
2573.0,2370.0,97.0,76.0,30.0,0.0,"Neskowin CCD, Tillamook County, Oregon",057,92108,41
3075.0,2732.0,230.0,77.0,36.0,0.0,"Nehalem CCD, Tillamook County, Oregon",057,92091,41
7898.0,7238.0,325.0,186.0,148.0,1.0,"Carlton CCD, Yamhill County, Oregon",071,90459,41
8755.0,7749.0,586.0,215.0,201.0,4.0,"Dayton-Amity CCD, Yamhill County, Oregon",071,90816,41
35008.0,28459.0,3614.0,1722.0,1013.0,200.0,"McMinnville CCD, Yamhill County, Oregon",071,91734,41
11476.0,9596.0,520.0,522.0,808.0,30.0,"Sheridan CCD, Yamhill County, Oregon",071,92890,41
38116.0,32477.0,2019.0,2359.0,1195.0,66.0,"Newberg CCD, Yamhill County, Oregon",071,92125,41
