B01001_001E,B01001_002E,B01001_003E,B01001_004E,B01001_005E,B01001_006E,B01001_007E,B01001_008E,B01001_009E,B01001_010E,B01001_011E,B01001_012E,B01001_013E,B01001_014E,B01001_015E,B01001_016E,B01001_017E,B01001_018E,B01001_019E,B01001_020E,B01001_021E,B01001_022E,B01001_023E,B01001_024E,B01001_025E,B01001_026E,B01001_027E,B01001_028E,B01001_029E,B01001_030E,B01001_031E,B01001_032E,B01001_033E,B01001_034E,B01001_035E,B01001_036E,B01001_037E,B01001_038E,B01001_039E,B01001_040E,B01001_041E,B01001_042E,B01001_043E,B01001_044E,B01001_045E,B01001_046E,B01001_047E,B01001_048E,B01001_049E,name,county,county subdivision,state
1054,542.0,9.0,27.0,26.0,39.0,5.0,9.0,2.0,12.0,22.0,10.0,29.0,55.0,32.0,80.0,40.0,28.0,36.0,23.0,22.0,10.0,2.0,4.0,20.0,512.0,10.0,16.0,36.0,10.0,0.0,0.0,6.0,9.0,12.0,23.0,36.0,32.0,39.0,42.0,53.0,25.0,28.0,31.0,33.0,34.0,13.0,9.0,15.0,"Sunburst CCD, Toole County, Montana",101,93402,30
70,44.0,0.0,0.0,0.0,11.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Glacier National Park CCD, Glacier County, Montana",035,91460,30
55,32.0,8.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,23.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,"Fort Peck Reservation CCD, Daniels County, Montana",019,91218,30
433,205.0,3.0,14.0,14.0,21.0,0.0,0.0,3.0,0.0,4.0,0.0,2.0,14.0,11.0,9.0,21.0,10.0,26.0,7.0,10.0,9.0,8.0,9.0,10.0,228.0,7.0,20.0,14.0,9.0,3.0,3.0,0.0,4.0,2.0,14.0,19.0,9.0,8.0,27.0,13.0,12.0,25.0,12.0,2.0,10.0,9.0,6.0,0.0,"Lavina CCD, Golden Valley County, Montana",037,92016,30
3522,1673.0,225.0,251.0,80.0,83.0,4.0,21.0,0.0,33.0,130.0,97.0,98.0,56.0,76.0,116.0,56.0,33.0,79.0,64.0,0.0,83.0,56.0,13.0,19.0,1849.0,198.0,156.0,85.0,67.0,49.0,17.0,3.0,21.0,165.0,94.0,74.0,146.0,36.0,42.0,266.0,26.0,55.0,28.0,51.0,92.0,80.0,39.0,59.0,"Cut Bank CCD, Glacier County, Montana",035,90777,30
2431,1282.0,114.0,102.0,78.0,41.0,5.0,5.0,21.0,69.0,80.0,99.0,89.0,51.0,111.0,63.0,87.0,57.0,40.0,7.0,39.0,58.0,45.0,15.0,6.0,1149.0,74.0,99.0,103.0,41.0,14.0,16.0,4.0,50.0,75.0,85.0,74.0,55.0,3.0,65.0,79.0,34.0,34.0,27.0,39.0,45.0,30.0,35.0,68.0,"Baker CCD, Fallon County, Montana",025,90168,30
494,244.0,35.0,17.0,5.0,0.0,4.0,0.0,7.0,1.0,15.0,10.0,33.0,16.0,2.0,8.0,12.0,24.0,25.0,6.0,4.0,4.0,10.0,2.0,4.0,250.0,17.0,16.0,17.0,6.0,0.0,0.0,0.0,3.0,21.0,10.0,19.0,9.0,9.0,26.0,18.0,14.0,38.0,3.0,5.0,6.0,9.0,2.0,2.0,"Plevna CCD, Fallon County, Montana",025,92730,30
314,168.0,2.0,10.0,16.0,0.0,0.0,0.0,1.0,4.0,4.0,5.0,0.0,6.0,8.0,35.0,22.0,13.0,2.0,3.0,7.0,8.0,4.0,7.0,11.0,146.0,2.0,11.0,9.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,10.0,1.0,13.0,19.0,14.0,19.0,6.0,4.0,6.0,7.0,7.0,10.0,2.0,"Ryegate CCD, Golden Valley County, Montana",037,92940,30
742,381.0,26.0,16.0,17.0,2.0,0.0,4.0,0.0,8.0,46.0,17.0,12.0,5.0,16.0,44.0,62.0,11.0,19.0,14.0,2.0,15.0,25.0,6.0,14.0,361.0,22.0,2.0,11.0,4.0,3.0,0.0,0.0,6.0,24.0,48.0,10.0,18.0,19.0,50.0,41.0,4.0,31.0,7.0,10.0,14.0,12.0,8.0,17.0,"Stanford CCD, Judith Basin County, Montana",045,93318,30
446,261.0,4.0,4.0,30.0,35.0,3.0,0.0,0.0,7.0,4.0,16.0,4.0,25.0,11.0,18.0,29.0,21.0,6.0,0.0,18.0,12.0,5.0,6.0,3.0,185.0,5.0,9.0,11.0,3.0,0.0,0.0,0.0,1.0,0.0,17.0,11.0,8.0,10.0,35.0,16.0,0.0,14.0,12.0,8.0,12.0,7.0,6.0,0.0,"Geyser CCD, Judith Basin County, Montana",045,91407,30
