B03002_001E,B03002_003E,B03002_004E,B03002_005E,B03002_006E,B03002_007E,B03002_008E,B03002_009E,B03002_012E,name,county,county subdivision,state
521.0,501.0,0.0,15.0,0.0,0.0,0.0,2.0,3.0,"Onamia township, Mille Lacs County, Minnesota",095,48328,27
713.0,662.0,0.0,6.0,0.0,0.0,0.0,18.0,27.0,"Page township, Mille Lacs County, Minnesota",095,49480,27
1353.0,460.0,24.0,738.0,32.0,0.0,11.0,45.0,43.0,"Kathio township, Mille Lacs County, Minnesota",095,32516,27
2130.0,2060.0,15.0,25.0,9.0,0.0,0.0,12.0,9.0,"Princeton township, Mille Lacs County, Minnesota",095,52540,27
176.0,175.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"Dailey township, Mille Lacs County, Minnesota",095,14500,27
600.0,594.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,"East Side township, Mille Lacs County, Minnesota",095,17810,27
1221.0,1145.0,4.0,46.0,5.0,0.0,0.0,10.0,11.0,"Greenbush township, Mille Lacs County, Minnesota",095,25586,27
4589.0,4199.0,0.0,5.0,26.0,0.0,0.0,198.0,161.0,"Princeton city, Mille Lacs County, Minnesota",095,52522,27
220.0,215.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,"Emmet township, Renville County, Minnesota",129,19322,27
230.0,218.0,0.0,0.0,3.0,0.0,0.0,4.0,5.0,"Ericson township, Renville County, Minnesota",129,19628,27
122.0,116.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,"Norfolk township, Renville County, Minnesota",129,46600,27
194.0,183.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,"Crooks township, Renville County, Minnesota",129,13852,27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Redwood Falls city, Renville County, Minnesota",129,53656,27
185.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,"Bandon township, Renville County, Minnesota",129,03484,27
867.0,856.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,"Bird Island city, Renville County, Minnesota",129,06076,27
162.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Brookfield township, Renville County, Minnesota",129,07912,27
531.0,433.0,0.0,59.0,0.0,0.0,0.0,17.0,22.0,"Franklin city, Renville County, Minnesota",129,22364,27
158.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Henryville township, Renville County, Minnesota",129,28610,27
216.0,208.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,"Melville township, Renville County, Minnesota",129,41624,27
192.0,189.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,"Palmyra township, Renville County, Minnesota",129,49606,27
201.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Preston Lake township, Renville County, Minnesota",129,52486,27
217.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,"Wang township, Renville County, Minnesota",129,68026,27
201.0,171.0,0.0,26.0,0.0,0.0,0.0,4.0,0.0,"Winfield township, Renville County, Minnesota",129,70852,27
161.0,133.0,0.0,13.0,0.0,0.0,0.0,15.0,0.0,"Birch Cooley township, Renville County, Minnesota",129,05968,27
759.0,556.0,13.0,24.0,0.0,0.0,0.0,31.0,135.0,"Buffalo Lake city, Renville County, Minnesota",129,08488,27
152.0,148.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,"Martinsburg township, Renville County, Minnesota",129,40832,27
1511.0,1233.0,0.0,159.0,6.0,3.0,21.0,44.0,45.0,"Eckles township, Beltrami County, Minnesota",007,17954,27
2437.0,2060.0,16.0,0.0,13.0,0.0,0.0,7.0,341.0,"Olivia city, Renville County, Minnesota",129,48256,27
184.0,173.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,"Beaver Falls township, Renville County, Minnesota",129,04546,27
209.0,196.0,0.0,0.0,2.0,0.0,0.0,4.0,7.0,"Cairo township, Renville County, Minnesota",129,09208,27
159.0,142.0,0.0,0.0,2.0,0.0,0.0,2.0,13.0,"Camp township, Renville County, Minnesota",129,09478,27
585.0,491.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,"Danube city, Renville County, Minnesota",129,14716,27
954.0,851.0,3.0,0.0,0.0,0.0,0.0,5.0,95.0,"Hector city, Renville County, Minnesota",129,28124,27
185.0,179.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Midway township, Cottonwood County, Minnesota",033,42002,27
313.0,309.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,"Carson township, Cottonwood County, Minnesota",033,10108,27
216.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,"Germantown township, Cottonwood County, Minnesota",033,23570,27
419.0,402.0,0.0,0.0,3.0,0.0,0.0,14.0,0.0,"Great Bend township, Cottonwood County, Minnesota",033,25514,27
115.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Springfield township, Cottonwood County, Minnesota",033,61834,27
82.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Amo township, Cottonwood County, Minnesota",033,01441,27
175.0,163.0,8.0,0.0,3.0,0.0,0.0,1.0,0.0,"Bingham Lake city, Cottonwood County, Minnesota",033,05896,27
281.0,276.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,"Lakeside township, Cottonwood County, Minnesota",033,35000,27
144.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Ann township, Cottonwood County, Minnesota",033,01666,27
387.0,353.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,"Jeffers city, Cottonwood County, Minnesota",033,31796,27
148.0,144.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,"Amboy township, Cottonwood County, Minnesota",033,01342,27
352.0,347.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,"Medo township, Blue Earth County, Minnesota",013,41498,27
270.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,"Pemberton city, Blue Earth County, Minnesota",013,50200,27
296.0,282.0,0.0,0.0,2.0,0.0,0.0,6.0,6.0,"Skyline city, Blue Earth County, Minnesota",013,60754,27
232.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,"Pleasant Mound township, Blue Earth County, Minnesota",013,51604,27
869.0,770.0,0.0,0.0,0.0,0.0,0.0,16.0,83.0,"St. Clair city, Blue Earth County, Minnesota",013,56824,27
305.0,302.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,"Butternut Valley township, Blue Earth County, Minnesota",013,09046,27
2812.0,2434.0,218.0,15.0,6.0,0.0,0.0,81.0,58.0,"Eagle Lake city, Blue Earth County, Minnesota",013,17378,27
2430.0,2379.0,0.0,0.0,0.0,0.0,0.0,17.0,34.0,"Lake Crystal city, Blue Earth County, Minnesota",013,34190,27
352.0,299.0,0.0,0.0,0.0,0.0,0.0,12.0,41.0,"Mapleton township, Blue Earth County, Minnesota",013,40328,27
13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Minnesota Lake city, Blue Earth County, Minnesota",013,43198,27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"North Mankato city, Blue Earth County, Minnesota",013,47068,27
239.0,238.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"Cambria township, Blue Earth County, Minnesota",013,09352,27
568.0,532.0,0.0,0.0,7.0,0.0,0.0,11.0,18.0,"Good Thunder city, Blue Earth County, Minnesota",013,24506,27
