B07004D_001E,B07004D_002E,B07004D_003E,B07004D_004E,B07004D_005E,B07004D_006E,name,county,county subdivision,state
0.0,0.0,0.0,0.0,0.0,0.0,"Brandon district, Prince George County, Virginia",149,90472,51
246.0,166.0,25.0,0.0,37.0,18.0,"Rives district, Prince George County, Virginia",149,95343,51
10.0,10.0,0.0,0.0,0.0,0.0,"Templeton district, Prince George County, Virginia",149,96063,51
0.0,0.0,0.0,0.0,0.0,0.0,"District 1, Richmond County, Virginia",159,91271,51
2.0,2.0,0.0,0.0,0.0,0.0,"District 3, Richmond County, Virginia",159,91571,51
18.0,18.0,0.0,0.0,0.0,0.0,"District 2, Richmond County, Virginia",159,91421,51
161.0,161.0,0.0,0.0,0.0,0.0,"District 4, Richmond County, Virginia",159,91721,51
0.0,0.0,0.0,0.0,0.0,0.0,"District 5, Richmond County, Virginia",159,91871,51
86.0,37.0,0.0,19.0,30.0,0.0,"Central district, Rockingham County, Virginia",165,90736,51
81.0,81.0,0.0,0.0,0.0,0.0,"Plains district, Rockingham County, Virginia",165,95095,51
67.0,67.0,0.0,0.0,0.0,0.0,"Stonewall district, Rockingham County, Virginia",165,95951,51
358.0,252.0,2.0,77.0,0.0,27.0,"Ashby district, Rockingham County, Virginia",165,90080,51
9.0,9.0,0.0,0.0,0.0,0.0,"Linville district, Rockingham County, Virginia",165,94287,51
0.0,0.0,0.0,0.0,0.0,0.0,"District 6, Scott County, Virginia",169,92026,51
54.0,48.0,6.0,0.0,0.0,0.0,"District 1, Scott County, Virginia",169,91276,51
0.0,0.0,0.0,0.0,0.0,0.0,"District 3, Scott County, Virginia",169,91576,51
6.0,4.0,0.0,0.0,0.0,2.0,"District 4, Scott County, Virginia",169,91726,51
0.0,0.0,0.0,0.0,0.0,0.0,"District 2, Scott County, Virginia",169,91426,51
0.0,0.0,0.0,0.0,0.0,0.0,"District 5, Scott County, Virginia",169,91876,51
263.0,238.0,0.0,25.0,0.0,0.0,"Chancellor district, Spotsylvania County, Virginia",177,90760,51
74.0,74.0,0.0,0.0,0.0,0.0,"Livingston district, Spotsylvania County, Virginia",177,94311,51
650.0,594.0,0.0,0.0,31.0,25.0,"Lee Hill district, Spotsylvania County, Virginia",177,94231,51
641.0,532.0,90.0,19.0,0.0,0.0,"Battlefield district, Spotsylvania County, Virginia",177,90168,51
633.0,473.0,124.0,28.0,0.0,8.0,"Courtland district, Spotsylvania County, Virginia",177,91008,51
259.0,259.0,0.0,0.0,0.0,0.0,"Berkeley district, Spotsylvania County, Virginia",177,90232,51
862.0,836.0,8.0,9.0,0.0,9.0,"Salem district, Spotsylvania County, Virginia",177,95543,51
0.0,0.0,0.0,0.0,0.0,0.0,"Bacons Castle district, Surry County, Virginia",181,90136,51
0.0,0.0,0.0,0.0,0.0,0.0,"Carsley district, Surry County, Virginia",181,90624,51
14.0,14.0,0.0,0.0,0.0,0.0,"Claremont district, Surry County, Virginia",181,90848,51
14.0,14.0,0.0,0.0,0.0,0.0,"Dendron district, Surry County, Virginia",181,91136,51
0.0,0.0,0.0,0.0,0.0,0.0,"Surry district, Surry County, Virginia",181,96023,51
26.0,13.0,0.0,13.0,0.0,0.0,"Russell district, Clarke County, Virginia",043,95495,51
28.0,28.0,0.0,0.0,0.0,0.0,"White Post district, Clarke County, Virginia",043,96367,51
89.0,30.0,0.0,0.0,59.0,0.0,"Berryville district, Clarke County, Virginia",043,90256,51
0.0,0.0,0.0,0.0,0.0,0.0,"Buckmarsh district, Clarke County, Virginia",043,90544,51
6.0,6.0,0.0,0.0,0.0,0.0,"Millwood district, Clarke County, Virginia",043,94703,51
0.0,0.0,0.0,0.0,0.0,0.0,"Blackwater district, Franklin County, Virginia",067,90320,51
30.0,30.0,0.0,0.0,0.0,0.0,"Snow Creek district, Franklin County, Virginia",067,95743,51
0.0,0.0,0.0,0.0,0.0,0.0,"Blue Ridge district, Franklin County, Virginia",067,90392,51
0.0,0.0,0.0,0.0,0.0,0.0,"Gills Creek district, Franklin County, Virginia",067,93703,51
173.0,173.0,0.0,0.0,0.0,0.0,"Union Hall district, Franklin County, Virginia",067,96151,51
23.0,23.0,0.0,0.0,0.0,0.0,"Boone district, Franklin County, Virginia",067,90432,51
0.0,0.0,0.0,0.0,0.0,0.0,"Rocky Mount district, Franklin County, Virginia",067,95431,51
0.0,0.0,0.0,0.0,0.0,0.0,"Buena Vista district, King and Queen County, Virginia",097,90552,51
0.0,0.0,0.0,0.0,0.0,0.0,"Stevensville district, King and Queen County, Virginia",097,95903,51
0.0,0.0,0.0,0.0,0.0,0.0,"Shanghai district, King and Queen County, Virginia",097,95631,51
0.0,0.0,0.0,0.0,0.0,0.0,"Newtown district, King and Queen County, Virginia",097,94863,51
0.0,0.0,0.0,0.0,0.0,0.0,"St. Stephens Church district, King and Queen County, Virginia",097,95527,51
0.0,0.0,0.0,0.0,0.0,0.0,"District 5, Mecklenburg County, Virginia",117,91853,51
12.0,12.0,0.0,0.0,0.0,0.0,"District 1, Mecklenburg County, Virginia",117,91253,51
0.0,0.0,0.0,0.0,0.0,0.0,"District 3, Mecklenburg County, Virginia",117,91553,51
0.0,0.0,0.0,0.0,0.0,0.0,"District 7, Mecklenburg County, Virginia",117,92153,51
0.0,0.0,0.0,0.0,0.0,0.0,"District 9, Mecklenburg County, Virginia",117,92453,51
0.0,0.0,0.0,0.0,0.0,0.0,"District 4, Mecklenburg County, Virginia",117,91703,51
0.0,0.0,0.0,0.0,0.0,0.0,"District 6, Mecklenburg County, Virginia",117,92003,51
9.0,0.0,0.0,9.0,0.0,0.0,"District 8, Mecklenburg County, Virginia",117,92303,51
0.0,0.0,0.0,0.0,0.0,0.0,"District 2, Mecklenburg County, Virginia",117,91403,51
55.0,47.0,0.0,8.0,0.0,0.0,"District 2, New Kent County, Virginia",127,91407,51
42.0,42.0,0.0,0.0,0.0,0.0,"District 4, New Kent County, Virginia",127,91707,51
78.0,78.0,0.0,0.0,0.0,0.0,"District 1, New Kent County, Virginia",127,91257,51
22.0,22.0,0.0,0.0,0.0,0.0,"District 3, New Kent County, Virginia",127,91557,51
6.0,6.0,0.0,0.0,0.0,0.0,"District 5, New Kent County, Virginia",127,91857,51
78.0,78.0,0.0,0.0,0.0,0.0,"Pastures district, Augusta County, Virginia",015,94999,51
25.0,25.0,0.0,0.0,0.0,0.0,"Wayne district, Augusta County, Virginia",015,96271,51
0.0,0.0,0.0,0.0,0.0,0.0,"Beverley Manor district, Augusta County, Virginia",015,90272,51
95.0,70.0,0.0,0.0,0.0,25.0,"South River district, Augusta County, Virginia",015,95791,51
101.0,101.0,0.0,0.0,0.0,0.0,"Riverheads district, Augusta County, Virginia",015,95335,51
88.0,0.0,0.0,88.0,0.0,0.0,"North River district, Augusta County, Virginia",015,94911,51
45.0,0.0,0.0,45.0,0.0,0.0,"Middle River district, Augusta County, Virginia",015,94671,51
0.0,0.0,0.0,0.0,0.0,0.0,"District 1, Cumberland County, Virginia",049,91220,51
0.0,0.0,0.0,0.0,0.0,0.0,"District 2, Cumberland County, Virginia",049,91370,51
0.0,0.0,0.0,0.0,0.0,0.0,"District 3, Cumberland County, Virginia",049,91520,51
0.0,0.0,0.0,0.0,0.0,0.0,"District 4, Cumberland County, Virginia",049,91670,51
0.0,0.0,0.0,0.0,0.0,0.0,"District 5, Cumberland County, Virginia",049,91820,51
0.0,0.0,0.0,0.0,0.0,0.0,"Clintwood district, Dickenson County, Virginia",051,90880,51
0.0,0.0,0.0,0.0,0.0,0.0,"Sand Lick district, Dickenson County, Virginia",051,95575,51
0.0,0.0,0.0,0.0,0.0,0.0,"Ervinton district, Dickenson County, Virginia",051,93495,51
0.0,0.0,0.0,0.0,0.0,0.0,"Kenady district, Dickenson County, Virginia",051,94135,51
0.0,0.0,0.0,0.0,0.0,0.0,"Willis district, Dickenson County, Virginia",051,96407,51
3.0,0.0,0.0,3.0,0.0,0.0,"District 3, Goochland County, Virginia",075,91532,51
35.0,21.0,0.0,14.0,0.0,0.0,"District 5, Goochland County, Virginia",075,91832,51
177.0,177.0,0.0,0.0,0.0,0.0,"District 4, Goochland County, Virginia",075,91682,51
0.0,0.0,0.0,0.0,0.0,0.0,"District 2, Goochland County, Virginia",075,91382,51
46.0,46.0,0.0,0.0,0.0,0.0,"District 1, Goochland County, Virginia",075,91232,51
8.0,8.0,0.0,0.0,0.0,0.0,"District 6, Halifax County, Virginia",083,91986,51
40.0,40.0,0.0,0.0,0.0,0.0,"District 5, Halifax County, Virginia",083,91836,51
61.0,61.0,0.0,0.0,0.0,0.0,"District 2, Halifax County, Virginia",083,91386,51
25.0,25.0,0.0,0.0,0.0,0.0,"District 1, Halifax County, Virginia",083,91236,51
89.0,89.0,0.0,0.0,0.0,0.0,"District 8, Halifax County, Virginia",083,92286,51
6.0,6.0,0.0,0.0,0.0,0.0,"District 3, Halifax County, Virginia",083,91536,51
14.0,0.0,14.0,0.0,0.0,0.0,"District 4, Halifax County, Virginia",083,91686,51
4.0,2.0,0.0,2.0,0.0,0.0,"District 7, Halifax County, Virginia",083,92136,51
2401.0,2118.0,136.0,29.0,54.0,64.0,"Catoctin district, Loudoun County, Virginia",107,90656,51
9586.0,8147.0,596.0,346.0,272.0,225.0,"Blue Ridge district, Loudoun County, Virginia",107,90400,51
3679.0,2887.0,492.0,6.0,24.0,270.0,"Leesburg district, Loudoun County, Virginia",107,94247,51
6049.0,5344.0,201.0,111.0,54.0,339.0,"Sterling district, Loudoun County, Virginia",107,95887,51
8952.0,7621.0,268.0,492.0,366.0,205.0,"Broad Run district, Loudoun County, Virginia",107,90488,51
19707.0,16857.0,323.0,1058.0,864.0,605.0,"Dulles district, Loudoun County, Virginia",107,93415,51
0.0,0.0,0.0,0.0,0.0,0.0,"Robertson district, Madison County, Virginia",113,95383,51
18.0,18.0,0.0,0.0,0.0,0.0,"Rapidan district, Madison County, Virginia",113,95223,51
141.0,141.0,0.0,0.0,0.0,0.0,"Locust Dale district, Madison County, Virginia",113,94335,51
4064.0,3528.0,93.0,276.0,126.0,41.0,"Woodbridge district, Prince William County, Virginia",153,96455,51
4538.0,3861.0,229.0,212.0,67.0,169.0,"Coles district, Prince William County, Virginia",153,90928,51
5381.0,4517.0,401.0,324.0,73.0,66.0,"Gainesville district, Prince William County, Virginia",153,93671,51
4359.0,3961.0,61.0,120.0,89.0,128.0,"Occoquan district, Prince William County, Virginia",153,94943,51
7564.0,6966.0,32.0,387.0,85.0,94.0,"Brentsville district, Prince William County, Virginia",153,90480,51
5988.0,4924.0,565.0,189.0,24.0,286.0,"Neabsco district, Prince William County, Virginia",153,94807,51
417.0,381.0,0.0,0.0,19.0,17.0,"Vinton district, Roanoke County, Virginia",161,96183,51
182.0,177.0,5.0,0.0,0.0,0.0,"Catawba district, Roanoke County, Virginia",161,90648,51
1113.0,958.0,83.0,0.0,15.0,57.0,"Cave Spring district, Roanoke County, Virginia",161,90664,51
626.0,595.0,0.0,31.0,0.0,0.0,"Windsor Hills district, Roanoke County, Virginia",161,96439,51
294.0,239.0,15.0,8.0,25.0,7.0,"Hollins district, Roanoke County, Virginia",161,93911,51
0.0,0.0,0.0,0.0,0.0,0.0,"Berlin and Ivor district, Southampton County, Virginia",175,90240,51
0.0,0.0,0.0,0.0,0.0,0.0,"Jerusalem district, Southampton County, Virginia",175,94103,51
0.0,0.0,0.0,0.0,0.0,0.0,"Drewryville district, Southampton County, Virginia",175,93407,51
16.0,0.0,0.0,0.0,0.0,16.0,"Capron district, Southampton County, Virginia",175,90608,51
0.0,0.0,0.0,0.0,0.0,0.0,"Newsoms district, Southampton County, Virginia",175,94855,51
0.0,0.0,0.0,0.0,0.0,0.0,"Franklin district, Southampton County, Virginia",175,93639,51
0.0,0.0,0.0,0.0,0.0,0.0,"Blue Grass district, Highland County, Virginia",091,90368,51
0.0,0.0,0.0,0.0,0.0,0.0,"Monterey district, Highland County, Virginia",091,94743,51
0.0,0.0,0.0,0.0,0.0,0.0,"Stonewall district, Highland County, Virginia",091,95935,51
0.0,0.0,0.0,0.0,0.0,0.0,"Red Oak district, Brunswick County, Virginia",025,95255,51
69.0,69.0,0.0,0.0,0.0,0.0,"Sturgeon district, Brunswick County, Virginia",025,95983,51
0.0,0.0,0.0,0.0,0.0,0.0,"Meherrin district, Brunswick County, Virginia",025,94639,51
20.0,20.0,0.0,0.0,0.0,0.0,"Totaro district, Brunswick County, Virginia",025,96103,51
0.0,0.0,0.0,0.0,0.0,0.0,"Powellton district, Brunswick County, Virginia",025,95151,51
73.0,73.0,0.0,0.0,0.0,0.0,"Mattaponi district, Caroline County, Virginia",033,94583,51
0.0,0.0,0.0,0.0,0.0,0.0,"Reedy Church district, Caroline County, Virginia",033,95271,51
98.0,76.0,0.0,0.0,0.0,22.0,"Madison district, Caroline County, Virginia",033,94423,51
115.0,49.0,0.0,0.0,66.0,0.0,"Port Royal district, Caroline County, Virginia",033,95119,51
0.0,0.0,0.0,0.0,0.0,0.0,"Bowling Green district, Caroline County, Virginia",033,90440,51
4.0,4.0,0.0,0.0,0.0,0.0,"Gloucester Point district, Gloucester County, Virginia",073,93735,51
41.0,41.0,0.0,0.0,0.0,0.0,"York district, Gloucester County, Virginia",073,96471,51
54.0,16.0,0.0,0.0,0.0,38.0,"Petsworth district, Gloucester County, Virginia",073,95047,51
90.0,90.0,0.0,0.0,0.0,0.0,"Ware district, Gloucester County, Virginia",073,96231,51
42.0,42.0,0.0,0.0,0.0,0.0,"Abingdon district, Gloucester County, Virginia",073,90008,51
0.0,0.0,0.0,0.0,0.0,0.0,"District 1, Northampton County, Virginia",131,91258,51
0.0,0.0,0.0,0.0,0.0,0.0,"District 3, Northampton County, Virginia",131,91558,51
0.0,0.0,0.0,0.0,0.0,0.0,"District 2, Northampton County, Virginia",131,91408,51
0.0,0.0,0.0,0.0,0.0,0.0,"District 6, Northampton County, Virginia",131,92008,51
0.0,0.0,0.0,0.0,0.0,0.0,"District 4, Northampton County, Virginia",131,91708,51
95.0,95.0,0.0,0.0,0.0,0.0,"District 5, Northampton County, Virginia",131,91858,51
0.0,0.0,0.0,0.0,0.0,0.0,"Dan River district, Patrick County, Virginia",141,91096,51
21.0,21.0,0.0,0.0,0.0,0.0,"Mayo River district, Patrick County, Virginia",141,94591,51
29.0,29.0,0.0,0.0,0.0,0.0,"Blue Ridge district, Patrick County, Virginia",141,90408,51
0.0,0.0,0.0,0.0,0.0,0.0,"Peters Creek district, Patrick County, Virginia",141,95039,51
0.0,0.0,0.0,0.0,0.0,0.0,"Smith River district, Patrick County, Virginia",141,95735,51
0.0,0.0,0.0,0.0,0.0,0.0,"District 2, Powhatan County, Virginia",145,91415,51
17.0,17.0,0.0,0.0,0.0,0.0,"District 1, Powhatan County, Virginia",145,91265,51
13.0,13.0,0.0,0.0,0.0,0.0,"District 3, Powhatan County, Virginia",145,91565,51
37.0,37.0,0.0,0.0,0.0,0.0,"District 4, Powhatan County, Virginia",145,91715,51
9.0,9.0,0.0,0.0,0.0,0.0,"District 5, Powhatan County, Virginia",145,91865,51
27.0,27.0,0.0,0.0,0.0,0.0,"South River district, Rockbridge County, Virginia",163,95799,51
10.0,10.0,0.0,0.0,0.0,0.0,"Natural Bridge district, Rockbridge County, Virginia",163,94799,51
12.0,12.0,0.0,0.0,0.0,0.0,"Walkers Creek district, Rockbridge County, Virginia",163,96215,51
39.0,24.0,0.0,15.0,0.0,0.0,"Kerrs Creek district, Rockbridge County, Virginia",163,94143,51
54.0,54.0,0.0,0.0,0.0,0.0,"Buffalo district, Rockbridge County, Virginia",163,90568,51
20.0,20.0,0.0,0.0,0.0,0.0,"District 1, Shenandoah County, Virginia",171,91277,51
0.0,0.0,0.0,0.0,0.0,0.0,"District 5, Shenandoah County, Virginia",171,91877,51
213.0,74.0,12.0,32.0,0.0,95.0,"District 4, Shenandoah County, Virginia",171,91727,51
60.0,57.0,0.0,0.0,0.0,3.0,"District 2, Shenandoah County, Virginia",171,91427,51
15.0,15.0,0.0,0.0,0.0,0.0,"District 3, Shenandoah County, Virginia",171,91577,51
33.0,0.0,0.0,33.0,0.0,0.0,"District 6, Shenandoah County, Virginia",171,92027,51
119.0,112.0,0.0,7.0,0.0,0.0,"Cedar Run district, Fauquier County, Virginia",061,90688,51
89.0,48.0,0.0,9.0,32.0,0.0,"Scott district, Fauquier County, Virginia",061,95599,51
76.0,57.0,0.0,10.0,9.0,0.0,"Lee district, Fauquier County, Virginia",061,94215,51
232.0,232.0,0.0,0.0,0.0,0.0,"Marshall district, Fauquier County, Virginia",061,94511,51
423.0,359.0,0.0,49.0,0.0,15.0,"Center district, Fauquier County, Virginia",061,90704,51
349.0,349.0,0.0,0.0,0.0,0.0,"East Fairfax district, Culpeper County, Virginia",047,93447,51
15.0,15.0,0.0,0.0,0.0,0.0,"Salem district, Culpeper County, Virginia",047,95535,51
9.0,9.0,0.0,0.0,0.0,0.0,"West Fairfax district, Culpeper County, Virginia",047,96303,51
79.0,79.0,0.0,0.0,0.0,0.0,"Stevensburg district, Culpeper County, Virginia",047,95895,51
118.0,101.0,0.0,0.0,17.0,0.0,"Jefferson district, Culpeper County, Virginia",047,94079,51
69.0,69.0,0.0,0.0,0.0,0.0,"Catalpa district, Culpeper County, Virginia",047,90640,51
58.0,58.0,0.0,0.0,0.0,0.0,"Cedar Mountain district, Culpeper County, Virginia",047,90680,51
3.0,0.0,0.0,3.0,0.0,0.0,"District 1, Dinwiddie County, Virginia",053,91222,51
25.0,25.0,0.0,0.0,0.0,0.0,"District 4, Dinwiddie County, Virginia",053,91672,51
16.0,0.0,0.0,0.0,16.0,0.0,"District 2, Dinwiddie County, Virginia",053,91372,51
16.0,16.0,0.0,0.0,0.0,0.0,"District 5, Dinwiddie County, Virginia",053,91822,51
59.0,26.0,0.0,8.0,0.0,25.0,"District 3, Dinwiddie County, Virginia",053,91522,51
0.0,0.0,0.0,0.0,0.0,0.0,"Monroe district, Greene County, Virginia",079,94719,51
59.0,59.0,0.0,0.0,0.0,0.0,"Stanardsville district, Greene County, Virginia",079,95863,51
182.0,124.0,11.0,39.0,8.0,0.0,"Ruckersville district, Greene County, Virginia",079,95487,51
295.0,233.0,9.0,53.0,0.0,0.0,"Ashland district, Hanover County, Virginia",085,90096,51
182.0,182.0,0.0,0.0,0.0,0.0,"Chickahominy district, Hanover County, Virginia",085,90824,51
64.0,52.0,0.0,12.0,0.0,0.0,"Beaverdam district, Hanover County, Virginia",085,90200,51
108.0,99.0,9.0,0.0,0.0,0.0,"Cold Harbor district, Hanover County, Virginia",085,90920,51
292.0,251.0,0.0,21.0,0.0,20.0,"South Anna district, Hanover County, Virginia",085,95759,51
350.0,326.0,24.0,0.0,0.0,0.0,"Henry district, Hanover County, Virginia",085,93887,51
263.0,246.0,0.0,9.0,8.0,0.0,"Mechanicsville district, Hanover County, Virginia",085,94631,51
0.0,0.0,0.0,0.0,0.0,0.0,"Plymouth district, Lunenburg County, Virginia",111,95111,51
11.0,11.0,0.0,0.0,0.0,0.0,"Rehoboth district, Lunenburg County, Virginia",111,95279,51
90.0,90.0,0.0,0.0,0.0,0.0,"Meherrin River district, Lunenburg County, Virginia",111,94647,51
1.0,1.0,0.0,0.0,0.0,0.0,"Hounds Creek district, Lunenburg County, Virginia",111,93927,51
266.0,240.0,0.0,26.0,0.0,0.0,"Beaver Creek district, Lunenburg County, Virginia",111,90192,51
33.0,33.0,0.0,0.0,0.0,0.0,"Browns Store district, Lunenburg County, Virginia",111,90512,51
0.0,0.0,0.0,0.0,0.0,0.0,"Loves Mill district, Lunenburg County, Virginia",111,94383,51
0.0,0.0,0.0,0.0,0.0,0.0,"District 1, Orange County, Virginia",137,91261,51
42.0,42.0,0.0,0.0,0.0,0.0,"District 5, Orange County, Virginia",137,91861,51
81.0,81.0,0.0,0.0,0.0,0.0,"District 3, Orange County, Virginia",137,91561,51
0.0,0.0,0.0,0.0,0.0,0.0,"District 2, Orange County, Virginia",137,91411,51
199.0,199.0,0.0,0.0,0.0,0.0,"District 4, Orange County, Virginia",137,91711,51
11.0,0.0,11.0,0.0,0.0,0.0,"Emporia city, Emporia city, Virginia",595,93491,51
0.0,0.0,0.0,0.0,0.0,0.0,"Black Lick district, Wythe County, Virginia",197,90304,51
9.0,9.0,0.0,0.0,0.0,0.0,"Speedwell district, Wythe County, Virginia",197,95823,51
92.0,92.0,0.0,0.0,0.0,0.0,"East Wytheville district, Wythe County, Virginia",197,93471,51
61.0,61.0,0.0,0.0,0.0,0.0,"Fort Chiswell district, Wythe County, Virginia",197,93615,51
0.0,0.0,0.0,0.0,0.0,0.0,"Lead Mines district, Wythe County, Virginia",197,94183,51
53.0,53.0,0.0,0.0,0.0,0.0,"West Wytheville district, Wythe County, Virginia",197,96343,51
7523.0,6728.0,198.0,235.0,246.0,116.0,"Chesapeake city, Chesapeake city, Virginia",550,90812,51
672.0,630.0,29.0,8.0,0.0,5.0,"Colonial Heights city, Colonial Heights city, Virginia",570,90948,51
2123.0,1454.0,288.0,218.0,67.0,96.0,"Harrisonburg city, Harrisonburg city, Virginia",660,93859,51
795.0,708.0,19.0,26.0,42.0,0.0,"Rivanna district, Albemarle County, Virginia",003,95319,51
617.0,261.0,78.0,162.0,40.0,76.0,"Samuel Miller district, Albemarle County, Virginia",003,95567,51
729.0,574.0,107.0,0.0,41.0,7.0,"Rio district, Albemarle County, Virginia",003,95311,51
722.0,526.0,106.0,34.0,38.0,18.0,"Scottsville district, Albemarle County, Virginia",003,95607,51
560.0,527.0,0.0,0.0,33.0,0.0,"White Hall district, Albemarle County, Virginia",003,96359,51
1715.0,923.0,141.0,268.0,142.0,241.0,"Jack Jouett district, Albemarle County, Virginia",003,93983,51
34.0,34.0,0.0,0.0,0.0,0.0,"Buchanan district, Botetourt County, Virginia",023,90528,51
0.0,0.0,0.0,0.0,0.0,0.0,"Fincastle district, Botetourt County, Virginia",023,93575,51
0.0,0.0,0.0,0.0,0.0,0.0,"Amsterdam district, Botetourt County, Virginia",023,90048,51
240.0,238.0,2.0,0.0,0.0,0.0,"Valley district, Botetourt County, Virginia",023,96159,51
9.0,9.0,0.0,0.0,0.0,0.0,"Blue Ridge district, Botetourt County, Virginia",023,90384,51
2169.0,1305.0,575.0,49.0,92.0,148.0,"Lynchburg city, Lynchburg city, Virginia",680,94403,51
1032.0,971.0,18.0,0.0,8.0,35.0,"District 2, York County, Virginia",199,91440,51
882.0,818.0,23.0,29.0,0.0,12.0,"District 5, York County, Virginia",199,91890,51
499.0,475.0,0.0,24.0,0.0,0.0,"District 3, York County, Virginia",199,91590,51
657.0,541.0,0.0,30.0,0.0,86.0,"District 4, York County, Virginia",199,91740,51
487.0,448.0,0.0,29.0,0.0,10.0,"District 1, York County, Virginia",199,91290,51
4553.0,2273.0,794.0,870.0,422.0,194.0,"Richmond city, Richmond city, Virginia",760,95291,51
31.0,31.0,0.0,0.0,0.0,0.0,"Martinsville city, Martinsville city, Virginia",690,94537,51
0.0,0.0,0.0,0.0,0.0,0.0,"South district, Essex County, Virginia",057,95751,51
10.0,10.0,0.0,0.0,0.0,0.0,"North district, Essex County, Virginia",057,94879,51
