B25105_001E,name,county,county subdivision,state
1319.0,"Gloucester city, Essex County, Massachusetts",009,26150,25
2066.0,"Hamilton town, Essex County, Massachusetts",009,27900,25
1227.0,"Bernardston town, Franklin County, Massachusetts",011,05560,25
1082.0,"Gill town, Franklin County, Massachusetts",011,25730,25
960.0,"Hawley town, Franklin County, Massachusetts",011,29475,25
945.0,"Shelburne town, Franklin County, Massachusetts",011,61135,25
1478.0,"Leverett town, Franklin County, Massachusetts",011,35180,25
1270.0,"Heath town, Franklin County, Massachusetts",011,29650,25
1198.0,"Leyden town, Franklin County, Massachusetts",011,35285,25
1108.0,"Northfield town, Franklin County, Massachusetts",011,47835,25
1101.0,"Ware town, Hampshire County, Massachusetts",015,72880,25
1166.0,"Northampton city, Hampshire County, Massachusetts",015,46330,25
1060.0,"Plainfield town, Hampshire County, Massachusetts",015,54030,25
1595.0,"Westhampton town, Hampshire County, Massachusetts",015,76380,25
1259.0,"Worthington town, Hampshire County, Massachusetts",015,82175,25
1347.0,"Amherst town, Hampshire County, Massachusetts",015,01325,25
1174.0,"Granby town, Hampshire County, Massachusetts",015,26535,25
1211.0,"Goshen town, Hampshire County, Massachusetts",015,26290,25
1306.0,"Chesterfield town, Hampshire County, Massachusetts",015,13590,25
1067.0,"Hadley town, Hampshire County, Massachusetts",015,27690,25
1051.0,"Huntington town, Hampshire County, Massachusetts",015,31785,25
1331.0,"Pelham town, Hampshire County, Massachusetts",015,52560,25
1092.0,"South Hadley town, Hampshire County, Massachusetts",015,64145,25
1338.0,"Belchertown town, Hampshire County, Massachusetts",015,04825,25
1265.0,"Middlefield town, Hampshire County, Massachusetts",015,40990,25
1493.0,"Southampton town, Hampshire County, Massachusetts",015,62745,25
942.0,"Cummington town, Hampshire County, Massachusetts",015,16040,25
1164.0,"Williamsburg town, Hampshire County, Massachusetts",015,79915,25
1158.0,"Hatfield town, Hampshire County, Massachusetts",015,29265,25
-666666666.0,"County subdivisions not defined, Nantucket County, Massachusetts",019,00000,25
1910.0,"Nantucket town, Nantucket County, Massachusetts",019,43790,25
1422.0,"Revere city, Suffolk County, Massachusetts",025,56585,25
1375.0,"Chelsea city, Suffolk County, Massachusetts",025,13205,25
1588.0,"Boston city, Suffolk County, Massachusetts",025,07000,25
-666666666.0,"County subdivisions not defined, Suffolk County, Massachusetts",025,00000,25
