B07003_001E,B07003_002E,B07003_003E,B07003_004E,B07003_005E,B07003_006E,B07003_007E,B07003_008E,B07003_009E,B07003_010E,B07003_011E,B07003_012E,B07003_013E,B07003_014E,B07003_015E,B07003_016E,B07003_017E,B07003_018E,name,county,county subdivision,state
51780.0,26824.0,24956.0,42643.0,22277.0,20366.0,5924.0,2782.0,3142.0,1441.0,800.0,641.0,1678.0,898.0,780.0,94.0,67.0,27.0,"Kenai-Cook Inlet census subarea, Kenai Peninsula Borough, Alaska",122,38460,02
7671.0,4132.0,3539.0,6063.0,3069.0,2994.0,464.0,210.0,254.0,250.0,149.0,101.0,886.0,699.0,187.0,8.0,5.0,3.0,"Chugach census subarea, Valdez-Cordova Census Area, Alaska",261,14420,02
2287.0,1164.0,1123.0,1539.0,793.0,746.0,70.0,36.0,34.0,118.0,57.0,61.0,400.0,177.0,223.0,160.0,101.0,59.0,"Denali census subarea, Denali Borough, Alaska",068,18765,02
1705.0,758.0,947.0,1390.0,652.0,738.0,118.0,29.0,89.0,167.0,67.0,100.0,24.0,4.0,20.0,6.0,6.0,0.0,"Copper River census subarea, Valdez-Cordova Census Area, Alaska",261,17350,02
5611.0,3113.0,2498.0,4590.0,2536.0,2054.0,285.0,162.0,123.0,299.0,214.0,85.0,321.0,140.0,181.0,116.0,61.0,55.0,"Seward-Hope census subarea, Kenai Peninsula Borough, Alaska",122,68610,02
1007.0,575.0,432.0,866.0,491.0,375.0,95.0,56.0,39.0,36.0,24.0,12.0,7.0,4.0,3.0,3.0,0.0,3.0,"McGrath-Holy Cross census subarea, Yukon-Koyukuk Census Area, Alaska",290,46060,02
1286.0,653.0,633.0,1127.0,571.0,556.0,81.0,42.0,39.0,54.0,31.0,23.0,22.0,8.0,14.0,2.0,1.0,1.0,"Lake and Peninsula census subarea, Lake and Peninsula Borough, Alaska",164,42780,02
6772.0,3749.0,3023.0,5483.0,3072.0,2411.0,602.0,300.0,302.0,432.0,272.0,160.0,196.0,72.0,124.0,59.0,33.0,26.0,"Southeast Fairbanks census subarea, Southeast Fairbanks Census Area, Alaska",240,72030,02
3166.0,1674.0,1492.0,2714.0,1446.0,1268.0,206.0,110.0,96.0,114.0,56.0,58.0,96.0,55.0,41.0,36.0,7.0,29.0,"Koyukuk-Middle Yukon census subarea, Yukon-Koyukuk Census Area, Alaska",290,42080,02
1209.0,647.0,562.0,1100.0,582.0,518.0,52.0,30.0,22.0,27.0,18.0,9.0,22.0,12.0,10.0,8.0,5.0,3.0,"Yukon Flats census subarea, Yukon-Koyukuk Census Area, Alaska",290,86690,02
294072.0,150308.0,143764.0,235360.0,119172.0,116188.0,37387.0,19687.0,17700.0,5503.0,3113.0,2390.0,12934.0,6820.0,6114.0,2888.0,1516.0,1372.0,"Anchorage census subarea, Anchorage Municipality, Alaska",020,03050,02
3323.0,2046.0,1277.0,2725.0,1671.0,1054.0,173.0,103.0,70.0,131.0,89.0,42.0,206.0,127.0,79.0,88.0,56.0,32.0,"Aleutians East census subarea, Aleutians East Borough, Alaska",013,01598,02
4725.0,2582.0,2143.0,4007.0,2211.0,1796.0,396.0,189.0,207.0,106.0,73.0,33.0,216.0,109.0,107.0,0.0,0.0,0.0,"Prince of Wales census subarea, Prince of Wales-Hyder Census Area, Alaska",198,64310,02
1027.0,592.0,435.0,747.0,427.0,320.0,98.0,55.0,43.0,62.0,24.0,38.0,107.0,77.0,30.0,13.0,9.0,4.0,"Skagway census subarea, Skagway Municipality, Alaska",230,70810,02
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Hyder census subarea, Prince of Wales-Hyder Census Area, Alaska",198,34575,02
1657.0,869.0,788.0,1520.0,796.0,724.0,94.0,40.0,54.0,15.0,15.0,0.0,28.0,18.0,10.0,0.0,0.0,0.0,"Metlakatla Indian Community census subarea, Prince of Wales-Hyder Census Area, Alaska",198,48873,02
2443.0,1255.0,1188.0,2184.0,1108.0,1076.0,143.0,67.0,76.0,46.0,32.0,14.0,52.0,30.0,22.0,18.0,18.0,0.0,"Wrangell census subarea, Wrangell City and Borough, Alaska",275,86420,02
2055.0,1080.0,975.0,1792.0,924.0,868.0,102.0,53.0,49.0,92.0,65.0,27.0,57.0,26.0,31.0,12.0,12.0,0.0,"Hoonah-Angoon census subarea, Hoonah-Angoon Census Area, Alaska",105,33390,02
62.0,35.0,27.0,56.0,30.0,26.0,2.0,2.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"Klukwan census subarea, Hoonah-Angoon Census Area, Alaska",105,40560,02
5738.0,3509.0,2229.0,4486.0,2697.0,1789.0,453.0,271.0,182.0,117.0,84.0,33.0,414.0,332.0,82.0,268.0,125.0,143.0,"Aleutians West census subarea, Aleutians West Census Area, Alaska",016,01615,02
905.0,528.0,377.0,717.0,434.0,283.0,77.0,41.0,36.0,66.0,30.0,36.0,45.0,23.0,22.0,0.0,0.0,0.0,"Bristol Bay census subarea, Bristol Bay Borough, Alaska",060,09050,02
13551.0,7256.0,6295.0,11296.0,5967.0,5329.0,982.0,619.0,363.0,450.0,226.0,224.0,660.0,359.0,301.0,163.0,85.0,78.0,"Kodiak Island census subarea, Kodiak Island Borough, Alaska",150,41200,02
7555.0,4090.0,3465.0,6537.0,3518.0,3019.0,693.0,394.0,299.0,123.0,72.0,51.0,195.0,106.0,89.0,7.0,0.0,7.0,"Northwest Arctic census subarea, Northwest Arctic Borough, Alaska",188,56270,02
8727.0,4495.0,4232.0,6985.0,3542.0,3443.0,858.0,488.0,370.0,471.0,251.0,220.0,356.0,196.0,160.0,57.0,18.0,39.0,"Sitka census subarea, Sitka City and Borough, Alaska",220,70590,02
1423.0,737.0,686.0,1247.0,640.0,607.0,126.0,76.0,50.0,32.0,17.0,15.0,18.0,4.0,14.0,0.0,0.0,0.0,"Aniak census subarea, Bethel Census Area, Alaska",050,03580,02
16212.0,8538.0,7674.0,14097.0,7418.0,6679.0,1541.0,735.0,806.0,470.0,320.0,150.0,100.0,61.0,39.0,4.0,4.0,0.0,"Lower Kuskokwim census subarea, Bethel Census Area, Alaska",050,45510,02
9577.0,6007.0,3570.0,8142.0,5134.0,3008.0,666.0,388.0,278.0,428.0,262.0,166.0,321.0,207.0,114.0,20.0,16.0,4.0,"North Slope census subarea, North Slope Borough, Alaska",185,55970,02
7943.0,4245.0,3698.0,7274.0,3883.0,3391.0,370.0,192.0,178.0,219.0,109.0,110.0,79.0,60.0,19.0,1.0,1.0,0.0,"Kusilvak census subarea, Kusilvak Census Area, Alaska",158,42185,02
3231.0,1693.0,1538.0,2822.0,1488.0,1334.0,237.0,111.0,126.0,75.0,34.0,41.0,84.0,58.0,26.0,13.0,2.0,11.0,"Petersburg census subarea, Petersburg Borough, Alaska",195,60360,02
98368.0,53020.0,45348.0,75876.0,40068.0,35808.0,11665.0,6618.0,5047.0,1862.0,1058.0,804.0,7699.0,4495.0,3204.0,1266.0,781.0,485.0,"Fairbanks North Star census subarea, Fairbanks North Star Borough, Alaska",090,24450,02
13552.0,6967.0,6585.0,10894.0,5589.0,5305.0,1533.0,759.0,774.0,336.0,195.0,141.0,672.0,363.0,309.0,117.0,61.0,56.0,"Ketchikan census subarea, Ketchikan Gateway Borough, Alaska",130,39010,02
99815.0,52081.0,47734.0,83775.0,43589.0,40186.0,8717.0,4395.0,4322.0,3992.0,2214.0,1778.0,2973.0,1701.0,1272.0,358.0,182.0,176.0,"Matanuska-Susitna census subarea, Matanuska-Susitna Borough, Alaska",170,47440,02
9672.0,5140.0,4532.0,8225.0,4352.0,3873.0,855.0,460.0,395.0,309.0,168.0,141.0,265.0,150.0,115.0,18.0,10.0,8.0,"Nome census subarea, Nome Census Area, Alaska",180,54970,02
4899.0,2562.0,2337.0,4208.0,2238.0,1970.0,452.0,198.0,254.0,174.0,107.0,67.0,55.0,13.0,42.0,10.0,6.0,4.0,"Dillingham census subarea, Dillingham Census Area, Alaska",070,19000,02
2531.0,1319.0,1212.0,2093.0,1091.0,1002.0,263.0,144.0,119.0,118.0,56.0,62.0,36.0,26.0,10.0,21.0,2.0,19.0,"Haines census subarea, Haines Borough, Alaska",100,31160,02
676.0,361.0,315.0,529.0,282.0,247.0,76.0,50.0,26.0,22.0,13.0,9.0,49.0,16.0,33.0,0.0,0.0,0.0,"Yakutat census subarea, Yakutat City and Borough, Alaska",282,86498,02
32178.0,16605.0,15573.0,26131.0,13075.0,13056.0,3736.0,1989.0,1747.0,580.0,361.0,219.0,1505.0,1000.0,505.0,226.0,180.0,46.0,"Juneau census subarea, Juneau City and Borough, Alaska",110,36450,02
