B15002_001E,B15002_002E,B15002_003E,B15002_004E,B15002_005E,B15002_006E,B15002_007E,B15002_008E,B15002_009E,B15002_010E,B15002_011E,B15002_012E,B15002_013E,B15002_014E,B15002_015E,B15002_016E,B15002_017E,B15002_018E,B15002_019E,B15002_020E,B15002_021E,B15002_022E,B15002_023E,B15002_024E,B15002_025E,B15002_026E,B15002_027E,B15002_028E,B15002_029E,B15002_030E,B15002_031E,B15002_032E,B15002_033E,B15002_034E,B15002_035E,name,county,county subdivision,state
32.0,15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,"Dog Ear township, Tripp County, South Dakota",123,16780,46
69.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,17.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Lake township, Tripp County, South Dakota",123,35060,46
68.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,5.0,0.0,11.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,21.0,0.0,9.0,0.0,0.0,0.0,"Wilson township, Tripp County, South Dakota",123,72060,46
2098.0,1009.0,14.0,0.0,0.0,52.0,7.0,30.0,10.0,6.0,338.0,50.0,115.0,74.0,214.0,33.0,22.0,44.0,1089.0,12.0,0.0,25.0,30.0,15.0,7.0,5.0,18.0,363.0,60.0,191.0,114.0,183.0,39.0,10.0,17.0,"Winner city, Tripp County, South Dakota",123,72180,46
8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Elliston township, Tripp County, South Dakota",123,18860,46
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Jordan township, Tripp County, South Dakota",123,32980,46
176.0,97.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,51.0,0.0,15.0,0.0,13.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,52.0,0.0,7.0,0.0,13.0,0.0,0.0,0.0,"Lamro township, Tripp County, South Dakota",123,35700,46
28.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,"Carter township, Tripp County, South Dakota",123,10180,46
17.0,12.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Huggins township, Tripp County, South Dakota",123,30820,46
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Lone Star township, Tripp County, South Dakota",123,38580,46
