B07004H_001E,B07004H_002E,B07004H_003E,B07004H_004E,B07004H_005E,B07004H_006E,name,county,county subdivision,state
5285.0,4243.0,430.0,131.0,470.0,11.0,"Kanab CCD, Kane County, Utah",025,91591,49
2039.0,1927.0,77.0,4.0,31.0,0.0,"Enterprise CCD, Washington County, Utah",053,90817,49
103698.0,82974.0,10752.0,4792.0,4881.0,299.0,"St. George CCD, Washington County, Utah",053,92924,49
1308.0,1070.0,172.0,4.0,62.0,0.0,"Orderville CCD, Kane County, Utah",025,92494,49
22539.0,19366.0,1449.0,587.0,1088.0,49.0,"Park City CCD, Summit County, Utah",043,92580,49
5676.0,5079.0,292.0,216.0,88.0,1.0,"Kamas CCD, Summit County, Utah",043,91548,49
5168.0,4596.0,347.0,122.0,97.0,6.0,"Coalville CCD, Summit County, Utah",043,90430,49
0.0,0.0,0.0,0.0,0.0,0.0,"Uintah and Ouray CCD, Grand County, Utah",019,93526,49
7957.0,7189.0,577.0,9.0,182.0,0.0,"Moab CCD, Grand County, Utah",019,91935,49
1173.0,1077.0,9.0,36.0,51.0,0.0,"Circleville CCD, Piute County, Utah",031,90387,49
608.0,580.0,1.0,27.0,0.0,0.0,"Marysvale CCD, Piute County, Utah",031,91849,49
1147.0,1013.0,107.0,14.0,13.0,0.0,"Randolph-Woodruff CCD, Rich County, Utah",033,92752,49
878.0,794.0,53.0,17.0,14.0,0.0,"Garden City-Laketown CCD, Rich County, Utah",033,91032,49
21.0,21.0,0.0,0.0,0.0,0.0,"Uintah and Ouray CCD, Wasatch County, Utah",051,93612,49
0.0,0.0,0.0,0.0,0.0,0.0,"Soldier Summit CCD, Wasatch County, Utah",051,93139,49
3293.0,2867.0,197.0,183.0,46.0,0.0,"Beaver CCD, Beaver County, Utah",001,90086,49
2297.0,2031.0,134.0,49.0,83.0,0.0,"Milford-Minersville CCD, Beaver County, Utah",001,91892,49
24348.0,20589.0,1734.0,1346.0,639.0,40.0,"Brigham City CCD, Box Elder County, Utah",003,90258,49
17691.0,15976.0,794.0,573.0,290.0,58.0,"Tremonton CCD, Box Elder County, Utah",003,93440,49
163.0,163.0,0.0,0.0,0.0,0.0,"West Box Elder CCD, Box Elder County, Utah",003,93827,49
2579.0,2342.0,67.0,39.0,105.0,26.0,"Howell-Snowville CCD, Box Elder County, Utah",003,91419,49
3647.0,3449.0,49.0,85.0,64.0,0.0,"Parowan CCD, Iron County, Utah",021,92623,49
601.0,573.0,0.0,0.0,28.0,0.0,"Beryl-Newcastle CCD, Iron County, Utah",021,90129,49
36948.0,28805.0,3308.0,2262.0,2429.0,144.0,"Cedar City CCD, Iron County, Utah",021,90344,49
10384.0,8862.0,600.0,630.0,271.0,21.0,"Mount Pleasant-Moroni CCD, Sanpete County, Utah",039,92150,49
