B07004H_001E,B07004H_002E,B07004H_003E,B07004H_004E,B07004H_005E,B07004H_006E,name,county,county subdivision,state
1924.0,1750.0,40.0,88.0,46.0,0.0,"Palmyra town, Somerset County, Maine",025,56520,23
840.0,753.0,71.0,16.0,0.0,0.0,"Solon town, Somerset County, Maine",025,69505,23
49.0,47.0,2.0,0.0,0.0,0.0,"Brighton plantation, Somerset County, Maine",025,07380,23
636.0,608.0,11.0,8.0,9.0,0.0,"New Portland town, Somerset County, Maine",025,49205,23
842.0,785.0,25.0,13.0,15.0,4.0,"Smithfield town, Somerset County, Maine",025,69155,23
885.0,799.0,41.0,34.0,11.0,0.0,"Embden town, Somerset County, Maine",025,23410,23
8.0,8.0,0.0,0.0,0.0,0.0,"Northwest Somerset UT, Somerset County, Maine",025,53636,23
2126.0,2041.0,34.0,35.0,16.0,0.0,"St. Albans town, Somerset County, Maine",025,64850,23
20.0,20.0,0.0,0.0,0.0,0.0,"West Forks plantation, Somerset County, Maine",025,82840,23
4422.0,3630.0,423.0,365.0,4.0,0.0,"Madison town, Somerset County, Maine",025,42660,23
2559.0,2286.0,171.0,61.0,41.0,0.0,"Anson town, Somerset County, Maine",025,01395,23
27.0,27.0,0.0,0.0,0.0,0.0,"Dennistown plantation, Somerset County, Maine",025,17285,23
6256.0,5137.0,481.0,532.0,93.0,13.0,"Fairfield town, Somerset County, Maine",025,24320,23
1617.0,1431.0,82.0,81.0,17.0,6.0,"Hartland town, Somerset County, Maine",025,31740,23
565.0,544.0,7.0,11.0,3.0,0.0,"Moscow town, Somerset County, Maine",025,47455,23
96.0,85.0,0.0,6.0,5.0,0.0,"Pleasant Ridge plantation, Somerset County, Maine",025,59705,23
59.0,59.0,0.0,0.0,0.0,0.0,"Seboomook Lake UT, Somerset County, Maine",025,67238,23
1578.0,1454.0,86.0,22.0,16.0,0.0,"Gouldsboro town, Hancock County, Maine",009,28450,23
2.0,2.0,0.0,0.0,0.0,0.0,"Northwest Hancock UT, Hancock County, Maine",009,53620,23
742.0,658.0,25.0,21.0,2.0,36.0,"Otis town, Hancock County, Maine",009,55890,23
1901.0,1763.0,90.0,40.0,8.0,0.0,"Deer Isle town, Hancock County, Maine",009,17145,23
2215.0,1908.0,176.0,82.0,49.0,0.0,"Hancock town, Hancock County, Maine",009,30970,23
72.0,64.0,1.0,0.0,7.0,0.0,"Osborn town, Hancock County, Maine",009,55855,23
335.0,273.0,52.0,3.0,7.0,0.0,"Sorrento town, Hancock County, Maine",009,69750,23
1069.0,1017.0,47.0,0.0,5.0,0.0,"Stonington town, Hancock County, Maine",009,74580,23
986.0,882.0,76.0,7.0,21.0,0.0,"Sullivan town, Hancock County, Maine",009,74965,23
878.0,790.0,66.0,10.0,12.0,0.0,"Brooks town, Waldo County, Maine",027,07870,23
948.0,844.0,13.0,54.0,37.0,0.0,"Frankfort town, Waldo County, Maine",027,26280,23
810.0,707.0,54.0,49.0,0.0,0.0,"Knox town, Waldo County, Maine",027,37585,23
912.0,863.0,20.0,0.0,29.0,0.0,"Belmont town, Waldo County, Maine",027,04125,23
940.0,899.0,18.0,0.0,19.0,4.0,"Monroe town, Waldo County, Maine",027,46475,23
867.0,766.0,61.0,6.0,30.0,4.0,"Waldo town, Waldo County, Maine",027,79480,23
808.0,775.0,26.0,0.0,7.0,0.0,"Montville town, Waldo County, Maine",027,46790,23
1446.0,1318.0,59.0,67.0,0.0,2.0,"Palermo town, Waldo County, Maine",027,56450,23
709.0,672.0,3.0,32.0,2.0,0.0,"Prospect town, Waldo County, Maine",027,61210,23
1442.0,1344.0,65.0,31.0,2.0,0.0,"Searsmont town, Waldo County, Maine",027,66565,23
1403.0,1236.0,51.0,43.0,65.0,8.0,"Stockton Springs town, Waldo County, Maine",027,74475,23
938.0,853.0,57.0,16.0,12.0,0.0,"Troy town, Waldo County, Maine",027,77625,23
1763.0,1620.0,31.0,39.0,69.0,4.0,"Northport town, Waldo County, Maine",027,52845,23
2128.0,1716.0,152.0,138.0,122.0,0.0,"Unity town, Waldo County, Maine",027,78255,23
681.0,644.0,21.0,13.0,3.0,0.0,"Freedom town, Waldo County, Maine",027,26420,23
732.0,597.0,117.0,0.0,17.0,1.0,"Islesboro town, Waldo County, Maine",027,35240,23
831.0,769.0,17.0,18.0,27.0,0.0,"Liberty town, Waldo County, Maine",027,39055,23
1897.0,1654.0,36.0,105.0,94.0,8.0,"Lincolnville town, Waldo County, Maine",027,39755,23
591.0,448.0,100.0,4.0,39.0,0.0,"Jackson town, Waldo County, Maine",027,35450,23
1212.0,1031.0,147.0,21.0,13.0,0.0,"Swanville town, Waldo County, Maine",027,75525,23
3623.0,3109.0,70.0,222.0,193.0,29.0,"Winterport town, Waldo County, Maine",027,86760,23
986.0,894.0,49.0,26.0,14.0,3.0,"Morrill town, Waldo County, Maine",027,47245,23
1096.0,989.0,26.0,65.0,0.0,16.0,"Burnham town, Waldo County, Maine",027,09270,23
252.0,230.0,18.0,3.0,1.0,0.0,"Burlington town, Penobscot County, Maine",019,09200,23
1861.0,1759.0,54.0,33.0,15.0,0.0,"Corinna town, Penobscot County, Maine",019,14310,23
2513.0,2408.0,81.0,13.0,11.0,0.0,"Searsport town, Waldo County, Maine",027,66635,23
780.0,702.0,76.0,2.0,0.0,0.0,"Thorndike town, Waldo County, Maine",027,76610,23
8746.0,7646.0,790.0,130.0,180.0,0.0,"Brewer city, Penobscot County, Maine",019,06925,23
3647.0,3063.0,237.0,306.0,41.0,0.0,"Dexter town, Penobscot County, Maine",019,17530,23
899.0,815.0,23.0,31.0,23.0,7.0,"Lee town, Penobscot County, Maine",019,38530,23
1515.0,1411.0,59.0,0.0,45.0,0.0,"Hudson town, Penobscot County, Maine",019,34365,23
6959.0,6552.0,225.0,127.0,55.0,0.0,"Hampden town, Penobscot County, Maine",019,30795,23
4830.0,4098.0,583.0,61.0,88.0,0.0,"Lincoln town, Penobscot County, Maine",019,39475,23
3901.0,3630.0,202.0,15.0,54.0,0.0,"Millinocket town, Penobscot County, Maine",019,45810,23
9731.0,6033.0,1294.0,1420.0,954.0,30.0,"Orono town, Penobscot County, Maine",019,55565,23
1850.0,1595.0,164.0,47.0,44.0,0.0,"Veazie town, Penobscot County, Maine",019,78780,23
0.0,0.0,0.0,0.0,0.0,0.0,"Whitney UT, Penobscot County, Maine",019,85230,23
400.0,389.0,0.0,4.0,7.0,0.0,"North Penobscot UT, Penobscot County, Maine",019,52710,23
264.0,264.0,0.0,0.0,0.0,0.0,"Prentiss UT, Penobscot County, Maine",019,60790,23
535.0,508.0,17.0,0.0,10.0,0.0,"Winn town, Penobscot County, Maine",019,86305,23
937.0,921.0,4.0,12.0,0.0,0.0,"Alton town, Penobscot County, Maine",019,01115,23
28758.0,23042.0,3106.0,1529.0,1000.0,81.0,"Bangor city, Penobscot County, Maine",019,02795,23
24.0,24.0,0.0,0.0,0.0,0.0,"Drew plantation, Penobscot County, Maine",019,18580,23
119.0,103.0,11.0,5.0,0.0,0.0,"Edinburg town, Penobscot County, Maine",019,22710,23
1486.0,1370.0,116.0,0.0,0.0,0.0,"Enfield town, Penobscot County, Maine",019,23620,23
1149.0,981.0,134.0,16.0,18.0,0.0,"Howland town, Penobscot County, Maine",019,34190,23
1328.0,1189.0,98.0,0.0,41.0,0.0,"Greenbush town, Penobscot County, Maine",019,29185,23
1043.0,957.0,23.0,27.0,31.0,5.0,"Etna town, Penobscot County, Maine",019,23865,23
995.0,825.0,72.0,63.0,35.0,0.0,"Exeter town, Penobscot County, Maine",019,24110,23
883.0,821.0,46.0,10.0,6.0,0.0,"Patten town, Penobscot County, Maine",019,57150,23
1261.0,1191.0,19.0,42.0,9.0,0.0,"Plymouth town, Penobscot County, Maine",019,59950,23
70.0,58.0,3.0,3.0,6.0,0.0,"Webster plantation, Penobscot County, Maine",019,81055,23
2917.0,2256.0,468.0,0.0,174.0,19.0,"Holden town, Penobscot County, Maine",019,33490,23
625.0,542.0,55.0,24.0,4.0,0.0,"Lagrange town, Penobscot County, Maine",019,37760,23
790.0,676.0,56.0,20.0,30.0,8.0,"Mattawamkeag town, Penobscot County, Maine",019,44270,23
1021.0,957.0,46.0,12.0,6.0,0.0,"Bradford town, Penobscot County, Maine",019,06575,23
2097.0,1967.0,88.0,34.0,8.0,0.0,"Eddington town, Penobscot County, Maine",019,22535,23
1213.0,1136.0,33.0,44.0,0.0,0.0,"Dixmont town, Penobscot County, Maine",019,17950,23
188.0,175.0,13.0,0.0,0.0,0.0,"East Central Penobscot UT, Penobscot County, Maine",019,19868,23
1684.0,1393.0,231.0,4.0,52.0,4.0,"East Millinocket town, Penobscot County, Maine",019,21030,23
1076.0,1047.0,29.0,0.0,0.0,0.0,"Medway town, Penobscot County, Maine",019,45005,23
5576.0,5036.0,378.0,68.0,94.0,0.0,"Hermon town, Penobscot County, Maine",019,32510,23
2853.0,2532.0,201.0,104.0,16.0,0.0,"Levant town, Penobscot County, Maine",019,38705,23
128.0,105.0,23.0,0.0,0.0,0.0,"Maxfield town, Penobscot County, Maine",019,44340,23
331.0,321.0,7.0,0.0,3.0,0.0,"Charlotte town, Washington County, Maine",029,12175,23
604.0,474.0,98.0,24.0,8.0,0.0,"Danforth town, Washington County, Maine",029,16410,23
186.0,165.0,18.0,1.0,2.0,0.0,"Whitneyville town, Washington County, Maine",029,85290,23
212.0,206.0,0.0,2.0,2.0,2.0,"Topsfield town, Washington County, Maine",029,76895,23
1205.0,1118.0,54.0,6.0,27.0,0.0,"Milbridge town, Washington County, Maine",029,45600,23
490.0,460.0,19.0,0.0,11.0,0.0,"Robbinston town, Washington County, Maine",029,63275,23
118.0,105.0,5.0,2.0,5.0,1.0,"Meddybemps town, Washington County, Maine",029,44760,23
327.0,309.0,15.0,0.0,3.0,0.0,"Roque Bluffs town, Washington County, Maine",029,63940,23
78.0,72.0,0.0,6.0,0.0,0.0,"Passamaquoddy Indian Township Reservation, Washington County, Maine",029,57082,23
9698.0,9058.0,213.0,167.0,227.0,33.0,"Standish town, Cumberland County, Maine",005,73670,23
16472.0,14276.0,1467.0,376.0,302.0,51.0,"Windham town, Cumberland County, Maine",005,86025,23
6926.0,5847.0,914.0,88.0,16.0,61.0,"Old Town city, Penobscot County, Maine",019,55225,23
4520.0,3958.0,509.0,1.0,52.0,0.0,"Glenburn town, Penobscot County, Maine",019,27645,23
2924.0,2599.0,325.0,0.0,0.0,0.0,"Milford town, Penobscot County, Maine",019,45670,23
1498.0,1364.0,91.0,24.0,19.0,0.0,"Newburgh town, Penobscot County, Maine",019,48505,23
3089.0,2458.0,224.0,345.0,62.0,0.0,"Newport town, Penobscot County, Maine",019,49065,23
3491.0,3297.0,100.0,63.0,31.0,0.0,"Orrington town, Penobscot County, Maine",019,55680,23
87.0,77.0,10.0,0.0,0.0,0.0,"Lakeville town, Penobscot County, Maine",019,38005,23
346.0,304.0,17.0,0.0,14.0,11.0,"Lowell town, Penobscot County, Maine",019,41435,23
194.0,191.0,0.0,0.0,3.0,0.0,"Mount Chase town, Penobscot County, Maine",019,47560,23
