B01002_001E,B01002_002E,B01002_003E,name,county,county subdivision,state
49.0,47.2,50.5,"Gloucester city, Essex County, Massachusetts",009,26150,25
40.5,35.8,44.7,"Hamilton town, Essex County, Massachusetts",009,27900,25
49.7,49.5,50.2,"Bernardston town, Franklin County, Massachusetts",011,05560,25
47.6,47.1,49.3,"Gill town, Franklin County, Massachusetts",011,25730,25
51.1,53.3,47.6,"Hawley town, Franklin County, Massachusetts",011,29475,25
53.1,52.8,53.4,"Shelburne town, Franklin County, Massachusetts",011,61135,25
50.9,47.8,51.8,"Leverett town, Franklin County, Massachusetts",011,35180,25
43.4,46.4,43.2,"Heath town, Franklin County, Massachusetts",011,29650,25
54.9,55.1,54.8,"Leyden town, Franklin County, Massachusetts",011,35285,25
46.0,43.5,48.5,"Northfield town, Franklin County, Massachusetts",011,47835,25
41.7,40.7,41.9,"Ware town, Hampshire County, Massachusetts",015,72880,25
39.4,41.6,37.0,"Northampton city, Hampshire County, Massachusetts",015,46330,25
50.2,47.9,52.9,"Plainfield town, Hampshire County, Massachusetts",015,54030,25
46.3,49.3,43.3,"Westhampton town, Hampshire County, Massachusetts",015,76380,25
49.4,50.4,47.6,"Worthington town, Hampshire County, Massachusetts",015,82175,25
21.4,21.5,21.4,"Amherst town, Hampshire County, Massachusetts",015,01325,25
45.9,45.5,46.0,"Granby town, Hampshire County, Massachusetts",015,26535,25
48.2,50.7,42.8,"Goshen town, Hampshire County, Massachusetts",015,26290,25
44.0,44.2,43.9,"Chesterfield town, Hampshire County, Massachusetts",015,13590,25
47.4,44.8,51.5,"Hadley town, Hampshire County, Massachusetts",015,27690,25
44.9,42.3,46.6,"Huntington town, Hampshire County, Massachusetts",015,31785,25
52.4,55.4,50.3,"Pelham town, Hampshire County, Massachusetts",015,52560,25
40.3,44.3,37.0,"South Hadley town, Hampshire County, Massachusetts",015,64145,25
43.8,40.8,45.3,"Belchertown town, Hampshire County, Massachusetts",015,04825,25
56.5,61.1,54.8,"Middlefield town, Hampshire County, Massachusetts",015,40990,25
46.4,45.3,48.2,"Southampton town, Hampshire County, Massachusetts",015,62745,25
51.5,49.7,52.9,"Cummington town, Hampshire County, Massachusetts",015,16040,25
49.3,40.5,53.7,"Williamsburg town, Hampshire County, Massachusetts",015,79915,25
51.8,51.9,51.7,"Hatfield town, Hampshire County, Massachusetts",015,29265,25
-666666666.0,-666666666.0,-666666666.0,"County subdivisions not defined, Nantucket County, Massachusetts",019,00000,25
39.8,38.6,40.5,"Nantucket town, Nantucket County, Massachusetts",019,43790,25
39.0,38.0,40.8,"Revere city, Suffolk County, Massachusetts",025,56585,25
33.2,33.7,32.8,"Chelsea city, Suffolk County, Massachusetts",025,13205,25
