B23025_001E,B23025_002E,B23025_003E,B23025_004E,B23025_005E,B23025_006E,B23025_007E,name,county,county subdivision,state
256.0,200.0,200.0,200.0,0.0,0.0,56.0,"Liberty township, Plymouth County, Iowa",149,92484,19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sioux City city, Plymouth County, Iowa",149,93925,19
111.0,97.0,97.0,97.0,0.0,0.0,14.0,"Union township, Plymouth County, Iowa",149,94254,19
113.0,96.0,96.0,96.0,0.0,0.0,17.0,"Henry township, Plymouth County, Iowa",149,91908,19
107.0,25.0,25.0,25.0,0.0,0.0,82.0,"Preston township, Plymouth County, Iowa",149,93507,19
1406.0,1029.0,1029.0,999.0,30.0,0.0,377.0,"Remsen township, Plymouth County, Iowa",149,93564,19
259.0,191.0,191.0,191.0,0.0,0.0,68.0,"Johnson township, Plymouth County, Iowa",149,92274,19
420.0,276.0,276.0,274.0,2.0,0.0,144.0,"Marion township, Plymouth County, Iowa",149,92865,19
224.0,140.0,140.0,140.0,0.0,0.0,84.0,"Washington township, Plymouth County, Iowa",149,94545,19
167.0,124.0,124.0,124.0,0.0,0.0,43.0,"Lincoln township, Plymouth County, Iowa",149,92589,19
229.0,214.0,214.0,179.0,35.0,0.0,15.0,"Sioux township, Plymouth County, Iowa",149,93921,19
1432.0,918.0,918.0,873.0,45.0,0.0,514.0,"Portland township, Plymouth County, Iowa",149,93462,19
248.0,141.0,141.0,134.0,7.0,0.0,107.0,"Buffalo township, Buchanan County, Iowa",019,90384,19
190.0,151.0,151.0,146.0,5.0,0.0,39.0,"Fremont township, Buchanan County, Iowa",019,91461,19
3634.0,2344.0,2344.0,2306.0,38.0,0.0,1290.0,"Washington township, Buchanan County, Iowa",019,94458,19
2474.0,1623.0,1623.0,1579.0,44.0,0.0,851.0,"Sumner township, Buchanan County, Iowa",019,94047,19
558.0,360.0,360.0,358.0,2.0,0.0,198.0,"Homer township, Buchanan County, Iowa",019,91977,19
637.0,452.0,452.0,415.0,37.0,0.0,185.0,"Madison township, Buchanan County, Iowa",019,92751,19
1373.0,874.0,874.0,872.0,2.0,0.0,499.0,"West Holman township, Osceola County, Iowa",143,94678,19
3764.0,2530.0,2530.0,2404.0,126.0,0.0,1234.0,"Evansdale city, Black Hawk County, Iowa",013,91252,19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Julien township, Dubuque County, Iowa",061,92285,19
1097.0,641.0,641.0,631.0,10.0,0.0,456.0,"East Holman township, Osceola County, Iowa",143,91111,19
114.0,57.0,57.0,54.0,3.0,0.0,57.0,"Willow township, Greene County, Iowa",073,94746,19
110.0,83.0,83.0,83.0,0.0,0.0,27.0,"Bristol township, Greene County, Iowa",073,90342,19
150.0,91.0,91.0,91.0,0.0,0.0,59.0,"Cedar township, Greene County, Iowa",073,90537,19
412.0,234.0,234.0,227.0,7.0,0.0,178.0,"Highland township, Greene County, Iowa",073,91932,19
94.0,74.0,74.0,74.0,0.0,0.0,20.0,"Hardin township, Greene County, Iowa",073,91830,19
324.0,208.0,208.0,192.0,16.0,0.0,116.0,"Washington township, Greene County, Iowa",073,94497,19
82.0,67.0,67.0,67.0,0.0,0.0,15.0,"Franklin township, Greene County, Iowa",073,91404,19
128.0,85.0,85.0,85.0,0.0,0.0,43.0,"Dawson township, Greene County, Iowa",073,90897,19
85.0,45.0,45.0,45.0,0.0,0.0,40.0,"Greenbrier township, Greene County, Iowa",073,91746,19
3483.0,2186.0,2186.0,2062.0,124.0,0.0,1297.0,"Jefferson city, Greene County, Iowa",073,92221,19
588.0,412.0,412.0,363.0,49.0,0.0,176.0,"Scranton township, Greene County, Iowa",073,93804,19
239.0,209.0,209.0,209.0,0.0,0.0,30.0,"Grant township, Greene County, Iowa",073,91653,19
110.0,79.0,79.0,79.0,0.0,0.0,31.0,"Jackson township, Greene County, Iowa",073,92115,19
128.0,82.0,82.0,80.0,2.0,0.0,46.0,"Kendrick township, Greene County, Iowa",073,92304,19
207.0,149.0,149.0,145.0,4.0,0.0,58.0,"Buckeye township, Hardin County, Iowa",083,90372,19
176.0,110.0,110.0,110.0,0.0,0.0,66.0,"Eldora township, Hardin County, Iowa",083,91158,19
1457.0,942.0,942.0,918.0,24.0,0.0,515.0,"Etna township, Hardin County, Iowa",083,91245,19
308.0,216.0,216.0,216.0,0.0,0.0,92.0,"Concord township, Hardin County, Iowa",083,90804,19
205.0,147.0,147.0,139.0,8.0,0.0,58.0,"Pleasant township, Hardin County, Iowa",083,93363,19
931.0,629.0,629.0,618.0,11.0,0.0,302.0,"Alden township, Hardin County, Iowa",083,90036,19
1119.0,741.0,741.0,736.0,5.0,0.0,378.0,"Harrison township, Harrison County, Iowa",085,91863,19
186.0,145.0,145.0,145.0,0.0,0.0,41.0,"Ellis township, Hardin County, Iowa",083,91206,19
2235.0,1289.0,1289.0,1249.0,40.0,0.0,946.0,"Eldora city, Hardin County, Iowa",083,91157,19
174.0,97.0,97.0,97.0,0.0,0.0,77.0,"Jackson township, Hardin County, Iowa",083,92121,19
302.0,233.0,233.0,228.0,5.0,0.0,69.0,"Providence township, Hardin County, Iowa",083,93516,19
458.0,301.0,301.0,290.0,11.0,0.0,157.0,"Clay township, Hardin County, Iowa",083,90678,19
118.0,57.0,57.0,57.0,0.0,0.0,61.0,"Allen township, Harrison County, Iowa",085,90039,19
313.0,224.0,224.0,224.0,0.0,0.0,89.0,"Calhoun township, Harrison County, Iowa",085,90444,19
214.0,128.0,128.0,128.0,0.0,0.0,86.0,"Cass township, Harrison County, Iowa",085,90507,19
518.0,340.0,340.0,328.0,12.0,0.0,178.0,"Washington township, Harrison County, Iowa",085,94503,19
319.0,188.0,188.0,185.0,3.0,0.0,131.0,"Morgan township, Harrison County, Iowa",085,93012,19
191.0,100.0,100.0,100.0,0.0,0.0,91.0,"Raglan township, Harrison County, Iowa",085,93534,19
174.0,71.0,71.0,71.0,0.0,0.0,103.0,"Cincinnati township, Harrison County, Iowa",085,90666,19
1504.0,1075.0,1075.0,1062.0,13.0,0.0,429.0,"Jefferson township, Harrison County, Iowa",085,92223,19
142.0,106.0,106.0,106.0,0.0,0.0,36.0,"Douglas township, Harrison County, Iowa",085,91038,19
565.0,354.0,354.0,344.0,10.0,0.0,211.0,"Harrison township, Kossuth County, Iowa",109,91866,19
4431.0,2761.0,2761.0,2736.0,25.0,0.0,1670.0,"Algona city, Kossuth County, Iowa",109,90037,19
129.0,109.0,109.0,109.0,0.0,0.0,20.0,"Lincoln township, Kossuth County, Iowa",109,92565,19
214.0,134.0,134.0,134.0,0.0,0.0,80.0,"Plum Creek township, Kossuth County, Iowa",109,93426,19
104.0,45.0,45.0,45.0,0.0,0.0,59.0,"Prairie township, Kossuth County, Iowa",109,93492,19
120.0,75.0,75.0,75.0,0.0,0.0,45.0,"Ramsey township, Kossuth County, Iowa",109,93537,19
169.0,105.0,105.0,105.0,0.0,0.0,64.0,"Riverdale township, Kossuth County, Iowa",109,93636,19
85.0,65.0,65.0,60.0,5.0,0.0,20.0,"Eagle township, Kossuth County, Iowa",109,91095,19
156.0,97.0,97.0,97.0,0.0,0.0,59.0,"Irvington township, Kossuth County, Iowa",109,92082,19
122.0,64.0,64.0,64.0,0.0,0.0,58.0,"Springfield township, Kossuth County, Iowa",109,93981,19
214.0,168.0,168.0,162.0,6.0,0.0,46.0,"Union township, Kossuth County, Iowa",109,94227,19
91.0,40.0,40.0,40.0,0.0,0.0,51.0,"Hebron township, Kossuth County, Iowa",109,91905,19
460.0,316.0,316.0,292.0,24.0,0.0,144.0,"Fenton township, Kossuth County, Iowa",109,91332,19
379.0,229.0,229.0,214.0,15.0,0.0,150.0,"Ledyard township, Kossuth County, Iowa",109,92394,19
176.0,107.0,107.0,104.0,3.0,0.0,69.0,"Sherman township, Kossuth County, Iowa",109,93864,19
97.0,55.0,55.0,55.0,0.0,0.0,42.0,"Swea township, Kossuth County, Iowa",109,94071,19
828.0,514.0,514.0,514.0,0.0,0.0,314.0,"Cresco township, Kossuth County, Iowa",109,90855,19
191.0,123.0,123.0,123.0,0.0,0.0,68.0,"German township, Kossuth County, Iowa",109,91563,19
644.0,370.0,370.0,361.0,9.0,0.0,274.0,"Greenwood township, Kossuth County, Iowa",109,91767,19
520.0,321.0,321.0,302.0,19.0,0.0,199.0,"Buffalo township, Kossuth County, Iowa",109,90387,19
164.0,120.0,120.0,120.0,0.0,0.0,44.0,"Garfield township, Kossuth County, Iowa",109,91521,19
126.0,91.0,91.0,77.0,14.0,0.0,35.0,"Seneca township, Kossuth County, Iowa",109,93810,19
404.0,297.0,297.0,286.0,11.0,0.0,107.0,"Wesley township, Kossuth County, Iowa",109,94644,19
106.0,90.0,90.0,90.0,0.0,0.0,16.0,"Grant township, Kossuth County, Iowa",109,91668,19
179.0,143.0,143.0,143.0,0.0,0.0,36.0,"Lotts Creek township, Kossuth County, Iowa",109,92721,19
288.0,183.0,183.0,177.0,6.0,0.0,105.0,"Lu Verne township, Kossuth County, Iowa",109,92730,19
149.0,122.0,122.0,122.0,0.0,0.0,27.0,"Portland township, Kossuth County, Iowa",109,93459,19
522.0,381.0,381.0,375.0,6.0,0.0,141.0,"Whittemore township, Kossuth County, Iowa",109,94731,19
571.0,329.0,329.0,320.0,9.0,0.0,242.0,"Burt township, Kossuth County, Iowa",109,90417,19
