B25003_001E,B25003_002E,B25003_003E,name,county,county subdivision,state
75.0,65.0,10.0,"Tomlinson township, Logan County, Arkansas",083,93619,05
148.0,105.0,43.0,"East Roanoke township, Randolph County, Arkansas",121,91204,05
103.0,92.0,11.0,"Wharton township, Madison County, Arkansas",087,93976,05
110.0,97.0,13.0,"Tyler township, Prairie County, Arkansas",117,93654,05
295.0,237.0,58.0,"Caddo Gap township, Montgomery County, Arkansas",097,90595,05
128.0,72.0,56.0,"Black River-Marshell township, Independence County, Arkansas",063,90343,05
51.0,35.0,16.0,"Alamo township, Montgomery County, Arkansas",097,90013,05
194.0,152.0,42.0,"Black Springs township, Montgomery County, Arkansas",097,90346,05
78.0,78.0,0.0,"Fannie township, Montgomery County, Arkansas",097,91273,05
80.0,80.0,0.0,"Hopper township, Montgomery County, Arkansas",097,91765,05
242.0,177.0,65.0,"Township 1, Calhoun County, Arkansas",013,93627,05
388.0,246.0,142.0,"West Prairie township, Poinsett County, Arkansas",111,93973,05
249.0,228.0,21.0,"Township 3, Calhoun County, Arkansas",013,93631,05
1104.0,711.0,393.0,"Tyronza township, Crittenden County, Arkansas",035,93655,05
216.0,205.0,11.0,"Township 5, Calhoun County, Arkansas",013,93635,05
196.0,178.0,18.0,"Township 2, Calhoun County, Arkansas",013,93629,05
258.0,219.0,39.0,"Township 4, Calhoun County, Arkansas",013,93633,05
235.0,235.0,0.0,"Township 6, Calhoun County, Arkansas",013,93637,05
145.0,130.0,15.0,"Township 7, Calhoun County, Arkansas",013,93639,05
0.0,0.0,0.0,"Twist township, Cross County, Arkansas",037,93652,05
1201.0,945.0,256.0,"Tontitown township, Washington County, Arkansas",143,93623,05
744.0,697.0,47.0,"East Fork township, Faulkner County, Arkansas",045,91199,05
204.0,193.0,11.0,"Traskwood township, Saline County, Arkansas",125,93648,05
903.0,668.0,235.0,"Mount Ida township, Montgomery County, Arkansas",097,92620,05
452.0,373.0,79.0,"Norman township, Montgomery County, Arkansas",097,92701,05
346.0,248.0,98.0,"Oden township, Montgomery County, Arkansas",097,92737,05
116.0,84.0,32.0,"Sims township, Montgomery County, Arkansas",097,93385,05
132.0,106.0,26.0,"Tyler township, Perry County, Arkansas",105,93653,05
345.0,221.0,124.0,"Township 8, Calhoun County, Arkansas",013,93641,05
175.0,121.0,54.0,"Township 9, Calhoun County, Arkansas",013,93643,05
187.0,135.0,52.0,"Bennett-Lemmons township, Clay County, Arkansas",021,90232,05
208.0,168.0,40.0,"Bradshaw-Haywood township, Clay County, Arkansas",021,90448,05
103.0,77.0,26.0,"Brown-Carpenter township, Clay County, Arkansas",021,90496,05
162.0,138.0,24.0,"Cache-Wilson township, Clay County, Arkansas",021,90589,05
167.0,146.0,21.0,"Chalk Bluff-Liddell township, Clay County, Arkansas",021,90757,05
