B19013H_001E,name,county,county subdivision,state
78000.0,"Central Pasco CCD, Pasco County, Florida",101,90481,12
40260.0,"Bell CCD, Gilchrist County, Florida",041,90130,12
48051.0,"Live Oak CCD, Suwannee County, Florida",121,91950,12
40027.0,"Port Richey CCD, Pasco County, Florida",101,92860,12
38672.0,"Sebring CCD, Highlands County, Florida",055,93120,12
41902.0,"Lake Placid CCD, Highlands County, Florida",055,91846,12
40446.0,"Avon Park CCD, Highlands County, Florida",055,90091,12
49840.0,"Branford CCD, Suwannee County, Florida",121,90299,12
39624.0,"Dade City CCD, Pasco County, Florida",101,90741,12
46529.0,"New Port Richey CCD, Pasco County, Florida",101,92327,12
48226.0,"Trenton CCD, Gilchrist County, Florida",041,93432,12
37135.0,"Dowling Park CCD, Suwannee County, Florida",121,90858,12
48109.0,"McAlpin-Wellborn CCD, Suwannee County, Florida",121,92002,12
48035.0,"Gainesville CCD, Alachua County, Florida",001,91248,12
44904.0,"Hawthorne CCD, Alachua County, Florida",001,91469,12
72787.0,"Newberry-Archer CCD, Alachua County, Florida",001,92314,12
51563.0,"Micanopy CCD, Alachua County, Florida",001,92184,12
62662.0,"High Springs-Alachua CCD, Alachua County, Florida",001,91495,12
48375.0,"Waldo CCD, Alachua County, Florida",001,93536,12
44607.0,"Arcadia West CCD, DeSoto County, Florida",027,90078,12
37591.0,"Arcadia East CCD, DeSoto County, Florida",027,90065,12
34953.0,"Altha CCD, Calhoun County, Florida",013,90026,12
38649.0,"Blountstown CCD, Calhoun County, Florida",013,90169,12
42488.0,"Fort White CCD, Columbia County, Florida",023,91183,12
53212.0,"Punta Gorda CCD, Charlotte County, Florida",015,92899,12
47958.0,"Grove City-Rotonda CCD, Charlotte County, Florida",015,91352,12
45658.0,"Port Charlotte CCD, Charlotte County, Florida",015,92834,12
37807.0,"North Columbia CCD, Columbia County, Florida",023,92366,12
47083.0,"Lake City CCD, Columbia County, Florida",023,91820,12
38852.0,"Cross City South CCD, Dixie County, Florida",029,90702,12
35340.0,"Cross City North CCD, Dixie County, Florida",029,90689,12
58280.0,"Stuart CCD, Martin County, Florida",085,93250,12
65046.0,"Indiantown CCD, Martin County, Florida",085,91586,12
56810.0,"Port Salerno-Hobe Sound CCD, Martin County, Florida",085,92873,12
51780.0,"Venice CCD, Sarasota County, Florida",115,93484,12
36533.0,"Interlachen-Florahome CCD, Putnam County, Florida",107,91612,12
32082.0,"Crescent City CCD, Putnam County, Florida",107,90663,12
