B25003H_001E,B25003H_002E,B25003H_003E,name,county,county subdivision,state
1558.0,1394.0,164.0,"South Wheatland township, Macon County, Illinois",115,71357,17
15027.0,10534.0,4493.0,"Decatur township, Macon County, Illinois",115,18836,17
506.0,383.0,123.0,"Pleasant View township, Macon County, Illinois",115,60677,17
4145.0,3665.0,480.0,"Long Creek township, Macon County, Illinois",115,44511,17
2658.0,2145.0,513.0,"Mount Zion township, Macon County, Illinois",115,51219,17
78.0,34.0,44.0,"Austin township, Macon County, Illinois",115,03051,17
594.0,516.0,78.0,"Illini township, Macon County, Illinois",115,37023,17
223.0,168.0,55.0,"Lynnville precinct, Morgan County, Illinois",137,91962,17
689.0,562.0,127.0,"Maroa township, Macon County, Illinois",115,47085,17
368.0,357.0,11.0,"Blue Mound township, Macon County, Illinois",115,06769,17
6363.0,4502.0,1861.0,"Hickory Point township, Macon County, Illinois",115,34527,17
246.0,223.0,23.0,"Niantic township, Macon County, Illinois",115,52974,17
396.0,363.0,33.0,"Oakley township, Macon County, Illinois",115,54859,17
598.0,332.0,266.0,"Jacksonville No. 2 precinct, Morgan County, Illinois",137,91712,17
370.0,60.0,310.0,"Jacksonville No. 9 precinct, Morgan County, Illinois",137,91719,17
128.0,113.0,15.0,"Nortonville precinct, Morgan County, Illinois",137,92268,17
289.0,230.0,59.0,"Markham precinct, Morgan County, Illinois",137,92034,17
241.0,191.0,50.0,"Jacksonville No. 5 precinct, Morgan County, Illinois",137,91715,17
484.0,367.0,117.0,"Jacksonville No. 6 precinct, Morgan County, Illinois",137,91716,17
197.0,192.0,5.0,"Appanoose township, Hancock County, Illinois",067,01621,17
163.0,162.0,1.0,"Harmony township, Hancock County, Illinois",067,32993,17
141.0,135.0,6.0,"Rock Creek township, Hancock County, Illinois",067,64876,17
240.0,164.0,76.0,"Sonora township, Hancock County, Illinois",067,70499,17
120.0,110.0,10.0,"Walker township, Hancock County, Illinois",067,78422,17
201.0,179.0,22.0,"Chili township, Hancock County, Illinois",067,14104,17
13282.0,10014.0,3268.0,"Collinsville township, Madison County, Illinois",119,15612,17
234.0,185.0,49.0,"St. Mary township, Hancock County, Illinois",067,67054,17
434.0,357.0,77.0,"Dallas City township, Hancock County, Illinois",067,18433,17
8587.0,5784.0,2803.0,"Alton township, Madison County, Illinois",119,01127,17
41.0,35.0,6.0,"Wilcox township, Hancock County, Illinois",067,81607,17
898.0,768.0,130.0,"St. Jacob township, Madison County, Illinois",119,66872,17
12444.0,8397.0,4047.0,"Wood River township, Madison County, Illinois",119,83284,17
871.0,671.0,200.0,"Marine township, Madison County, Illinois",119,46877,17
950.0,840.0,110.0,"Omphghent township, Madison County, Illinois",119,56068,17
707.0,538.0,169.0,"Venice township, Madison County, Illinois",119,77486,17
2962.0,2212.0,750.0,"Chouteau township, Madison County, Illinois",119,14260,17
4968.0,3802.0,1166.0,"Jarvis township, Madison County, Illinois",119,38245,17
4360.0,3344.0,1016.0,"Nameoki township, Madison County, Illinois",119,51583,17
9969.0,6862.0,3107.0,"Granite City township, Madison County, Illinois",119,30939,17
3251.0,2401.0,850.0,"Helvetia township, Madison County, Illinois",119,33981,17
1454.0,1291.0,163.0,"Foster township, Madison County, Illinois",119,27182,17
1377.0,1334.0,43.0,"Moro township, Madison County, Illinois",119,50465,17
1276.0,1212.0,64.0,"Pin Oak township, Madison County, Illinois",119,60014,17
935.0,836.0,99.0,"Hamel township, Madison County, Illinois",119,32421,17
12197.0,8832.0,3365.0,"Edwardsville township, Madison County, Illinois",119,22710,17
182.0,162.0,20.0,"New Douglas township, Madison County, Illinois",119,52428,17
2403.0,1847.0,556.0,"Saline township, Madison County, Illinois",119,67275,17
261.0,230.0,31.0,"Leef township, Madison County, Illinois",119,42652,17
725.0,572.0,153.0,"Olive township, Madison County, Illinois",119,55834,17
3519.0,2587.0,932.0,"Fort Russell township, Madison County, Illinois",119,27130,17
6790.0,5766.0,1024.0,"Godfrey township, Madison County, Illinois",119,30107,17
1570.0,1189.0,381.0,"Felix township, Grundy County, Illinois",063,25778,17
107.0,92.0,15.0,"Goodfarm township, Grundy County, Illinois",063,30432,17
547.0,364.0,183.0,"Mazon township, Grundy County, Illinois",063,47800,17
542.0,449.0,93.0,"Alhambra township, Madison County, Illinois",119,00750,17
584.0,584.0,0.0,"Goose Lake township, Grundy County, Illinois",063,30549,17
255.0,181.0,74.0,"Vienna township, Grundy County, Illinois",063,77850,17
965.0,849.0,116.0,"Erienna township, Grundy County, Illinois",063,24400,17
532.0,404.0,128.0,"Garfield township, Grundy County, Illinois",063,28677,17
485.0,386.0,99.0,"Greenfield township, Grundy County, Illinois",063,31381,17
100.0,80.0,20.0,"Norman township, Grundy County, Illinois",063,53286,17
144.0,93.0,51.0,"Highland township, Grundy County, Illinois",063,34657,17
2168.0,1274.0,894.0,"Saratoga township, Grundy County, Illinois",063,67678,17
886.0,751.0,135.0,"Wauponsee township, Grundy County, Illinois",063,79345,17
168.0,142.0,26.0,"Nettle Creek township, Grundy County, Illinois",063,52038,17
2280.0,1717.0,563.0,"Braceville township, Grundy County, Illinois",063,07653,17
3626.0,3169.0,457.0,"Aux Sable township, Grundy County, Illinois",063,03090,17
2879.0,1493.0,1386.0,"Morris township, Grundy County, Illinois",063,50504,17
435.0,400.0,35.0,"Salina township, Kankakee County, Illinois",091,67262,17
1214.0,959.0,255.0,"Momence township, Kankakee County, Illinois",091,49906,17
742.0,551.0,191.0,"St. Anne township, Kankakee County, Illinois",091,66651,17
303.0,260.0,43.0,"Rockville township, Kankakee County, Illinois",091,65195,17
1817.0,1611.0,206.0,"Limestone township, Kankakee County, Illinois",091,43497,17
735.0,583.0,152.0,"Otto township, Kankakee County, Illinois",091,57017,17
282.0,221.0,61.0,"Sumner township, Kankakee County, Illinois",091,73690,17
12116.0,9163.0,2953.0,"Bourbonnais township, Kankakee County, Illinois",091,07484,17
574.0,523.0,51.0,"Essex township, Kankakee County, Illinois",091,24465,17
3840.0,2727.0,1113.0,"Manteno township, Kankakee County, Illinois",091,46513,17
