B07004I_001E,B07004I_002E,B07004I_003E,B07004I_004E,B07004I_005E,B07004I_006E,name,county,county subdivision,state
921.0,759.0,59.0,56.0,43.0,4.0,"St. Anthony CCD, Fremont County, Idaho",043,93128,16
331.0,232.0,76.0,0.0,2.0,21.0,"Sugar City CCD, Madison County, Idaho",065,93381,16
56.0,31.0,23.0,2.0,0.0,0.0,"Mullan CCD, Shoshone County, Idaho",079,92346,16
0.0,0.0,0.0,0.0,0.0,0.0,"Murray CCD, Shoshone County, Idaho",079,92392,16
180.0,144.0,18.0,18.0,0.0,0.0,"Kellogg CCD, Shoshone County, Idaho",079,91794,16
6.0,3.0,0.0,0.0,3.0,0.0,"Avery-Clarkia CCD, Shoshone County, Idaho",079,90230,16
139.0,63.0,5.0,67.0,0.0,4.0,"Cottonwood CCD, Idaho County, Idaho",049,90644,16
117.0,23.0,94.0,0.0,0.0,0.0,"Grangeville CCD, Idaho County, Idaho",049,91334,16
100.0,84.0,0.0,0.0,16.0,0.0,"Elk City CCD, Idaho County, Idaho",049,90897,16
5.0,5.0,0.0,0.0,0.0,0.0,"Riggins CCD, Idaho County, Idaho",049,93013,16
162.0,110.0,24.0,22.0,6.0,0.0,"Nez Perce CCD, Idaho County, Idaho",049,92553,16
700.0,675.0,1.0,0.0,24.0,0.0,"Victor CCD, Teton County, Idaho",081,93611,16
529.0,513.0,0.0,16.0,0.0,0.0,"Tetonia CCD, Teton County, Idaho",081,93473,16
575.0,499.0,39.0,3.0,34.0,0.0,"Driggs CCD, Teton County, Idaho",081,90782,16
82.0,48.0,21.0,9.0,0.0,4.0,"Fort Hall CCD, Power County, Idaho",077,91127,16
28.0,28.0,0.0,0.0,0.0,0.0,"Rockland CCD, Power County, Idaho",077,93082,16
2349.0,2028.0,244.0,0.0,77.0,0.0,"American Falls CCD, Power County, Idaho",077,90092,16
0.0,0.0,0.0,0.0,0.0,0.0,"Arbon CCD, Power County, Idaho",077,90115,16
1679.0,1497.0,152.0,27.0,3.0,0.0,"Weiser CCD, Washington County, Idaho",087,93703,16
10.0,10.0,0.0,0.0,0.0,0.0,"Cambridge CCD, Washington County, Idaho",087,90506,16
18.0,17.0,0.0,0.0,1.0,0.0,"Midvale CCD, Washington County, Idaho",087,92139,16
408.0,342.0,13.0,38.0,0.0,15.0,"Albion CCD, Cassia County, Idaho",031,90046,16
4389.0,3642.0,336.0,312.0,76.0,23.0,"Burley CCD, Cassia County, Idaho",031,90460,16
18.0,18.0,0.0,0.0,0.0,0.0,"Holbrook CCD, Oneida County, Idaho",071,91472,16
160.0,160.0,0.0,0.0,0.0,0.0,"Malad City CCD, Oneida County, Idaho",071,92047,16
542.0,537.0,0.0,5.0,0.0,0.0,"Declo CCD, Cassia County, Idaho",031,90759,16
878.0,687.0,170.0,0.0,21.0,0.0,"Oakley CCD, Cassia County, Idaho",031,92645,16
1349.0,1339.0,0.0,8.0,2.0,0.0,"Emmett Valley CCD, Gem County, Idaho",045,90966,16
35.0,35.0,0.0,0.0,0.0,0.0,"Emmett Bench CCD, Gem County, Idaho",045,90943,16
14.0,0.0,0.0,0.0,0.0,14.0,"Sweet CCD, Gem County, Idaho",045,93427,16
289.0,188.0,72.0,29.0,0.0,0.0,"Richfield CCD, Lincoln County, Idaho",063,92967,16
1261.0,1123.0,94.0,9.0,0.0,35.0,"Shoshone CCD, Lincoln County, Idaho",063,93243,16
408.0,395.0,0.0,0.0,13.0,0.0,"McCall CCD, Valley County, Idaho",085,92001,16
33.0,24.0,0.0,0.0,9.0,0.0,"Cascade CCD, Valley County, Idaho",085,90552,16
0.0,0.0,0.0,0.0,0.0,0.0,"Stibnite CCD, Valley County, Idaho",085,93358,16
13.0,13.0,0.0,0.0,0.0,0.0,"Mink Creek CCD, Franklin County, Idaho",041,92185,16
139.0,90.0,32.0,2.0,15.0,0.0,"Dayton CCD, Franklin County, Idaho",041,90713,16
19.0,14.0,5.0,0.0,0.0,0.0,"Council CCD, Adams County, Idaho",003,90667,16
112.0,112.0,0.0,0.0,0.0,0.0,"New Meadows CCD, Adams County, Idaho",003,92484,16
723.0,589.0,5.0,65.0,64.0,0.0,"Preston CCD, Franklin County, Idaho",041,92921,16
0.0,0.0,0.0,0.0,0.0,0.0,"Leland CCD, Nez Perce County, Idaho",069,91909,16
293.0,205.0,39.0,10.0,39.0,0.0,"Nez Perce CCD, Nez Perce County, Idaho",069,92599,16
1147.0,903.0,155.0,39.0,50.0,0.0,"Lewiston CCD, Nez Perce County, Idaho",069,91955,16
503.0,453.0,11.0,34.0,0.0,5.0,"Eden-Hazelton CCD, Jerome County, Idaho",053,90874,16
6606.0,5548.0,671.0,192.0,29.0,166.0,"Jerome CCD, Jerome County, Idaho",053,91748,16
561.0,273.0,111.0,150.0,0.0,27.0,"Hunt CCD, Jerome County, Idaho",053,91587,16
3266.0,2734.0,248.0,60.0,223.0,1.0,"Coeur d'Alene CCD, Kootenai County, Idaho",055,90621,16
2542.0,2030.0,432.0,0.0,54.0,26.0,"Post Falls-Rathdrum CCD, Kootenai County, Idaho",055,92875,16
104.0,95.0,0.0,0.0,9.0,0.0,"Worley CCD, Kootenai County, Idaho",055,93887,16
132.0,71.0,0.0,0.0,61.0,0.0,"Harrison CCD, Kootenai County, Idaho",055,91426,16
452.0,422.0,14.0,0.0,6.0,10.0,"Spirit Lake-Athol CCD, Kootenai County, Idaho",055,93312,16
15.0,15.0,0.0,0.0,0.0,0.0,"Craigmont CCD, Lewis County, Idaho",061,90690,16
26.0,6.0,0.0,20.0,0.0,0.0,"Winchester CCD, Lewis County, Idaho",061,93864,16
90.0,70.0,0.0,19.0,1.0,0.0,"Kamiah CCD, Lewis County, Idaho",061,91771,16
890.0,848.0,23.0,19.0,0.0,0.0,"Paul CCD, Minidoka County, Idaho",067,92760,16
3507.0,2901.0,244.0,224.0,54.0,84.0,"Rupert CCD, Minidoka County, Idaho",067,93105,16
461.0,398.0,33.0,12.0,0.0,18.0,"Minidoka CCD, Minidoka County, Idaho",067,92162,16
2021.0,1793.0,75.0,79.0,25.0,49.0,"Heyburn CCD, Minidoka County, Idaho",067,91449,16
473.0,455.0,1.0,6.0,1.0,10.0,"Hollister CCD, Twin Falls County, Idaho",083,91495,16
1783.0,1710.0,17.0,8.0,12.0,36.0,"Buhl CCD, Twin Falls County, Idaho",083,90437,16
406.0,368.0,12.0,16.0,0.0,10.0,"Murtaugh CCD, Twin Falls County, Idaho",083,92415,16
0.0,0.0,0.0,0.0,0.0,0.0,"West Salmon Falls CCD, Twin Falls County, Idaho",083,93818,16
1204.0,1080.0,121.0,0.0,0.0,3.0,"Kimberly CCD, Twin Falls County, Idaho",083,91840,16
329.0,252.0,77.0,0.0,0.0,0.0,"Filer CCD, Twin Falls County, Idaho",083,90989,16
8284.0,6803.0,968.0,290.0,155.0,68.0,"Twin Falls CCD, Twin Falls County, Idaho",083,93565,16
257.0,251.0,6.0,0.0,0.0,0.0,"Murphy CCD, Owyhee County, Idaho",073,92369,16
