B19013H_001E,name,county,county subdivision,state
48701.0,"Torrington CCD, Goshen County, Wyoming",015,93465,56
56379.0,"Goshen Hole CCD, Goshen County, Wyoming",015,91430,56
108854.0,"Rawhide Creek CCD, Goshen County, Wyoming",015,92585,56
53993.0,"Evanston CCD, Uinta County, Wyoming",041,91155,56
76376.0,"Bridger Valley CCD, Uinta County, Wyoming",041,90440,56
56827.0,"Ten Sleep CCD, Washakie County, Wyoming",043,93300,56
51717.0,"Worland CCD, Washakie County, Wyoming",043,93795,56
49340.0,"Thermopolis West CCD, Hot Springs County, Wyoming",017,93410,56
26786.0,"Thermopolis East CCD, Hot Springs County, Wyoming",017,93355,56
48000.0,"Dubois CCD, Fremont County, Wyoming",013,91045,56
62049.0,"Lander CCD, Fremont County, Wyoming",013,92035,56
40625.0,"Shoshoni CCD, Fremont County, Wyoming",013,93080,56
84074.0,"Pinedale CCD, Sublette County, Wyoming",035,92475,56
-666666666.0,"Boulder CCD, Sublette County, Wyoming",035,90385,56
77552.0,"Big Piney CCD, Sublette County, Wyoming",035,90330,56
66250.0,"Upton CCD, Weston County, Wyoming",045,93520,56
60738.0,"Newcastle CCD, Weston County, Wyoming",045,92255,56
48512.0,"Central Big Horn CCD, Big Horn County, Wyoming",003,90688,56
53750.0,"North Big Horn CCD, Big Horn County, Wyoming",003,92393,56
56498.0,"Wind River Reservation CCD, Fremont County, Wyoming",013,93742,56
87798.0,"Wind River Reservation CCD, Hot Springs County, Wyoming",017,93744,56
57063.0,"South Big Horn CCD, Big Horn County, Wyoming",003,93142,56
50655.0,"East Niobrara CCD, Niobrara County, Wyoming",027,91128,56
35323.0,"West Niobrara CCD, Niobrara County, Wyoming",027,93603,56
92464.0,"Gillette South CCD, Campbell County, Wyoming",005,91265,56
75700.0,"Gillette North CCD, Campbell County, Wyoming",005,91210,56
62944.0,"Afton CCD, Lincoln County, Wyoming",023,90055,56
80972.0,"Kemmerer West CCD, Lincoln County, Wyoming",023,91980,56
64873.0,"Kemmerer East CCD, Lincoln County, Wyoming",023,91925,56
55871.0,"Kaycee CCD, Johnson County, Wyoming",019,91870,56
51502.0,"Buffalo CCD, Johnson County, Wyoming",019,90495,56
55675.0,"Casper CCD, Natrona County, Wyoming",025,90550,56
82445.0,"Casper South CCD, Natrona County, Wyoming",025,90660,56
54718.0,"Casper North CCD, Natrona County, Wyoming",025,90605,56
70733.0,"Hells Half Acre CCD, Natrona County, Wyoming",025,91705,56
91707.0,"Cheyenne East CCD, Laramie County, Wyoming",021,90770,56
61116.0,"Cheyenne CCD, Laramie County, Wyoming",021,90715,56
83145.0,"Cheyenne West CCD, Laramie County, Wyoming",021,90825,56
51919.0,"Pine Bluffs CCD, Laramie County, Wyoming",021,92420,56
61327.0,"Douglas CCD, Converse County, Wyoming",009,90990,56
62754.0,"Glenrock CCD, Converse County, Wyoming",009,91375,56
88404.0,"Jackson Hole CCD, Teton County, Wyoming",039,91815,56
-666666666.0,"Yellowstone National Park CCD, Teton County, Wyoming",039,93905,56
-666666666.0,"Alta CCD, Teton County, Wyoming",039,90110,56
76944.0,"Green River South CCD, Sweetwater County, Wyoming",037,91540,56
72636.0,"Green River North CCD, Sweetwater County, Wyoming",037,91485,56
73977.0,"Rock Springs North CCD, Sweetwater County, Wyoming",037,92750,56
65893.0,"Wamsutter CCD, Sweetwater County, Wyoming",037,93575,56
83036.0,"Rock Springs South CCD, Sweetwater County, Wyoming",037,92805,56
49375.0,"Wheatland CCD, Platte County, Wyoming",031,93630,56
43257.0,"Chugwater CCD, Platte County, Wyoming",031,90880,56
50000.0,"Glendo CCD, Platte County, Wyoming",031,91320,56
58594.0,"Guernsey CCD, Platte County, Wyoming",031,91595,56
69671.0,"Sheridan South CCD, Sheridan County, Wyoming",033,92970,56
58468.0,"Sheridan West CCD, Sheridan County, Wyoming",033,93025,56
53970.0,"Sheridan CCD, Sheridan County, Wyoming",033,92915,56
80408.0,"Moorcroft CCD, Crook County, Wyoming",011,92200,56
60825.0,"Sundance CCD, Crook County, Wyoming",011,93190,56
49390.0,"Hulett CCD, Crook County, Wyoming",011,91760,56
63532.0,"Cody CCD, Park County, Wyoming",029,90935,56
55662.0,"Meeteetse CCD, Park County, Wyoming",029,92145,56
61397.0,"Yellowstone National Park CCD, Park County, Wyoming",029,93850,56
63985.0,"Powell CCD, Park County, Wyoming",029,92530,56
70673.0,"South Albany CCD, Albany County, Wyoming",001,93135,56
-666666666.0,"East Albany CCD, Albany County, Wyoming",001,91100,56
53750.0,"Rock River CCD, Albany County, Wyoming",001,92695,56
45483.0,"Laramie CCD, Albany County, Wyoming",001,92090,56
42832.0,"Hanna CCD, Carbon County, Wyoming",007,91650,56
61982.0,"Rawlins CCD, Carbon County, Wyoming",007,92640,56
58796.0,"Saratoga CCD, Carbon County, Wyoming",007,92860,56
41136.0,"Jeffrey City CCD, Fremont County, Wyoming",013,91842,56
