B25003H_001E,B25003H_002E,B25003H_003E,name,county,county subdivision,state
2293.0,1851.0,442.0,"St. Anthony CCD, Fremont County, Idaho",043,93128,16
1386.0,1155.0,231.0,"Sugar City CCD, Madison County, Idaho",065,93381,16
329.0,249.0,80.0,"Mullan CCD, Shoshone County, Idaho",079,92346,16
229.0,222.0,7.0,"Murray CCD, Shoshone County, Idaho",079,92392,16
2872.0,1925.0,947.0,"Kellogg CCD, Shoshone County, Idaho",079,91794,16
152.0,122.0,30.0,"Avery-Clarkia CCD, Shoshone County, Idaho",079,90230,16
641.0,475.0,166.0,"Cottonwood CCD, Idaho County, Idaho",049,90644,16
2443.0,1965.0,478.0,"Grangeville CCD, Idaho County, Idaho",049,91334,16
875.0,710.0,165.0,"Elk City CCD, Idaho County, Idaho",049,90897,16
549.0,417.0,132.0,"Riggins CCD, Idaho County, Idaho",049,93013,16
1604.0,1329.0,275.0,"Nez Perce CCD, Idaho County, Idaho",049,92553,16
1703.0,1278.0,425.0,"Victor CCD, Teton County, Idaho",081,93611,16
610.0,495.0,115.0,"Tetonia CCD, Teton County, Idaho",081,93473,16
986.0,721.0,265.0,"Driggs CCD, Teton County, Idaho",081,90782,16
233.0,195.0,38.0,"Fort Hall CCD, Power County, Idaho",077,91127,16
234.0,194.0,40.0,"Rockland CCD, Power County, Idaho",077,93082,16
1387.0,1050.0,337.0,"American Falls CCD, Power County, Idaho",077,90092,16
71.0,65.0,6.0,"Arbon CCD, Power County, Idaho",077,90115,16
2612.0,1967.0,645.0,"Weiser CCD, Washington County, Idaho",087,93703,16
424.0,373.0,51.0,"Cambridge CCD, Washington County, Idaho",087,90506,16
348.0,277.0,71.0,"Midvale CCD, Washington County, Idaho",087,92139,16
899.0,654.0,245.0,"Albion CCD, Cassia County, Idaho",031,90046,16
3620.0,2461.0,1159.0,"Burley CCD, Cassia County, Idaho",031,90460,16
120.0,65.0,55.0,"Holbrook CCD, Oneida County, Idaho",071,91472,16
1388.0,1140.0,248.0,"Malad City CCD, Oneida County, Idaho",071,92047,16
955.0,831.0,124.0,"Declo CCD, Cassia County, Idaho",031,90759,16
552.0,473.0,79.0,"Oakley CCD, Cassia County, Idaho",031,92645,16
4266.0,3064.0,1202.0,"Emmett Valley CCD, Gem County, Idaho",045,90966,16
1036.0,831.0,205.0,"Emmett Bench CCD, Gem County, Idaho",045,90943,16
543.0,485.0,58.0,"Sweet CCD, Gem County, Idaho",045,93427,16
344.0,249.0,95.0,"Richfield CCD, Lincoln County, Idaho",063,92967,16
941.0,678.0,263.0,"Shoshone CCD, Lincoln County, Idaho",063,93243,16
2567.0,1826.0,741.0,"McCall CCD, Valley County, Idaho",085,92001,16
842.0,760.0,82.0,"Cascade CCD, Valley County, Idaho",085,90552,16
28.0,28.0,0.0,"Stibnite CCD, Valley County, Idaho",085,93358,16
275.0,260.0,15.0,"Mink Creek CCD, Franklin County, Idaho",041,92185,16
740.0,623.0,117.0,"Dayton CCD, Franklin County, Idaho",041,90713,16
1012.0,782.0,230.0,"Council CCD, Adams County, Idaho",003,90667,16
614.0,529.0,85.0,"New Meadows CCD, Adams County, Idaho",003,92484,16
2989.0,2425.0,564.0,"Preston CCD, Franklin County, Idaho",041,92921,16
129.0,122.0,7.0,"Leland CCD, Nez Perce County, Idaho",069,91909,16
1025.0,814.0,211.0,"Nez Perce CCD, Nez Perce County, Idaho",069,92599,16
13593.0,9756.0,3837.0,"Lewiston CCD, Nez Perce County, Idaho",069,91955,16
725.0,524.0,201.0,"Eden-Hazelton CCD, Jerome County, Idaho",053,90874,16
4963.0,3501.0,1462.0,"Jerome CCD, Jerome County, Idaho",053,91748,16
93.0,58.0,35.0,"Hunt CCD, Jerome County, Idaho",053,91587,16
29266.0,19496.0,9770.0,"Coeur d'Alene CCD, Kootenai County, Idaho",055,90621,16
18016.0,13398.0,4618.0,"Post Falls-Rathdrum CCD, Kootenai County, Idaho",055,92875,16
866.0,752.0,114.0,"Worley CCD, Kootenai County, Idaho",055,93887,16
1173.0,998.0,175.0,"Harrison CCD, Kootenai County, Idaho",055,91426,16
5688.0,4720.0,968.0,"Spirit Lake-Athol CCD, Kootenai County, Idaho",055,93312,16
286.0,234.0,52.0,"Craigmont CCD, Lewis County, Idaho",061,90690,16
214.0,181.0,33.0,"Winchester CCD, Lewis County, Idaho",061,93864,16
670.0,443.0,227.0,"Kamiah CCD, Lewis County, Idaho",061,91771,16
821.0,709.0,112.0,"Paul CCD, Minidoka County, Idaho",067,92760,16
2649.0,1958.0,691.0,"Rupert CCD, Minidoka County, Idaho",067,93105,16
307.0,234.0,73.0,"Minidoka CCD, Minidoka County, Idaho",067,92162,16
1406.0,1074.0,332.0,"Heyburn CCD, Minidoka County, Idaho",067,91449,16
698.0,524.0,174.0,"Hollister CCD, Twin Falls County, Idaho",083,91495,16
3218.0,2540.0,678.0,"Buhl CCD, Twin Falls County, Idaho",083,90437,16
226.0,153.0,73.0,"Murtaugh CCD, Twin Falls County, Idaho",083,92415,16
83.0,67.0,16.0,"West Salmon Falls CCD, Twin Falls County, Idaho",083,93818,16
2448.0,2052.0,396.0,"Kimberly CCD, Twin Falls County, Idaho",083,91840,16
1959.0,1497.0,462.0,"Filer CCD, Twin Falls County, Idaho",083,90989,16
17060.0,11449.0,5611.0,"Twin Falls CCD, Twin Falls County, Idaho",083,93565,16
513.0,383.0,130.0,"Murphy CCD, Owyhee County, Idaho",073,92369,16
288.0,212.0,76.0,"Carey CCD, Blaine County, Idaho",013,90529,16
391.0,231.0,160.0,"Grand View CCD, Owyhee County, Idaho",073,91311,16
934.0,732.0,202.0,"Marsing CCD, Owyhee County, Idaho",073,92070,16
1150.0,850.0,300.0,"Homedale CCD, Owyhee County, Idaho",073,91518,16
167.0,132.0,35.0,"Bruneau CCD, Owyhee County, Idaho",073,90414,16
2644.0,1969.0,675.0,"Ketchum CCD, Blaine County, Idaho",013,91817,16
4185.0,2839.0,1346.0,"Hailey-Bellevue CCD, Blaine County, Idaho",013,91380,16
1318.0,1090.0,228.0,"Idaho City CCD, Boise County, Idaho",015,91633,16
628.0,531.0,97.0,"Horseshoe Bend CCD, Boise County, Idaho",015,91541,16
831.0,671.0,160.0,"Garden Valley CCD, Boise County, Idaho",015,91173,16
2769.0,2029.0,740.0,"Bonners Ferry CCD, Boundary County, Idaho",021,90391,16
928.0,717.0,211.0,"Moyie Springs CCD, Boundary County, Idaho",021,92323,16
119.0,108.0,11.0,"Howe CCD, Butte County, Idaho",023,91564,16
898.0,730.0,168.0,"Arco CCD, Butte County, Idaho",023,90138,16
0.0,0.0,0.0,"Fort Hall CCD, Caribou County, Idaho",029,91104,16
1300.0,1124.0,176.0,"Soda Springs CCD, Caribou County, Idaho",029,93266,16
257.0,206.0,51.0,"Bancroft CCD, Caribou County, Idaho",029,90253,16
755.0,653.0,102.0,"Grace CCD, Caribou County, Idaho",029,91288,16
92.0,64.0,28.0,"Wayan CCD, Caribou County, Idaho",029,93657,16
398.0,281.0,117.0,"Bliss CCD, Gooding County, Idaho",047,90322,16
1177.0,861.0,316.0,"Wendell CCD, Gooding County, Idaho",047,93726,16
1845.0,1284.0,561.0,"Gooding CCD, Gooding County, Idaho",047,91265,16
890.0,668.0,222.0,"Hagerman CCD, Gooding County, Idaho",047,91357,16
6466.0,4715.0,1751.0,"Kuna CCD, Ada County, Idaho",001,91863,16
2473.0,2277.0,196.0,"Boise Hills CCD, Ada County, Idaho",001,90368,16
14444.0,11996.0,2448.0,"Eagle CCD, Ada County, Idaho",001,90805,16
118067.0,80009.0,38058.0,"Boise City CCD, Ada County, Idaho",001,90345,16
4884.0,3852.0,1032.0,"Orchard CCD, Ada County, Idaho",001,92668,16
1844.0,1549.0,295.0,"South Bannock CCD, Bannock County, Idaho",005,93289,16
297.0,280.0,17.0,"Fort Hall CCD, Bannock County, Idaho",005,91058,16
