B03002_001E,B03002_003E,B03002_004E,B03002_005E,B03002_006E,B03002_007E,B03002_008E,B03002_009E,B03002_012E,name,county,county subdivision,state
276.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Liberty township, Plymouth County, Iowa",149,92484,19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sioux City city, Plymouth County, Iowa",149,93925,19
134.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Union township, Plymouth County, Iowa",149,94254,19
156.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Henry township, Plymouth County, Iowa",149,91908,19
107.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Preston township, Plymouth County, Iowa",149,93507,19
1871.0,1781.0,0.0,56.0,0.0,0.0,0.0,19.0,15.0,"Remsen township, Plymouth County, Iowa",149,93564,19
259.0,244.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,"Johnson township, Plymouth County, Iowa",149,92274,19
576.0,557.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,"Marion township, Plymouth County, Iowa",149,92865,19
233.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,"Washington township, Plymouth County, Iowa",149,94545,19
196.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,"Lincoln township, Plymouth County, Iowa",149,92589,19
359.0,359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sioux township, Plymouth County, Iowa",149,93921,19
1893.0,1765.0,0.0,0.0,0.0,0.0,0.0,10.0,118.0,"Portland township, Plymouth County, Iowa",149,93462,19
325.0,281.0,0.0,15.0,4.0,0.0,2.0,15.0,8.0,"Buffalo township, Buchanan County, Iowa",019,90384,19
190.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Fremont township, Buchanan County, Iowa",019,91461,19
4533.0,4354.0,41.0,0.0,42.0,0.0,0.0,0.0,96.0,"Washington township, Buchanan County, Iowa",019,94458,19
3361.0,3188.0,11.0,0.0,54.0,0.0,0.0,7.0,101.0,"Sumner township, Buchanan County, Iowa",019,94047,19
697.0,691.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,"Homer township, Buchanan County, Iowa",019,91977,19
879.0,845.0,0.0,0.0,0.0,0.0,0.0,25.0,9.0,"Madison township, Buchanan County, Iowa",019,92751,19
1845.0,1576.0,28.0,0.0,0.0,0.0,0.0,8.0,233.0,"West Holman township, Osceola County, Iowa",143,94678,19
4780.0,4414.0,18.0,11.0,0.0,0.0,0.0,209.0,128.0,"Evansdale city, Black Hawk County, Iowa",013,91252,19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Julien township, Dubuque County, Iowa",061,92285,19
1223.0,1167.0,0.0,0.0,0.0,0.0,0.0,16.0,40.0,"East Holman township, Osceola County, Iowa",143,91111,19
128.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Willow township, Greene County, Iowa",073,94746,19
150.0,147.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,"Bristol township, Greene County, Iowa",073,90342,19
202.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Cedar township, Greene County, Iowa",073,90537,19
538.0,525.0,0.0,0.0,4.0,0.0,0.0,0.0,9.0,"Highland township, Greene County, Iowa",073,91932,19
115.0,110.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,"Hardin township, Greene County, Iowa",073,91830,19
406.0,385.0,2.0,0.0,3.0,0.0,0.0,3.0,13.0,"Washington township, Greene County, Iowa",073,94497,19
110.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Franklin township, Greene County, Iowa",073,91404,19
147.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Dawson township, Greene County, Iowa",073,90897,19
107.0,95.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,"Greenbrier township, Greene County, Iowa",073,91746,19
4190.0,3891.0,9.0,8.0,97.0,3.0,0.0,44.0,138.0,"Jefferson city, Greene County, Iowa",073,92221,19
