B07004I_001E,B07004I_002E,B07004I_003E,B07004I_004E,B07004I_005E,B07004I_006E,name,county,county subdivision,state
570.0,426.0,123.0,20.0,1.0,0.0,"Gloucester city, Essex County, Massachusetts",009,26150,25
85.0,75.0,0.0,0.0,1.0,9.0,"Hamilton town, Essex County, Massachusetts",009,27900,25
41.0,31.0,3.0,7.0,0.0,0.0,"Bernardston town, Franklin County, Massachusetts",011,05560,25
6.0,4.0,1.0,1.0,0.0,0.0,"Gill town, Franklin County, Massachusetts",011,25730,25
19.0,19.0,0.0,0.0,0.0,0.0,"Hawley town, Franklin County, Massachusetts",011,29475,25
0.0,0.0,0.0,0.0,0.0,0.0,"Shelburne town, Franklin County, Massachusetts",011,61135,25
24.0,18.0,0.0,6.0,0.0,0.0,"Leverett town, Franklin County, Massachusetts",011,35180,25
17.0,17.0,0.0,0.0,0.0,0.0,"Heath town, Franklin County, Massachusetts",011,29650,25
1.0,1.0,0.0,0.0,0.0,0.0,"Leyden town, Franklin County, Massachusetts",011,35285,25
43.0,30.0,0.0,13.0,0.0,0.0,"Northfield town, Franklin County, Massachusetts",011,47835,25
626.0,574.0,0.0,52.0,0.0,0.0,"Ware town, Hampshire County, Massachusetts",015,72880,25
2469.0,1802.0,386.0,118.0,119.0,44.0,"Northampton city, Hampshire County, Massachusetts",015,46330,25
20.0,15.0,0.0,5.0,0.0,0.0,"Plainfield town, Hampshire County, Massachusetts",015,54030,25
15.0,6.0,0.0,9.0,0.0,0.0,"Westhampton town, Hampshire County, Massachusetts",015,76380,25
10.0,10.0,0.0,0.0,0.0,0.0,"Worthington town, Hampshire County, Massachusetts",015,82175,25
2421.0,1276.0,619.0,297.0,153.0,76.0,"Amherst town, Hampshire County, Massachusetts",015,01325,25
352.0,329.0,0.0,23.0,0.0,0.0,"Granby town, Hampshire County, Massachusetts",015,26535,25
35.0,35.0,0.0,0.0,0.0,0.0,"Goshen town, Hampshire County, Massachusetts",015,26290,25
27.0,27.0,0.0,0.0,0.0,0.0,"Chesterfield town, Hampshire County, Massachusetts",015,13590,25
271.0,236.0,0.0,0.0,18.0,17.0,"Hadley town, Hampshire County, Massachusetts",015,27690,25
20.0,20.0,0.0,0.0,0.0,0.0,"Huntington town, Hampshire County, Massachusetts",015,31785,25
59.0,49.0,10.0,0.0,0.0,0.0,"Pelham town, Hampshire County, Massachusetts",015,52560,25
1000.0,720.0,173.0,35.0,72.0,0.0,"South Hadley town, Hampshire County, Massachusetts",015,64145,25
193.0,102.0,0.0,33.0,58.0,0.0,"Belchertown town, Hampshire County, Massachusetts",015,04825,25
0.0,0.0,0.0,0.0,0.0,0.0,"Middlefield town, Hampshire County, Massachusetts",015,40990,25
7.0,0.0,0.0,0.0,7.0,0.0,"Southampton town, Hampshire County, Massachusetts",015,62745,25
22.0,22.0,0.0,0.0,0.0,0.0,"Cummington town, Hampshire County, Massachusetts",015,16040,25
36.0,35.0,1.0,0.0,0.0,0.0,"Williamsburg town, Hampshire County, Massachusetts",015,79915,25
19.0,6.0,13.0,0.0,0.0,0.0,"Hatfield town, Hampshire County, Massachusetts",015,29265,25
0.0,0.0,0.0,0.0,0.0,0.0,"County subdivisions not defined, Nantucket County, Massachusetts",019,00000,25
943.0,892.0,28.0,23.0,0.0,0.0,"Nantucket town, Nantucket County, Massachusetts",019,43790,25
16015.0,13371.0,1268.0,690.0,248.0,438.0,"Revere city, Suffolk County, Massachusetts",025,56585,25
25324.0,22017.0,2372.0,425.0,140.0,370.0,"Chelsea city, Suffolk County, Massachusetts",025,13205,25
127678.0,103916.0,13743.0,3114.0,3445.0,3460.0,"Boston city, Suffolk County, Massachusetts",025,07000,25
0.0,0.0,0.0,0.0,0.0,0.0,"County subdivisions not defined, Suffolk County, Massachusetts",025,00000,25
209.0,79.0,76.0,0.0,3.0,51.0,"Chatham town, Barnstable County, Massachusetts",001,12995,25
71.0,71.0,0.0,0.0,0.0,0.0,"Eastham town, Barnstable County, Massachusetts",001,19295,25
606.0,539.0,59.0,0.0,8.0,0.0,"Falmouth town, Barnstable County, Massachusetts",001,23105,25
740.0,456.0,273.0,11.0,0.0,0.0,"Bourne town, Barnstable County, Massachusetts",001,07175,25
367.0,363.0,4.0,0.0,0.0,0.0,"Dennis town, Barnstable County, Massachusetts",001,16775,25
282.0,253.0,17.0,0.0,12.0,0.0,"Mashpee town, Barnstable County, Massachusetts",001,39100,25
9.0,9.0,0.0,0.0,0.0,0.0,"Truro town, Barnstable County, Massachusetts",001,70605,25
0.0,0.0,0.0,0.0,0.0,0.0,"County subdivisions not defined, Barnstable County, Massachusetts",001,00000,25
10.0,5.0,0.0,0.0,5.0,0.0,"Wellfleet town, Barnstable County, Massachusetts",001,74385,25
116.0,116.0,0.0,0.0,0.0,0.0,"Orleans town, Barnstable County, Massachusetts",001,51440,25
173.0,153.0,20.0,0.0,0.0,0.0,"Brewster town, Barnstable County, Massachusetts",001,07980,25
563.0,479.0,0.0,38.0,13.0,33.0,"Sandwich town, Barnstable County, Massachusetts",001,59735,25
163.0,161.0,0.0,2.0,0.0,0.0,"Provincetown town, Barnstable County, Massachusetts",001,55500,25
209.0,198.0,11.0,0.0,0.0,0.0,"Harwich town, Barnstable County, Massachusetts",001,29020,25
410.0,351.0,1.0,1.0,25.0,32.0,"Yarmouth town, Barnstable County, Massachusetts",001,82525,25
0.0,0.0,0.0,0.0,0.0,0.0,"Gosnold town, Dukes County, Massachusetts",007,26325,25
42.0,41.0,0.0,0.0,1.0,0.0,"Chilmark town, Dukes County, Massachusetts",007,13800,25
108.0,100.0,6.0,0.0,0.0,2.0,"Edgartown town, Dukes County, Massachusetts",007,21150,25
15.0,13.0,2.0,0.0,0.0,0.0,"Tisbury town, Dukes County, Massachusetts",007,69940,25
32.0,32.0,0.0,0.0,0.0,0.0,"West Tisbury town, Dukes County, Massachusetts",007,78235,25
83.0,66.0,17.0,0.0,0.0,0.0,"Oak Bluffs town, Dukes County, Massachusetts",007,50390,25
0.0,0.0,0.0,0.0,0.0,0.0,"Aquinnah town, Dukes County, Massachusetts",007,01585,25
36.0,36.0,0.0,0.0,0.0,0.0,"Dunstable town, Middlesex County, Massachusetts",017,17825,25
537.0,487.0,13.0,0.0,37.0,0.0,"Holliston town, Middlesex County, Massachusetts",017,30700,25
5070.0,4501.0,310.0,43.0,216.0,0.0,"Marlborough city, Middlesex County, Massachusetts",017,38715,25
815.0,519.0,261.0,19.0,16.0,0.0,"Ashland town, Middlesex County, Massachusetts",017,02130,25
479.0,410.0,7.0,62.0,0.0,0.0,"Reading town, Middlesex County, Massachusetts",017,56130,25
7776.0,5897.0,1139.0,337.0,264.0,139.0,"Somerville city, Middlesex County, Massachusetts",017,62535,25
65.0,65.0,0.0,0.0,0.0,0.0,"Ashby town, Middlesex County, Massachusetts",017,01955,25
161.0,140.0,21.0,0.0,0.0,0.0,"Boxborough town, Middlesex County, Massachusetts",017,07350,25
11128.0,9412.0,1088.0,438.0,124.0,66.0,"Framingham town, Middlesex County, Massachusetts",017,24925,25
21859.0,17074.0,3411.0,710.0,495.0,169.0,"Lowell city, Middlesex County, Massachusetts",017,37000,25
530.0,488.0,12.0,0.0,20.0,10.0,"Wayland town, Middlesex County, Massachusetts",017,73790,25
117.0,117.0,0.0,0.0,0.0,0.0,"Carlisle town, Middlesex County, Massachusetts",017,11525,25
1798.0,1577.0,140.0,60.0,0.0,21.0,"Billerica town, Middlesex County, Massachusetts",017,05805,25
1330.0,1188.0,118.0,0.0,0.0,24.0,"Hudson town, Middlesex County, Massachusetts",017,31540,25
297.0,297.0,0.0,0.0,0.0,0.0,"Maynard town, Middlesex County, Massachusetts",017,39625,25
111.0,111.0,0.0,0.0,0.0,0.0,"Sherborn town, Middlesex County, Massachusetts",017,61380,25
727.0,543.0,93.0,79.0,0.0,12.0,"Stoneham town, Middlesex County, Massachusetts",017,67665,25
346.0,271.0,68.0,7.0,0.0,0.0,"Wilmington town, Middlesex County, Massachusetts",017,80230,25
500.0,484.0,16.0,0.0,0.0,0.0,"Ayer town, Middlesex County, Massachusetts",017,03005,25
528.0,503.0,0.0,0.0,0.0,25.0,"Burlington town, Middlesex County, Massachusetts",017,09840,25
10168.0,8233.0,912.0,637.0,56.0,330.0,"Everett city, Middlesex County, Massachusetts",017,21990,25
583.0,420.0,20.0,0.0,143.0,0.0,"Lincoln town, Middlesex County, Massachusetts",017,35425,25
336.0,318.0,0.0,18.0,0.0,0.0,"Sudbury town, Middlesex County, Massachusetts",017,68260,25
374.0,374.0,0.0,0.0,0.0,0.0,"Tyngsborough town, Middlesex County, Massachusetts",017,71025,25
1037.0,769.0,208.0,34.0,2.0,24.0,"Wakefield town, Middlesex County, Massachusetts",017,72215,25
1373.0,1146.0,60.0,67.0,44.0,56.0,"Woburn city, Middlesex County, Massachusetts",017,81035,25
497.0,215.0,215.0,7.0,60.0,0.0,"Weston town, Middlesex County, Massachusetts",017,77255,25
481.0,413.0,38.0,11.0,19.0,0.0,"Tewksbury town, Middlesex County, Massachusetts",017,69415,25
488.0,460.0,8.0,20.0,0.0,0.0,"Westford town, Middlesex County, Massachusetts",017,76135,25
1225.0,1110.0,36.0,19.0,54.0,6.0,"Belmont town, Middlesex County, Massachusetts",017,05070,25
1794.0,1555.0,207.0,8.0,24.0,0.0,"Dracut town, Middlesex County, Massachusetts",017,17475,25
149.0,129.0,0.0,0.0,20.0,0.0,"Groton town, Middlesex County, Massachusetts",017,27480,25
689.0,560.0,112.0,2.0,7.0,8.0,"Lexington town, Middlesex County, Massachusetts",017,35215,25
179.0,124.0,55.0,0.0,0.0,0.0,"Stow town, Middlesex County, Massachusetts",017,68050,25
1305.0,1217.0,52.0,14.0,22.0,0.0,"Chelmsford town, Middlesex County, Massachusetts",017,13135,25
2978.0,2411.0,187.0,139.0,199.0,42.0,"Medford city, Middlesex County, Massachusetts",017,39835,25
863.0,595.0,36.0,161.0,68.0,3.0,"Shirley town, Middlesex County, Massachusetts",017,61590,25
912.0,664.0,81.0,28.0,139.0,0.0,"Melrose city, Middlesex County, Massachusetts",017,40115,25
209.0,200.0,0.0,0.0,9.0,0.0,"North Reading town, Middlesex County, Massachusetts",017,48955,25
8540.0,7587.0,493.0,84.0,219.0,157.0,"Waltham city, Middlesex County, Massachusetts",017,72600,25
452.0,183.0,121.0,93.0,38.0,17.0,"Acton town, Middlesex County, Massachusetts",017,00380,25
1361.0,1139.0,46.0,101.0,75.0,0.0,"Natick town, Middlesex County, Massachusetts",017,43895,25
1859.0,1592.0,139.0,50.0,78.0,0.0,"Arlington town, Middlesex County, Massachusetts",017,01605,25
1232.0,957.0,105.0,150.0,4.0,16.0,"Concord town, Middlesex County, Massachusetts",017,15060,25
74.0,72.0,2.0,0.0,0.0,0.0,"Littleton town, Middlesex County, Massachusetts",017,35950,25
315.0,294.0,0.0,21.0,0.0,0.0,"Pepperell town, Middlesex County, Massachusetts",017,52805,25
356.0,223.0,39.0,54.0,29.0,11.0,"Winchester town, Middlesex County, Massachusetts",017,80510,25
531.0,427.0,41.0,0.0,63.0,0.0,"Bedford town, Middlesex County, Massachusetts",017,04615,25
9577.0,6483.0,1003.0,413.0,682.0,996.0,"Cambridge city, Middlesex County, Massachusetts",017,11000,25
458.0,449.0,5.0,0.0,4.0,0.0,"Hopkinton town, Middlesex County, Massachusetts",017,31085,25
271.0,233.0,0.0,38.0,0.0,0.0,"Townsend town, Middlesex County, Massachusetts",017,70360,25
5702.0,4846.0,358.0,242.0,184.0,72.0,"Malden city, Middlesex County, Massachusetts",017,37875,25
4821.0,3915.0,280.0,242.0,238.0,146.0,"Newton city, Middlesex County, Massachusetts",017,45560,25
6.0,2.0,0.0,0.0,4.0,0.0,"Hinsdale town, Berkshire County, Massachusetts",003,30315,25
0.0,0.0,0.0,0.0,0.0,0.0,"Mount Washington town, Berkshire County, Massachusetts",003,43300,25
44.0,5.0,18.0,0.0,21.0,0.0,"Cheshire town, Berkshire County, Massachusetts",003,13345,25
3.0,3.0,0.0,0.0,0.0,0.0,"Florida town, Berkshire County, Massachusetts",003,24120,25
4.0,4.0,0.0,0.0,0.0,0.0,"Hancock town, Berkshire County, Massachusetts",003,28180,25
16.0,14.0,0.0,2.0,0.0,0.0,"Savoy town, Berkshire County, Massachusetts",003,60225,25
26.0,25.0,1.0,0.0,0.0,0.0,"West Stockbridge town, Berkshire County, Massachusetts",003,77990,25
575.0,258.0,140.0,27.0,111.0,39.0,"Williamstown town, Berkshire County, Massachusetts",003,79985,25
4.0,1.0,3.0,0.0,0.0,0.0,"Monterey town, Berkshire County, Massachusetts",003,42460,25
14.0,14.0,0.0,0.0,0.0,0.0,"New Ashford town, Berkshire County, Massachusetts",003,44385,25
15.0,13.0,2.0,0.0,0.0,0.0,"Sheffield town, Berkshire County, Massachusetts",003,61065,25
124.0,113.0,0.0,0.0,11.0,0.0,"Orange town, Franklin County, Massachusetts",011,51265,25
13.0,12.0,0.0,0.0,1.0,0.0,"Warwick town, Franklin County, Massachusetts",011,73265,25
46.0,33.0,0.0,5.0,8.0,0.0,"Whately town, Franklin County, Massachusetts",011,79110,25
346.0,335.0,0.0,0.0,11.0,0.0,"Montague town, Franklin County, Massachusetts",011,42285,25
29.0,29.0,0.0,0.0,0.0,0.0,"Ashfield town, Franklin County, Massachusetts",011,02095,25
4.0,0.0,0.0,4.0,0.0,0.0,"New Salem town, Franklin County, Massachusetts",011,45490,25
16.0,9.0,1.0,6.0,0.0,0.0,"Charlemont town, Franklin County, Massachusetts",011,12505,25
40.0,40.0,0.0,0.0,0.0,0.0,"Conway town, Franklin County, Massachusetts",011,15200,25
16.0,16.0,0.0,0.0,0.0,0.0,"Erving town, Franklin County, Massachusetts",011,21780,25
173.0,173.0,0.0,0.0,0.0,0.0,"Deerfield town, Franklin County, Massachusetts",011,16670,25
0.0,0.0,0.0,0.0,0.0,0.0,"Monroe town, Franklin County, Massachusetts",011,42040,25
89.0,64.0,3.0,0.0,0.0,22.0,"Shutesbury town, Franklin County, Massachusetts",011,61905,25
6.0,6.0,0.0,0.0,0.0,0.0,"Buckland town, Franklin County, Massachusetts",011,09595,25
274.0,214.0,10.0,46.0,4.0,0.0,"Sunderland town, Franklin County, Massachusetts",011,68400,25
14.0,8.0,0.0,6.0,0.0,0.0,"Wendell town, Franklin County, Massachusetts",011,74525,25
5.0,5.0,0.0,0.0,0.0,0.0,"Rowe town, Franklin County, Massachusetts",011,58335,25
11.0,7.0,4.0,0.0,0.0,0.0,"Colrain town, Franklin County, Massachusetts",011,14885,25
3459.0,2710.0,133.0,262.0,147.0,207.0,"Brookline town, Norfolk County, Massachusetts",021,09175,25
955.0,632.0,76.0,176.0,0.0,71.0,"Canton town, Norfolk County, Massachusetts",021,11315,25
222.0,192.0,0.0,30.0,0.0,0.0,"Medfield town, Norfolk County, Massachusetts",021,39765,25
423.0,352.0,21.0,7.0,31.0,12.0,"Millis town, Norfolk County, Massachusetts",021,41515,25
823.0,723.0,4.0,18.0,78.0,0.0,"Needham town, Norfolk County, Massachusetts",021,44105,25
887.0,680.0,22.0,183.0,2.0,0.0,"Norfolk town, Norfolk County, Massachusetts",021,46050,25
1883.0,1603.0,149.0,32.0,61.0,38.0,"Norwood town, Norfolk County, Massachusetts",021,50250,25
19.0,19.0,0.0,0.0,0.0,0.0,"Plainville town, Norfolk County, Massachusetts",021,54100,25
1063.0,950.0,23.0,80.0,10.0,0.0,"Walpole town, Norfolk County, Massachusetts",021,72495,25
415.0,379.0,1.0,0.0,0.0,35.0,"Bellingham town, Norfolk County, Massachusetts",021,04930,25
280.0,160.0,78.0,0.0,42.0,0.0,"Dover town, Norfolk County, Massachusetts",021,17405,25
61.0,48.0,0.0,0.0,13.0,0.0,"Cohasset town, Norfolk County, Massachusetts",021,14640,25
1229.0,1034.0,59.0,126.0,10.0,0.0,"Stoughton town, Norfolk County, Massachusetts",021,67945,25
506.0,462.0,0.0,43.0,0.0,1.0,"Foxborough town, Norfolk County, Massachusetts",021,24820,25
497.0,226.0,10.0,261.0,0.0,0.0,"Medway town, Norfolk County, Massachusetts",021,39975,25
794.0,743.0,5.0,41.0,5.0,0.0,"Holbrook town, Norfolk County, Massachusetts",021,30455,25
1425.0,1056.0,59.0,80.0,134.0,96.0,"Wellesley town, Norfolk County, Massachusetts",021,74175,25
2106.0,1709.0,218.0,111.0,17.0,51.0,"Dedham town, Norfolk County, Massachusetts",021,16495,25
784.0,709.0,0.0,44.0,31.0,0.0,"Sharon town, Norfolk County, Massachusetts",021,60785,25
330.0,264.0,59.0,7.0,0.0,0.0,"Wrentham town, Norfolk County, Massachusetts",021,82315,25
1055.0,995.0,0.0,15.0,45.0,0.0,"Milton town, Norfolk County, Massachusetts",021,41690,25
2873.0,2084.0,194.0,359.0,187.0,49.0,"Quincy city, Norfolk County, Massachusetts",021,55745,25
262.0,237.0,25.0,0.0,0.0,0.0,"Avon town, Norfolk County, Massachusetts",021,02935,25
298.0,298.0,0.0,0.0,0.0,0.0,"Westwood town, Norfolk County, Massachusetts",021,78690,25
2651.0,2110.0,355.0,182.0,4.0,0.0,"Randolph town, Norfolk County, Massachusetts",021,55955,25
15.0,13.0,2.0,0.0,0.0,0.0,"Sutton town, Worcester County, Massachusetts",027,68610,25
67.0,55.0,0.0,10.0,2.0,0.0,"North Brookfield town, Worcester County, Massachusetts",027,47135,25
830.0,766.0,30.0,19.0,15.0,0.0,"Oxford town, Worcester County, Massachusetts",027,51825,25
381.0,166.0,215.0,0.0,0.0,0.0,"Spencer town, Worcester County, Massachusetts",027,66105,25
98.0,97.0,1.0,0.0,0.0,0.0,"Warren town, Worcester County, Massachusetts",027,73090,25
400.0,271.0,78.0,26.0,25.0,0.0,"Winchendon town, Worcester County, Massachusetts",027,80405,25
652.0,305.0,184.0,0.0,55.0,108.0,"Athol town, Worcester County, Massachusetts",027,02480,25
