B01002_001E,B01002_002E,B01002_003E,name,county,county subdivision,state
45.6,45.4,45.9,"Elizabeth CCD, Elbert County, Colorado",039,91190,08
51.0,52.2,47.3,"Agate CCD, Elbert County, Colorado",039,90019,08
53.4,52.8,53.7,"Kim CCD, Las Animas County, Colorado",071,91976,08
45.3,45.5,44.7,"Simla CCD, Elbert County, Colorado",039,93325,08
42.3,40.2,56.8,"Model CCD, Las Animas County, Colorado",071,92508,08
45.3,45.3,45.5,"Branson CCD, Las Animas County, Colorado",071,90361,08
51.6,49.2,53.5,"Aguilar CCD, Las Animas County, Colorado",071,90038,08
56.6,55.0,57.8,"Weston CCD, Las Animas County, Colorado",071,93838,08
43.5,41.3,45.0,"Trinidad CCD, Las Animas County, Colorado",071,93648,08
42.6,35.4,44.1,"Yuma CCD, Yuma County, Colorado",125,93952,08
34.9,34.9,35.1,"Wray CCD, Yuma County, Colorado",125,93914,08
46.5,35.5,49.6,"Hugo CCD, Lincoln County, Colorado",073,91824,08
38.1,37.4,41.0,"Yampa CCD, Routt County, Colorado",107,93933,08
40.8,39.4,43.8,"Hayden CCD, Routt County, Colorado",107,91729,08
38.7,38.1,39.3,"Steamboat Springs CCD, Routt County, Colorado",107,93496,08
45.5,45.1,46.1,"Oak Creek CCD, Routt County, Colorado",107,92717,08
40.0,40.7,36.0,"Silverthorne CCD, Summit County, Colorado",117,93287,08
39.0,36.8,39.5,"Breckenridge CCD, Summit County, Colorado",117,90380,08
57.0,59.2,54.3,"Arriba CCD, Lincoln County, Colorado",073,90133,08
37.9,33.5,42.5,"Karval CCD, Lincoln County, Colorado",073,91919,08
37.2,35.7,47.3,"Limon CCD, Lincoln County, Colorado",073,92261,08
47.2,46.9,47.4,"Idaho Springs CCD, Clear Creek County, Colorado",019,91843,08
47.0,45.5,50.3,"Georgetown CCD, Clear Creek County, Colorado",019,91463,08
38.5,38.8,38.4,"Mosca-Hooper CCD, Alamosa County, Colorado",003,92584,08
30.0,29.7,30.3,"Alamosa CCD, Alamosa County, Colorado",003,90076,08
40.7,37.0,44.6,"Delta CCD, Delta County, Colorado",029,90988,08
51.8,48.8,54.3,"Paonia CCD, Delta County, Colorado",029,92831,08
55.6,54.7,56.4,"Cedaredge CCD, Delta County, Colorado",029,90532,08
48.6,50.5,45.4,"Hotchkiss CCD, Delta County, Colorado",029,91786,08
56.8,58.6,55.6,"Cotopaxi CCD, Fremont County, Colorado",043,90836,08
49.8,45.1,52.6,"Penrose-Portland CCD, Fremont County, Colorado",043,92888,08
42.2,40.6,49.2,"Florence CCD, Fremont County, Colorado",043,91311,08
37.7,35.9,39.3,"Pueblo CCD, Pueblo County, Colorado",101,92983,08
54.4,55.7,53.3,"Colorado City-Rye CCD, Pueblo County, Colorado",101,90722,08
55.8,51.3,57.9,"Huerfano Valley CCD, Pueblo County, Colorado",101,91805,08
45.4,41.5,49.5,"St. Charles Mesa CCD, Pueblo County, Colorado",101,93154,08
39.4,39.1,39.7,"Pueblo West CCD, Pueblo County, Colorado",101,93002,08
40.9,40.6,41.2,"Avondale CCD, Pueblo County, Colorado",101,90209,08
48.6,45.1,52.5,"Northeast Pueblo CCD, Pueblo County, Colorado",101,92660,08
44.5,41.7,46.0,"Montrose CCD, Montrose County, Colorado",085,92546,08
53.3,52.8,53.5,"Nucla CCD, Montrose County, Colorado",085,92698,08
43.4,43.3,43.5,"Olathe CCD, Montrose County, Colorado",085,92736,08
45.4,46.1,45.3,"Weldona CCD, Morgan County, Colorado",087,93781,08
36.6,33.9,39.3,"Brush CCD, Morgan County, Colorado",087,90418,08
35.1,34.7,35.7,"Fort Morgan CCD, Morgan County, Colorado",087,91368,08
43.3,42.3,45.8,"Wiggins CCD, Morgan County, Colorado",087,93876,08
48.4,48.4,48.5,"Fairplay CCD, Park County, Colorado",093,91254,08
56.3,55.6,57.5,"Lake George CCD, Park County, Colorado",093,92128,08
39.3,36.0,39.8,"Center CCD, Saguache County, Colorado",109,90551,08
35.8,64.2,21.5,"Cochetopa CCD, Saguache County, Colorado",109,90684,08
53.2,53.8,52.2,"Saguache CCD, Saguache County, Colorado",109,93135,08
42.4,39.4,43.8,"Fruita CCD, Mesa County, Colorado",077,91425,08
36.1,36.1,36.0,"Clifton CCD, Mesa County, Colorado",077,90665,08
38.1,36.2,39.9,"Grand Junction CCD, Mesa County, Colorado",077,91596,08
37.0,35.7,39.8,"De Beque CCD, Mesa County, Colorado",077,90950,08
46.7,46.7,46.7,"Collbran CCD, Mesa County, Colorado",077,90703,08
57.4,56.9,57.6,"Glade Park-Gateway CCD, Mesa County, Colorado",077,91501,08
40.6,35.8,42.0,"Granada CCD, Prowers County, Colorado",099,91558,08
37.3,34.7,38.5,"Lamar CCD, Prowers County, Colorado",099,92147,08
42.5,42.2,46.7,"Two Butte Creek CCD, Prowers County, Colorado",099,93667,08
28.3,27.0,29.3,"Fountain CCD, El Paso County, Colorado",041,91387,08
36.1,36.1,36.2,"Holly CCD, Prowers County, Colorado",099,91748,08
57.2,58.9,55.6,"Lake City CCD, Hinsdale County, Colorado",053,92109,08
31.7,31.0,32.7,"Elsmere CCD, El Paso County, Colorado",041,91197,08
50.9,52.4,50.7,"Pikes Peak CCD, El Paso County, Colorado",041,92907,08
44.4,43.3,45.7,"Cheyenne Mountain CCD, El Paso County, Colorado",041,90627,08
51.0,50.9,52.0,"Cope CCD, Washington County, Colorado",121,90798,08
35.1,32.3,36.5,"Southeastern El Paso CCD, El Paso County, Colorado",041,93420,08
40.6,40.5,40.6,"Black Forest-Peyton CCD, El Paso County, Colorado",041,90304,08
34.7,33.2,36.5,"Colorado Springs CCD, El Paso County, Colorado",041,90741,08
30.4,25.1,34.3,"Monument CCD, El Paso County, Colorado",041,92565,08
37.6,36.3,40.1,"Akron CCD, Washington County, Colorado",121,90057,08
44.1,40.2,45.2,"Otis CCD, Washington County, Colorado",121,92774,08
43.9,42.7,45.7,"Granby CCD, Grand County, Colorado",049,91577,08
44.3,45.6,43.0,"Kremmling CCD, Grand County, Colorado",049,92033,08
34.2,33.9,34.4,"East Arapahoe CCD, Arapahoe County, Colorado",005,91178,08
40.2,38.5,41.9,"Southwest Arapahoe CCD, Arapahoe County, Colorado",005,93458,08
34.9,33.8,35.9,"South Aurora CCD, Arapahoe County, Colorado",005,93382,08
43.5,38.9,44.9,"Fowler CCD, Otero County, Colorado",089,91406,08
40.9,41.0,40.9,"Rocky Ford CCD, Otero County, Colorado",089,93116,08
49.9,48.8,53.0,"Manzanola CCD, Otero County, Colorado",089,92413,08
46.4,48.4,45.2,"Cheraw CCD, Otero County, Colorado",089,90608,08
62.2,63.1,59.7,"West Conejos CCD, Conejos County, Colorado",021,93825,08
58.8,58.4,59.2,"West San Miguel CCD, San Miguel County, Colorado",113,93844,08
37.8,36.9,38.9,"La Junta CCD, Otero County, Colorado",089,92090,08
60.5,60.7,60.3,"Timpas CCD, Otero County, Colorado",089,93629,08
43.6,40.6,48.6,"Cañon City CCD, Fremont County, Colorado",043,90494,08
38.9,36.9,41.4,"West Garfield CCD, Garfield County, Colorado",045,93832,08
60.3,59.3,64.5,"South Sedgwick CCD, Sedgwick County, Colorado",115,93450,08
47.2,46.1,47.9,"Woodlin CCD, Washington County, Colorado",121,93905,08
33.0,46.3,25.9,"South Bent CCD, Bent County, Colorado",011,93388,08
31.8,32.1,31.5,"Idalia-Joes CCD, Yuma County, Colorado",125,91850,08
45.7,46.5,44.4,"Whitewater-Kannah Creek CCD, Mesa County, Colorado",077,93857,08
37.8,36.9,38.4,"Broomfield CCD, Broomfield County, Colorado",014,90408,08
33.8,32.3,35.1,"Rangely CCD, Rio Blanco County, Colorado",103,93040,08
44.1,42.0,46.6,"Julesburg CCD, Sedgwick County, Colorado",115,91900,08
53.7,54.3,53.0,"Ouray CCD, Ouray County, Colorado",091,92793,08
37.4,37.8,36.5,"Meeker CCD, Rio Blanco County, Colorado",103,92451,08
35.2,33.8,37.4,"Fort Lupton CCD, Weld County, Colorado",123,91349,08
36.6,35.9,37.4,"Johnstown-Milliken CCD, Weld County, Colorado",123,91881,08
31.2,30.9,31.5,"Greeley CCD, Weld County, Colorado",123,91634,08
42.2,40.4,43.1,"Ault CCD, Weld County, Colorado",123,90190,08
35.7,35.7,35.8,"Erie-Frederick CCD, Weld County, Colorado",123,91216,08
51.8,54.0,49.8,"Grover CCD, Weld County, Colorado",123,91653,08
43.3,42.9,43.4,"Raymer CCD, Weld County, Colorado",123,93059,08
36.3,37.1,35.8,"Keenesburg-Hudson CCD, Weld County, Colorado",123,91938,08
37.1,36.3,38.5,"Kersey-Gill CCD, Weld County, Colorado",123,91957,08
38.2,37.8,38.4,"La Salle-Gilcrest CCD, Weld County, Colorado",123,92166,08
39.0,39.4,38.2,"Platteville CCD, Weld County, Colorado",123,92926,08
37.4,35.3,39.7,"La Jara CCD, Conejos County, Colorado",021,92071,08
37.4,37.3,37.6,"Windsor CCD, Weld County, Colorado",123,93895,08
