B01002_001E,B01002_002E,B01002_003E,name,county,county subdivision,state
46.3,36.0,47.2,"Liberty township, Plymouth County, Iowa",149,92484,19
-666666666.0,-666666666.0,-666666666.0,"Sioux City city, Plymouth County, Iowa",149,93925,19
54.6,39.9,54.7,"Union township, Plymouth County, Iowa",149,94254,19
27.0,27.2,26.7,"Henry township, Plymouth County, Iowa",149,91908,19
68.9,59.0,69.6,"Preston township, Plymouth County, Iowa",149,93507,19
39.2,40.4,38.6,"Remsen township, Plymouth County, Iowa",149,93564,19
52.5,47.9,52.5,"Johnson township, Plymouth County, Iowa",149,92274,19
46.2,47.0,40.7,"Marion township, Plymouth County, Iowa",149,92865,19
55.6,54.5,55.7,"Washington township, Plymouth County, Iowa",149,94545,19
46.0,44.7,49.3,"Lincoln township, Plymouth County, Iowa",149,92589,19
44.4,44.7,37.5,"Sioux township, Plymouth County, Iowa",149,93921,19
38.2,39.3,36.5,"Portland township, Plymouth County, Iowa",149,93462,19
46.3,42.5,47.5,"Buffalo township, Buchanan County, Iowa",019,90384,19
58.4,57.4,58.9,"Fremont township, Buchanan County, Iowa",019,91461,19
43.3,40.7,45.9,"Washington township, Buchanan County, Iowa",019,94458,19
37.4,34.7,39.2,"Sumner township, Buchanan County, Iowa",019,94047,19
47.0,44.1,53.5,"Homer township, Buchanan County, Iowa",019,91977,19
40.2,38.3,41.4,"Madison township, Buchanan County, Iowa",019,92751,19
37.3,35.3,38.8,"West Holman township, Osceola County, Iowa",143,94678,19
37.0,32.9,39.9,"Evansdale city, Black Hawk County, Iowa",013,91252,19
-666666666.0,-666666666.0,-666666666.0,"Julien township, Dubuque County, Iowa",061,92285,19
56.3,55.3,57.6,"East Holman township, Osceola County, Iowa",143,91111,19
70.2,55.9,75.1,"Willow township, Greene County, Iowa",073,94746,19
35.3,35.4,32.5,"Bristol township, Greene County, Iowa",073,90342,19
44.0,43.6,45.4,"Cedar township, Greene County, Iowa",073,90537,19
48.2,39.3,54.2,"Highland township, Greene County, Iowa",073,91932,19
51.4,51.2,51.5,"Hardin township, Greene County, Iowa",073,91830,19
44.9,44.4,46.0,"Washington township, Greene County, Iowa",073,94497,19
46.2,42.7,61.7,"Franklin township, Greene County, Iowa",073,91404,19
54.8,54.5,55.8,"Dawson township, Greene County, Iowa",073,90897,19
46.1,29.9,49.1,"Greenbrier township, Greene County, Iowa",073,91746,19
47.8,46.5,51.1,"Jefferson city, Greene County, Iowa",073,92221,19
40.9,43.4,39.8,"Scranton township, Greene County, Iowa",073,93804,19
30.7,55.7,28.5,"Grant township, Greene County, Iowa",073,91653,19
41.9,42.0,41.8,"Jackson township, Greene County, Iowa",073,92115,19
34.9,34.7,35.5,"Kendrick township, Greene County, Iowa",073,92304,19
34.3,34.9,33.0,"Buckeye township, Hardin County, Iowa",083,90372,19
33.0,32.1,53.2,"Eldora township, Hardin County, Iowa",083,91158,19
46.5,46.0,47.5,"Etna township, Hardin County, Iowa",083,91245,19
48.9,50.7,44.4,"Concord township, Hardin County, Iowa",083,90804,19
47.1,47.3,23.8,"Pleasant township, Hardin County, Iowa",083,93363,19
41.8,37.7,44.8,"Alden township, Hardin County, Iowa",083,90036,19
40.6,36.4,45.1,"Harrison township, Harrison County, Iowa",085,91863,19
32.9,50.0,27.4,"Ellis township, Hardin County, Iowa",083,91206,19
44.3,34.8,52.3,"Eldora city, Hardin County, Iowa",083,91157,19
55.4,56.0,49.7,"Jackson township, Hardin County, Iowa",083,92121,19
43.6,36.9,50.3,"Providence township, Hardin County, Iowa",083,93516,19
51.2,51.6,50.3,"Clay township, Hardin County, Iowa",083,90678,19
53.1,53.8,52.2,"Allen township, Harrison County, Iowa",085,90039,19
48.6,48.8,47.6,"Calhoun township, Harrison County, Iowa",085,90444,19
52.3,52.8,45.6,"Cass township, Harrison County, Iowa",085,90507,19
42.8,36.6,53.4,"Washington township, Harrison County, Iowa",085,94503,19
54.9,53.5,55.8,"Morgan township, Harrison County, Iowa",085,93012,19
43.2,44.9,39.1,"Raglan township, Harrison County, Iowa",085,93534,19
42.6,42.4,48.4,"Cincinnati township, Harrison County, Iowa",085,90666,19
39.4,37.8,40.4,"Jefferson township, Harrison County, Iowa",085,92223,19
54.2,51.0,56.4,"Douglas township, Harrison County, Iowa",085,91038,19
48.9,51.0,47.5,"Harrison township, Kossuth County, Iowa",109,91866,19
46.3,43.5,49.4,"Algona city, Kossuth County, Iowa",109,90037,19
34.2,33.8,34.3,"Lincoln township, Kossuth County, Iowa",109,92565,19
43.3,37.4,43.7,"Plum Creek township, Kossuth County, Iowa",109,93426,19
57.1,57.4,56.7,"Prairie township, Kossuth County, Iowa",109,93492,19
50.9,52.2,50.5,"Ramsey township, Kossuth County, Iowa",109,93537,19
30.1,35.9,15.0,"Riverdale township, Kossuth County, Iowa",109,93636,19
57.4,59.5,38.9,"Eagle township, Kossuth County, Iowa",109,91095,19
47.7,32.9,52.8,"Irvington township, Kossuth County, Iowa",109,92082,19
47.7,47.9,47.7,"Springfield township, Kossuth County, Iowa",109,93981,19
55.0,53.5,55.6,"Union township, Kossuth County, Iowa",109,94227,19
66.4,58.0,70.3,"Hebron township, Kossuth County, Iowa",109,91905,19
39.3,40.2,37.4,"Fenton township, Kossuth County, Iowa",109,91332,19
55.4,55.6,51.5,"Ledyard township, Kossuth County, Iowa",109,92394,19
46.9,46.6,52.3,"Sherman township, Kossuth County, Iowa",109,93864,19
57.7,57.7,57.7,"Swea township, Kossuth County, Iowa",109,94071,19
45.5,50.4,44.3,"Cresco township, Kossuth County, Iowa",109,90855,19
55.5,52.9,57.3,"German township, Kossuth County, Iowa",109,91563,19
42.0,41.5,44.5,"Greenwood township, Kossuth County, Iowa",109,91767,19
45.4,36.4,51.5,"Buffalo township, Kossuth County, Iowa",109,90387,19
26.6,20.0,30.5,"Garfield township, Kossuth County, Iowa",109,91521,19
51.3,54.1,47.5,"Seneca township, Kossuth County, Iowa",109,93810,19
42.9,43.9,41.5,"Wesley township, Kossuth County, Iowa",109,94644,19
23.7,21.5,40.2,"Grant township, Kossuth County, Iowa",109,91668,19
53.1,50.6,54.2,"Lotts Creek township, Kossuth County, Iowa",109,92721,19
45.8,45.8,45.8,"Lu Verne township, Kossuth County, Iowa",109,92730,19
42.3,42.9,40.8,"Portland township, Kossuth County, Iowa",109,93459,19
46.3,38.7,47.8,"Whittemore township, Kossuth County, Iowa",109,94731,19
38.7,36.1,39.8,"Burt township, Kossuth County, Iowa",109,90417,19
42.6,38.5,47.4,"Hardin township, Hardin County, Iowa",083,91833,19
46.5,46.7,45.8,"Sherman township, Hardin County, Iowa",083,93858,19
50.3,46.0,53.9,"Tipton township, Hardin County, Iowa",083,94125,19
35.1,35.2,33.9,"Grant township, Hardin County, Iowa",083,91662,19
48.0,48.9,46.1,"Union township, Hardin County, Iowa",083,94215,19
35.4,34.7,36.6,"Morning Sun township, Louisa County, Iowa",115,93018,19
48.3,45.4,48.8,"Marshall township, Louisa County, Iowa",115,92874,19
37.1,35.0,40.5,"Columbus City township, Louisa County, Iowa",115,90792,19
48.2,47.1,48.9,"Elm Grove township, Louisa County, Iowa",115,91218,19
47.3,44.6,60.8,"Jefferson township, Louisa County, Iowa",115,92235,19
43.7,43.7,43.7,"Grandview township, Louisa County, Iowa",115,91620,19
46.9,43.3,51.0,"Port Louisa township, Louisa County, Iowa",115,93465,19
41.9,44.6,38.1,"Wapello township, Louisa County, Iowa",115,94416,19
41.8,42.4,41.4,"Concord township, Louisa County, Iowa",115,90807,19
59.9,60.2,59.7,"Oakland township, Louisa County, Iowa",115,93159,19
46.2,42.3,48.2,"Eliot township, Louisa County, Iowa",115,91170,19
63.2,63.4,60.5,"Union township, Louisa County, Iowa",115,94230,19
31.4,8.7,39.6,"Benton township, Lucas County, Iowa",117,90216,19
45.5,48.0,45.4,"Cedar township, Lucas County, Iowa",117,90549,19
48.6,50.2,47.5,"Jackson township, Lucas County, Iowa",117,92145,19
