B25105_001E,name,county,county subdivision,state
795.0,"South Wheatland township, Macon County, Illinois",115,71357,17
646.0,"Decatur township, Macon County, Illinois",115,18836,17
750.0,"Pleasant View township, Macon County, Illinois",115,60677,17
786.0,"Long Creek township, Macon County, Illinois",115,44511,17
922.0,"Mount Zion township, Macon County, Illinois",115,51219,17
1838.0,"Austin township, Macon County, Illinois",115,03051,17
679.0,"Illini township, Macon County, Illinois",115,37023,17
706.0,"Lynnville precinct, Morgan County, Illinois",137,91962,17
645.0,"Maroa township, Macon County, Illinois",115,47085,17
820.0,"Blue Mound township, Macon County, Illinois",115,06769,17
726.0,"Hickory Point township, Macon County, Illinois",115,34527,17
649.0,"Niantic township, Macon County, Illinois",115,52974,17
737.0,"Oakley township, Macon County, Illinois",115,54859,17
641.0,"Jacksonville No. 2 precinct, Morgan County, Illinois",137,91712,17
433.0,"Jacksonville No. 9 precinct, Morgan County, Illinois",137,91719,17
770.0,"Nortonville precinct, Morgan County, Illinois",137,92268,17
901.0,"Markham precinct, Morgan County, Illinois",137,92034,17
829.0,"Jacksonville No. 5 precinct, Morgan County, Illinois",137,91715,17
802.0,"Jacksonville No. 6 precinct, Morgan County, Illinois",137,91716,17
581.0,"Appanoose township, Hancock County, Illinois",067,01621,17
546.0,"Harmony township, Hancock County, Illinois",067,32993,17
469.0,"Rock Creek township, Hancock County, Illinois",067,64876,17
850.0,"Sonora township, Hancock County, Illinois",067,70499,17
700.0,"Walker township, Hancock County, Illinois",067,78422,17
551.0,"Chili township, Hancock County, Illinois",067,14104,17
933.0,"Collinsville township, Madison County, Illinois",119,15612,17
398.0,"St. Mary township, Hancock County, Illinois",067,67054,17
525.0,"Dallas City township, Hancock County, Illinois",067,18433,17
753.0,"Alton township, Madison County, Illinois",119,01127,17
355.0,"Wilcox township, Hancock County, Illinois",067,81607,17
1256.0,"St. Jacob township, Madison County, Illinois",119,66872,17
765.0,"Wood River township, Madison County, Illinois",119,83284,17
959.0,"Marine township, Madison County, Illinois",119,46877,17
958.0,"Omphghent township, Madison County, Illinois",119,56068,17
636.0,"Venice township, Madison County, Illinois",119,77486,17
760.0,"Chouteau township, Madison County, Illinois",119,14260,17
1094.0,"Jarvis township, Madison County, Illinois",119,38245,17
784.0,"Nameoki township, Madison County, Illinois",119,51583,17
693.0,"Granite City township, Madison County, Illinois",119,30939,17
919.0,"Helvetia township, Madison County, Illinois",119,33981,17
1086.0,"Foster township, Madison County, Illinois",119,27182,17
1069.0,"Moro township, Madison County, Illinois",119,50465,17
1737.0,"Pin Oak township, Madison County, Illinois",119,60014,17
1102.0,"Hamel township, Madison County, Illinois",119,32421,17
1102.0,"Edwardsville township, Madison County, Illinois",119,22710,17
812.0,"New Douglas township, Madison County, Illinois",119,52428,17
1050.0,"Saline township, Madison County, Illinois",119,67275,17
972.0,"Leef township, Madison County, Illinois",119,42652,17
694.0,"Olive township, Madison County, Illinois",119,55834,17
956.0,"Fort Russell township, Madison County, Illinois",119,27130,17
934.0,"Godfrey township, Madison County, Illinois",119,30107,17
1110.0,"Felix township, Grundy County, Illinois",063,25778,17
1018.0,"Goodfarm township, Grundy County, Illinois",063,30432,17
1137.0,"Mazon township, Grundy County, Illinois",063,47800,17
930.0,"Alhambra township, Madison County, Illinois",119,00750,17
1283.0,"Goose Lake township, Grundy County, Illinois",063,30549,17
1093.0,"Vienna township, Grundy County, Illinois",063,77850,17
1210.0,"Erienna township, Grundy County, Illinois",063,24400,17
1047.0,"Garfield township, Grundy County, Illinois",063,28677,17
844.0,"Greenfield township, Grundy County, Illinois",063,31381,17
1375.0,"Norman township, Grundy County, Illinois",063,53286,17
671.0,"Highland township, Grundy County, Illinois",063,34657,17
1123.0,"Saratoga township, Grundy County, Illinois",063,67678,17
984.0,"Wauponsee township, Grundy County, Illinois",063,79345,17
1483.0,"Nettle Creek township, Grundy County, Illinois",063,52038,17
1102.0,"Braceville township, Grundy County, Illinois",063,07653,17
1422.0,"Aux Sable township, Grundy County, Illinois",063,03090,17
909.0,"Morris township, Grundy County, Illinois",063,50504,17
875.0,"Salina township, Kankakee County, Illinois",091,67262,17
867.0,"Momence township, Kankakee County, Illinois",091,49906,17
810.0,"St. Anne township, Kankakee County, Illinois",091,66651,17
1675.0,"Rockville township, Kankakee County, Illinois",091,65195,17
1033.0,"Limestone township, Kankakee County, Illinois",091,43497,17
868.0,"Otto township, Kankakee County, Illinois",091,57017,17
990.0,"Sumner township, Kankakee County, Illinois",091,73690,17
1004.0,"Bourbonnais township, Kankakee County, Illinois",091,07484,17
1175.0,"Essex township, Kankakee County, Illinois",091,24465,17
1040.0,"Manteno township, Kankakee County, Illinois",091,46513,17
933.0,"Ganeer township, Kankakee County, Illinois",091,28456,17
806.0,"Kankakee township, Kankakee County, Illinois",091,38947,17
902.0,"Norton township, Kankakee County, Illinois",091,54352,17
715.0,"Pembroke township, Kankakee County, Illinois",091,58538,17
931.0,"Aroma township, Kankakee County, Illinois",091,02245,17
703.0,"Abington township, Mercer County, Illinois",131,00126,17
559.0,"North Henderson township, Mercer County, Illinois",131,53806,17
945.0,"Richland Grove township, Mercer County, Illinois",131,63628,17
777.0,"Perryton township, Mercer County, Illinois",131,59182,17
767.0,"Greene township, Mercer County, Illinois",131,31342,17
446.0,"New Boston township, Mercer County, Illinois",131,52233,17
664.0,"Suez township, Mercer County, Illinois",131,73339,17
647.0,"Ohio Grove township, Mercer County, Illinois",131,55405,17
797.0,"Preemption township, Mercer County, Illinois",131,61795,17
688.0,"Rivoli township, Mercer County, Illinois",131,64551,17
725.0,"Eliza township, Mercer County, Illinois",131,23152,17
660.0,"Mercer township, Mercer County, Illinois",131,48398,17
465.0,"Keithsburg township, Mercer County, Illinois",131,39311,17
