B07004H_001E,B07004H_002E,B07004H_003E,B07004H_004E,B07004H_005E,B07004H_006E,name,county,county subdivision,state
3359.0,3107.0,115.0,3.0,117.0,17.0,"Little Compton town, Newport County, Rhode Island",005,42400,44
12822.0,10802.0,1029.0,77.0,801.0,113.0,"Middletown town, Newport County, Rhode Island",005,45460,44
18849.0,13515.0,1585.0,361.0,2981.0,407.0,"Newport city, Newport County, Rhode Island",005,49960,44
0.0,0.0,0.0,0.0,0.0,0.0,"County subdivisions not defined, Newport County, Rhode Island",005,00000,44
4975.0,4394.0,201.0,117.0,169.0,94.0,"Jamestown town, Newport County, Rhode Island",005,36820,44
15916.0,14177.0,784.0,209.0,707.0,39.0,"Portsmouth town, Newport County, Rhode Island",005,57880,44
15191.0,14192.0,351.0,177.0,449.0,22.0,"Tiverton town, Newport County, Rhode Island",005,70880,44
71053.0,64262.0,3407.0,2042.0,1286.0,56.0,"Warwick city, Kent County, Rhode Island",003,74300,44
32610.0,29472.0,1522.0,1122.0,468.0,26.0,"Coventry town, Kent County, Rhode Island",003,18640,44
24749.0,21029.0,2195.0,1115.0,389.0,21.0,"West Warwick town, Kent County, Rhode Island",003,78440,44
5300.0,4887.0,117.0,277.0,19.0,0.0,"West Greenwich town, Kent County, Rhode Island",003,77720,44
11804.0,10913.0,565.0,126.0,200.0,0.0,"East Greenwich town, Kent County, Rhode Island",003,22240,44
30399.0,29152.0,992.0,1.0,254.0,0.0,"Cumberland town, Providence County, Rhode Island",007,20080,44
26861.0,24288.0,1590.0,212.0,685.0,86.0,"Woonsocket city, Providence County, Rhode Island",007,80780,44
24120.0,21935.0,1457.0,159.0,505.0,64.0,"North Providence town, Providence County, Rhode Island",007,51760,44
19270.0,17771.0,1072.0,158.0,269.0,0.0,"Lincoln town, Providence County, Rhode Island",007,41500,44
37320.0,33158.0,2852.0,481.0,662.0,167.0,"East Providence city, Providence County, Rhode Island",007,22960,44
9268.0,8664.0,414.0,49.0,141.0,0.0,"Glocester town, Providence County, Rhode Island",007,30340,44
11449.0,10027.0,1252.0,34.0,120.0,16.0,"North Smithfield town, Providence County, Rhode Island",007,52480,44
3966.0,3283.0,496.0,40.0,141.0,6.0,"Central Falls city, Providence County, Rhode Island",007,14140,44
19546.0,17897.0,682.0,125.0,793.0,49.0,"Smithfield town, Providence County, Rhode Island",007,66200,44
34889.0,30772.0,2686.0,283.0,1037.0,111.0,"Pawtucket city, Providence County, Rhode Island",007,54640,44
61327.0,46548.0,7275.0,881.0,5686.0,937.0,"Providence city, Providence County, Rhode Island",007,59000,44
4412.0,4272.0,105.0,16.0,9.0,10.0,"Foster town, Providence County, Rhode Island",007,27460,44
25490.0,23624.0,1413.0,132.0,304.0,17.0,"Johnston town, Providence County, Rhode Island",007,37720,44
10309.0,9994.0,218.0,97.0,0.0,0.0,"Scituate town, Providence County, Rhode Island",007,64220,44
15341.0,13545.0,1333.0,112.0,305.0,46.0,"Burrillville town, Providence County, Rhode Island",007,11800,44
57640.0,52155.0,3450.0,1041.0,925.0,69.0,"Cranston city, Providence County, Rhode Island",007,19180,44
14649.0,13546.0,375.0,321.0,319.0,88.0,"Barrington town, Bristol County, Rhode Island",001,05140,44
10070.0,8387.0,896.0,357.0,430.0,0.0,"Warren town, Bristol County, Rhode Island",001,73760,44
20440.0,17803.0,1196.0,390.0,1020.0,31.0,"Bristol town, Bristol County, Rhode Island",001,09280,44
20437.0,18263.0,1253.0,116.0,770.0,35.0,"Westerly town, Washington County, Rhode Island",009,77000,44
23864.0,21503.0,1073.0,700.0,544.0,44.0,"North Kingstown town, Washington County, Rhode Island",009,51580,44
26692.0,22767.0,1050.0,1026.0,1835.0,14.0,"South Kingstown town, Washington County, Rhode Island",009,67460,44
7669.0,7315.0,213.0,85.0,56.0,0.0,"Hopkinton town, Washington County, Rhode Island",009,35380,44
7086.0,6687.0,227.0,137.0,35.0,0.0,"Richmond town, Washington County, Rhode Island",009,61160,44
6183.0,5427.0,386.0,197.0,173.0,0.0,"Exeter town, Washington County, Rhode Island",009,25300,44
14566.0,11630.0,1779.0,473.0,642.0,42.0,"Narragansett town, Washington County, Rhode Island",009,48340,44
763.0,749.0,14.0,0.0,0.0,0.0,"New Shoreham town, Washington County, Rhode Island",009,50500,44
7106.0,6606.0,239.0,169.0,92.0,0.0,"Charlestown town, Washington County, Rhode Island",009,14500,44
