B19013H_001E,name,county,county subdivision,state
33693.0,"Skinnersville township, Washington County, North Carolina",187,92968,37
51205.0,"Plymouth township, Washington County, North Carolina",187,92540,37
40357.0,"Scuppernong township, Washington County, North Carolina",187,92876,37
58750.0,"Lees Mill township, Washington County, North Carolina",187,91768,37
62452.0,"Courthouse township, Camden County, North Carolina",029,90784,37
58438.0,"Shiloh township, Camden County, North Carolina",029,92920,37
80161.0,"South Mills township, Camden County, North Carolina",029,93044,37
-666666666.0,"Sweetwater township, Clay County, North Carolina",043,93192,37
43219.0,"Shooting Creek township, Clay County, North Carolina",043,92944,37
53508.0,"Tusquittee township, Clay County, North Carolina",043,93792,37
41488.0,"Brasstown township, Clay County, North Carolina",043,90360,37
33938.0,"Hayesville township, Clay County, North Carolina",043,91436,37
50278.0,"Black River township, Cumberland County, North Carolina",051,90288,37
52716.0,"Eastover township, Cumberland County, North Carolina",051,90968,37
50733.0,"Cross Creek township, Cumberland County, North Carolina",051,90832,37
54462.0,"Rockfish township, Cumberland County, North Carolina",051,92724,37
49391.0,"Seventy-First township, Cumberland County, North Carolina",051,92892,37
60982.0,"Grays Creek township, Cumberland County, North Carolina",051,91296,37
36205.0,"Beaver Dam township, Cumberland County, North Carolina",051,90192,37
35905.0,"Pearces Mill township, Cumberland County, North Carolina",051,92460,37
59151.0,"Carvers Creek township, Cumberland County, North Carolina",051,90532,37
43828.0,"Manchester township, Cumberland County, North Carolina",051,91964,37
54167.0,"Cedar Creek township, Cumberland County, North Carolina",051,90572,37
59903.0,"South Point township, Gaston County, North Carolina",071,93048,37
40048.0,"Crowders Mountain township, Gaston County, North Carolina",071,90844,37
49020.0,"Gastonia township, Gaston County, North Carolina",071,91216,37
-666666666.0,"Minneapolis township, Avery County, North Carolina",011,92090,37
56615.0,"Banner Elk township, Avery County, North Carolina",011,90148,37
26042.0,"Carey's Flat township, Avery County, North Carolina",011,90510,37
35208.0,"Roaring Creek township, Avery County, North Carolina",011,92708,37
36071.0,"Pyatte township, Avery County, North Carolina",011,92586,37
60108.0,"Linville township, Avery County, North Carolina",011,91826,37
39771.0,"Pineola township, Avery County, North Carolina",011,92502,37
45020.0,"Altamont township, Avery County, North Carolina",011,90052,37
23274.0,"Hughes township, Avery County, North Carolina",011,91558,37
42917.0,"Frank township, Avery County, North Carolina",011,91154,37
38102.0,"Cranberry township, Avery County, North Carolina",011,90812,37
25096.0,"Beech Mountain township, Avery County, North Carolina",011,90212,37
15125.0,"Heaton township, Avery County, North Carolina",011,91442,37
56236.0,"Lower Hominy township, Buncombe County, North Carolina",021,91932,37
55417.0,"Reems Creek township, Buncombe County, North Carolina",021,92648,37
50123.0,"Leicester township, Buncombe County, North Carolina",021,91776,37
59079.0,"French Broad township, Buncombe County, North Carolina",021,91176,37
45362.0,"Ivy township, Buncombe County, North Carolina",021,91604,37
69503.0,"Limestone township, Buncombe County, North Carolina",021,91816,37
44952.0,"Upper Hominy township, Buncombe County, North Carolina",021,93840,37
63385.0,"Avery Creek township, Buncombe County, North Carolina",021,90108,37
45114.0,"Broad River township, Buncombe County, North Carolina",021,90380,37
57462.0,"Fairview township, Buncombe County, North Carolina",021,91056,37
27951.0,"Sandy Mush township, Buncombe County, North Carolina",021,92832,37
37917.0,"Jerusalem township, Davie County, North Carolina",059,91660,37
56893.0,"Fulton township, Davie County, North Carolina",059,91192,37
48666.0,"Mocksville township, Davie County, North Carolina",059,92100,37
48750.0,"Calahaln township, Davie County, North Carolina",059,90472,37
75526.0,"Farmington township, Davie County, North Carolina",059,91080,37
59732.0,"Shady Grove township, Davie County, North Carolina",059,92896,37
50056.0,"Tyro township, Davidson County, North Carolina",057,93796,37
51086.0,"Saluda township, Polk County, North Carolina",149,92816,37
54444.0,"Columbus township, Polk County, North Carolina",149,90740,37
50152.0,"White Oak township, Polk County, North Carolina",149,93980,37
49981.0,"Tryon township, Polk County, North Carolina",149,93776,37
48068.0,"Cooper Gap township, Polk County, North Carolina",149,90772,37
49459.0,"Liberty township, Randolph County, North Carolina",151,91800,37
38846.0,"Pleasant Grove township, Randolph County, North Carolina",151,92532,37
39619.0,"Asheboro township, Randolph County, North Carolina",151,90084,37
44041.0,"Union township, Randolph County, North Carolina",151,93808,37
48545.0,"Coleridge township, Randolph County, North Carolina",151,90716,37
42174.0,"New Market township, Randolph County, North Carolina",151,92268,37
51697.0,"Trinity township, Randolph County, North Carolina",151,93768,37
50118.0,"Cedar Grove township, Randolph County, North Carolina",151,90584,37
56088.0,"Concord township, Randolph County, North Carolina",151,90748,37
39718.0,"Franklinville township, Randolph County, North Carolina",151,91172,37
51087.0,"Brower township, Randolph County, North Carolina",151,90388,37
42790.0,"Columbia township, Randolph County, North Carolina",151,90732,37
66764.0,"Providence township, Randolph County, North Carolina",151,92580,37
37274.0,"Richland township, Randolph County, North Carolina",151,92668,37
44105.0,"Back Creek township, Randolph County, North Carolina",151,90116,37
45357.0,"Level Cross township, Randolph County, North Carolina",151,91784,37
57833.0,"New Hope township, Randolph County, North Carolina",151,92252,37
52886.0,"Grant township, Randolph County, North Carolina",151,91276,37
34518.0,"Randleman township, Randolph County, North Carolina",151,92620,37
49078.0,"Tabernacle township, Randolph County, North Carolina",151,93208,37
43816.0,"Huntsville township, Rockingham County, North Carolina",157,91564,37
36611.0,"Leaksville township, Rockingham County, North Carolina",157,91752,37
65946.0,"New Bethel township, Rockingham County, North Carolina",157,92232,37
50746.0,"Price township, Rockingham County, North Carolina",157,92568,37
58955.0,"Simpsonville township, Rockingham County, North Carolina",157,92960,37
54098.0,"Wentworth township, Rockingham County, North Carolina",157,93936,37
53795.0,"Mayo township, Rockingham County, North Carolina",157,92020,37
42492.0,"Reidsville township, Rockingham County, North Carolina",157,92652,37
38655.0,"Madison township, Rockingham County, North Carolina",157,91956,37
47575.0,"Williamsburg township, Rockingham County, North Carolina",157,94032,37
46693.0,"Ruffin township, Rockingham County, North Carolina",157,92772,37
45161.0,"Danbury township, Stokes County, North Carolina",169,90876,37
48589.0,"Yadkin township, Stokes County, North Carolina",169,94108,37
49266.0,"Beaver Island township, Stokes County, North Carolina",169,90208,37
38646.0,"Sauratown township, Stokes County, North Carolina",169,92852,37
36538.0,"Big Creek township, Stokes County, North Carolina",169,90260,37
46418.0,"Meadows township, Stokes County, North Carolina",169,92028,37
43750.0,"Quaker Gap township, Stokes County, North Carolina",169,92588,37
47961.0,"Peters Creek township, Stokes County, North Carolina",169,92480,37
43601.0,"Snow Creek township, Stokes County, North Carolina",169,93016,37
62802.0,"Spring Hill township, Scotland County, North Carolina",165,93080,37
38201.0,"Williamson township, Scotland County, North Carolina",165,94036,37
27280.0,"Laurel Hill township, Scotland County, North Carolina",165,91748,37
46446.0,"Stewartsville township, Scotland County, North Carolina",165,93132,37
27500.0,"North Fork township, Watauga County, North Carolina",189,92320,37
