B25003H_001E,B25003H_002E,B25003H_003E,name,county,county subdivision,state
4039.0,3364.0,675.0,"Northern district, Harrison County, West Virginia",033,92352,54
4158.0,3463.0,695.0,"Southwest district, Harrison County, West Virginia",033,92952,54
4341.0,2882.0,1459.0,"South Urban district, Harrison County, West Virginia",033,92932,54
4778.0,3764.0,1014.0,"Southern district, Harrison County, West Virginia",033,92923,54
3658.0,2351.0,1307.0,"North Urban district, Harrison County, West Virginia",033,92368,54
5317.0,4000.0,1317.0,"Eastern district, Harrison County, West Virginia",033,90975,54
4840.0,2698.0,2142.0,"District 2, Ohio County, West Virginia",069,90824,54
6310.0,4528.0,1782.0,"District 3, Ohio County, West Virginia",069,90862,54
5840.0,4783.0,1057.0,"District 1, Ohio County, West Virginia",069,90788,54
638.0,569.0,69.0,"Grant district, Ritchie County, West Virginia",085,91380,54
464.0,373.0,91.0,"Murphy district, Ritchie County, West Virginia",085,92244,54
1313.0,936.0,377.0,"Union district, Ritchie County, West Virginia",085,93336,54
1383.0,1102.0,281.0,"Clay district, Ritchie County, West Virginia",085,90552,54
569.0,437.0,132.0,"District 4, Calhoun County, West Virginia",013,90873,54
465.0,421.0,44.0,"District 1, Calhoun County, West Virginia",013,90766,54
693.0,601.0,92.0,"District 5, Calhoun County, West Virginia",013,90885,54
550.0,398.0,152.0,"District 3, Calhoun County, West Virginia",013,90836,54
436.0,410.0,26.0,"District 2, Calhoun County, West Virginia",013,90800,54
2460.0,1728.0,732.0,"District 2, Morgan County, West Virginia",065,90822,54
2171.0,1891.0,280.0,"District 1, Morgan County, West Virginia",065,90786,54
2285.0,2016.0,269.0,"District 3, Morgan County, West Virginia",065,90858,54
8921.0,6459.0,2462.0,"District 2, Raleigh County, West Virginia",081,90828,54
9199.0,7373.0,1826.0,"District 1, Raleigh County, West Virginia",081,90792,54
9638.0,7245.0,2393.0,"District 3, Raleigh County, West Virginia",081,90864,54
1450.0,1176.0,274.0,"Western district, Braxton County, West Virginia",007,93597,54
