B03002_001E,B03002_003E,B03002_004E,B03002_005E,B03002_006E,B03002_007E,B03002_008E,B03002_009E,B03002_012E,name,county,county subdivision,state
2055.0,1943.0,0.0,0.0,0.0,0.0,0.0,105.0,7.0,"Palmyra town, Somerset County, Maine",025,56520,23
914.0,840.0,0.0,1.0,25.0,0.0,0.0,40.0,8.0,"Solon town, Somerset County, Maine",025,69505,23
57.0,49.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,"Brighton plantation, Somerset County, Maine",025,07380,23
667.0,640.0,0.0,7.0,2.0,0.0,1.0,17.0,0.0,"New Portland town, Somerset County, Maine",025,49205,23
867.0,842.0,7.0,0.0,0.0,0.0,0.0,6.0,12.0,"Smithfield town, Somerset County, Maine",025,69155,23
918.0,904.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,"Embden town, Somerset County, Maine",025,23410,23
8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Northwest Somerset UT, Somerset County, Maine",025,53636,23
2172.0,2143.0,0.0,2.0,3.0,0.0,0.0,22.0,2.0,"St. Albans town, Somerset County, Maine",025,64850,23
20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"West Forks plantation, Somerset County, Maine",025,82840,23
4726.0,4436.0,17.0,1.0,6.0,0.0,0.0,170.0,96.0,"Madison town, Somerset County, Maine",025,42660,23
2638.0,2559.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,"Anson town, Somerset County, Maine",025,01395,23
27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Dennistown plantation, Somerset County, Maine",025,17285,23
6612.0,6342.0,13.0,44.0,0.0,17.0,0.0,86.0,110.0,"Fairfield town, Somerset County, Maine",025,24320,23
1676.0,1651.0,0.0,15.0,0.0,0.0,0.0,3.0,7.0,"Hartland town, Somerset County, Maine",025,31740,23
570.0,565.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,"Moscow town, Somerset County, Maine",025,47455,23
96.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Pleasant Ridge plantation, Somerset County, Maine",025,59705,23
59.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Seboomook Lake UT, Somerset County, Maine",025,67238,23
1607.0,1603.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,"Gouldsboro town, Hancock County, Maine",009,28450,23
2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Northwest Hancock UT, Hancock County, Maine",009,53620,23
780.0,750.0,0.0,24.0,0.0,0.0,0.0,0.0,6.0,"Otis town, Hancock County, Maine",009,55890,23
2069.0,1928.0,5.0,0.0,23.0,0.0,0.0,40.0,73.0,"Deer Isle town, Hancock County, Maine",009,17145,23
2351.0,2237.0,60.0,0.0,19.0,0.0,0.0,19.0,16.0,"Hancock town, Hancock County, Maine",009,30970,23
76.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Osborn town, Hancock County, Maine",009,55855,23
372.0,342.0,0.0,5.0,2.0,0.0,0.0,23.0,0.0,"Sorrento town, Hancock County, Maine",009,69750,23
1138.0,1096.0,13.0,0.0,0.0,4.0,0.0,13.0,12.0,"Stonington town, Hancock County, Maine",009,74580,23
1064.0,986.0,0.0,4.0,15.0,0.0,0.0,34.0,25.0,"Sullivan town, Hancock County, Maine",009,74965,23
970.0,880.0,27.0,6.0,6.0,0.0,0.0,33.0,18.0,"Brooks town, Waldo County, Maine",027,07870,23
983.0,955.0,0.0,9.0,0.0,0.0,0.0,19.0,0.0,"Frankfort town, Waldo County, Maine",027,26280,23
827.0,812.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,"Knox town, Waldo County, Maine",027,37585,23
930.0,922.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,"Belmont town, Waldo County, Maine",027,04125,23
964.0,949.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,"Monroe town, Waldo County, Maine",027,46475,23
887.0,874.0,2.0,4.0,0.0,0.0,0.0,7.0,0.0,"Waldo town, Waldo County, Maine",027,79480,23
827.0,808.0,0.0,0.0,16.0,0.0,0.0,0.0,3.0,"Montville town, Waldo County, Maine",027,46790,23
1483.0,1460.0,0.0,6.0,0.0,0.0,0.0,2.0,15.0,"Palermo town, Waldo County, Maine",027,56450,23
750.0,712.0,3.0,0.0,0.0,0.0,0.0,35.0,0.0,"Prospect town, Waldo County, Maine",027,61210,23
1496.0,1445.0,6.0,0.0,0.0,0.0,0.0,3.0,42.0,"Searsmont town, Waldo County, Maine",027,66565,23
1458.0,1414.0,2.0,2.0,16.0,0.0,0.0,20.0,4.0,"Stockton Springs town, Waldo County, Maine",027,74475,23
987.0,938.0,5.0,0.0,4.0,0.0,0.0,34.0,6.0,"Troy town, Waldo County, Maine",027,77625,23
1863.0,1766.0,0.0,0.0,10.0,0.0,0.0,15.0,72.0,"Northport town, Waldo County, Maine",027,52845,23
2356.0,2146.0,77.0,20.0,40.0,0.0,0.0,20.0,53.0,"Unity town, Waldo County, Maine",027,78255,23
717.0,684.0,7.0,0.0,0.0,0.0,0.0,22.0,4.0,"Freedom town, Waldo County, Maine",027,26420,23
759.0,735.0,0.0,0.0,15.0,0.0,0.0,6.0,3.0,"Islesboro town, Waldo County, Maine",027,35240,23
878.0,847.0,2.0,0.0,0.0,0.0,5.0,2.0,22.0,"Liberty town, Waldo County, Maine",027,39055,23
1965.0,1901.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,"Lincolnville town, Waldo County, Maine",027,39755,23
690.0,594.0,0.0,17.0,0.0,0.0,0.0,79.0,0.0,"Jackson town, Waldo County, Maine",027,35450,23
1275.0,1218.0,19.0,10.0,0.0,0.0,0.0,28.0,0.0,"Swanville town, Waldo County, Maine",027,75525,23
3871.0,3672.0,3.0,0.0,22.0,0.0,0.0,174.0,0.0,"Winterport town, Waldo County, Maine",027,86760,23
1004.0,988.0,0.0,7.0,4.0,1.0,0.0,0.0,4.0,"Morrill town, Waldo County, Maine",027,47245,23
1206.0,1099.0,1.0,20.0,0.0,0.0,0.0,73.0,13.0,"Burnham town, Waldo County, Maine",027,09270,23
256.0,252.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,"Burlington town, Penobscot County, Maine",019,09200,23
1918.0,1883.0,0.0,0.0,0.0,0.0,0.0,14.0,21.0,"Corinna town, Penobscot County, Maine",019,14310,23
