B25105_001E,name,county,county subdivision,state
475.0,"Louisville CCD, Barbour County, Alabama",005,91989,01
575.0,"Eufaula CCD, Barbour County, Alabama",005,91017,01
579.0,"Clayton CCD, Barbour County, Alabama",005,90630,01
419.0,"Clio CCD, Barbour County, Alabama",005,90648,01
551.0,"Bakerhill CCD, Barbour County, Alabama",005,90189,01
709.0,"West Blocton CCD, Bibb County, Alabama",007,93438,01
549.0,"Centreville-Brent CCD, Bibb County, Alabama",007,90531,01
682.0,"Piper-Coleanor CCD, Bibb County, Alabama",007,92601,01
474.0,"Midway CCD, Bullock County, Alabama",011,92133,01
604.0,"Union Springs CCD, Bullock County, Alabama",011,93249,01
775.0,"Fitzpatrick CCD, Bullock County, Alabama",011,91098,01
425.0,"Inverness CCD, Bullock County, Alabama",011,91701,01
627.0,"Jacksonville CCD, Calhoun County, Alabama",015,91746,01
746.0,"Choccolocco CCD, Calhoun County, Alabama",015,90585,01
627.0,"Ohatchee CCD, Calhoun County, Alabama",015,92430,01
525.0,"Piedmont CCD, Calhoun County, Alabama",015,92556,01
580.0,"Waverly CCD, Chambers County, Alabama",017,93393,01
639.0,"Anniston CCD, Calhoun County, Alabama",015,90099,01
594.0,"Five Points CCD, Chambers County, Alabama",017,91107,01
633.0,"Lanett CCD, Chambers County, Alabama",017,91827,01
597.0,"Milltown CCD, Chambers County, Alabama",017,92169,01
582.0,"La Fayette CCD, Chambers County, Alabama",017,91818,01
557.0,"Coffeeville CCD, Clarke County, Alabama",025,90675,01
507.0,"Grove Hill CCD, Clarke County, Alabama",025,91440,01
383.0,"Fulton CCD, Clarke County, Alabama",025,91260,01
516.0,"Thomasville CCD, Clarke County, Alabama",025,93132,01
477.0,"Berry CCD, Fayette County, Alabama",057,90279,01
497.0,"Fayette CCD, Fayette County, Alabama",057,91089,01
633.0,"Pine Level CCD, Montgomery County, Alabama",101,92592,01
654.0,"Albertville-Boaz CCD, Marshall County, Alabama",095,90054,01
1226.0,"Mount Meigs CCD, Montgomery County, Alabama",101,92295,01
1215.0,"Pike Road CCD, Montgomery County, Alabama",101,92565,01
831.0,"Montgomery CCD, Montgomery County, Alabama",101,92214,01
577.0,"Ramer CCD, Montgomery County, Alabama",101,92673,01
