B03002_001E,B03002_003E,B03002_004E,B03002_005E,B03002_006E,B03002_007E,B03002_008E,B03002_009E,B03002_012E,name,county,county subdivision,state
4388.0,1984.0,2037.0,15.0,0.0,0.0,0.0,256.0,96.0,"District 2, Yazoo County, Mississippi",163,91476,28
9146.0,2567.0,5489.0,28.0,105.0,0.0,0.0,55.0,902.0,"District 4, Yazoo County, Mississippi",163,92952,28
3824.0,2816.0,875.0,120.0,0.0,0.0,0.0,5.0,8.0,"District 2, Winston County, Mississippi",159,91458,28
3582.0,2156.0,1224.0,11.0,0.0,0.0,0.0,15.0,176.0,"District 1, Winston County, Mississippi",159,90720,28
5495.0,4052.0,1320.0,0.0,0.0,0.0,0.0,34.0,89.0,"District 1, Yazoo County, Mississippi",163,90738,28
4631.0,648.0,3663.0,0.0,0.0,0.0,0.0,86.0,234.0,"District 3, Yazoo County, Mississippi",163,92214,28
3836.0,599.0,2999.0,8.0,0.0,0.0,0.0,0.0,230.0,"District 5, Yazoo County, Mississippi",163,93690,28
4056.0,2380.0,1470.0,5.0,20.0,0.0,0.0,78.0,103.0,"District 1, Attala County, Mississippi",007,90036,28
4125.0,1407.0,2605.0,0.0,33.0,0.0,0.0,44.0,36.0,"District 2, Attala County, Mississippi",007,90774,28
3257.0,2689.0,449.0,21.0,5.0,0.0,0.0,82.0,11.0,"District 5, Attala County, Mississippi",007,92988,28
3000.0,1101.0,1817.0,0.0,20.0,0.0,0.0,21.0,41.0,"District 4, Attala County, Mississippi",007,92250,28
4293.0,2547.0,1561.0,0.0,0.0,0.0,0.0,0.0,185.0,"District 3, Attala County, Mississippi",007,91512,28
1818.0,1570.0,197.0,0.0,0.0,0.0,0.0,0.0,51.0,"District 4, Benton County, Mississippi",009,92259,28
1575.0,496.0,1079.0,0.0,0.0,0.0,0.0,0.0,0.0,"District 2, Benton County, Mississippi",009,90783,28
1487.0,897.0,471.0,0.0,0.0,0.0,0.0,11.0,108.0,"District 3, Benton County, Mississippi",009,91521,28
1891.0,1478.0,362.0,0.0,0.0,0.0,0.0,6.0,45.0,"District 5, Benton County, Mississippi",009,92997,28
1649.0,1526.0,100.0,0.0,0.0,0.0,0.0,0.0,23.0,"District 5, Franklin County, Mississippi",037,93123,28
1535.0,558.0,933.0,0.0,0.0,0.0,0.0,44.0,0.0,"District 1, Benton County, Mississippi",009,90045,28
1628.0,579.0,1049.0,0.0,0.0,0.0,0.0,0.0,0.0,"District 1, Franklin County, Mississippi",037,90171,28
1381.0,899.0,476.0,0.0,2.0,0.0,0.0,0.0,4.0,"District 2, Franklin County, Mississippi",037,90909,28
1276.0,543.0,733.0,0.0,0.0,0.0,0.0,0.0,0.0,"District 3, Franklin County, Mississippi",037,91647,28
1838.0,1363.0,437.0,0.0,0.0,0.0,0.0,0.0,38.0,"District 4, Franklin County, Mississippi",037,92385,28
4877.0,1286.0,3581.0,0.0,0.0,0.0,0.0,10.0,0.0,"District 5, Coahoma County, Mississippi",027,93078,28
4578.0,1713.0,2765.0,19.0,46.0,0.0,0.0,8.0,27.0,"District 1, Coahoma County, Mississippi",027,90126,28
5899.0,397.0,5449.0,11.0,0.0,0.0,0.0,40.0,2.0,"District 3, Coahoma County, Mississippi",027,91602,28
3633.0,420.0,3185.0,0.0,0.0,0.0,0.0,22.0,6.0,"District 4, Coahoma County, Mississippi",027,92340,28
5309.0,1428.0,3757.0,0.0,86.0,0.0,0.0,38.0,0.0,"District 2, Coahoma County, Mississippi",027,90864,28
2880.0,599.0,2231.0,0.0,0.0,0.0,47.0,3.0,0.0,"District 5, Jasper County, Mississippi",061,93231,28
3521.0,2293.0,1176.0,0.0,0.0,0.0,0.0,52.0,0.0,"District 4, Jasper County, Mississippi",061,92493,28
3052.0,1253.0,1799.0,0.0,0.0,0.0,0.0,0.0,0.0,"District 2, Jasper County, Mississippi",061,91017,28
3069.0,1612.0,1457.0,0.0,0.0,0.0,0.0,0.0,0.0,"District 1, Jasper County, Mississippi",061,90279,28
4025.0,1702.0,2284.0,1.0,0.0,0.0,0.0,38.0,0.0,"District 3, Jasper County, Mississippi",061,91755,28
13320.0,10951.0,1790.0,97.0,13.0,0.0,0.0,169.0,300.0,"District 3, Jones County, Mississippi",067,91782,28
14904.0,10416.0,3309.0,49.0,198.0,0.0,67.0,139.0,726.0,"District 2, Jones County, Mississippi",067,91044,28
2677.0,958.0,1598.0,0.0,50.0,0.0,0.0,25.0,46.0,"District 2, Walthall County, Mississippi",147,91404,28
16230.0,13232.0,1927.0,0.0,14.0,16.0,0.0,36.0,1005.0,"District 4, Jones County, Mississippi",067,92520,28
13258.0,7765.0,4940.0,0.0,102.0,32.0,14.0,234.0,171.0,"District 1, Jones County, Mississippi",067,90306,28
10616.0,1974.0,7832.0,0.0,38.0,0.0,0.0,53.0,719.0,"District 5, Jones County, Mississippi",067,93258,28
2554.0,1686.0,790.0,0.0,0.0,0.0,11.0,34.0,33.0,"District 1, Walthall County, Mississippi",147,90666,28
3072.0,1790.0,1269.0,0.0,0.0,0.0,0.0,5.0,8.0,"District 3, Walthall County, Mississippi",147,92142,28
2629.0,621.0,1990.0,0.0,18.0,0.0,0.0,0.0,0.0,"District 5, Walthall County, Mississippi",147,93618,28
3738.0,2681.0,1057.0,0.0,0.0,0.0,0.0,0.0,0.0,"District 4, Walthall County, Mississippi",147,92880,28
6994.0,5510.0,1329.0,0.0,7.0,0.0,0.0,116.0,32.0,"District 3, Monroe County, Mississippi",095,91908,28
6439.0,1621.0,4544.0,8.0,0.0,0.0,0.0,205.0,61.0,"District 4, Monroe County, Mississippi",095,92646,28
7220.0,3195.0,3924.0,0.0,0.0,0.0,6.0,95.0,0.0,"District 5, Monroe County, Mississippi",095,93384,28
7285.0,6211.0,726.0,0.0,80.0,0.0,0.0,83.0,185.0,"District 2, Monroe County, Mississippi",095,91170,28
8029.0,7557.0,316.0,1.0,0.0,0.0,0.0,12.0,143.0,"District 1, Monroe County, Mississippi",095,90432,28
5563.0,3942.0,1507.0,6.0,5.0,0.0,0.0,14.0,89.0,"District 4, Pontotoc County, Mississippi",115,92736,28
6079.0,5053.0,464.0,0.0,11.0,0.0,17.0,25.0,509.0,"District 3, Pontotoc County, Mississippi",115,91998,28
4659.0,407.0,4148.0,22.0,26.0,0.0,0.0,18.0,38.0,"District 2, Sunflower County, Mississippi",133,91341,28
4970.0,3900.0,509.0,0.0,225.0,0.0,0.0,15.0,321.0,"District 5, Pontotoc County, Mississippi",115,93474,28
6724.0,4920.0,1340.0,0.0,0.0,0.0,8.0,23.0,433.0,"District 1, Pontotoc County, Mississippi",115,90522,28
7739.0,6160.0,790.0,0.0,0.0,0.0,0.0,201.0,588.0,"District 2, Pontotoc County, Mississippi",115,91260,28
4922.0,1062.0,3803.0,0.0,6.0,0.0,0.0,7.0,44.0,"District 4, Sunflower County, Mississippi",133,92817,28
7701.0,2387.0,5210.0,0.0,5.0,0.0,0.0,15.0,84.0,"District 5, Sunflower County, Mississippi",133,93555,28
4940.0,1675.0,3029.0,0.0,0.0,0.0,0.0,13.0,223.0,"District 3, Sunflower County, Mississippi",133,92079,28
4693.0,973.0,3635.0,0.0,0.0,0.0,0.0,40.0,45.0,"District 1, Sunflower County, Mississippi",133,90603,28
2324.0,2173.0,82.0,0.0,0.0,0.0,0.0,49.0,20.0,"District 5, Webster County, Mississippi",155,93654,28
2063.0,1678.0,380.0,0.0,0.0,0.0,0.0,0.0,5.0,"District 3, Webster County, Mississippi",155,92178,28
2045.0,1656.0,225.0,17.0,15.0,0.0,0.0,18.0,114.0,"District 4, Webster County, Mississippi",155,92916,28
1695.0,838.0,846.0,0.0,0.0,0.0,0.0,11.0,0.0,"District 1, Webster County, Mississippi",155,90702,28
1741.0,1353.0,360.0,0.0,0.0,0.0,10.0,12.0,6.0,"District 2, Webster County, Mississippi",155,91440,28
6788.0,6340.0,114.0,0.0,50.0,0.0,0.0,168.0,116.0,"District 2, Alcorn County, Mississippi",003,90756,28
7479.0,5207.0,1745.0,0.0,0.0,0.0,0.0,243.0,284.0,"District 3, Alcorn County, Mississippi",003,91494,28
7486.0,7090.0,251.0,0.0,26.0,0.0,0.0,72.0,47.0,"District 1, Alcorn County, Mississippi",003,90018,28
7715.0,6411.0,944.0,0.0,31.0,0.0,0.0,8.0,321.0,"District 5, Alcorn County, Mississippi",003,92970,28
7774.0,5924.0,1320.0,0.0,0.0,0.0,0.0,174.0,356.0,"District 4, Alcorn County, Mississippi",003,92232,28
5131.0,601.0,4328.0,0.0,0.0,0.0,0.0,41.0,161.0,"District 4, Adams County, Mississippi",001,92223,28
7863.0,1645.0,3965.0,15.0,16.0,0.0,0.0,111.0,2111.0,"District 5, Adams County, Mississippi",001,92961,28
7022.0,4251.0,2442.0,0.0,25.0,0.0,0.0,0.0,304.0,"District 2, Adams County, Mississippi",001,90747,28
5488.0,3096.0,2294.0,0.0,0.0,0.0,0.0,73.0,25.0,"District 1, Adams County, Mississippi",001,90009,28
6079.0,2062.0,3649.0,41.0,156.0,0.0,0.0,105.0,66.0,"District 3, Adams County, Mississippi",001,91485,28
3988.0,1947.0,2041.0,0.0,0.0,0.0,0.0,0.0,0.0,"District 3, Clay County, Mississippi",025,91593,28
3946.0,2130.0,1680.0,55.0,34.0,0.0,0.0,36.0,11.0,"District 2, Clay County, Mississippi",025,90855,28
4307.0,1717.0,2414.0,0.0,93.0,0.0,0.0,9.0,74.0,"District 1, Clay County, Mississippi",025,90117,28
3962.0,1387.0,2564.0,0.0,0.0,0.0,0.0,0.0,11.0,"District 5, Clay County, Mississippi",025,93069,28
3787.0,650.0,3089.0,13.0,3.0,0.0,0.0,0.0,32.0,"District 4, Clay County, Mississippi",025,92331,28
20302.0,13087.0,5795.0,18.0,131.0,0.0,8.0,297.0,966.0,"District 4, DeSoto County, Mississippi",033,92367,28
43676.0,33829.0,6895.0,51.0,365.0,0.0,46.0,697.0,1793.0,"District 5, DeSoto County, Mississippi",033,93105,28
27619.0,14162.0,10815.0,24.0,363.0,0.0,45.0,580.0,1630.0,"District 3, DeSoto County, Mississippi",033,91629,28
