B01002_001E,B01002_002E,B01002_003E,name,county,county subdivision,state
43.6,43.2,45.3,"Harrison township, Blackford County, Indiana",009,31630,18
33.6,31.0,36.4,"Perry township, Vanderburgh County, Indiana",163,59166,18
59.7,58.9,66.4,"Union township, Vanderburgh County, Indiana",163,77696,18
38.3,36.4,39.7,"Scott township, Vanderburgh County, Indiana",163,68472,18
45.3,43.6,45.8,"German township, Vanderburgh County, Indiana",163,27486,18
36.5,35.9,36.9,"Knight township, Vanderburgh County, Indiana",163,40212,18
37.4,37.0,37.7,"Pigeon township, Vanderburgh County, Indiana",163,59670,18
41.7,41.9,40.9,"Licking township, Blackford County, Indiana",009,43650,18
52.1,48.3,56.0,"Jackson township, Blackford County, Indiana",009,36774,18
50.2,42.1,54.5,"Washington township, Blackford County, Indiana",009,80360,18
54.1,54.7,53.3,"Jefferson township, Carroll County, Indiana",015,37872,18
30.5,34.5,28.9,"Jackson township, Carroll County, Indiana",015,36828,18
40.5,40.7,39.7,"Monroe township, Carroll County, Indiana",015,50256,18
41.0,43.7,40.8,"Rock Creek township, Carroll County, Indiana",015,65268,18
36.1,39.2,30.7,"Democrat township, Carroll County, Indiana",015,17686,18
35.4,32.9,35.9,"Madison township, Carroll County, Indiana",015,45900,18
36.0,40.2,20.9,"Adams township, Carroll County, Indiana",015,00316,18
38.0,45.0,37.5,"Liberty township, Carroll County, Indiana",015,43200,18
42.2,38.4,48.0,"Deer Creek township, Carroll County, Indiana",015,17236,18
43.4,44.3,39.8,"Burlington township, Carroll County, Indiana",015,09262,18
45.1,41.4,52.3,"Tippecanoe township, Carroll County, Indiana",015,75824,18
52.6,59.6,43.9,"Washington township, Carroll County, Indiana",015,80414,18
42.6,43.0,42.2,"Lexington township, Scott County, Indiana",143,43164,18
52.3,53.1,50.3,"Finley township, Scott County, Indiana",143,23224,18
39.8,40.4,39.5,"Jennings township, Scott County, Indiana",143,38448,18
37.4,36.3,39.9,"Vienna township, Scott County, Indiana",143,79100,18
45.4,42.6,46.9,"Webster township, Harrison County, Indiana",061,82106,18
44.4,50.4,39.6,"Blue River township, Harrison County, Indiana",061,06058,18
43.2,45.2,41.8,"Franklin township, Harrison County, Indiana",061,25396,18
