B01001_001E,B01001_002E,B01001_003E,B01001_004E,B01001_005E,B01001_006E,B01001_007E,B01001_008E,B01001_009E,B01001_010E,B01001_011E,B01001_012E,B01001_013E,B01001_014E,B01001_015E,B01001_016E,B01001_017E,B01001_018E,B01001_019E,B01001_020E,B01001_021E,B01001_022E,B01001_023E,B01001_024E,B01001_025E,B01001_026E,B01001_027E,B01001_028E,B01001_029E,B01001_030E,B01001_031E,B01001_032E,B01001_033E,B01001_034E,B01001_035E,B01001_036E,B01001_037E,B01001_038E,B01001_039E,B01001_040E,B01001_041E,B01001_042E,B01001_043E,B01001_044E,B01001_045E,B01001_046E,B01001_047E,B01001_048E,B01001_049E,name,county,county subdivision,state
34,18.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,16.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,"Sand Creek township, Meade County, Kansas",119,62925,20
9706,4476.0,450.0,257.0,194.0,149.0,99.0,137.0,114.0,215.0,249.0,365.0,256.0,190.0,262.0,269.0,290.0,129.0,117.0,68.0,167.0,182.0,152.0,75.0,90.0,5230.0,288.0,461.0,354.0,142.0,278.0,34.0,96.0,211.0,360.0,305.0,155.0,250.0,261.0,303.0,276.0,88.0,223.0,96.0,87.0,230.0,153.0,275.0,304.0,"Coffeyville city, Montgomery County, Kansas",125,14600,20
1809,883.0,50.0,57.0,88.0,51.0,26.0,7.0,0.0,26.0,43.0,29.0,52.0,51.0,51.0,70.0,77.0,25.0,26.0,29.0,29.0,22.0,18.0,36.0,20.0,926.0,23.0,63.0,70.0,53.0,33.0,11.0,17.0,7.0,22.0,57.0,42.0,55.0,62.0,74.0,43.0,26.0,30.0,11.0,46.0,39.0,20.0,70.0,52.0,"Meade Center township, Meade County, Kansas",119,45350,20
29,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,"Odee township, Meade County, Kansas",119,52075,20
333,172.0,0.0,10.0,15.0,11.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,6.0,0.0,14.0,8.0,46.0,0.0,0.0,0.0,35.0,11.0,6.0,0.0,161.0,9.0,10.0,13.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,10.0,0.0,0.0,12.0,49.0,27.0,0.0,0.0,10.0,0.0,0.0,5.0,5.0,"Rutland township, Montgomery County, Kansas",125,61925,20
652,320.0,22.0,29.0,15.0,24.0,2.0,0.0,17.0,16.0,26.0,19.0,7.0,22.0,14.0,15.0,12.0,12.0,4.0,6.0,10.0,6.0,12.0,8.0,22.0,332.0,28.0,14.0,20.0,7.0,4.0,18.0,1.0,16.0,7.0,17.0,15.0,12.0,21.0,19.0,15.0,14.0,19.0,2.0,2.0,8.0,21.0,17.0,35.0,"Fowler township, Meade County, Kansas",119,24200,20
282,133.0,14.0,0.0,18.0,0.0,0.0,16.0,0.0,15.0,0.0,0.0,12.0,16.0,0.0,12.0,0.0,0.0,5.0,16.0,0.0,0.0,5.0,0.0,4.0,149.0,6.0,0.0,0.0,7.0,9.0,24.0,0.0,0.0,13.0,0.0,20.0,12.0,0.0,21.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,4.0,4.0,"Drum Creek township, Montgomery County, Kansas",125,18700,20
405,177.0,3.0,1.0,3.0,9.0,5.0,0.0,0.0,0.0,3.0,2.0,38.0,0.0,10.0,14.0,14.0,19.0,9.0,12.0,6.0,14.0,2.0,2.0,11.0,228.0,10.0,13.0,25.0,2.0,0.0,0.0,0.0,6.0,4.0,2.0,2.0,11.0,13.0,28.0,24.0,2.0,9.0,2.0,0.0,15.0,4.0,47.0,9.0,"Liberty township, Montgomery County, Kansas",125,40275,20
941,495.0,46.0,30.0,34.0,0.0,0.0,18.0,0.0,11.0,63.0,11.0,9.0,12.0,6.0,85.0,81.0,0.0,20.0,14.0,30.0,8.0,4.0,8.0,5.0,446.0,45.0,25.0,15.0,4.0,7.0,8.0,0.0,30.0,65.0,14.0,16.0,8.0,23.0,71.0,38.0,14.0,6.0,19.0,0.0,14.0,5.0,10.0,9.0,"Sycamore township, Montgomery County, Kansas",125,69750,20
73,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,10.0,20.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,10.0,7.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,"Logan township, Meade County, Kansas",119,42000,20
