B01001_001E,B01001_002E,B01001_003E,B01001_004E,B01001_005E,B01001_006E,B01001_007E,B01001_008E,B01001_009E,B01001_010E,B01001_011E,B01001_012E,B01001_013E,B01001_014E,B01001_015E,B01001_016E,B01001_017E,B01001_018E,B01001_019E,B01001_020E,B01001_021E,B01001_022E,B01001_023E,B01001_024E,B01001_025E,B01001_026E,B01001_027E,B01001_028E,B01001_029E,B01001_030E,B01001_031E,B01001_032E,B01001_033E,B01001_034E,B01001_035E,B01001_036E,B01001_037E,B01001_038E,B01001_039E,B01001_040E,B01001_041E,B01001_042E,B01001_043E,B01001_044E,B01001_045E,B01001_046E,B01001_047E,B01001_048E,B01001_049E,name,county,county subdivision,state
33809,17005.0,1031.0,1061.0,1332.0,637.0,326.0,287.0,293.0,665.0,693.0,1072.0,997.0,1122.0,933.0,1249.0,1316.0,346.0,796.0,392.0,613.0,849.0,594.0,230.0,171.0,16804.0,928.0,934.0,1240.0,569.0,314.0,237.0,275.0,395.0,690.0,987.0,847.0,1116.0,1124.0,1204.0,1433.0,538.0,944.0,374.0,518.0,920.0,752.0,278.0,187.0,"Marana CCD, Pima County, Arizona",019,92040,04
3693,1894.0,63.0,238.0,85.0,0.0,54.0,49.0,0.0,164.0,49.0,174.0,66.0,71.0,76.0,31.0,95.0,56.0,65.0,82.0,88.0,164.0,76.0,74.0,74.0,1799.0,143.0,126.0,40.0,61.0,46.0,0.0,0.0,0.0,106.0,84.0,51.0,74.0,74.0,113.0,140.0,31.0,105.0,108.0,59.0,116.0,125.0,135.0,62.0,"Ajo CCD, Pima County, Arizona",019,90051,04
875907,432282.0,25937.0,27068.0,26096.0,16410.0,14325.0,8998.0,8802.0,24680.0,30198.0,27699.0,25715.0,24256.0,24820.0,26389.0,27206.0,10484.0,15182.0,10234.0,12576.0,17414.0,12337.0,8299.0,7157.0,443625.0,25234.0,24890.0,25615.0,15677.0,14267.0,9309.0,8669.0,22627.0,27059.0,26383.0,25519.0,24088.0,25185.0,27834.0,29161.0,12238.0,16835.0,11872.0,14475.0,19500.0,14753.0,10661.0,11774.0,"Tucson CCD, Pima County, Arizona",019,93570,04
86490,41129.0,2860.0,2831.0,2668.0,1842.0,1015.0,565.0,291.0,1167.0,1878.0,2528.0,2577.0,1982.0,1763.0,2074.0,1850.0,666.0,1491.0,1087.0,1797.0,2848.0,2560.0,1604.0,1185.0,45361.0,2375.0,3091.0,3064.0,1760.0,704.0,492.0,692.0,1212.0,2141.0,2359.0,2678.0,2407.0,2080.0,2019.0,2522.0,1077.0,1879.0,1493.0,2190.0,3447.0,2746.0,1475.0,1458.0,"Arivaca CCD, Pima County, Arizona",019,90153,04
24168,15041.0,647.0,743.0,597.0,447.0,252.0,155.0,189.0,752.0,1353.0,1498.0,1500.0,1366.0,1334.0,936.0,909.0,341.0,434.0,332.0,487.0,337.0,271.0,93.0,68.0,9127.0,568.0,628.0,674.0,571.0,94.0,25.0,10.0,327.0,622.0,399.0,517.0,679.0,540.0,785.0,680.0,306.0,356.0,237.0,303.0,482.0,124.0,92.0,108.0,"Gila Bend CCD, Maricopa County, Arizona",013,91377,04
430787,212587.0,16107.0,17609.0,18695.0,10477.0,5462.0,2560.0,1977.0,6590.0,12916.0,14814.0,16724.0,16125.0,15763.0,13627.0,11825.0,3655.0,4992.0,3638.0,4605.0,5698.0,4053.0,2641.0,2034.0,218200.0,15776.0,16496.0,17106.0,10588.0,4473.0,2254.0,2108.0,5451.0,13750.0,16091.0,16812.0,17674.0,15261.0,14134.0,11950.0,4556.0,6509.0,4242.0,5406.0,6903.0,4603.0,3076.0,2981.0,"Chandler CCD, Maricopa County, Arizona",013,90561,04
3229931,1599315.0,112909.0,113295.0,113505.0,67899.0,45590.0,26306.0,25535.0,71864.0,130432.0,118612.0,105306.0,104496.0,100982.0,100730.0,90651.0,33283.0,46892.0,28366.0,38650.0,48226.0,33807.0,21906.0,20073.0,1630616.0,105781.0,110096.0,109119.0,64460.0,43488.0,23639.0,23694.0,71210.0,123384.0,114083.0,105251.0,104412.0,103115.0,103806.0,97551.0,36465.0,51838.0,33071.0,42584.0,57847.0,42628.0,28710.0,34384.0,"Phoenix CCD, Maricopa County, Arizona",013,92601,04
275170,133591.0,7785.0,9218.0,9807.0,6044.0,3155.0,1119.0,1241.0,4127.0,6306.0,7592.0,7793.0,10682.0,10892.0,10485.0,9659.0,3608.0,4783.0,2839.0,4593.0,4777.0,3394.0,2008.0,1684.0,141579.0,8142.0,8891.0,10225.0,6264.0,2865.0,1339.0,1460.0,3971.0,7478.0,8103.0,8776.0,10558.0,11149.0,10942.0,9870.0,3769.0,6344.0,3376.0,4075.0,5880.0,3133.0,2362.0,2607.0,"Deer Valley CCD, Maricopa County, Arizona",013,90867,04
3921,1829.0,194.0,183.0,168.0,122.0,52.0,86.0,52.0,88.0,181.0,98.0,90.0,77.0,102.0,108.0,89.0,21.0,35.0,19.0,11.0,14.0,30.0,9.0,0.0,2092.0,198.0,206.0,236.0,128.0,60.0,21.0,29.0,177.0,125.0,140.0,138.0,108.0,98.0,133.0,63.0,26.0,55.0,22.0,49.0,57.0,9.0,14.0,0.0,"St. Johns CCD, Maricopa County, Arizona",013,93009,04
4641,2143.0,261.0,225.0,179.0,144.0,118.0,26.0,22.0,148.0,158.0,155.0,99.0,74.0,105.0,93.0,96.0,26.0,46.0,32.0,33.0,49.0,52.0,2.0,0.0,2498.0,330.0,168.0,293.0,142.0,64.0,55.0,0.0,153.0,202.0,114.0,159.0,128.0,139.0,108.0,123.0,48.0,81.0,34.0,47.0,28.0,43.0,8.0,31.0,"San Carlos CCD, Graham County, Arizona",009,93111,04
