B03002_001E,B03002_003E,B03002_004E,B03002_005E,B03002_006E,B03002_007E,B03002_008E,B03002_009E,B03002_012E,name,county,county subdivision,state
741.0,691.0,0.0,15.0,5.0,0.0,0.0,14.0,16.0,"Mitchell CCD, Wheeler County, Oregon",069,91938,41
1039.0,924.0,0.0,0.0,0.0,0.0,0.0,24.0,91.0,"Ione-Lexington CCD, Morrow County, Oregon",049,91411,41
8308.0,4218.0,29.0,81.0,45.0,30.0,0.0,163.0,3742.0,"Boardman CCD, Morrow County, Oregon",049,90323,41
1806.0,1626.0,0.0,0.0,22.0,0.0,0.0,79.0,79.0,"Heppner CCD, Morrow County, Oregon",049,91309,41
8902.0,7460.0,88.0,14.0,111.0,0.0,0.0,358.0,871.0,"Seaside CCD, Clatsop County, Oregon",007,92839,41
25973.0,22280.0,182.0,98.0,220.0,125.0,0.0,855.0,2213.0,"Astoria CCD, Clatsop County, Oregon",007,90153,41
2142.0,2034.0,12.0,9.0,18.0,0.0,0.0,34.0,35.0,"Knappa-Brownsmead CCD, Clatsop County, Oregon",007,91598,41
1004.0,936.0,0.0,11.0,7.0,0.0,0.0,10.0,40.0,"Jewell CCD, Clatsop County, Oregon",007,91445,41
1059.0,895.0,0.0,45.0,0.0,0.0,0.0,104.0,15.0,"Powers CCD, Coos County, Oregon",011,92567,41
6627.0,5868.0,11.0,67.0,126.0,0.0,0.0,116.0,439.0,"Bandon CCD, Coos County, Oregon",011,90221,41
4700.0,4202.0,0.0,124.0,10.0,0.0,0.0,245.0,119.0,"Myrtle Point CCD, Coos County, Oregon",011,92074,41
30860.0,24680.0,249.0,835.0,480.0,41.0,0.0,1758.0,2817.0,"Coos Bay CCD, Coos County, Oregon",011,90629,41
6055.0,5493.0,26.0,26.0,47.0,15.0,49.0,148.0,251.0,"Eastside CCD, Coos County, Oregon",011,91003,41
7979.0,7486.0,7.0,67.0,12.0,46.0,0.0,179.0,182.0,"Coquille CCD, Coos County, Oregon",011,90646,41
5641.0,5205.0,67.0,98.0,3.0,0.0,12.0,125.0,131.0,"North Bayside CCD, Coos County, Oregon",011,92159,41
2958.0,2763.0,0.0,23.0,0.0,0.0,0.0,21.0,151.0,"Port Orford CCD, Curry County, Oregon",015,92533,41
7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,"Agness CCD, Curry County, Oregon",015,90051,41
9007.0,7917.0,56.0,130.0,75.0,5.0,29.0,204.0,591.0,"Brookings CCD, Curry County, Oregon",015,90357,41
5440.0,4855.0,16.0,59.0,46.0,0.0,0.0,274.0,190.0,"Gold Beach CCD, Curry County, Oregon",015,91207,41
4965.0,3888.0,2.0,238.0,0.0,0.0,0.0,254.0,583.0,"Harbor CCD, Curry County, Oregon",015,91275,41
998.0,906.0,0.0,7.0,0.0,0.0,0.0,0.0,85.0,"Condon CCD, Gilliam County, Oregon",021,90612,41
912.0,737.0,0.0,92.0,0.0,14.0,0.0,0.0,69.0,"Arlington CCD, Gilliam County, Oregon",021,90102,41
1855.0,1069.0,0.0,0.0,50.0,0.0,0.0,19.0,717.0,"Parkdale CCD, Hood River County, Oregon",027,92431,41
6044.0,2796.0,13.0,104.0,36.0,7.0,0.0,170.0,2918.0,"Odell CCD, Hood River County, Oregon",027,92380,41
1009.0,685.0,0.0,0.0,31.0,0.0,0.0,57.0,236.0,"Dee CCD, Hood River County, Oregon",027,90850,41
1327.0,1169.0,0.0,18.0,53.0,0.0,0.0,3.0,84.0,"Cascade Locks CCD, Hood River County, Oregon",027,90476,41
12703.0,9017.0,14.0,11.0,259.0,0.0,0.0,221.0,3181.0,"Hood River CCD, Hood River County, Oregon",027,91343,41
1764.0,1565.0,0.0,7.0,9.0,0.0,0.0,0.0,183.0,"Silver Lake-Fort Rock CCD, Lake County, Oregon",037,92924,41
285.0,275.0,0.0,2.0,0.0,0.0,0.0,5.0,3.0,"Warner Valley CCD, Lake County, Oregon",037,93417,41
545.0,508.0,0.0,19.0,2.0,0.0,0.0,9.0,7.0,"Summer Lake CCD, Lake County, Oregon",037,93145,41
5213.0,4305.0,20.0,119.0,53.0,0.0,9.0,286.0,421.0,"Lakeview CCD, Lake County, Oregon",037,91632,41
3912.0,3205.0,85.0,56.0,32.0,0.0,0.0,220.0,314.0,"Corbett CCD, Multnomah County, Oregon",051,90663,41
2669.0,2494.0,0.0,7.0,68.0,0.0,0.0,75.0,25.0,"Skyline CCD, Multnomah County, Oregon",051,92975,41
2489.0,2414.0,4.0,27.0,0.0,0.0,7.0,18.0,19.0,"Cove CCD, Union County, Oregon",061,90714,41
171.0,144.0,0.0,0.0,0.0,0.0,0.0,7.0,20.0,"Starkey CCD, Union County, Oregon",061,93111,41
2944.0,2781.0,10.0,14.0,9.0,1.0,0.0,42.0,87.0,"Elgin CCD, Union County, Oregon",061,91037,41
16873.0,14643.0,167.0,145.0,219.0,287.0,2.0,477.0,933.0,"La Grande CCD, Union County, Oregon",061,91615,41
3333.0,3076.0,17.0,24.0,18.0,23.0,0.0,52.0,123.0,"Union CCD, Union County, Oregon",061,93281,41
1641.0,1297.0,6.0,156.0,0.0,3.0,0.0,67.0,112.0,"Yonna Valley-Poe Valley CCD, Klamath County, Oregon",035,93594,41
2202.0,1996.0,0.0,8.0,0.0,0.0,0.0,172.0,26.0,"East Marion CCD, Marion County, Oregon",047,90994,41
7499.0,6567.0,0.0,0.0,37.0,2.0,0.0,272.0,621.0,"Beavercreek CCD, Clackamas County, Oregon",005,90272,41
5765.0,4429.0,0.0,7.0,118.0,8.0,0.0,243.0,960.0,"Chehalem Mountains CCD, Washington County, Oregon",067,90510,41
1435.0,1266.0,0.0,30.0,0.0,0.0,6.0,64.0,69.0,"Langell Valley CCD, Klamath County, Oregon",035,91651,41
77031.0,43547.0,2004.0,252.0,18930.0,163.0,32.0,3592.0,8511.0,"Rockcreek CCD, Washington County, Oregon",067,92678,41
2036.0,1752.0,23.0,21.0,8.0,4.0,21.0,13.0,194.0,"Wingville-Haines CCD, Baker County, Oregon",001,93555,41
5337.0,4711.0,18.0,106.0,60.0,0.0,0.0,216.0,226.0,"McKenzie River CCD, Lane County, Oregon",039,91719,41
1958.0,1780.0,0.0,31.0,0.0,0.0,5.0,21.0,121.0,"Middle Siuslaw River-Triangle Lake CCD, Lane County, Oregon",039,91889,41
12003.0,10966.0,43.0,140.0,147.0,34.0,17.0,390.0,266.0,"Florence CCD, Lane County, Oregon",039,91147,41
2714.0,2443.0,3.0,38.0,32.0,12.0,0.0,106.0,80.0,"Dunes City CCD, Lane County, Oregon",039,90943,41
37929.0,22569.0,227.0,243.0,124.0,21.0,0.0,768.0,13977.0,"Hermiston-Umatilla CCD, Umatilla County, Oregon",059,91334,41
1534.0,1412.0,8.0,12.0,4.0,0.0,8.0,31.0,59.0,"Upper Siuslaw River CCD, Lane County, Oregon",039,93300,41
15462.0,13112.0,35.0,155.0,54.0,87.0,0.0,403.0,1616.0,"Prineville CCD, Crook County, Oregon",013,92592,41
13030.0,10230.0,127.0,101.0,120.0,58.0,0.0,520.0,1874.0,"Newport CCD, Lincoln County, Oregon",041,92133,41
12454.0,9989.0,44.0,400.0,301.0,0.0,0.0,328.0,1392.0,"Lincoln City CCD, Lincoln County, Oregon",041,91674,41
10452.0,6391.0,12.0,94.0,111.0,0.0,0.0,94.0,3750.0,"Milton-Freewater CCD, Umatilla County, Oregon",059,91929,41
2909.0,1419.0,9.0,974.0,81.0,32.0,0.0,196.0,198.0,"Umatilla Reservation CCD, Umatilla County, Oregon",059,93270,41
499503.0,343739.0,31082.0,3131.0,40693.0,3653.0,1605.0,22167.0,53433.0,"Portland East CCD, Multnomah County, Oregon",051,92518,41
135208.0,108780.0,3764.0,294.0,8049.0,160.0,384.0,6507.0,7270.0,"Portland West CCD, Multnomah County, Oregon",051,92520,41
147167.0,97989.0,7048.0,1179.0,6254.0,750.0,166.0,5857.0,27924.0,"Gresham CCD, Multnomah County, Oregon",051,91249,41
277.0,273.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,"West Bench CCD, Malheur County, Oregon",045,93442,41
16362.0,14816.0,74.0,71.0,150.0,15.0,0.0,393.0,843.0,"Sutherlin CCD, Douglas County, Oregon",019,93153,41
12490.0,9730.0,40.0,29.0,70.0,81.0,0.0,415.0,2125.0,"Tillamook CCD, Tillamook County, Oregon",057,93213,41
2589.0,2114.0,8.0,0.0,53.0,7.0,0.0,128.0,279.0,"Neskowin CCD, Tillamook County, Oregon",057,92108,41
3111.0,2985.0,7.0,15.0,7.0,15.0,0.0,33.0,49.0,"Nehalem CCD, Tillamook County, Oregon",057,92091,41
7954.0,7265.0,0.0,13.0,23.0,0.0,11.0,216.0,426.0,"Carlton CCD, Yamhill County, Oregon",071,90459,41
8860.0,6638.0,5.0,78.0,81.0,0.0,9.0,381.0,1668.0,"Dayton-Amity CCD, Yamhill County, Oregon",071,90816,41
35533.0,25711.0,402.0,149.0,589.0,106.0,36.0,1050.0,7490.0,"McMinnville CCD, Yamhill County, Oregon",071,91734,41
11528.0,9029.0,401.0,424.0,125.0,86.0,0.0,417.0,1046.0,"Sheridan CCD, Yamhill County, Oregon",071,92890,41
38491.0,30834.0,70.0,192.0,595.0,60.0,19.0,1254.0,5467.0,"Newberg CCD, Yamhill County, Oregon",071,92125,41
950.0,897.0,25.0,7.0,5.0,4.0,0.0,5.0,7.0,"Hereford CCD, Baker County, Oregon",001,91326,41
1008.0,938.0,2.0,10.0,4.0,3.0,0.0,22.0,29.0,"Halfway CCD, Baker County, Oregon",001,91258,41
866.0,832.0,2.0,17.0,0.0,0.0,0.0,4.0,11.0,"Eagle Valley CCD, Baker County, Oregon",001,90969,41
445.0,414.0,0.0,3.0,13.0,0.0,0.0,4.0,11.0,"Huntington CCD, Baker County, Oregon",001,91377,41
10675.0,9728.0,98.0,104.0,94.0,48.0,0.0,224.0,379.0,"Baker City CCD, Baker County, Oregon",001,90204,41
2993.0,2506.0,29.0,16.0,0.0,0.0,0.0,227.0,215.0,"Williams CCD, Josephine County, Oregon",033,93519,41
8426.0,7474.0,28.0,61.0,4.0,0.0,0.0,128.0,731.0,"Cave Junction CCD, Josephine County, Oregon",033,90493,41
61318.0,53382.0,261.0,764.0,343.0,0.0,76.0,1882.0,4610.0,"Grants Pass CCD, Josephine County, Oregon",033,91241,41
6888.0,6274.0,4.0,90.0,83.0,4.0,0.0,172.0,261.0,"Northwest Josephine CCD, Josephine County, Oregon",033,92295,41
4889.0,4234.0,1.0,112.0,87.0,1.0,0.0,240.0,214.0,"Wilderville CCD, Josephine County, Oregon",033,93485,41
4776.0,3605.0,29.0,593.0,82.0,0.0,0.0,150.0,317.0,"Chiloquin CCD, Klamath County, Oregon",035,90527,41
48245.0,37911.0,433.0,1254.0,520.0,60.0,66.0,1968.0,6033.0,"Klamath Falls CCD, Klamath County, Oregon",035,91581,41
1915.0,1409.0,15.0,3.0,17.0,0.0,0.0,36.0,435.0,"Merrill CCD, Klamath County, Oregon",035,91870,41
1671.0,928.0,0.0,0.0,10.0,0.0,0.0,10.0,723.0,"Malin CCD, Klamath County, Oregon",035,91785,41
3107.0,2659.0,0.0,41.0,0.0,14.0,0.0,159.0,234.0,"Keno CCD, Klamath County, Oregon",035,91564,41
3228.0,2896.0,12.0,25.0,8.0,0.0,0.0,84.0,203.0,"Crescent Lake CCD, Klamath County, Oregon",035,90731,41
19020.0,15358.0,320.0,382.0,231.0,47.0,0.0,975.0,1707.0,"Pendleton CCD, Umatilla County, Oregon",059,92448,41
