C16001_001E,C16001_002E,C16001_004E,C16001_005E,C16001_007E,C16001_008E,C16001_010E,C16001_011E,C16001_013E,C16001_014E,C16001_016E,C16001_017E,C16001_019E,C16001_020E,C16001_022E,C16001_023E,C16001_025E,C16001_026E,C16001_028E,C16001_029E,C16001_031E,C16001_032E,C16001_034E,C16001_035E,C16001_037E,C16001_038E,name,county,county subdivision,state
5819.0,5002.0,195.0,234.0,17.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,10.0,2.0,0.0,0.0,18.0,318.0,"Bow CCD, Skagit County, Washington",057,90272,53
2837.0,2755.0,11.0,5.0,6.0,0.0,13.0,0.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,3.0,"Swinomish Reservation CCD, Skagit County, Washington",057,93360,53
33990.0,23040.0,4898.0,4400.0,68.0,0.0,49.0,9.0,74.0,400.0,103.0,50.0,0.0,48.0,58.0,56.0,11.0,0.0,245.0,171.0,192.0,16.0,11.0,0.0,19.0,72.0,"Mount Vernon CCD, Skagit County, Washington",057,92096,53
12877.0,9166.0,1846.0,1149.0,87.0,0.0,59.0,0.0,87.0,66.0,43.0,23.0,0.0,94.0,0.0,0.0,0.0,0.0,16.0,20.0,42.0,0.0,0.0,2.0,91.0,86.0,"Burlington CCD, Skagit County, Washington",057,90384,53
3254.0,3029.0,135.0,23.0,4.0,5.0,18.0,0.0,2.0,0.0,18.0,4.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,"Conway CCD, Skagit County, Washington",057,90768,53
3197.0,2949.0,37.0,139.0,8.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,0.0,0.0,1.0,"La Conner CCD, Skagit County, Washington",057,91536,53
2551.0,2429.0,69.0,8.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,8.0,0.0,"Lyman-Hamilton CCD, Skagit County, Washington",057,91776,53
13137.0,12098.0,601.0,250.0,24.0,0.0,54.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,75.0,0.0,0.0,0.0,19.0,1.0,"Sedro-Woolley CCD, Skagit County, Washington",057,92944,53
1712.0,1575.0,25.0,3.0,0.0,0.0,15.0,0.0,67.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Clear Lake CCD, Skagit County, Washington",057,90608,53
19868.0,18930.0,254.0,128.0,53.0,22.0,82.0,14.0,44.0,14.0,40.0,6.0,26.0,44.0,41.0,16.0,0.0,5.0,24.0,24.0,66.0,14.0,0.0,0.0,17.0,4.0,"Anacortes CCD, Skagit County, Washington",057,90064,53
5149.0,4881.0,137.0,68.0,20.0,0.0,32.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,"Springdale CCD, Stevens County, Washington",065,93232,53
5454.0,5341.0,52.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,26.0,0.0,0.0,0.0,0.0,0.0,"Chewelah CCD, Stevens County, Washington",065,90560,53
10652.0,10175.0,224.0,14.0,0.0,0.0,32.0,0.0,0.0,106.0,51.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,"Colville CCD, Stevens County, Washington",065,90688,53
1929.0,1832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,8.0,"Spokane Reservation CCD, Stevens County, Washington",065,93216,53
10208.0,9862.0,106.0,25.0,16.0,0.0,38.0,0.0,51.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,3.0,56.0,0.0,0.0,0.0,0.0,0.0,"Loon Lake CCD, Stevens County, Washington",065,91680,53
6483.0,6318.0,79.0,7.0,10.0,0.0,22.0,3.0,3.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,"Kettle Falls CCD, Stevens County, Washington",065,91472,53
342877.0,316578.0,5637.0,2183.0,557.0,117.0,1079.0,212.0,3093.0,3388.0,1051.0,957.0,268.0,417.0,494.0,489.0,384.0,926.0,385.0,334.0,1686.0,1129.0,421.0,264.0,452.0,376.0,"Spokane CCD, Spokane County, Washington",063,93200,53
29290.0,28029.0,322.0,96.0,76.0,0.0,86.0,10.0,224.0,160.0,81.0,15.0,0.0,0.0,25.0,12.0,0.0,0.0,32.0,0.0,70.0,28.0,0.0,0.0,12.0,12.0,"Deer Park CCD, Spokane County, Washington",063,90880,53
2631.0,2593.0,2.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,0.0,2.0,0.0,0.0,1.0,0.0,"Rockford CCD, Spokane County, Washington",063,92816,53
2916.0,2906.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Valleyford CCD, Spokane County, Washington",063,93584,53
13268.0,12150.0,261.0,162.0,27.0,16.0,51.0,0.0,51.0,203.0,17.0,22.0,39.0,34.0,7.0,19.0,0.0,3.0,49.0,20.0,24.0,43.0,0.0,0.0,63.0,7.0,"Airway Heights CCD, Spokane County, Washington",063,90048,53
10329.0,9778.0,52.0,12.0,9.0,7.0,6.0,20.0,359.0,69.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,"Colbert CCD, Spokane County, Washington",063,90640,53
16895.0,15938.0,273.0,100.0,13.0,0.0,169.0,22.0,43.0,45.0,76.0,14.0,25.0,0.0,22.0,19.0,32.0,32.0,0.0,16.0,44.0,0.0,12.0,0.0,0.0,0.0,"Liberty Lake CCD, Spokane County, Washington",063,91616,53
5880.0,4987.0,167.0,0.0,0.0,0.0,29.0,13.0,533.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,"Mount Spokane CCD, Spokane County, Washington",063,92080,53
