B19001B_001E,B19001B_002E,B19001B_003E,B19001B_004E,B19001B_005E,B19001B_006E,B19001B_007E,B19001B_008E,B19001B_009E,B19001B_010E,B19001B_011E,B19001B_012E,B19001B_013E,B19001B_014E,B19001B_015E,B19001B_016E,B19001B_017E,name,county,county subdivision,state
47.0,17.0,10.0,0.0,0.0,0.0,15.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"District 2, East Carroll Parish, Louisiana",035,94249,22
133.0,66.0,0.0,6.0,7.0,29.0,0.0,2.0,8.0,6.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,"District 3, East Carroll Parish, Louisiana",035,94429,22
192.0,30.0,48.0,85.0,0.0,11.0,0.0,12.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"District 5, East Carroll Parish, Louisiana",035,94807,22
433.0,147.0,100.0,36.0,75.0,26.0,9.0,0.0,0.0,18.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,"District 8, East Carroll Parish, Louisiana",035,95269,22
276.0,96.0,31.0,33.0,10.0,35.0,22.0,10.0,0.0,5.0,0.0,23.0,11.0,0.0,0.0,0.0,0.0,"District 6, East Carroll Parish, Louisiana",035,94975,22
169.0,28.0,12.0,64.0,0.0,33.0,15.0,0.0,0.0,8.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,"District 7, East Carroll Parish, Louisiana",035,95128,22
335.0,16.0,13.0,14.0,71.0,9.0,0.0,0.0,24.0,0.0,18.0,0.0,26.0,15.0,36.0,75.0,18.0,"District 11, Ascension Parish, Louisiana",005,95544,22
1727.0,530.0,190.0,66.0,63.0,73.0,132.0,134.0,135.0,0.0,82.0,145.0,108.0,53.0,0.0,16.0,0.0,"District 1, Ascension Parish, Louisiana",005,94006,22
2040.0,228.0,232.0,88.0,158.0,76.0,76.0,67.0,164.0,30.0,113.0,244.0,237.0,195.0,27.0,65.0,40.0,"District 3, Ascension Parish, Louisiana",005,94387,22
641.0,84.0,0.0,15.0,0.0,0.0,16.0,18.0,26.0,0.0,120.0,89.0,116.0,17.0,68.0,33.0,39.0,"District 5, Ascension Parish, Louisiana",005,94765,22
794.0,117.0,0.0,16.0,22.0,58.0,55.0,57.0,0.0,0.0,144.0,62.0,65.0,169.0,29.0,0.0,0.0,"District 8, Ascension Parish, Louisiana",005,95244,22
1452.0,264.0,109.0,34.0,51.0,156.0,54.0,24.0,18.0,65.0,36.0,108.0,87.0,45.0,36.0,303.0,62.0,"District 2, Ascension Parish, Louisiana",005,94206,22
549.0,0.0,0.0,54.0,0.0,44.0,0.0,39.0,21.0,0.0,48.0,68.0,83.0,84.0,108.0,0.0,0.0,"District 4, Ascension Parish, Louisiana",005,94572,22
