B07004B_001E,B07004B_002E,B07004B_003E,B07004B_004E,B07004B_005E,B07004B_006E,name,county,county subdivision,state
4608.0,3781.0,620.0,15.0,192.0,0.0,"Lower Christiana CCD, New Castle County, Delaware",003,91924,10
796.0,760.0,21.0,0.0,15.0,0.0,"Piedmont CCD, New Castle County, Delaware",003,92960,10
40803.0,34222.0,5342.0,277.0,931.0,31.0,"Wilmington CCD, New Castle County, Delaware",003,93996,10
2368.0,2159.0,155.0,8.0,46.0,0.0,"Red Lion CCD, New Castle County, Delaware",003,93256,10
6730.0,6050.0,474.0,0.0,174.0,32.0,"Upper Christiana CCD, New Castle County, Delaware",003,93848,10
10789.0,8768.0,1112.0,17.0,892.0,0.0,"Brandywine CCD, New Castle County, Delaware",003,90148,10
11616.0,10208.0,776.0,315.0,292.0,25.0,"Middletown-Odessa CCD, New Castle County, Delaware",003,92072,10
2958.0,2252.0,440.0,23.0,185.0,58.0,"Pike Creek-Central Kirkwood CCD, New Castle County, Delaware",003,93108,10
3206.0,2751.0,303.0,8.0,84.0,60.0,"Laurel-Delmar CCD, Sussex County, Delaware",005,91628,10
1489.0,1420.0,55.0,12.0,2.0,0.0,"Milton CCD, Sussex County, Delaware",005,92664,10
35755.0,31920.0,2534.0,271.0,796.0,234.0,"New Castle CCD, New Castle County, Delaware",003,92812,10
2488.0,2304.0,155.0,16.0,13.0,0.0,"Bridgeville-Greenwood CCD, Sussex County, Delaware",005,90296,10
1429.0,1114.0,159.0,34.0,122.0,0.0,"Lewes CCD, Sussex County, Delaware",005,91776,10
3286.0,3017.0,183.0,0.0,86.0,0.0,"Millsboro CCD, Sussex County, Delaware",005,92516,10
6331.0,5708.0,423.0,18.0,113.0,69.0,"Seaford CCD, Sussex County, Delaware",005,93404,10
3611.0,3329.0,74.0,165.0,18.0,25.0,"Milford South CCD, Sussex County, Delaware",005,92368,10
2409.0,2047.0,208.0,125.0,29.0,0.0,"Georgetown CCD, Sussex County, Delaware",005,91036,10
501.0,496.0,5.0,0.0,0.0,0.0,"Kenton CCD, Kent County, Delaware",001,91480,10
2500.0,1891.0,318.0,203.0,88.0,0.0,"Milford North CCD, Kent County, Delaware",001,92220,10
2172.0,1885.0,216.0,54.0,17.0,0.0,"Harrington CCD, Kent County, Delaware",001,91332,10
832.0,787.0,26.0,0.0,19.0,0.0,"Felton CCD, Kent County, Delaware",001,90888,10
23732.0,18594.0,2537.0,651.0,1799.0,151.0,"Dover CCD, Kent County, Delaware",001,90740,10
5016.0,4386.0,324.0,44.0,262.0,0.0,"Central Kent CCD, Kent County, Delaware",001,90444,10
7754.0,7150.0,333.0,142.0,122.0,7.0,"Smyrna CCD, Kent County, Delaware",001,93700,10
9140.0,7050.0,1389.0,76.0,602.0,23.0,"Newark CCD, New Castle County, Delaware",003,92738,10
9595.0,7749.0,1020.0,0.0,815.0,11.0,"Glasgow CCD, New Castle County, Delaware",003,91110,10
1861.0,1687.0,103.0,12.0,59.0,0.0,"Selbyville-Frankford CCD, Sussex County, Delaware",005,93552,10
