B07004B_001E,B07004B_002E,B07004B_003E,B07004B_004E,B07004B_005E,B07004B_006E,name,county,county subdivision,state
100.0,100.0,0.0,0.0,0.0,0.0,"Rockingham CCD, Bacon County, Georgia",005,92562,13
91.0,82.0,0.0,7.0,2.0,0.0,"Altamaha River CCD, Appling County, Georgia",001,90078,13
2617.0,2210.0,241.0,152.0,14.0,0.0,"Baxley CCD, Appling County, Georgia",001,90240,13
1526.0,1175.0,48.0,284.0,19.0,0.0,"Alma CCD, Bacon County, Georgia",005,90072,13
241.0,199.0,0.0,42.0,0.0,0.0,"Hoboken CCD, Brantley County, Georgia",025,91500,13
198.0,157.0,0.0,0.0,0.0,41.0,"Waynesville CCD, Brantley County, Georgia",025,93306,13
215.0,194.0,6.0,14.0,1.0,0.0,"Nahunta CCD, Brantley County, Georgia",025,92124,13
86.0,86.0,0.0,0.0,0.0,0.0,"Southeast Banks CCD, Banks County, Georgia",011,92803,13
4337.0,4052.0,86.0,137.0,29.0,33.0,"North Paulding CCD, Paulding County, Georgia",223,92210,13
1073.0,899.0,142.0,12.0,20.0,0.0,"LaFayette CCD, Walker County, Georgia",295,91668,13
309.0,300.0,0.0,9.0,0.0,0.0,"Queensland CCD, Ben Hill County, Georgia",017,92433,13
0.0,0.0,0.0,0.0,0.0,0.0,"Redbud CCD, Gordon County, Georgia",129,92460,13
3141.0,2929.0,140.0,59.0,13.0,0.0,"Washington CCD, Wilkes County, Georgia",317,93275,13
138.0,138.0,0.0,0.0,0.0,0.0,"Southeast Grady CCD, Grady County, Georgia",131,92804,13
48.0,48.0,0.0,0.0,0.0,0.0,"Northwest Grady CCD, Grady County, Georgia",131,92216,13
234.0,234.0,0.0,0.0,0.0,0.0,"West Johnson CCD, Johnson County, Georgia",167,93332,13
279.0,237.0,0.0,33.0,0.0,9.0,"Carsonville CCD, Taylor County, Georgia",269,90557,13
123.0,95.0,0.0,28.0,0.0,0.0,"Blacks Mill CCD, Dawson County, Georgia",085,90284,13
1604.0,1537.0,22.0,45.0,0.0,0.0,"North Twiggs CCD, Twiggs County, Georgia",289,92215,13
1913.0,1889.0,16.0,8.0,0.0,0.0,"South Twiggs CCD, Twiggs County, Georgia",289,92821,13
144.0,144.0,0.0,0.0,0.0,0.0,"Mount Pleasant CCD, Decatur County, Georgia",087,92104,13
530.0,267.0,191.0,72.0,0.0,0.0,"Three Sisters Mountain CCD, Lumpkin County, Georgia",187,93024,13
2013.0,1798.0,144.0,46.0,0.0,25.0,"Millen CCD, Jenkins County, Georgia",165,92019,13
1128.0,1075.0,0.0,45.0,8.0,0.0,"South Jenkins CCD, Jenkins County, Georgia",165,92806,13
759.0,738.0,10.0,11.0,0.0,0.0,"Salem CCD, Upson County, Georgia",293,92671,13
232.0,205.0,27.0,0.0,0.0,0.0,"Cedar Crossing CCD, Toombs County, Georgia",279,90591,13
1096.0,1070.0,16.0,10.0,0.0,0.0,"South Lincoln CCD, Lincoln County, Georgia",181,92807,13
2102.0,1929.0,119.0,54.0,0.0,0.0,"Crawford CCD, Oglethorpe County, Georgia",221,90814,13
16543.0,13122.0,2266.0,1061.0,86.0,8.0,"Macon East CCD, Bibb County, Georgia",021,91891,13
38.0,38.0,0.0,0.0,0.0,0.0,"Vaughn CCD, Spalding County, Georgia",255,93180,13
55783.0,44350.0,8878.0,2151.0,342.0,62.0,"Macon West CCD, Bibb County, Georgia",021,91892,13
1193.0,1137.0,0.0,56.0,0.0,0.0,"Towalaga CCD, Spalding County, Georgia",255,93071,13
8.0,0.0,0.0,8.0,0.0,0.0,"Digbey CCD, Spalding County, Georgia",255,90942,13
5783.0,5233.0,124.0,418.0,0.0,8.0,"Gray-Macon East CCD, Jones County, Georgia",169,91351,13
277.0,238.0,0.0,39.0,0.0,0.0,"Worthville CCD, Butts County, Georgia",035,93438,13
1743.0,711.0,0.0,985.0,47.0,0.0,"Southwest Butts CCD, Butts County, Georgia",035,92822,13
978.0,810.0,32.0,61.0,49.0,26.0,"Eldorado CCD, Tift County, Georgia",277,91052,13
14044.0,10722.0,2620.0,546.0,156.0,0.0,"Milledgeville CCD, Baldwin County, Georgia",009,92015,13
572.0,389.0,183.0,0.0,0.0,0.0,"Martin-Avalon CCD, Stephens County, Georgia",257,91934,13
22.0,0.0,10.0,3.0,9.0,0.0,"Trenton CCD, Dade County, Georgia",083,93084,13
9052.0,7545.0,156.0,456.0,569.0,326.0,"Grovetown-Harlem CCD, Columbia County, Georgia",073,91383,13
1664.0,1502.0,22.0,140.0,0.0,0.0,"East Baldwin CCD, Baldwin County, Georgia",009,90992,13
17.0,10.0,2.0,4.0,0.0,1.0,"Lookout Mountain CCD, Walker County, Georgia",295,91810,13
34.0,8.0,8.0,18.0,0.0,0.0,"South Gilmer CCD, Gilmer County, Georgia",123,92805,13
3.0,0.0,0.0,0.0,3.0,0.0,"North Gilmer CCD, Gilmer County, Georgia",123,92206,13
2065.0,1810.0,77.0,41.0,137.0,0.0,"South Newton CCD, Newton County, Georgia",217,92810,13
6474.0,5444.0,442.0,332.0,163.0,93.0,"Buford-Sugar Hill CCD, Gwinnett County, Georgia",135,90469,13
660.0,649.0,0.0,0.0,11.0,0.0,"Coldwater CCD, Elbert County, Georgia",105,90719,13
17052.0,13957.0,2195.0,712.0,147.0,41.0,"Pooler-Bloomingdale CCD, Chatham County, Georgia",051,92393,13
