B03002_001E,B03002_003E,B03002_004E,B03002_005E,B03002_006E,B03002_007E,B03002_008E,B03002_009E,B03002_012E,name,county,county subdivision,state
139330.0,91292.0,11326.0,457.0,5536.0,160.0,506.0,3070.0,26983.0,"Central Pasco CCD, Pasco County, Florida",101,90481,12
5620.0,5521.0,16.0,0.0,0.0,0.0,0.0,39.0,44.0,"Bell CCD, Gilchrist County, Florida",041,90130,12
18326.0,11190.0,4208.0,0.0,20.0,0.0,0.0,338.0,2570.0,"Live Oak CCD, Suwannee County, Florida",121,91950,12
115088.0,97430.0,2748.0,432.0,1495.0,118.0,111.0,1500.0,11254.0,"Port Richey CCD, Pasco County, Florida",101,92860,12
42525.0,31435.0,3296.0,62.0,222.0,13.0,44.0,769.0,6684.0,"Sebring CCD, Highlands County, Florida",055,93120,12
23478.0,16835.0,814.0,106.0,112.0,0.0,7.0,273.0,5331.0,"Lake Placid CCD, Highlands County, Florida",055,91846,12
34174.0,20235.0,5158.0,120.0,1188.0,0.0,0.0,595.0,6878.0,"Avon Park CCD, Highlands County, Florida",055,90091,12
7015.0,6294.0,81.0,20.0,4.0,0.0,0.0,250.0,366.0,"Branford CCD, Suwannee County, Florida",121,90299,12
15071.0,7950.0,2236.0,5.0,199.0,0.0,13.0,162.0,4506.0,"Dade City CCD, Pasco County, Florida",101,90741,12
169765.0,135924.0,6329.0,325.0,3667.0,40.0,196.0,2538.0,20746.0,"New Port Richey CCD, Pasco County, Florida",101,92327,12
11571.0,9461.0,982.0,12.0,9.0,0.0,0.0,204.0,903.0,"Trenton CCD, Gilchrist County, Florida",041,93432,12
8693.0,7478.0,706.0,0.0,6.0,0.0,0.0,163.0,340.0,"Dowling Park CCD, Suwannee County, Florida",121,90858,12
9780.0,8225.0,838.0,15.0,31.0,0.0,0.0,81.0,590.0,"McAlpin-Wellborn CCD, Suwannee County, Florida",121,92002,12
179226.0,102679.0,39502.0,555.0,12387.0,145.0,607.0,4969.0,18382.0,"Gainesville CCD, Alachua County, Florida",001,91248,12
6005.0,4316.0,1377.0,14.0,4.0,0.0,0.0,125.0,169.0,"Hawthorne CCD, Alachua County, Florida",001,91469,12
24283.0,18154.0,2895.0,0.0,967.0,0.0,70.0,399.0,1798.0,"Newberry-Archer CCD, Alachua County, Florida",001,92314,12
3039.0,2346.0,437.0,3.0,6.0,0.0,16.0,116.0,115.0,"Micanopy CCD, Alachua County, Florida",001,92184,12
40276.0,28312.0,6321.0,152.0,1583.0,3.0,37.0,594.0,3274.0,"High Springs-Alachua CCD, Alachua County, Florida",001,91495,12
7036.0,5331.0,1011.0,33.0,281.0,0.0,14.0,45.0,321.0,"Waldo CCD, Alachua County, Florida",001,93536,12
11845.0,9263.0,707.0,11.0,20.0,0.0,32.0,29.0,1783.0,"Arcadia West CCD, DeSoto County, Florida",027,90078,12
23830.0,10519.0,3856.0,47.0,40.0,41.0,0.0,223.0,9104.0,"Arcadia East CCD, DeSoto County, Florida",027,90065,12
2363.0,2189.0,105.0,22.0,10.0,0.0,0.0,7.0,30.0,"Altha CCD, Calhoun County, Florida",013,90026,12
8460.0,5631.0,1743.0,60.0,105.0,0.0,0.0,266.0,655.0,"Blountstown CCD, Calhoun County, Florida",013,90169,12
15657.0,13390.0,974.0,0.0,84.0,35.0,0.0,431.0,743.0,"Fort White CCD, Columbia County, Florida",023,91183,12
41809.0,36417.0,1508.0,270.0,232.0,61.0,65.0,468.0,2788.0,"Punta Gorda CCD, Charlotte County, Florida",015,92899,12
39467.0,36789.0,240.0,69.0,239.0,0.0,26.0,386.0,1718.0,"Grove City-Rotonda CCD, Charlotte County, Florida",015,91352,12
91960.0,73067.0,7735.0,98.0,1542.0,0.0,111.0,2040.0,7367.0,"Port Charlotte CCD, Charlotte County, Florida",015,92834,12
1448.0,1166.0,210.0,0.0,0.0,0.0,0.0,58.0,14.0,"North Columbia CCD, Columbia County, Florida",023,92366,12
51379.0,35472.0,10884.0,111.0,556.0,0.0,21.0,1115.0,3220.0,"Lake City CCD, Columbia County, Florida",023,91820,12
4237.0,3713.0,142.0,4.0,68.0,0.0,0.0,61.0,249.0,"Cross City South CCD, Dixie County, Florida",029,90702,12
12086.0,10130.0,1012.0,63.0,11.0,3.0,0.0,484.0,383.0,"Cross City North CCD, Dixie County, Florida",029,90689,12
69809.0,58811.0,2783.0,135.0,1217.0,0.0,72.0,592.0,6199.0,"Stuart CCD, Martin County, Florida",085,93250,12
20428.0,11862.0,2044.0,135.0,213.0,0.0,0.0,135.0,6039.0,"Indiantown CCD, Martin County, Florida",085,91586,12
65482.0,52327.0,3616.0,57.0,534.0,108.0,37.0,492.0,8311.0,"Port Salerno-Hobe Sound CCD, Martin County, Florida",085,92873,12
69192.0,64034.0,837.0,98.0,1274.0,13.0,64.0,663.0,2209.0,"Venice CCD, Sarasota County, Florida",115,93484,12
24875.0,20695.0,1811.0,65.0,142.0,0.0,0.0,399.0,1763.0,"Interlachen-Florahome CCD, Putnam County, Florida",107,91612,12
15935.0,10540.0,1553.0,57.0,159.0,0.0,72.0,171.0,3383.0,"Crescent City CCD, Putnam County, Florida",107,90663,12
22898.0,13791.0,7198.0,64.0,48.0,7.0,0.0,301.0,1489.0,"Palatka CCD, Putnam County, Florida",107,92574,12
34944.0,32793.0,79.0,139.0,447.0,0.0,0.0,233.0,1253.0,"Interior County CCD, Sarasota County, Florida",115,91599,12
