B07003_001E,B07003_004E,B07003_007E,B07003_010E,B07003_013E,B07003_016E,name,county,county subdivision,state
4379.0,4071.0,128.0,110.0,70.0,0.0,"District 2, Yazoo County, Mississippi",163,91476,28
9104.0,7449.0,499.0,137.0,773.0,246.0,"District 4, Yazoo County, Mississippi",163,92952,28
3816.0,3550.0,158.0,94.0,14.0,0.0,"District 2, Winston County, Mississippi",159,91458,28
3540.0,3100.0,291.0,126.0,23.0,0.0,"District 1, Winston County, Mississippi",159,90720,28
5399.0,5161.0,74.0,74.0,90.0,0.0,"District 1, Yazoo County, Mississippi",163,90738,28
4578.0,3699.0,484.0,180.0,206.0,9.0,"District 3, Yazoo County, Mississippi",163,92214,28
3726.0,3350.0,249.0,69.0,58.0,0.0,"District 5, Yazoo County, Mississippi",163,93690,28
3970.0,3459.0,292.0,219.0,0.0,0.0,"District 1, Attala County, Mississippi",007,90036,28
4092.0,3136.0,570.0,331.0,55.0,0.0,"District 2, Attala County, Mississippi",007,90774,28
3201.0,2808.0,172.0,42.0,167.0,12.0,"District 5, Attala County, Mississippi",007,92988,28
2974.0,2620.0,258.0,79.0,17.0,0.0,"District 4, Attala County, Mississippi",007,92250,28
4235.0,3375.0,584.0,200.0,73.0,3.0,"District 3, Attala County, Mississippi",007,91512,28
1785.0,1745.0,27.0,8.0,5.0,0.0,"District 4, Benton County, Mississippi",009,92259,28
1575.0,1371.0,87.0,26.0,91.0,0.0,"District 2, Benton County, Mississippi",009,90783,28
1474.0,1296.0,74.0,81.0,23.0,0.0,"District 3, Benton County, Mississippi",009,91521,28
1891.0,1626.0,61.0,191.0,13.0,0.0,"District 5, Benton County, Mississippi",009,92997,28
1621.0,1539.0,0.0,11.0,30.0,41.0,"District 5, Franklin County, Mississippi",037,93123,28
1535.0,1273.0,234.0,28.0,0.0,0.0,"District 1, Benton County, Mississippi",009,90045,28
1609.0,1579.0,25.0,0.0,5.0,0.0,"District 1, Franklin County, Mississippi",037,90171,28
1379.0,1300.0,21.0,51.0,7.0,0.0,"District 2, Franklin County, Mississippi",037,90909,28
1229.0,1107.0,48.0,74.0,0.0,0.0,"District 3, Franklin County, Mississippi",037,91647,28
1838.0,1733.0,92.0,9.0,4.0,0.0,"District 4, Franklin County, Mississippi",037,92385,28
4814.0,4029.0,538.0,112.0,135.0,0.0,"District 5, Coahoma County, Mississippi",027,93078,28
4523.0,3815.0,588.0,70.0,50.0,0.0,"District 1, Coahoma County, Mississippi",027,90126,28
5771.0,5047.0,612.0,27.0,85.0,0.0,"District 3, Coahoma County, Mississippi",027,91602,28
