B19001H_001E,B19001H_002E,B19001H_003E,B19001H_004E,B19001H_005E,B19001H_006E,B19001H_007E,B19001H_008E,B19001H_009E,B19001H_010E,B19001H_011E,B19001H_012E,B19001H_013E,B19001H_014E,B19001H_015E,B19001H_016E,B19001H_017E,name,county,county subdivision,state
4082.0,326.0,232.0,192.0,209.0,184.0,250.0,239.0,163.0,225.0,367.0,363.0,469.0,416.0,178.0,125.0,144.0,"Township 11, Benton County, Arkansas",007,93645,05
6386.0,676.0,467.0,511.0,366.0,611.0,409.0,388.0,490.0,347.0,648.0,551.0,438.0,199.0,142.0,113.0,30.0,"Marion County township, Marion County, Arkansas",089,92398,05
7538.0,200.0,274.0,271.0,329.0,428.0,258.0,464.0,337.0,498.0,738.0,889.0,1129.0,595.0,325.0,429.0,374.0,"Township 10, Benton County, Arkansas",007,93644,05
3886.0,169.0,310.0,120.0,291.0,146.0,207.0,228.0,238.0,288.0,366.0,465.0,497.0,154.0,150.0,177.0,80.0,"Township 12, Benton County, Arkansas",007,93646,05
3941.0,260.0,171.0,123.0,298.0,291.0,109.0,91.0,185.0,168.0,355.0,459.0,673.0,312.0,201.0,124.0,121.0,"Township 13, Benton County, Arkansas",007,93647,05
72.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,22.0,0.0,0.0,"East Sullivan township, Sharp County, Arkansas",135,91205,05
179.0,0.0,10.0,0.0,0.0,8.0,0.0,0.0,25.0,0.0,0.0,65.0,21.0,29.0,0.0,9.0,12.0,"Totten township, Lonoke County, Arkansas",085,93625,05
756.0,57.0,59.0,105.0,60.0,9.0,39.0,57.0,44.0,30.0,63.0,75.0,64.0,43.0,15.0,28.0,8.0,"Big Bottom-Wycough-Logan township, Independence County, Arkansas",063,90250,05
588.0,40.0,135.0,73.0,20.0,15.0,43.0,59.0,10.0,25.0,33.0,10.0,111.0,3.0,4.0,4.0,3.0,"Cushman-Union township, Independence County, Arkansas",063,90994,05
211.0,0.0,33.0,10.0,10.0,9.0,23.0,0.0,8.0,0.0,17.0,0.0,9.0,16.0,64.0,12.0,0.0,"Madison township, Grant County, Arkansas",053,92334,05
