B19001_001E,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,name,county,county subdivision,state
8489.0,470.0,472.0,382.0,231.0,220.0,440.0,251.0,300.0,358.0,786.0,816.0,1217.0,839.0,533.0,621.0,553.0,"Bristol town, Bristol County, Rhode Island",001,09280,44
9796.0,523.0,363.0,534.0,736.0,412.0,290.0,399.0,247.0,432.0,628.0,1196.0,1200.0,903.0,585.0,648.0,700.0,"Westerly town, Washington County, Rhode Island",009,77000,44
10300.0,455.0,461.0,317.0,326.0,103.0,304.0,400.0,241.0,261.0,663.0,943.0,1383.0,1169.0,1019.0,1088.0,1167.0,"North Kingstown town, Washington County, Rhode Island",009,51580,44
10278.0,500.0,338.0,337.0,432.0,347.0,308.0,430.0,396.0,260.0,583.0,929.0,1098.0,1218.0,940.0,1165.0,997.0,"South Kingstown town, Washington County, Rhode Island",009,67460,44
3347.0,55.0,122.0,46.0,112.0,72.0,134.0,141.0,66.0,138.0,256.0,229.0,639.0,574.0,349.0,231.0,183.0,"Hopkinton town, Washington County, Rhode Island",009,35380,44
2850.0,15.0,93.0,38.0,0.0,77.0,67.0,60.0,82.0,44.0,262.0,169.0,583.0,628.0,210.0,372.0,150.0,"Richmond town, Washington County, Rhode Island",009,61160,44
2584.0,100.0,165.0,70.0,40.0,47.0,70.0,90.0,115.0,82.0,229.0,250.0,349.0,280.0,191.0,131.0,375.0,"Exeter town, Washington County, Rhode Island",009,25300,44
6739.0,575.0,365.0,138.0,254.0,349.0,270.0,464.0,202.0,153.0,250.0,455.0,629.0,556.0,635.0,679.0,765.0,"Narragansett town, Washington County, Rhode Island",009,48340,44
443.0,20.0,14.0,0.0,42.0,34.0,20.0,0.0,41.0,0.0,0.0,35.0,78.0,65.0,46.0,25.0,23.0,"New Shoreham town, Washington County, Rhode Island",009,50500,44
3271.0,94.0,136.0,162.0,83.0,74.0,102.0,132.0,173.0,144.0,232.0,375.0,561.0,385.0,200.0,219.0,199.0,"Charlestown town, Washington County, Rhode Island",009,14500,44
