B19013_001E,name,county,county subdivision,state
55052.0,"Mount Carmel CCD, McCormick County, South Carolina",065,92262,45
35792.0,"Clinton CCD, Laurens County, South Carolina",059,90663,45
37602.0,"Laurens CCD, Laurens County, South Carolina",059,91924,45
40568.0,"Joanna CCD, Laurens County, South Carolina",059,91690,45
46875.0,"Parksville CCD, McCormick County, South Carolina",065,92561,45
33847.0,"McCormick CCD, McCormick County, South Carolina",065,92119,45
30638.0,"Central CCD, Pickens County, South Carolina",077,90533,45
46761.0,"Easley CCD, Pickens County, South Carolina",077,90936,45
43185.0,"Pickens CCD, Pickens County, South Carolina",077,92639,45
59776.0,"Easley East CCD, Pickens County, South Carolina",077,90949,45
50974.0,"Six Mile CCD, Pickens County, South Carolina",077,93146,45
38783.0,"Clemson CCD, Pickens County, South Carolina",077,90650,45
46098.0,"Liberty CCD, Pickens County, South Carolina",077,91950,45
42692.0,"Jonesville CCD, Union County, South Carolina",087,91742,45
39667.0,"Carlisle CCD, Union County, South Carolina",087,90507,45
42813.0,"Cross Keys CCD, Union County, South Carolina",087,90832,45
43452.0,"West Springs CCD, Union County, South Carolina",087,93679,45
39300.0,"Lockhart CCD, Union County, South Carolina",087,91989,45
34855.0,"Union CCD, Union County, South Carolina",087,93497,45
40443.0,"Hemingway CCD, Williamsburg County, South Carolina",089,91495,45
42321.0,"Trio CCD, Williamsburg County, South Carolina",089,93458,45
22433.0,"Greeleyville CCD, Williamsburg County, South Carolina",089,91339,45
27318.0,"Kingstree CCD, Williamsburg County, South Carolina",089,91768,45
35804.0,"Nesmith CCD, Williamsburg County, South Carolina",089,92353,45
43778.0,"Lane CCD, Williamsburg County, South Carolina",089,91898,45
51165.0,"Aiken CCD, Aiken County, South Carolina",003,90026,45
43707.0,"Jackson CCD, Aiken County, South Carolina",003,91651,45
45605.0,"Beech Island CCD, Aiken County, South Carolina",003,90208,45
56063.0,"New Ellenton CCD, Aiken County, South Carolina",003,92379,45
47014.0,"North Augusta CCD, Aiken County, South Carolina",003,92418,45
40272.0,"Salley CCD, Aiken County, South Carolina",003,92977,45
39301.0,"Wagener CCD, Aiken County, South Carolina",003,93562,45
35863.0,"Monetta CCD, Aiken County, South Carolina",003,92223,45
44389.0,"Windsor CCD, Aiken County, South Carolina",003,93744,45
24571.0,"Fairfax CCD, Allendale County, South Carolina",005,91092,45
47614.0,"Millett CCD, Allendale County, South Carolina",005,92197,45
20366.0,"Allendale CCD, Allendale County, South Carolina",005,90052,45
35250.0,"Sycamore CCD, Allendale County, South Carolina",005,93367,45
35634.0,"Whitmire CCD, Newberry County, South Carolina",071,93705,45
35861.0,"Newberry CCD, Newberry County, South Carolina",071,92366,45
52683.0,"Pomaria CCD, Newberry County, South Carolina",071,92704,45
37792.0,"Barnwell CCD, Barnwell County, South Carolina",011,90143,45
46389.0,"Mountain Rest CCD, Oconee County, South Carolina",073,92249,45
40657.0,"Walhalla CCD, Oconee County, South Carolina",073,93575,45
58381.0,"Salem CCD, Oconee County, South Carolina",073,92964,45
49992.0,"Oakway CCD, Oconee County, South Carolina",073,92457,45
38793.0,"Cades CCD, Williamsburg County, South Carolina",089,90442,45
27926.0,"Blackville CCD, Barnwell County, South Carolina",011,90286,45
27384.0,"Williston CCD, Barnwell County, South Carolina",011,93731,45
38214.0,"Kline-Snelling CCD, Barnwell County, South Carolina",011,91794,45
58145.0,"Goose Creek-Hanahan CCD, Berkeley County, South Carolina",015,91274,45
48300.0,"Edisto Island CCD, Charleston County, South Carolina",019,90988,45
73019.0,"James Island CCD, Charleston County, South Carolina",019,91664,45
67404.0,"Johns Island CCD, Charleston County, South Carolina",019,91703,45
87668.0,"Mount Pleasant CCD, Charleston County, South Carolina",019,92301,45
45739.0,"McClellanville CCD, Charleston County, South Carolina",019,92080,45
45583.0,"Wadmalaw Island CCD, Charleston County, South Carolina",019,93549,45
45139.0,"Lake Swamp CCD, Darlington County, South Carolina",031,91820,45
30817.0,"Darlington CCD, Darlington County, South Carolina",031,90858,45
29483.0,"Lamar CCD, Darlington County, South Carolina",031,91846,45
49824.0,"North Hartsville CCD, Darlington County, South Carolina",031,92431,45
36711.0,"Society Hill CCD, Darlington County, South Carolina",031,93185,45
40069.0,"Hartsville CCD, Darlington County, South Carolina",031,91469,45
33705.0,"Andrews CCD, Georgetown County, South Carolina",043,90078,45
23566.0,"Plantersville CCD, Georgetown County, South Carolina",043,92665,45
39682.0,"Pleasant Hill-Folly Grove CCD, Georgetown County, South Carolina",043,92678,45
34005.0,"Bennettsville CCD, Marlboro County, South Carolina",069,90234,45
40642.0,"Wallace CCD, Marlboro County, South Carolina",069,93588,45
37964.0,"Georgetown CCD, Georgetown County, South Carolina",043,91248,45
26903.0,"McColl CCD, Marlboro County, South Carolina",069,92093,45
30326.0,"Clio CCD, Marlboro County, South Carolina",069,90676,45
37406.0,"Blenheim CCD, Marlboro County, South Carolina",069,90299,45
88612.0,"Fort Mill CCD, York County, South Carolina",091,91183,45
44271.0,"McConnells CCD, York County, South Carolina",091,92106,45
50146.0,"York CCD, York County, South Carolina",091,93822,45
64898.0,"Clover CCD, York County, South Carolina",091,90689,45
44583.0,"Hickory Grove CCD, York County, South Carolina",091,91521,45
51047.0,"Rock Hill CCD, York County, South Carolina",091,92886,45
38287.0,"Iva CCD, Anderson County, South Carolina",007,91638,45
45925.0,"Williamston-Pelzer CCD, Anderson County, South Carolina",007,93718,45
39289.0,"Honea Path CCD, Anderson County, South Carolina",007,91560,45
42219.0,"Anderson CCD, Anderson County, South Carolina",007,90065,45
35992.0,"Belton CCD, Anderson County, South Carolina",007,90221,45
37647.0,"Starr CCD, Anderson County, South Carolina",007,93224,45
51772.0,"Pendleton CCD, Anderson County, South Carolina",007,92626,45
