B03002_001E,B03002_003E,B03002_004E,B03002_005E,B03002_006E,B03002_007E,B03002_008E,B03002_009E,B03002_012E,name,county,county subdivision,state
764.0,615.0,0.0,3.0,0.0,0.0,0.0,40.0,106.0,"Precinct 8, Hamilton County, Nebraska",081,92543,31
930.0,897.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,"Precinct 6, Hamilton County, Nebraska",081,92523,31
321.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Precinct 1, Hamilton County, Nebraska",081,92473,31
769.0,750.0,2.0,0.0,0.0,0.0,0.0,7.0,10.0,"Precinct 2, Hamilton County, Nebraska",081,92483,31
4165.0,4046.0,28.0,0.0,0.0,0.0,0.0,0.0,91.0,"Precinct 4, Hamilton County, Nebraska",081,92503,31
584.0,557.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0,"Precinct 7, Hamilton County, Nebraska",081,92533,31
775.0,701.0,36.0,6.0,6.0,0.0,0.0,13.0,13.0,"Precinct 3, Hamilton County, Nebraska",081,92493,31
170.0,140.0,0.0,0.0,0.0,0.0,0.0,5.0,25.0,"Newton precinct, Jefferson County, Nebraska",095,92110,31
424.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,"Pleasant precinct, Jefferson County, Nebraska",095,92405,31
225.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Rock Creek precinct, Jefferson County, Nebraska",095,92760,31
101.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Brewster precinct, Blaine County, Nebraska",009,90355,31
208.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Dunning precinct, Blaine County, Nebraska",009,90765,31
193.0,183.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,"Purdum precinct, Blaine County, Nebraska",009,92690,31
883.0,846.0,9.0,0.0,3.0,9.0,0.0,0.0,16.0,"Adams precinct, Colfax County, Nebraska",037,90005,31
6229.0,1439.0,257.0,0.0,0.0,0.0,0.0,6.0,4527.0,"Schuyler city, Colfax County, Nebraska",037,92868,31
741.0,679.0,2.0,0.0,0.0,2.0,0.0,0.0,58.0,"Lincoln precinct, Colfax County, Nebraska",037,91755,31
272.0,258.0,0.0,4.0,0.0,0.0,0.0,0.0,10.0,"Richland precinct, Colfax County, Nebraska",037,92725,31
191.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Midland precinct, Colfax County, Nebraska",037,91975,31
144.0,124.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,"Rogers precinct, Colfax County, Nebraska",037,92780,31
