B07003_001E,B07003_004E,B07003_007E,B07003_010E,B07003_013E,B07003_016E,name,county,county subdivision,state
2719.0,1189.0,13.0,1338.0,179.0,0.0,"District 2, East Carroll Parish, Louisiana",035,94249,22
313.0,313.0,0.0,0.0,0.0,0.0,"District 3, East Carroll Parish, Louisiana",035,94429,22
540.0,540.0,0.0,0.0,0.0,0.0,"District 5, East Carroll Parish, Louisiana",035,94807,22
811.0,811.0,0.0,0.0,0.0,0.0,"District 8, East Carroll Parish, Louisiana",035,95269,22
676.0,666.0,6.0,4.0,0.0,0.0,"District 6, East Carroll Parish, Louisiana",035,94975,22
318.0,308.0,10.0,0.0,0.0,0.0,"District 7, East Carroll Parish, Louisiana",035,95128,22
11976.0,10437.0,491.0,659.0,383.0,6.0,"District 11, Ascension Parish, Louisiana",005,95544,22
8330.0,7169.0,780.0,282.0,99.0,0.0,"District 1, Ascension Parish, Louisiana",005,94006,22
10126.0,9111.0,612.0,232.0,151.0,20.0,"District 3, Ascension Parish, Louisiana",005,94387,22
11867.0,10585.0,706.0,350.0,226.0,0.0,"District 5, Ascension Parish, Louisiana",005,94765,22
14583.0,13222.0,1011.0,112.0,220.0,18.0,"District 8, Ascension Parish, Louisiana",005,95244,22
11479.0,9788.0,1020.0,323.0,343.0,5.0,"District 2, Ascension Parish, Louisiana",005,94206,22
13066.0,12054.0,294.0,338.0,331.0,49.0,"District 4, Ascension Parish, Louisiana",005,94572,22
9374.0,8439.0,648.0,261.0,0.0,26.0,"District 6, Ascension Parish, Louisiana",005,94938,22
8056.0,7091.0,609.0,81.0,234.0,41.0,"District 10, Ascension Parish, Louisiana",005,95466,22
11085.0,9720.0,757.0,332.0,276.0,0.0,"District 7, Ascension Parish, Louisiana",005,95097,22
7368.0,6618.0,564.0,120.0,66.0,0.0,"District 9, Ascension Parish, Louisiana",005,95361,22
32821.0,27761.0,2286.0,1856.0,787.0,131.0,"District F, Lafayette Parish, Louisiana",055,95812,22
28062.0,24073.0,2810.0,728.0,380.0,71.0,"District A, Lafayette Parish, Louisiana",055,95737,22
21669.0,16755.0,2995.0,691.0,1094.0,134.0,"District E, Lafayette Parish, Louisiana",055,95797,22
62569.0,51962.0,6539.0,2254.0,1478.0,336.0,"District G, Lafayette Parish, Louisiana",055,95827,22
3148.0,2920.0,41.0,141.0,46.0,0.0,"District 4, Grant Parish, Louisiana",043,94618,22
1803.0,1711.0,52.0,38.0,0.0,2.0,"District 3, Grant Parish, Louisiana",043,94441,22
80014.0,70805.0,5462.0,2097.0,1339.0,311.0,"District 2, Jefferson Parish, Louisiana",051,94273,22
73136.0,65235.0,5190.0,1851.0,794.0,66.0,"District 3, Jefferson Parish, Louisiana",051,94453,22
