B19013H_001E,name,county,county subdivision,state
33500.0,"Mitchell CCD, Wheeler County, Oregon",069,91938,41
64167.0,"Ione-Lexington CCD, Morrow County, Oregon",049,91411,41
54600.0,"Boardman CCD, Morrow County, Oregon",049,90323,41
55565.0,"Heppner CCD, Morrow County, Oregon",049,91309,41
45037.0,"Seaside CCD, Clatsop County, Oregon",007,92839,41
51709.0,"Astoria CCD, Clatsop County, Oregon",007,90153,41
61231.0,"Knappa-Brownsmead CCD, Clatsop County, Oregon",007,91598,41
42639.0,"Jewell CCD, Clatsop County, Oregon",007,91445,41
23426.0,"Powers CCD, Coos County, Oregon",011,92567,41
36214.0,"Bandon CCD, Coos County, Oregon",011,90221,41
33925.0,"Myrtle Point CCD, Coos County, Oregon",011,92074,41
42719.0,"Coos Bay CCD, Coos County, Oregon",011,90629,41
55057.0,"Eastside CCD, Coos County, Oregon",011,91003,41
36866.0,"Coquille CCD, Coos County, Oregon",011,90646,41
43031.0,"North Bayside CCD, Coos County, Oregon",011,92159,41
38906.0,"Port Orford CCD, Curry County, Oregon",015,92533,41
-666666666.0,"Agness CCD, Curry County, Oregon",015,90051,41
47955.0,"Brookings CCD, Curry County, Oregon",015,90357,41
45531.0,"Gold Beach CCD, Curry County, Oregon",015,91207,41
31011.0,"Harbor CCD, Curry County, Oregon",015,91275,41
35529.0,"Condon CCD, Gilliam County, Oregon",021,90612,41
59408.0,"Arlington CCD, Gilliam County, Oregon",021,90102,41
86750.0,"Parkdale CCD, Hood River County, Oregon",027,92431,41
57411.0,"Odell CCD, Hood River County, Oregon",027,92380,41
67794.0,"Dee CCD, Hood River County, Oregon",027,90850,41
47330.0,"Cascade Locks CCD, Hood River County, Oregon",027,90476,41
61594.0,"Hood River CCD, Hood River County, Oregon",027,91343,41
27602.0,"Silver Lake-Fort Rock CCD, Lake County, Oregon",037,92924,41
48472.0,"Warner Valley CCD, Lake County, Oregon",037,93417,41
45556.0,"Summer Lake CCD, Lake County, Oregon",037,93145,41
38219.0,"Lakeview CCD, Lake County, Oregon",037,91632,41
75375.0,"Corbett CCD, Multnomah County, Oregon",051,90663,41
78182.0,"Skyline CCD, Multnomah County, Oregon",051,92975,41
57500.0,"Cove CCD, Union County, Oregon",061,90714,41
-666666666.0,"Starkey CCD, Union County, Oregon",061,93111,41
47125.0,"Elgin CCD, Union County, Oregon",061,91037,41
46033.0,"La Grande CCD, Union County, Oregon",061,91615,41
