B25003H_001E,B25003H_002E,B25003H_003E,name,county,county subdivision,state
13.0,10.0,3.0,"Sand Creek township, Meade County, Kansas",119,62925,20
3169.0,1968.0,1201.0,"Coffeyville city, Montgomery County, Kansas",125,14600,20
646.0,495.0,151.0,"Meade Center township, Meade County, Kansas",119,45350,20
14.0,5.0,9.0,"Odee township, Meade County, Kansas",119,52075,20
142.0,132.0,10.0,"Rutland township, Montgomery County, Kansas",125,61925,20
271.0,176.0,95.0,"Fowler township, Meade County, Kansas",119,24200,20
79.0,71.0,8.0,"Drum Creek township, Montgomery County, Kansas",125,18700,20
221.0,200.0,21.0,"Liberty township, Montgomery County, Kansas",125,40275,20
353.0,289.0,64.0,"Sycamore township, Montgomery County, Kansas",125,69750,20
25.0,20.0,5.0,"Logan township, Meade County, Kansas",119,42000,20
51.0,38.0,13.0,"Mertilla township, Meade County, Kansas",119,46025,20
47.0,33.0,14.0,"Crooked Creek township, Meade County, Kansas",119,16450,20
137.0,124.0,13.0,"Cherokee township, Montgomery County, Kansas",125,12850,20
864.0,614.0,250.0,"Cherryvale city, Montgomery County, Kansas",125,12925,20
3190.0,1984.0,1206.0,"Independence city, Montgomery County, Kansas",125,33875,20
694.0,489.0,205.0,"Caney city, Montgomery County, Kansas",125,10375,20
894.0,814.0,80.0,"Independence township, Montgomery County, Kansas",125,33900,20
417.0,375.0,42.0,"Parker township, Montgomery County, Kansas",125,54525,20
607.0,491.0,116.0,"Fawn Creek township, Montgomery County, Kansas",125,23325,20
205.0,179.0,26.0,"Louisburg township, Montgomery County, Kansas",125,42900,20
129.0,99.0,30.0,"West Cherry township, Montgomery County, Kansas",125,76825,20
29.0,29.0,0.0,"Grant township, Republic County, Kansas",157,28050,20
23.0,23.0,0.0,"Liberty township, Republic County, Kansas",157,40325,20
48.0,40.0,8.0,"Union township, Republic County, Kansas",157,72300,20
30.0,30.0,0.0,"Lincoln township, Republic County, Kansas",157,41075,20
