B07004H_001E,B07004H_002E,B07004H_003E,B07004H_004E,B07004H_005E,B07004H_006E,name,county,county subdivision,state
33296.0,15567.0,7398.0,8248.0,1642.0,441.0,"East Lansing city, Ingham County, Michigan",065,24120,26
2221.0,2046.0,113.0,35.0,27.0,0.0,"Leslie township, Ingham County, Michigan",065,47200,26
7271.0,5889.0,819.0,450.0,106.0,7.0,"Mason city, Ingham County, Michigan",065,52180,26
5271.0,4119.0,498.0,583.0,71.0,0.0,"Lansing charter township, Ingham County, Michigan",065,46020,26
1834.0,1554.0,133.0,147.0,0.0,0.0,"Leslie city, Ingham County, Michigan",065,47180,26
1600.0,1513.0,39.0,35.0,13.0,0.0,"Locke township, Ingham County, Michigan",065,49040,26
30501.0,24640.0,3395.0,1642.0,748.0,76.0,"Meridian charter township, Ingham County, Michigan",065,53140,26
2979.0,2656.0,155.0,168.0,0.0,0.0,"Onondaga township, Ingham County, Michigan",065,60800,26
3410.0,3113.0,127.0,170.0,0.0,0.0,"Leroy township, Ingham County, Michigan",065,47080,26
3884.0,3672.0,77.0,116.0,19.0,0.0,"Aurelius township, Ingham County, Michigan",065,04240,26
2634.0,2417.0,102.0,62.0,47.0,6.0,"Alaiedon township, Ingham County, Michigan",065,00800,26
3536.0,3070.0,298.0,168.0,0.0,0.0,"Williamston city, Ingham County, Michigan",065,87420,26
1644.0,1526.0,60.0,58.0,0.0,0.0,"Wheatfield township, Ingham County, Michigan",065,86520,26
2312.0,2185.0,73.0,31.0,23.0,0.0,"Ingham township, Ingham County, Michigan",065,40640,26
1123.0,1036.0,34.0,53.0,0.0,0.0,"White Oak township, Ingham County, Michigan",065,86900,26
1824.0,1725.0,28.0,67.0,4.0,0.0,"Beaverton township, Gladwin County, Michigan",051,06680,26
785.0,760.0,4.0,21.0,0.0,0.0,"Bentley township, Gladwin County, Michigan",051,07360,26
2155.0,1999.0,45.0,106.0,0.0,5.0,"Billings township, Gladwin County, Michigan",051,08360,26
938.0,789.0,113.0,36.0,0.0,0.0,"Sherman township, Gladwin County, Michigan",051,73140,26
1678.0,1465.0,35.0,144.0,34.0,0.0,"Butman township, Gladwin County, Michigan",051,12180,26
2402.0,2308.0,47.0,47.0,0.0,0.0,"Sage township, Gladwin County, Michigan",051,70500,26
1191.0,1098.0,78.0,10.0,5.0,0.0,"Hay township, Gladwin County, Michigan",051,37300,26
2775.0,2239.0,383.0,131.0,22.0,0.0,"Gladwin city, Gladwin County, Michigan",051,32320,26
1117.0,1043.0,39.0,35.0,0.0,0.0,"Gladwin township, Gladwin County, Michigan",051,32340,26
407.0,366.0,9.0,32.0,0.0,0.0,"Bourret township, Gladwin County, Michigan",051,09720,26
1341.0,1281.0,50.0,10.0,0.0,0.0,"Buckeye township, Gladwin County, Michigan",051,11440,26
858.0,779.0,18.0,55.0,3.0,3.0,"Clement township, Gladwin County, Michigan",051,16360,26
2435.0,2186.0,120.0,117.0,12.0,0.0,"Tobacco township, Gladwin County, Michigan",051,79860,26
1789.0,1672.0,86.0,16.0,11.0,4.0,"Grout township, Gladwin County, Michigan",051,35620,26
1220.0,1149.0,28.0,22.0,14.0,7.0,"Secord township, Gladwin County, Michigan",051,72240,26
1110.0,870.0,116.0,121.0,0.0,3.0,"Beaverton city, Gladwin County, Michigan",051,06660,26
111.0,103.0,0.0,8.0,0.0,0.0,"Grim township, Gladwin County, Michigan",051,35340,26
1314.0,1186.0,111.0,17.0,0.0,0.0,"Wakeshma township, Kalamazoo County, Michigan",077,82840,26
48206.0,32028.0,9203.0,4854.0,1685.0,436.0,"Kalamazoo city, Kalamazoo County, Michigan",077,42160,26
5773.0,5277.0,316.0,50.0,130.0,0.0,"Pavilion township, Kalamazoo County, Michigan",077,62960,26
39885.0,33904.0,4117.0,830.0,937.0,97.0,"Portage city, Kalamazoo County, Michigan",077,65560,26
2194.0,2089.0,78.0,27.0,0.0,0.0,"Prairie Ronde township, Kalamazoo County, Michigan",077,66200,26
4572.0,3963.0,319.0,205.0,82.0,3.0,"Ross township, Kalamazoo County, Michigan",077,69820,26
1447.0,1148.0,215.0,36.0,33.0,15.0,"Parchment city, Kalamazoo County, Michigan",077,62340,26
1775.0,1342.0,306.0,103.0,24.0,0.0,"Galesburg city, Kalamazoo County, Michigan",077,31260,26
7429.0,6358.0,403.0,468.0,195.0,5.0,"Richland township, Kalamazoo County, Michigan",077,68260,26
4199.0,3561.0,494.0,80.0,55.0,9.0,"Brady township, Kalamazoo County, Michigan",077,09920,26
1826.0,1652.0,135.0,27.0,12.0,0.0,"Charleston township, Kalamazoo County, Michigan",077,14720,26
8169.0,7008.0,701.0,326.0,125.0,9.0,"Schoolcraft township, Kalamazoo County, Michigan",077,71880,26
2407.0,2228.0,153.0,5.0,10.0,11.0,"Climax township, Kalamazoo County, Michigan",077,16460,26
0.0,0.0,0.0,0.0,0.0,0.0,"County subdivisions not defined, Leelanau County, Michigan",089,00000,26
4232.0,3634.0,85.0,407.0,106.0,0.0,"Elmwood charter township, Leelanau County, Michigan",089,25700,26
2234.0,2029.0,36.0,107.0,62.0,0.0,"Bingham township, Leelanau County, Michigan",089,08440,26
1194.0,1109.0,40.0,24.0,18.0,3.0,"Centerville township, Leelanau County, Michigan",089,14340,26
1163.0,1056.0,25.0,32.0,50.0,0.0,"Empire township, Leelanau County, Michigan",089,26000,26
1586.0,1431.0,61.0,50.0,34.0,10.0,"Solon township, Leelanau County, Michigan",089,74500,26
1421.0,1289.0,81.0,44.0,7.0,0.0,"Burlington township, Lapeer County, Michigan",087,11840,26
4286.0,3879.0,81.0,253.0,73.0,0.0,"Hadley township, Lapeer County, Michigan",087,35840,26
7349.0,5874.0,936.0,425.0,100.0,14.0,"Lapeer city, Lapeer County, Michigan",087,46040,26
4685.0,4338.0,239.0,61.0,47.0,0.0,"Lapeer township, Lapeer County, Michigan",087,46060,26
7272.0,6414.0,278.0,577.0,3.0,0.0,"Mayfield township, Lapeer County, Michigan",087,52500,26
4315.0,3846.0,275.0,179.0,15.0,0.0,"Marathon township, Lapeer County, Michigan",087,51420,26
1430.0,1323.0,37.0,67.0,3.0,0.0,"Rich township, Lapeer County, Michigan",087,68160,26
4956.0,4493.0,260.0,170.0,18.0,15.0,"Elba township, Lapeer County, Michigan",087,25160,26
