B25003D_001E,B25003D_002E,B25003D_003E,name,county,county subdivision,state
0.0,0.0,0.0,"East McClain CCD, McClain County, Oklahoma",087,90929,40
0.0,0.0,0.0,"Checotah CCD, McIntosh County, Oklahoma",091,90520,40
0.0,0.0,0.0,"Hitchita-Pierce CCD, McIntosh County, Oklahoma",091,91352,40
0.0,0.0,0.0,"Eufaula CCD, McIntosh County, Oklahoma",091,91079,40
0.0,0.0,0.0,"Hanna CCD, McIntosh County, Oklahoma",091,91248,40
0.0,0.0,0.0,"South Marshall CCD, Marshall County, Oklahoma",095,93081,40
17.0,5.0,12.0,"North Marshall CCD, Marshall County, Oklahoma",095,92210,40
11.0,3.0,8.0,"West Murray CCD, Murray County, Oklahoma",099,93770,40
9.0,9.0,0.0,"East Murray CCD, Murray County, Oklahoma",099,90962,40
0.0,0.0,0.0,"Billings CCD, Noble County, Oklahoma",103,90234,40
0.0,0.0,0.0,"Perry CCD, Noble County, Oklahoma",103,92522,40
0.0,0.0,0.0,"East Noble CCD, Noble County, Oklahoma",103,90975,40
6.0,3.0,3.0,"Nowata CCD, Nowata County, Oklahoma",105,92353,40
0.0,0.0,0.0,"South Coffeyville-Wann CCD, Nowata County, Oklahoma",105,92912,40
1.0,1.0,0.0,"Lenapah-Delaware CCD, Nowata County, Oklahoma",105,91664,40
7.0,4.0,3.0,"Wyandotte CCD, Ottawa County, Oklahoma",115,93913,40
36.0,24.0,12.0,"Miami CCD, Ottawa County, Oklahoma",115,91846,40
4.0,2.0,2.0,"Afton-Fairland CCD, Ottawa County, Oklahoma",115,90039,40
10.0,10.0,0.0,"Chelsea CCD, Rogers County, Oklahoma",131,90533,40
148.0,111.0,37.0,"Claremore CCD, Rogers County, Oklahoma",131,90585,40
56.0,32.0,24.0,"Inola CCD, Rogers County, Oklahoma",131,91482,40
91.0,74.0,17.0,"Catoosa CCD, Rogers County, Oklahoma",131,90468,40
36.0,0.0,36.0,"Roland CCD, Sequoyah County, Oklahoma",135,92678,40
16.0,16.0,0.0,"Muldrow CCD, Sequoyah County, Oklahoma",135,91911,40
24.0,24.0,0.0,"Sallisaw North CCD, Sequoyah County, Oklahoma",135,92730,40
12.0,9.0,3.0,"Vian CCD, Sequoyah County, Oklahoma",135,93445,40
0.0,0.0,0.0,"Sallisaw CCD, Sequoyah County, Oklahoma",135,92717,40
214.0,197.0,17.0,"Coweta CCD, Wagoner County, Oklahoma",145,90676,40
12.0,8.0,4.0,"Wagoner CCD, Wagoner County, Oklahoma",145,93497,40
4.0,2.0,2.0,"South Wagoner CCD, Wagoner County, Oklahoma",145,93120,40
0.0,0.0,0.0,"Carmen CCD, Alfalfa County, Oklahoma",003,90429,40
0.0,0.0,0.0,"North Alfalfa CCD, Alfalfa County, Oklahoma",003,92015,40
0.0,0.0,0.0,"Cherokee CCD, Alfalfa County, Oklahoma",003,90546,40
0.0,0.0,0.0,"Helena CCD, Alfalfa County, Oklahoma",003,91313,40
0.0,0.0,0.0,"South Woods CCD, Woods County, Oklahoma",151,93198,40
24.0,0.0,24.0,"Alva CCD, Woods County, Oklahoma",151,90091,40
0.0,0.0,0.0,"West Woods CCD, Woods County, Oklahoma",151,93809,40
0.0,0.0,0.0,"Cyril-Cement CCD, Caddo County, Oklahoma",015,90728,40
0.0,0.0,0.0,"Hydro CCD, Caddo County, Oklahoma",015,91456,40
6.0,6.0,0.0,"Binger-Hinton CCD, Caddo County, Oklahoma",015,90247,40
0.0,0.0,0.0,"Fort Cobb CCD, Caddo County, Oklahoma",015,91131,40
0.0,0.0,0.0,"Anadarko CCD, Caddo County, Oklahoma",015,90117,40
0.0,0.0,0.0,"Apache CCD, Caddo County, Oklahoma",015,90143,40
0.0,0.0,0.0,"Carnegie CCD, Caddo County, Oklahoma",015,90442,40
0.0,0.0,0.0,"Lexington CCD, Cleveland County, Oklahoma",027,91677,40
27.0,27.0,0.0,"East Cleveland CCD, Cleveland County, Oklahoma",027,90858,40
1845.0,724.0,1121.0,"Norman CCD, Cleveland County, Oklahoma",027,91989,40
1696.0,1389.0,307.0,"North Cleveland CCD, Cleveland County, Oklahoma",027,92093,40
0.0,0.0,0.0,"Noble CCD, Cleveland County, Oklahoma",027,91976,40
0.0,0.0,0.0,"Webbers Falls CCD, Muskogee County, Oklahoma",101,93627,40
4.0,4.0,0.0,"Muskogee Southwest CCD, Muskogee County, Oklahoma",101,91937,40
0.0,0.0,0.0,"Boynton CCD, Muskogee County, Oklahoma",101,90312,40
13.0,13.0,0.0,"Haskell CCD, Muskogee County, Oklahoma",101,91261,40
137.0,87.0,50.0,"Muskogee CCD, Muskogee County, Oklahoma",101,91924,40
4.0,4.0,0.0,"Porum CCD, Muskogee County, Oklahoma",101,92574,40
0.0,0.0,0.0,"Warner CCD, Muskogee County, Oklahoma",101,93562,40
11.0,11.0,0.0,"Weleetka CCD, Okfuskee County, Oklahoma",107,93640,40
0.0,0.0,0.0,"Boley CCD, Okfuskee County, Oklahoma",107,90299,40
0.0,0.0,0.0,"Paden CCD, Okfuskee County, Oklahoma",107,92457,40
0.0,0.0,0.0,"Okemah CCD, Okfuskee County, Oklahoma",107,92405,40
0.0,0.0,0.0,"North Atoka CCD, Atoka County, Oklahoma",005,92028,40
0.0,0.0,0.0,"West Atoka CCD, Atoka County, Oklahoma",005,93666,40
34.0,11.0,23.0,"Central Atoka CCD, Atoka County, Oklahoma",005,90481,40
0.0,0.0,0.0,"South Bryan CCD, Bryan County, Oklahoma",013,92873,40
46.0,11.0,35.0,"Durant CCD, Bryan County, Oklahoma",013,90793,40
2.0,1.0,1.0,"North Central Bryan CCD, Bryan County, Oklahoma",013,92054,40
0.0,0.0,0.0,"Colbert CCD, Bryan County, Oklahoma",013,90624,40
0.0,0.0,0.0,"East Bryan CCD, Bryan County, Oklahoma",013,90819,40
0.0,0.0,0.0,"Southeast Bryan CCD, Bryan County, Oklahoma",013,92938,40
0.0,0.0,0.0,"Seiling CCD, Dewey County, Oklahoma",043,92769,40
2.0,2.0,0.0,"Vici CCD, Dewey County, Oklahoma",043,93458,40
0.0,0.0,0.0,"Laverne CCD, Harper County, Oklahoma",059,91638,40
0.0,0.0,0.0,"Buffalo CCD, Harper County, Oklahoma",059,90377,40
87.0,87.0,0.0,"Ponca City CCD, Kay County, Oklahoma",071,92561,40
3.0,3.0,0.0,"Tonkawa CCD, Kay County, Oklahoma",071,93367,40
0.0,0.0,0.0,"Kaw City CCD, Kay County, Oklahoma",071,91521,40
0.0,0.0,0.0,"Blackwell CCD, Kay County, Oklahoma",071,90260,40
7.0,3.0,4.0,"Newkirk CCD, Kay County, Oklahoma",071,91950,40
0.0,0.0,0.0,"Braman CCD, Kay County, Oklahoma",071,90325,40
0.0,0.0,0.0,"Crescent CCD, Logan County, Oklahoma",083,90689,40
6.0,6.0,0.0,"East Logan CCD, Logan County, Oklahoma",083,90910,40
26.0,26.0,0.0,"Guthrie CCD, Logan County, Oklahoma",083,91222,40
0.0,0.0,0.0,"North Logan CCD, Logan County, Oklahoma",083,92197,40
5.0,5.0,0.0,"North Craig CCD, Craig County, Oklahoma",035,92106,40
5.0,3.0,2.0,"Vinita West CCD, Craig County, Oklahoma",035,93484,40
24.0,24.0,0.0,"Vinita East CCD, Craig County, Oklahoma",035,93471,40
66.0,50.0,16.0,"South Tulsa CCD, Tulsa County, Oklahoma",143,93107,40
27.0,27.0,0.0,"North Tulsa CCD, Tulsa County, Oklahoma",143,92236,40
5714.0,2920.0,2794.0,"Tulsa CCD, Tulsa County, Oklahoma",143,93380,40
345.0,89.0,256.0,"Bartlesville CCD, Washington County, Oklahoma",147,90208,40
0.0,0.0,0.0,"Copan CCD, Washington County, Oklahoma",147,90663,40
11.0,11.0,0.0,"Ochelata-Ramona CCD, Washington County, Oklahoma",147,92366,40
0.0,0.0,0.0,"West Canadian CCD, Canadian County, Oklahoma",017,93679,40
913.0,788.0,125.0,"East Canadian CCD, Canadian County, Oklahoma",017,90832,40
34.0,34.0,0.0,"El Reno CCD, Canadian County, Oklahoma",017,91040,40
0.0,0.0,0.0,"Walnut CCD, Canadian County, Oklahoma",017,93523,40
0.0,0.0,0.0,"Gould CCD, Harmon County, Oklahoma",057,91183,40
11.0,0.0,11.0,"Hollis CCD, Harmon County, Oklahoma",057,91391,40
2.0,2.0,0.0,"West Haskell CCD, Haskell County, Oklahoma",061,93718,40
0.0,0.0,0.0,"Keota CCD, Haskell County, Oklahoma",061,91547,40
3.0,3.0,0.0,"McCurtain CCD, Haskell County, Oklahoma",061,91755,40
13.0,0.0,13.0,"Stigler CCD, Haskell County, Oklahoma",061,93224,40
9.0,9.0,0.0,"Wilburton CCD, Latimer County, Oklahoma",077,93848,40
0.0,0.0,0.0,"South Latimer CCD, Latimer County, Oklahoma",077,93055,40
0.0,0.0,0.0,"Red Oak CCD, Latimer County, Oklahoma",077,92652,40
8.0,0.0,8.0,"Henryetta CCD, Okmulgee County, Oklahoma",111,91339,40
0.0,0.0,0.0,"Beggs CCD, Okmulgee County, Oklahoma",111,90221,40
2.0,2.0,0.0,"Morris CCD, Okmulgee County, Oklahoma",111,91885,40
14.0,0.0,14.0,"Okmulgee CCD, Okmulgee County, Oklahoma",111,92431,40
0.0,0.0,0.0,"Fairfax CCD, Osage County, Oklahoma",113,91092,40
0.0,0.0,0.0,"McCord-Braden CCD, Osage County, Oklahoma",113,91742,40
17.0,17.0,0.0,"Pawhuska CCD, Osage County, Oklahoma",113,92496,40
15.0,15.0,0.0,"Southeast Osage CCD, Osage County, Oklahoma",113,92964,40
0.0,0.0,0.0,"Hominy CCD, Osage County, Oklahoma",113,91404,40
0.0,0.0,0.0,"Northwest Osage CCD, Osage County, Oklahoma",113,92301,40
6.0,6.0,0.0,"Barnsdall CCD, Osage County, Oklahoma",113,90195,40
0.0,0.0,0.0,"Hooker CCD, Texas County, Oklahoma",139,91417,40
132.0,3.0,129.0,"Guymon CCD, Texas County, Oklahoma",139,91235,40
0.0,0.0,0.0,"West Texas CCD, Texas County, Oklahoma",139,93783,40
0.0,0.0,0.0,"Waurika CCD, Jefferson County, Oklahoma",067,93601,40
0.0,0.0,0.0,"Ringling CCD, Jefferson County, Oklahoma",067,92665,40
0.0,0.0,0.0,"South Jefferson CCD, Jefferson County, Oklahoma",067,93042,40
3.0,1.0,2.0,"North Pushmataha CCD, Pushmataha County, Oklahoma",127,92223,40
0.0,0.0,0.0,"Finley-Rattan CCD, Pushmataha County, Oklahoma",127,91118,40
8.0,0.0,8.0,"Antlers CCD, Pushmataha County, Oklahoma",127,90130,40
120.0,48.0,72.0,"Enid CCD, Garfield County, Oklahoma",047,91053,40
0.0,0.0,0.0,"South Garfield CCD, Garfield County, Oklahoma",047,93016,40
10.0,10.0,0.0,"North Garfield CCD, Garfield County, Oklahoma",047,92184,40
3.0,3.0,0.0,"Elmore City CCD, Garvin County, Oklahoma",049,91027,40
0.0,0.0,0.0,"Lindsay CCD, Garvin County, Oklahoma",049,91690,40
13.0,13.0,0.0,"Maysville CCD, Garvin County, Oklahoma",049,91807,40
11.0,11.0,0.0,"Pauls Valley CCD, Garvin County, Oklahoma",049,92483,40
0.0,0.0,0.0,"Stratford CCD, Garvin County, Oklahoma",049,93276,40
3.0,3.0,0.0,"West Johnston CCD, Johnston County, Oklahoma",069,93744,40
0.0,0.0,0.0,"Tishomingo CCD, Johnston County, Oklahoma",069,93354,40
0.0,0.0,0.0,"East Johnston CCD, Johnston County, Oklahoma",069,90897,40
0.0,0.0,0.0,"Quinton CCD, Pittsburg County, Oklahoma",121,92639,40
0.0,0.0,0.0,"Kiowa-Pittsburg CCD, Pittsburg County, Oklahoma",121,91599,40
0.0,0.0,0.0,"Northwest Pittsburg CCD, Pittsburg County, Oklahoma",121,92314,40
2.0,2.0,0.0,"North Central Pittsburg CCD, Pittsburg County, Oklahoma",121,92067,40
43.0,19.0,24.0,"McAlester CCD, Pittsburg County, Oklahoma",121,91729,40
123.0,36.0,87.0,"Ada CCD, Pontotoc County, Oklahoma",123,90013,40
0.0,0.0,0.0,"South Central Pontotoc CCD, Pontotoc County, Oklahoma",123,92886,40
4.0,4.0,0.0,"Southeast Pontotoc CCD, Pontotoc County, Oklahoma",123,92977,40
0.0,0.0,0.0,"Southwest Pontotoc CCD, Pontotoc County, Oklahoma",123,93172,40
0.0,0.0,0.0,"Northwest Pontotoc CCD, Pontotoc County, Oklahoma",123,92327,40
0.0,0.0,0.0,"Northeast Pontotoc CCD, Pontotoc County, Oklahoma",123,92158,40
0.0,0.0,0.0,"Cheyenne CCD, Roger Mills County, Oklahoma",129,90559,40
0.0,0.0,0.0,"South Roger Mills CCD, Roger Mills County, Oklahoma",129,93094,40
0.0,0.0,0.0,"East Roger Mills CCD, Roger Mills County, Oklahoma",129,90988,40
0.0,0.0,0.0,"Mooreland CCD, Woodward County, Oklahoma",153,91872,40
31.0,11.0,20.0,"Woodward CCD, Woodward County, Oklahoma",153,93887,40
2.0,2.0,0.0,"North Cherokee CCD, Cherokee County, Oklahoma",021,92080,40
0.0,0.0,0.0,"South Cherokee CCD, Cherokee County, Oklahoma",021,92899,40
12.0,6.0,6.0,"East Cherokee CCD, Cherokee County, Oklahoma",021,90845,40
5.0,0.0,5.0,"Hulbert CCD, Cherokee County, Oklahoma",021,91443,40
49.0,17.0,32.0,"Tahlequah CCD, Cherokee County, Oklahoma",021,93289,40
35.0,35.0,0.0,"Grove CCD, Delaware County, Oklahoma",041,91209,40
24.0,16.0,8.0,"Colcord CCD, Delaware County, Oklahoma",041,90637,40
65.0,54.0,11.0,"Jay CCD, Delaware County, Oklahoma",041,91495,40
13.0,9.0,4.0,"Kansas CCD, Delaware County, Oklahoma",041,91508,40
3.0,3.0,0.0,"South Ellis CCD, Ellis County, Oklahoma",045,93003,40
0.0,0.0,0.0,"Northeast Ellis CCD, Ellis County, Oklahoma",045,92132,40
6.0,0.0,6.0,"Northwest Ellis CCD, Ellis County, Oklahoma",045,92262,40
0.0,0.0,0.0,"Tuttle CCD, Grady County, Oklahoma",051,93393,40
2.0,0.0,2.0,"Amber-Pocasset CCD, Grady County, Oklahoma",051,90104,40
0.0,0.0,0.0,"Minco CCD, Grady County, Oklahoma",051,91859,40
0.0,0.0,0.0,"Rush Springs CCD, Grady County, Oklahoma",051,92704,40
63.0,15.0,48.0,"Chickasha CCD, Grady County, Oklahoma",051,90572,40
16.0,0.0,16.0,"Cushing CCD, Payne County, Oklahoma",119,90702,40
0.0,0.0,0.0,"Yale CCD, Payne County, Oklahoma",119,93926,40
1145.0,209.0,936.0,"Stillwater CCD, Payne County, Oklahoma",119,93237,40
200.0,132.0,68.0,"Shawnee CCD, Pottawatomie County, Oklahoma",125,92821,40
0.0,0.0,0.0,"Wanette-Asher CCD, Pottawatomie County, Oklahoma",125,93549,40
0.0,0.0,0.0,"Maud CCD, Pottawatomie County, Oklahoma",125,91794,40
0.0,0.0,0.0,"Bristow CCD, Creek County, Oklahoma",037,90338,40
7.0,7.0,0.0,"Keystone Lake CCD, Creek County, Oklahoma",037,91573,40
106.0,86.0,20.0,"Sapulpa CCD, Creek County, Oklahoma",037,92743,40
0.0,0.0,0.0,"Drumright CCD, Creek County, Oklahoma",037,90767,40
0.0,0.0,0.0,"Bristow South CCD, Creek County, Oklahoma",037,90351,40
0.0,0.0,0.0,"Kellyville-Slick CCD, Creek County, Oklahoma",037,91534,40
0.0,0.0,0.0,"Shamrock-Heyburn Lake CCD, Creek County, Oklahoma",037,92808,40
7.0,7.0,0.0,"Frederick CCD, Tillman County, Oklahoma",141,91157,40
0.0,0.0,0.0,"East Tillman CCD, Tillman County, Oklahoma",141,91001,40
0.0,0.0,0.0,"Tipton CCD, Tillman County, Oklahoma",141,93341,40
2.0,2.0,0.0,"Davidson CCD, Tillman County, Oklahoma",141,90741,40
8.0,5.0,3.0,"East Mayes CCD, Mayes County, Oklahoma",097,90949,40
39.0,17.0,22.0,"Pryor Creek CCD, Mayes County, Oklahoma",097,92613,40
4.0,4.0,0.0,"Locust Grove CCD, Mayes County, Oklahoma",097,91703,40
4.0,4.0,0.0,"Adair CCD, Mayes County, Oklahoma",097,90026,40
0.0,0.0,0.0,"Butler CCD, Custer County, Oklahoma",039,90390,40
40.0,18.0,22.0,"Weatherford CCD, Custer County, Oklahoma",039,93614,40
0.0,0.0,0.0,"Custer City CCD, Custer County, Oklahoma",039,90715,40
55.0,55.0,0.0,"Clinton CCD, Custer County, Oklahoma",039,90611,40
0.0,0.0,0.0,"Thomas CCD, Custer County, Oklahoma",039,93328,40
0.0,0.0,0.0,"South Beaver CCD, Beaver County, Oklahoma",007,92860,40
0.0,0.0,0.0,"North Beaver CCD, Beaver County, Oklahoma",007,92041,40
30.0,30.0,0.0,"East Love CCD, Love County, Oklahoma",085,90923,40
0.0,0.0,0.0,"West Love CCD, Love County, Oklahoma",085,93757,40
0.0,0.0,0.0,"Sayre CCD, Beckham County, Oklahoma",009,92756,40
0.0,0.0,0.0,"Erick CCD, Beckham County, Oklahoma",009,91066,40
0.0,0.0,0.0,"Carter CCD, Beckham County, Oklahoma",009,90455,40
18.0,18.0,0.0,"Elk City CCD, Beckham County, Oklahoma",009,91014,40
0.0,0.0,0.0,"South Hughes CCD, Hughes County, Oklahoma",063,93029,40
0.0,0.0,0.0,"Wetumka CCD, Hughes County, Oklahoma",063,93822,40
0.0,0.0,0.0,"Holdenville CCD, Hughes County, Oklahoma",063,91378,40
0.0,0.0,0.0,"West Choctaw CCD, Choctaw County, Oklahoma",023,93692,40
13.0,13.0,0.0,"Hugo CCD, Choctaw County, Oklahoma",023,91430,40
0.0,0.0,0.0,"Fort Towson CCD, Choctaw County, Oklahoma",023,91144,40
0.0,0.0,0.0,"West Jackson CCD, Jackson County, Oklahoma",065,93731,40
0.0,0.0,0.0,"East Jackson CCD, Jackson County, Oklahoma",065,90884,40
0.0,0.0,0.0,"Altus South CCD, Jackson County, Oklahoma",065,90078,40
102.0,34.0,68.0,"Altus CCD, Jackson County, Oklahoma",065,90065,40
602.0,353.0,249.0,"Lawton CCD, Comanche County, Oklahoma",031,91651,40
11.0,0.0,11.0,"Northeast Comanche CCD, Comanche County, Oklahoma",031,92119,40
8.0,8.0,0.0,"Northwest Comanche CCD, Comanche County, Oklahoma",031,92249,40
16.0,16.0,0.0,"Southwest Comanche CCD, Comanche County, Oklahoma",031,93133,40
154.0,47.0,107.0,"Southeast Comanche CCD, Comanche County, Oklahoma",031,92951,40
0.0,0.0,0.0,"Chandler CCD, Lincoln County, Oklahoma",081,90507,40
9.0,9.0,0.0,"Central Washita CCD, Washita County, Oklahoma",149,90494,40
0.0,0.0,0.0,"Northwest Washita CCD, Washita County, Oklahoma",149,92340,40
0.0,0.0,0.0,"Southwest Washita CCD, Washita County, Oklahoma",149,93185,40
0.0,0.0,0.0,"Northeast Washita CCD, Washita County, Oklahoma",149,92171,40
0.0,0.0,0.0,"Southeast Washita CCD, Washita County, Oklahoma",149,92990,40
0.0,0.0,0.0,"Walters CCD, Cotton County, Oklahoma",033,93536,40
0.0,0.0,0.0,"Temple CCD, Cotton County, Oklahoma",033,93315,40
0.0,0.0,0.0,"Southwest Cotton CCD, Cotton County, Oklahoma",033,93146,40
0.0,0.0,0.0,"Mountain View CCD, Kiowa County, Oklahoma",075,91898,40
0.0,0.0,0.0,"Roosevelt CCD, Kiowa County, Oklahoma",075,92691,40
0.0,0.0,0.0,"Snyder CCD, Kiowa County, Oklahoma",075,92847,40
0.0,0.0,0.0,"Lone Wolf CCD, Kiowa County, Oklahoma",075,91716,40
8.0,0.0,8.0,"Hobart CCD, Kiowa County, Oklahoma",075,91365,40
0.0,0.0,0.0,"Talihina CCD, Le Flore County, Oklahoma",079,93302,40
0.0,0.0,0.0,"South Le Flore CCD, Le Flore County, Oklahoma",079,93068,40
0.0,0.0,0.0,"Arkoma CCD, Le Flore County, Oklahoma",079,90182,40
33.0,28.0,5.0,"Heavener CCD, Le Flore County, Oklahoma",079,91300,40
13.0,13.0,0.0,"Panama-Bokoshe CCD, Le Flore County, Oklahoma",079,92470,40
6.0,6.0,0.0,"Cameron CCD, Le Flore County, Oklahoma",079,90403,40
3.0,3.0,0.0,"Pocola CCD, Le Flore County, Oklahoma",079,92548,40
12.0,12.0,0.0,"Wister CCD, Le Flore County, Oklahoma",079,93874,40
0.0,0.0,0.0,"Spiro CCD, Le Flore County, Oklahoma",079,93211,40
0.0,0.0,0.0,"Poteau CCD, Le Flore County, Oklahoma",079,92587,40
0.0,0.0,0.0,"North McCurtain CCD, McCurtain County, Oklahoma",089,92203,40
4.0,4.0,0.0,"Wright City CCD, McCurtain County, Oklahoma",089,93900,40
17.0,15.0,2.0,"Idabel CCD, McCurtain County, Oklahoma",089,91469,40
7.0,7.0,0.0,"Southeast McCurtain CCD, McCurtain County, Oklahoma",089,92956,40
0.0,0.0,0.0,"Valliant CCD, McCurtain County, Oklahoma",089,93419,40
32.0,0.0,32.0,"Broken Bow CCD, McCurtain County, Oklahoma",089,90364,40
0.0,0.0,0.0,"Fairview CCD, Major County, Oklahoma",093,91105,40
0.0,0.0,0.0,"East Major CCD, Major County, Oklahoma",093,90936,40
0.0,0.0,0.0,"Northeast Lincoln CCD, Lincoln County, Oklahoma",081,92145,40
0.0,0.0,0.0,"Wellston CCD, Lincoln County, Oklahoma",081,93653,40
10.0,0.0,10.0,"Prague CCD, Lincoln County, Oklahoma",081,92600,40
0.0,0.0,0.0,"Northwest Lincoln CCD, Lincoln County, Oklahoma",081,92288,40
6.0,6.0,0.0,"Meeker CCD, Lincoln County, Oklahoma",081,91833,40
8.0,8.0,0.0,"Cleveland CCD, Pawnee County, Oklahoma",117,90598,40
1.0,1.0,0.0,"Pawnee CCD, Pawnee County, Oklahoma",117,92509,40
32.0,0.0,32.0,"Fort Sill CCD, Comanche County, Oklahoma",031,91136,40
0.0,0.0,0.0,"Newcastle-Blanchard CCD, McClain County, Oklahoma",087,91946,40
0.0,0.0,0.0,"New Alluwe CCD, Nowata County, Oklahoma",105,91942,40
9.0,6.0,3.0,"Quapaw CCD, Ottawa County, Oklahoma",115,92633,40
0.0,0.0,0.0,"Alex CCD, Grady County, Oklahoma",051,90046,40
0.0,0.0,0.0,"Hartshorne-Haileyville CCD, Pittsburg County, Oklahoma",121,91255,40
46.0,46.0,0.0,"Oologah-Talala CCD, Rogers County, Oklahoma",131,92444,40
2.0,0.0,2.0,"Taloga-Leedey CCD, Dewey County, Oklahoma",043,93308,40
5248.0,3299.0,1949.0,"Oklahoma City Southwest CCD, Oklahoma County, Oklahoma",109,92426,40
698.0,423.0,275.0,"Oklahoma City Southeast CCD, Oklahoma County, Oklahoma",109,92424,40
1884.0,1336.0,548.0,"Oklahoma City Northwest CCD, Oklahoma County, Oklahoma",109,92422,40
103.0,100.0,3.0,"Oklahoma City Northeast CCD, Oklahoma County, Oklahoma",109,92420,40
