B07003_001E,B07003_004E,B07003_007E,B07003_010E,B07003_013E,B07003_016E,name,county,county subdivision,state
17070.0,16388.0,412.0,46.0,218.0,6.0,"Shiprock-Sanostee CCD, San Juan County, New Mexico",045,92970,35
16582.0,14457.0,1393.0,295.0,369.0,68.0,"Bloomfield CCD, San Juan County, New Mexico",045,90360,35
53386.0,46217.0,4724.0,553.0,1721.0,171.0,"Farmington CCD, San Juan County, New Mexico",045,91290,35
1862.0,1768.0,14.0,17.0,63.0,0.0,"Naschitti CCD, San Juan County, New Mexico",045,92160,35
25654.0,22007.0,2564.0,198.0,778.0,107.0,"Aztec CCD, San Juan County, New Mexico",045,90180,35
474.0,451.0,15.0,6.0,2.0,0.0,"San Jon CCD, Quay County, New Mexico",037,92730,35
6550.0,5978.0,315.0,60.0,195.0,2.0,"Tucumcari CCD, Quay County, New Mexico",037,93540,35
1261.0,1114.0,64.0,30.0,53.0,0.0,"Hondo CCD, Lincoln County, New Mexico",027,91500,35
1063.0,997.0,41.0,0.0,21.0,4.0,"Logan-Nara Visa CCD, Quay County, New Mexico",037,91830,35
293.0,283.0,0.0,10.0,0.0,0.0,"House-Forrest CCD, Quay County, New Mexico",037,91530,35
359.0,317.0,42.0,0.0,0.0,0.0,"Corona CCD, Lincoln County, New Mexico",027,90780,35
1216.0,943.0,36.0,105.0,128.0,4.0,"Carrizozo CCD, Lincoln County, New Mexico",027,90510,35
2714.0,2520.0,98.0,10.0,86.0,0.0,"Capitan CCD, Lincoln County, New Mexico",027,90450,35
13696.0,11769.0,827.0,419.0,593.0,88.0,"Ruidoso CCD, Lincoln County, New Mexico",027,92700,35
2540.0,2402.0,22.0,24.0,92.0,0.0,"Hagerman CCD, Chaves County, New Mexico",005,91410,35
3274.0,2846.0,252.0,168.0,0.0,8.0,"Northwest Chaves CCD, Chaves County, New Mexico",005,92280,35
6589.0,5429.0,709.0,135.0,126.0,190.0,"Southwest Chaves CCD, Chaves County, New Mexico",005,93240,35
2996.0,2344.0,167.0,330.0,155.0,0.0,"Dexter CCD, Chaves County, New Mexico",005,90960,35
1409.0,1368.0,19.0,7.0,3.0,12.0,"Southeast Chaves CCD, Chaves County, New Mexico",005,93090,35
47573.0,38816.0,5717.0,1094.0,1682.0,264.0,"Roswell CCD, Chaves County, New Mexico",005,92670,35
80.0,80.0,0.0,0.0,0.0,0.0,"Northeast Chaves CCD, Chaves County, New Mexico",005,92190,35
15359.0,13684.0,1180.0,111.0,330.0,54.0,"Lovington CCD, Lea County, New Mexico",025,91950,35
2107.0,1862.0,147.0,0.0,98.0,0.0,"Jal CCD, Lea County, New Mexico",025,91620,35
46525.0,41596.0,2626.0,766.0,1453.0,84.0,"Hobbs CCD, Lea County, New Mexico",025,91470,35
3220.0,2890.0,217.0,0.0,113.0,0.0,"Eunice CCD, Lea County, New Mexico",025,91230,35
1253.0,1142.0,64.0,0.0,47.0,0.0,"Tatum CCD, Lea County, New Mexico",025,93360,35
40845.0,36496.0,1649.0,1329.0,1300.0,71.0,"Santa Fe South CCD, Santa Fe County, New Mexico",049,92880,35
87953.0,77267.0,5391.0,1768.0,3177.0,350.0,"Santa Fe CCD, Santa Fe County, New Mexico",049,92820,35
17550.0,16531.0,480.0,296.0,227.0,16.0,"Santa Fe North CCD, Santa Fe County, New Mexico",049,92850,35
622.0,614.0,5.0,1.0,2.0,0.0,"Clayton North CCD, Union County, New Mexico",059,90660,35
3545.0,2897.0,147.0,310.0,191.0,0.0,"Clayton South CCD, Union County, New Mexico",059,90690,35
2601.0,2497.0,52.0,52.0,0.0,0.0,"Truth or Consequences West CCD, Sierra County, New Mexico",051,93510,35
8526.0,7497.0,504.0,266.0,240.0,19.0,"Truth or Consequences East CCD, Sierra County, New Mexico",051,93480,35
2105.0,1971.0,7.0,0.0,127.0,0.0,"Magdalena CCD, Socorro County, New Mexico",053,91980,35
75.0,75.0,0.0,0.0,0.0,0.0,"Claunch CCD, Socorro County, New Mexico",053,90630,35
16174.0,12220.0,1849.0,1290.0,519.0,296.0,"Portales CCD, Roosevelt County, New Mexico",041,92430,35
1129.0,1091.0,18.0,14.0,6.0,0.0,"Elida CCD, Roosevelt County, New Mexico",041,91140,35
1710.0,1344.0,127.0,81.0,149.0,9.0,"Dora CCD, Roosevelt County, New Mexico",041,91080,35
12041.0,10426.0,544.0,409.0,496.0,166.0,"Los Alamos CCD, Los Alamos County, New Mexico",028,91860,35
5871.0,5520.0,160.0,46.0,114.0,31.0,"White Rock CCD, Los Alamos County, New Mexico",028,93810,35
1208.0,1208.0,0.0,0.0,0.0,0.0,"Dixon CCD, Rio Arriba County, New Mexico",039,91020,35
2867.0,2767.0,1.0,77.0,22.0,0.0,"Rio Chama CCD, Rio Arriba County, New Mexico",039,92610,35
1196.0,1183.0,0.0,1.0,12.0,0.0,"Coyote CCD, Rio Arriba County, New Mexico",039,90810,35
3717.0,3367.0,233.0,78.0,32.0,7.0,"Tierra Amarilla CCD, Rio Arriba County, New Mexico",039,93390,35
54.0,54.0,0.0,0.0,0.0,0.0,"Conchas Dam CCD, San Miguel County, New Mexico",047,90750,35
2102.0,2046.0,39.0,6.0,0.0,11.0,"Villanueva CCD, San Miguel County, New Mexico",047,93690,35
8044.0,7860.0,93.0,68.0,20.0,3.0,"South Rio Arriba CCD, Rio Arriba County, New Mexico",039,93210,35
3008.0,2701.0,134.0,170.0,2.0,1.0,"Chimayo CCD, Rio Arriba County, New Mexico",039,90570,35
6297.0,6169.0,30.0,71.0,27.0,0.0,"Pecos CCD, San Miguel County, New Mexico",047,92310,35
8756.0,8303.0,185.0,222.0,41.0,5.0,"Santa Clara Pueblo CCD, Rio Arriba County, New Mexico",039,92790,35
19284.0,17114.0,938.0,691.0,349.0,192.0,"Las Vegas CCD, San Miguel County, New Mexico",047,91770,35
139.0,139.0,0.0,0.0,0.0,0.0,"Trementina CCD, San Miguel County, New Mexico",047,93420,35
20179.0,16624.0,2491.0,787.0,250.0,27.0,"Belen CCD, Valencia County, New Mexico",061,90240,35
54919.0,49120.0,2566.0,2091.0,1007.0,135.0,"Los Lunas CCD, Valencia County, New Mexico",061,91890,35
2295.0,2167.0,91.0,18.0,19.0,0.0,"Mountainair-Encino CCD, Torrance County, New Mexico",057,92135,35
13074.0,11503.0,308.0,796.0,333.0,134.0,"Estancia CCD, Torrance County, New Mexico",057,91200,35
20391.0,17283.0,1471.0,1306.0,228.0,103.0,"Grants CCD, Cibola County, New Mexico",006,91380,35
2071.0,1974.0,40.0,20.0,37.0,0.0,"Zuni-Ramah Navajo CCD, Cibola County, New Mexico",006,93900,35
159.0,106.0,53.0,0.0,0.0,0.0,"Fence Lake CCD, Cibola County, New Mexico",006,91320,35
4106.0,3947.0,89.0,51.0,17.0,2.0,"Laguna CCD, Cibola County, New Mexico",006,91710,35
433.0,433.0,0.0,0.0,0.0,0.0,"Vaughn CCD, Guadalupe County, New Mexico",019,93660,35
349.0,349.0,0.0,0.0,0.0,0.0,"Dilia CCD, Guadalupe County, New Mexico",019,90990,35
1863.0,1646.0,92.0,88.0,32.0,5.0,"East De Baca CCD, De Baca County, New Mexico",011,91110,35
152.0,148.0,4.0,0.0,0.0,0.0,"West De Baca CCD, De Baca County, New Mexico",011,93750,35
3622.0,3142.0,145.0,281.0,35.0,19.0,"Santa Rosa CCD, Guadalupe County, New Mexico",019,92910,35
2210.0,2118.0,51.0,3.0,38.0,0.0,"Reserve CCD, Catron County, New Mexico",003,92580,35
1329.0,1256.0,35.0,0.0,9.0,29.0,"Quemado CCD, Catron County, New Mexico",003,92460,35
4072.0,3539.0,263.0,35.0,225.0,10.0,"North Hidalgo CCD, Hidalgo County, New Mexico",023,92250,35
