B01003_001E,name,county,county subdivision,state
276.0,"Liberty township, Plymouth County, Iowa",149,92484,19
0.0,"Sioux City city, Plymouth County, Iowa",149,93925,19
134.0,"Union township, Plymouth County, Iowa",149,94254,19
156.0,"Henry township, Plymouth County, Iowa",149,91908,19
107.0,"Preston township, Plymouth County, Iowa",149,93507,19
1871.0,"Remsen township, Plymouth County, Iowa",149,93564,19
259.0,"Johnson township, Plymouth County, Iowa",149,92274,19
576.0,"Marion township, Plymouth County, Iowa",149,92865,19
233.0,"Washington township, Plymouth County, Iowa",149,94545,19
196.0,"Lincoln township, Plymouth County, Iowa",149,92589,19
359.0,"Sioux township, Plymouth County, Iowa",149,93921,19
1893.0,"Portland township, Plymouth County, Iowa",149,93462,19
325.0,"Buffalo township, Buchanan County, Iowa",019,90384,19
190.0,"Fremont township, Buchanan County, Iowa",019,91461,19
4533.0,"Washington township, Buchanan County, Iowa",019,94458,19
3361.0,"Sumner township, Buchanan County, Iowa",019,94047,19
697.0,"Homer township, Buchanan County, Iowa",019,91977,19
879.0,"Madison township, Buchanan County, Iowa",019,92751,19
1845.0,"West Holman township, Osceola County, Iowa",143,94678,19
4780.0,"Evansdale city, Black Hawk County, Iowa",013,91252,19
0.0,"Julien township, Dubuque County, Iowa",061,92285,19
1223.0,"East Holman township, Osceola County, Iowa",143,91111,19
128.0,"Willow township, Greene County, Iowa",073,94746,19
150.0,"Bristol township, Greene County, Iowa",073,90342,19
202.0,"Cedar township, Greene County, Iowa",073,90537,19
538.0,"Highland township, Greene County, Iowa",073,91932,19
115.0,"Hardin township, Greene County, Iowa",073,91830,19
406.0,"Washington township, Greene County, Iowa",073,94497,19
110.0,"Franklin township, Greene County, Iowa",073,91404,19
147.0,"Dawson township, Greene County, Iowa",073,90897,19
107.0,"Greenbrier township, Greene County, Iowa",073,91746,19
4190.0,"Jefferson city, Greene County, Iowa",073,92221,19
725.0,"Scranton township, Greene County, Iowa",073,93804,19
317.0,"Grant township, Greene County, Iowa",073,91653,19
120.0,"Jackson township, Greene County, Iowa",073,92115,19
187.0,"Kendrick township, Greene County, Iowa",073,92304,19
291.0,"Buckeye township, Hardin County, Iowa",083,90372,19
243.0,"Eldora township, Hardin County, Iowa",083,91158,19
1755.0,"Etna township, Hardin County, Iowa",083,91245,19
355.0,"Concord township, Hardin County, Iowa",083,90804,19
233.0,"Pleasant township, Hardin County, Iowa",083,93363,19
1164.0,"Alden township, Hardin County, Iowa",083,90036,19
1388.0,"Harrison township, Harrison County, Iowa",085,91863,19
219.0,"Ellis township, Hardin County, Iowa",083,91206,19
2677.0,"Eldora city, Hardin County, Iowa",083,91157,19
182.0,"Jackson township, Hardin County, Iowa",083,92121,19
370.0,"Providence township, Hardin County, Iowa",083,93516,19
555.0,"Clay township, Hardin County, Iowa",083,90678,19
127.0,"Allen township, Harrison County, Iowa",085,90039,19
403.0,"Calhoun township, Harrison County, Iowa",085,90444,19
248.0,"Cass township, Harrison County, Iowa",085,90507,19
634.0,"Washington township, Harrison County, Iowa",085,94503,19
362.0,"Morgan township, Harrison County, Iowa",085,93012,19
257.0,"Raglan township, Harrison County, Iowa",085,93534,19
224.0,"Cincinnati township, Harrison County, Iowa",085,90666,19
1954.0,"Jefferson township, Harrison County, Iowa",085,92223,19
153.0,"Douglas township, Harrison County, Iowa",085,91038,19
677.0,"Harrison township, Kossuth County, Iowa",109,91866,19
5488.0,"Algona city, Kossuth County, Iowa",109,90037,19
172.0,"Lincoln township, Kossuth County, Iowa",109,92565,19
317.0,"Plum Creek township, Kossuth County, Iowa",109,93426,19
120.0,"Prairie township, Kossuth County, Iowa",109,93492,19
