B07003_001E,B07003_002E,B07003_003E,B07003_004E,B07003_005E,B07003_006E,B07003_007E,B07003_008E,B07003_009E,B07003_010E,B07003_011E,B07003_012E,B07003_013E,B07003_014E,B07003_015E,B07003_016E,B07003_017E,B07003_018E,name,county,county subdivision,state
6106.0,3175.0,2931.0,5095.0,2586.0,2509.0,646.0,453.0,193.0,214.0,122.0,92.0,11.0,4.0,7.0,140.0,10.0,130.0,"Bow CCD, Skagit County, Washington",057,90272,53
2907.0,1402.0,1505.0,2537.0,1218.0,1319.0,177.0,77.0,100.0,103.0,60.0,43.0,84.0,43.0,41.0,6.0,4.0,2.0,"Swinomish Reservation CCD, Skagit County, Washington",057,93360,53
36450.0,18166.0,18284.0,29711.0,14503.0,15208.0,4238.0,2328.0,1910.0,1846.0,950.0,896.0,503.0,253.0,250.0,152.0,132.0,20.0,"Mount Vernon CCD, Skagit County, Washington",057,92096,53
13658.0,6443.0,7215.0,11178.0,5154.0,6024.0,1393.0,743.0,650.0,779.0,379.0,400.0,281.0,150.0,131.0,27.0,17.0,10.0,"Burlington CCD, Skagit County, Washington",057,90384,53
3397.0,1766.0,1631.0,3005.0,1559.0,1446.0,196.0,100.0,96.0,161.0,81.0,80.0,32.0,23.0,9.0,3.0,3.0,0.0,"Conway CCD, Skagit County, Washington",057,90768,53
3317.0,1562.0,1755.0,2955.0,1408.0,1547.0,165.0,76.0,89.0,4.0,2.0,2.0,131.0,49.0,82.0,62.0,27.0,35.0,"La Conner CCD, Skagit County, Washington",057,91536,53
2704.0,1385.0,1319.0,2389.0,1195.0,1194.0,210.0,108.0,102.0,16.0,14.0,2.0,89.0,68.0,21.0,0.0,0.0,0.0,"Lyman-Hamilton CCD, Skagit County, Washington",057,91776,53
13941.0,7022.0,6919.0,11829.0,5885.0,5944.0,1571.0,882.0,689.0,388.0,121.0,267.0,139.0,120.0,19.0,14.0,14.0,0.0,"Sedro-Woolley CCD, Skagit County, Washington",057,92944,53
1874.0,901.0,973.0,1649.0,771.0,878.0,137.0,80.0,57.0,88.0,50.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,"Clear Lake CCD, Skagit County, Washington",057,90608,53
20732.0,9860.0,10872.0,17389.0,8341.0,9048.0,1674.0,743.0,931.0,653.0,308.0,345.0,799.0,385.0,414.0,217.0,83.0,134.0,"Anacortes CCD, Skagit County, Washington",057,90064,53
5419.0,2667.0,2752.0,4784.0,2348.0,2436.0,129.0,63.0,66.0,218.0,145.0,73.0,269.0,101.0,168.0,19.0,10.0,9.0,"Springdale CCD, Stevens County, Washington",065,93232,53
5710.0,2845.0,2865.0,4867.0,2461.0,2406.0,557.0,252.0,305.0,129.0,75.0,54.0,147.0,52.0,95.0,10.0,5.0,5.0,"Chewelah CCD, Stevens County, Washington",065,90560,53
11140.0,5382.0,5758.0,9460.0,4495.0,4965.0,1236.0,666.0,570.0,203.0,85.0,118.0,209.0,113.0,96.0,32.0,23.0,9.0,"Colville CCD, Stevens County, Washington",065,90688,53
2115.0,1028.0,1087.0,1906.0,924.0,982.0,95.0,44.0,51.0,64.0,33.0,31.0,32.0,13.0,19.0,18.0,14.0,4.0,"Spokane Reservation CCD, Stevens County, Washington",065,93216,53
10649.0,5513.0,5136.0,9666.0,4985.0,4681.0,325.0,138.0,187.0,503.0,309.0,194.0,88.0,48.0,40.0,67.0,33.0,34.0,"Loon Lake CCD, Stevens County, Washington",065,91680,53
6817.0,3363.0,3454.0,6099.0,3014.0,3085.0,304.0,138.0,166.0,265.0,123.0,142.0,97.0,73.0,24.0,52.0,15.0,37.0,"Kettle Falls CCD, Stevens County, Washington",065,91472,53
362213.0,177702.0,184511.0,294437.0,143173.0,151264.0,44059.0,22069.0,21990.0,9251.0,4840.0,4411.0,12864.0,6741.0,6123.0,1602.0,879.0,723.0,"Spokane CCD, Spokane County, Washington",063,93200,53
30534.0,14986.0,15548.0,26227.0,12898.0,13329.0,2391.0,1154.0,1237.0,1015.0,511.0,504.0,814.0,381.0,433.0,87.0,42.0,45.0,"Deer Park CCD, Spokane County, Washington",063,90880,53
2705.0,1400.0,1305.0,2434.0,1242.0,1192.0,198.0,109.0,89.0,26.0,16.0,10.0,47.0,33.0,14.0,0.0,0.0,0.0,"Rockford CCD, Spokane County, Washington",063,92816,53
3044.0,1510.0,1534.0,2733.0,1331.0,1402.0,216.0,117.0,99.0,39.0,39.0,0.0,45.0,18.0,27.0,11.0,5.0,6.0,"Valleyford CCD, Spokane County, Washington",063,93584,53
13885.0,8444.0,5441.0,11221.0,6596.0,4625.0,1260.0,766.0,494.0,1120.0,914.0,206.0,277.0,161.0,116.0,7.0,7.0,0.0,"Airway Heights CCD, Spokane County, Washington",063,90048,53
10730.0,5289.0,5441.0,9166.0,4591.0,4575.0,949.0,437.0,512.0,510.0,180.0,330.0,105.0,81.0,24.0,0.0,0.0,0.0,"Colbert CCD, Spokane County, Washington",063,90640,53
17819.0,8912.0,8907.0,14867.0,7335.0,7532.0,1615.0,839.0,776.0,597.0,312.0,285.0,668.0,391.0,277.0,72.0,35.0,37.0,"Liberty Lake CCD, Spokane County, Washington",063,91616,53
6104.0,3018.0,3086.0,5647.0,2777.0,2870.0,435.0,219.0,216.0,1.0,1.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,"Mount Spokane CCD, Spokane County, Washington",063,92080,53
