B01002_001E,B01002_002E,B01002_003E,name,county,county subdivision,state
44.5,42.7,45.7,"Palmyra town, Somerset County, Maine",025,56520,23
47.1,46.2,47.7,"Solon town, Somerset County, Maine",025,69505,23
49.6,56.5,40.9,"Brighton plantation, Somerset County, Maine",025,07380,23
57.2,59.8,56.1,"New Portland town, Somerset County, Maine",025,49205,23
48.7,42.0,50.1,"Smithfield town, Somerset County, Maine",025,69155,23
49.9,48.5,50.4,"Embden town, Somerset County, Maine",025,23410,23
-666666666.0,-666666666.0,-666666666.0,"Northwest Somerset UT, Somerset County, Maine",025,53636,23
41.7,42.3,41.4,"St. Albans town, Somerset County, Maine",025,64850,23
32.6,57.5,31.5,"West Forks plantation, Somerset County, Maine",025,82840,23
51.5,49.5,52.1,"Madison town, Somerset County, Maine",025,42660,23
43.9,44.4,43.4,"Anson town, Somerset County, Maine",025,01395,23
46.9,46.5,64.2,"Dennistown plantation, Somerset County, Maine",025,17285,23
40.9,40.7,42.2,"Fairfield town, Somerset County, Maine",025,24320,23
48.4,46.1,49.0,"Hartland town, Somerset County, Maine",025,31740,23
46.6,44.5,52.4,"Moscow town, Somerset County, Maine",025,47455,23
68.5,69.8,59.5,"Pleasant Ridge plantation, Somerset County, Maine",025,59705,23
65.0,-666666666.0,-666666666.0,"Seboomook Lake UT, Somerset County, Maine",025,67238,23
49.8,49.7,49.8,"Gouldsboro town, Hancock County, Maine",009,28450,23
-666666666.0,-666666666.0,-666666666.0,"Northwest Hancock UT, Hancock County, Maine",009,53620,23
49.9,49.4,50.4,"Otis town, Hancock County, Maine",009,55890,23
55.6,55.4,56.4,"Deer Isle town, Hancock County, Maine",009,17145,23
45.7,45.1,46.2,"Hancock town, Hancock County, Maine",009,30970,23
47.3,38.8,47.9,"Osborn town, Hancock County, Maine",009,55855,23
48.0,44.5,52.8,"Sorrento town, Hancock County, Maine",009,69750,23
49.5,47.9,52.9,"Stonington town, Hancock County, Maine",009,74580,23
47.3,46.8,48.0,"Sullivan town, Hancock County, Maine",009,74965,23
44.4,39.6,48.1,"Brooks town, Waldo County, Maine",027,07870,23
43.6,44.1,41.6,"Frankfort town, Waldo County, Maine",027,26280,23
47.5,43.3,48.6,"Knox town, Waldo County, Maine",027,37585,23
46.0,45.7,46.2,"Belmont town, Waldo County, Maine",027,04125,23
48.2,48.3,48.2,"Monroe town, Waldo County, Maine",027,46475,23
41.4,39.3,42.9,"Waldo town, Waldo County, Maine",027,79480,23
52.3,50.4,53.3,"Montville town, Waldo County, Maine",027,46790,23
49.0,48.8,50.1,"Palermo town, Waldo County, Maine",027,56450,23
45.8,46.5,43.0,"Prospect town, Waldo County, Maine",027,61210,23
40.4,38.9,42.3,"Searsmont town, Waldo County, Maine",027,66565,23
56.0,55.0,57.7,"Stockton Springs town, Waldo County, Maine",027,74475,23
39.8,42.2,36.8,"Troy town, Waldo County, Maine",027,77625,23
48.5,45.7,51.1,"Northport town, Waldo County, Maine",027,52845,23
26.2,27.8,24.1,"Unity town, Waldo County, Maine",027,78255,23
43.3,43.0,43.5,"Freedom town, Waldo County, Maine",027,26420,23
52.3,52.1,53.9,"Islesboro town, Waldo County, Maine",027,35240,23
44.9,42.4,48.4,"Liberty town, Waldo County, Maine",027,39055,23
51.9,49.9,52.9,"Lincolnville town, Waldo County, Maine",027,39755,23
39.3,45.2,30.5,"Jackson town, Waldo County, Maine",027,35450,23
44.7,43.6,45.7,"Swanville town, Waldo County, Maine",027,75525,23
44.5,45.1,44.0,"Winterport town, Waldo County, Maine",027,86760,23
44.4,42.4,46.2,"Morrill town, Waldo County, Maine",027,47245,23
49.6,48.6,49.8,"Burnham town, Waldo County, Maine",027,09270,23
59.2,58.6,59.6,"Burlington town, Penobscot County, Maine",019,09200,23
48.2,41.7,51.1,"Corinna town, Penobscot County, Maine",019,14310,23
53.1,45.9,57.0,"Searsport town, Waldo County, Maine",027,66635,23
40.5,40.8,40.2,"Thorndike town, Waldo County, Maine",027,76610,23
40.3,40.2,40.6,"Brewer city, Penobscot County, Maine",019,06925,23
47.9,46.8,51.4,"Dexter town, Penobscot County, Maine",019,17530,23
48.4,52.3,41.0,"Lee town, Penobscot County, Maine",019,38530,23
42.0,42.3,41.7,"Hudson town, Penobscot County, Maine",019,34365,23
43.2,42.4,44.0,"Hampden town, Penobscot County, Maine",019,30795,23
44.2,36.1,48.9,"Lincoln town, Penobscot County, Maine",019,39475,23
54.2,53.2,54.4,"Millinocket town, Penobscot County, Maine",019,45810,23
21.8,21.9,21.6,"Orono town, Penobscot County, Maine",019,55565,23
43.4,33.8,49.0,"Veazie town, Penobscot County, Maine",019,78780,23
-666666666.0,-666666666.0,-666666666.0,"Whitney UT, Penobscot County, Maine",019,85230,23
59.8,59.8,59.7,"North Penobscot UT, Penobscot County, Maine",019,52710,23
43.1,43.5,37.8,"Prentiss UT, Penobscot County, Maine",019,60790,23
46.0,48.1,45.3,"Winn town, Penobscot County, Maine",019,86305,23
43.4,42.9,43.6,"Alton town, Penobscot County, Maine",019,01115,23
37.0,35.0,40.7,"Bangor city, Penobscot County, Maine",019,02795,23
40.6,59.5,19.5,"Drew plantation, Penobscot County, Maine",019,18580,23
50.5,54.5,47.0,"Edinburg town, Penobscot County, Maine",019,22710,23
48.4,42.5,51.7,"Enfield town, Penobscot County, Maine",019,23620,23
43.8,43.4,44.0,"Howland town, Penobscot County, Maine",019,34190,23
42.7,40.6,46.8,"Greenbush town, Penobscot County, Maine",019,29185,23
48.2,47.9,48.4,"Etna town, Penobscot County, Maine",019,23865,23
47.8,47.1,49.1,"Exeter town, Penobscot County, Maine",019,24110,23
55.8,55.5,56.8,"Patten town, Penobscot County, Maine",019,57150,23
46.0,45.7,47.5,"Plymouth town, Penobscot County, Maine",019,59950,23
52.8,52.7,53.5,"Webster plantation, Penobscot County, Maine",019,81055,23
43.1,42.2,46.0,"Holden town, Penobscot County, Maine",019,33490,23
46.4,49.5,42.3,"Lagrange town, Penobscot County, Maine",019,37760,23
49.0,48.3,50.1,"Mattawamkeag town, Penobscot County, Maine",019,44270,23
44.5,46.1,44.1,"Bradford town, Penobscot County, Maine",019,06575,23
45.3,45.2,45.5,"Eddington town, Penobscot County, Maine",019,22535,23
47.7,46.4,49.0,"Dixmont town, Penobscot County, Maine",019,17950,23
59.5,59.1,62.5,"East Central Penobscot UT, Penobscot County, Maine",019,19868,23
48.9,48.2,50.7,"East Millinocket town, Penobscot County, Maine",019,21030,23
47.7,46.8,47.8,"Medway town, Penobscot County, Maine",019,45005,23
38.3,40.9,37.5,"Hermon town, Penobscot County, Maine",019,32510,23
40.5,39.8,40.8,"Levant town, Penobscot County, Maine",019,38705,23
38.8,39.7,38.7,"Maxfield town, Penobscot County, Maine",019,44340,23
53.9,56.3,51.5,"Charlotte town, Washington County, Maine",029,12175,23
53.4,48.0,55.7,"Danforth town, Washington County, Maine",029,16410,23
42.2,44.3,33.5,"Whitneyville town, Washington County, Maine",029,85290,23
58.1,57.9,58.5,"Topsfield town, Washington County, Maine",029,76895,23
46.6,47.1,46.3,"Milbridge town, Washington County, Maine",029,45600,23
55.6,56.0,54.9,"Robbinston town, Washington County, Maine",029,63275,23
58.3,58.0,58.4,"Meddybemps town, Washington County, Maine",029,44760,23
54.1,52.6,54.9,"Roque Bluffs town, Washington County, Maine",029,63940,23
30.4,29.4,31.5,"Passamaquoddy Indian Township Reservation, Washington County, Maine",029,57082,23
41.7,40.3,42.5,"Standish town, Cumberland County, Maine",005,73670,23
39.9,38.5,41.6,"Windham town, Cumberland County, Maine",005,86025,23
36.8,33.9,41.7,"Old Town city, Penobscot County, Maine",019,55225,23
39.8,43.6,37.4,"Glenburn town, Penobscot County, Maine",019,27645,23
38.6,38.1,40.9,"Milford town, Penobscot County, Maine",019,45670,23
45.3,45.1,45.6,"Newburgh town, Penobscot County, Maine",019,48505,23
45.4,45.6,45.3,"Newport town, Penobscot County, Maine",019,49065,23
48.9,47.7,49.2,"Orrington town, Penobscot County, Maine",019,55680,23
64.5,65.9,63.4,"Lakeville town, Penobscot County, Maine",019,38005,23
57.6,57.9,57.2,"Lowell town, Penobscot County, Maine",019,41435,23
54.4,54.8,54.0,"Mount Chase town, Penobscot County, Maine",019,47560,23
50.0,49.8,51.0,"Passadumkeag town, Penobscot County, Maine",019,57045,23
37.2,37.5,25.3,"Seboeis plantation, Penobscot County, Maine",019,67160,23
49.3,50.6,47.7,"Springfield town, Penobscot County, Maine",019,73250,23
48.1,44.2,49.6,"Bradley town, Penobscot County, Maine",019,06680,23
43.6,40.8,44.6,"Charleston town, Penobscot County, Maine",019,12105,23
42.9,41.4,44.5,"Corinth town, Penobscot County, Maine",019,14380,23
54.0,49.8,56.8,"Carroll plantation, Penobscot County, Maine",019,10810,23
46.3,40.6,49.6,"Clifton town, Penobscot County, Maine",019,13365,23
44.2,45.4,43.8,"Garland town, Penobscot County, Maine",019,27190,23
45.2,41.9,46.3,"Stetson town, Penobscot County, Maine",019,74055,23
39.0,37.3,40.3,"Carmel town, Penobscot County, Maine",019,10670,23
40.9,39.9,43.8,"Woodville town, Penobscot County, Maine",019,87390,23
48.2,48.0,48.7,"Chester town, Penobscot County, Maine",019,12525,23
35.7,34.8,37.0,"Kenduskeag town, Penobscot County, Maine",019,36325,23
48.8,48.4,49.6,"Stacyville town, Penobscot County, Maine",019,73600,23
53.4,49.9,56.3,"Argyle UT, Penobscot County, Maine",019,01500,23
57.8,60.1,57.5,"Kingman UT, Penobscot County, Maine",019,37075,23
