B15002_001E,B15002_002E,B15002_003E,B15002_004E,B15002_005E,B15002_006E,B15002_007E,B15002_008E,B15002_009E,B15002_010E,B15002_011E,B15002_012E,B15002_013E,B15002_014E,B15002_015E,B15002_016E,B15002_017E,B15002_018E,B15002_019E,B15002_020E,B15002_021E,B15002_022E,B15002_023E,B15002_024E,B15002_025E,B15002_026E,B15002_027E,B15002_028E,B15002_029E,B15002_030E,B15002_031E,B15002_032E,B15002_033E,B15002_034E,B15002_035E,name,county,county subdivision,state
3041.0,1466.0,7.0,0.0,0.0,0.0,38.0,7.0,48.0,0.0,511.0,194.0,291.0,62.0,226.0,55.0,27.0,0.0,1575.0,8.0,0.0,0.0,39.0,18.0,27.0,9.0,0.0,578.0,165.0,227.0,126.0,288.0,65.0,25.0,0.0,"South Wheatland township, Macon County, Illinois",115,71357,17
33975.0,15419.0,249.0,23.0,54.0,308.0,286.0,381.0,584.0,306.0,5084.0,1393.0,2521.0,1295.0,1818.0,709.0,263.0,145.0,18556.0,214.0,24.0,71.0,321.0,251.0,485.0,501.0,291.0,6497.0,1670.0,3050.0,1584.0,2241.0,1156.0,116.0,84.0,"Decatur township, Macon County, Illinois",115,18836,17
890.0,419.0,0.0,0.0,0.0,4.0,9.0,15.0,19.0,18.0,172.0,48.0,57.0,12.0,46.0,19.0,0.0,0.0,471.0,0.0,0.0,0.0,5.0,0.0,14.0,4.0,4.0,218.0,51.0,52.0,48.0,47.0,23.0,0.0,5.0,"Pleasant View township, Macon County, Illinois",115,60677,17
7748.0,3776.0,16.0,3.0,11.0,22.0,45.0,58.0,96.0,28.0,1367.0,208.0,573.0,319.0,674.0,170.0,139.0,47.0,3972.0,12.0,2.0,3.0,27.0,5.0,26.0,23.0,80.0,1556.0,256.0,539.0,380.0,712.0,220.0,58.0,73.0,"Long Creek township, Macon County, Illinois",115,44511,17
4958.0,2555.0,0.0,9.0,0.0,27.0,31.0,0.0,44.0,48.0,697.0,251.0,466.0,230.0,594.0,112.0,46.0,0.0,2403.0,0.0,0.0,0.0,55.0,0.0,15.0,17.0,21.0,777.0,272.0,275.0,157.0,446.0,352.0,16.0,0.0,"Mount Zion township, Macon County, Illinois",115,51219,17
126.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,19.0,14.0,22.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,8.0,37.0,0.0,0.0,0.0,"Austin township, Macon County, Illinois",115,03051,17
1038.0,499.0,1.0,0.0,0.0,7.0,2.0,3.0,6.0,8.0,146.0,38.0,122.0,39.0,109.0,11.0,0.0,7.0,539.0,0.0,0.0,0.0,8.0,10.0,20.0,0.0,14.0,152.0,29.0,59.0,73.0,133.0,41.0,0.0,0.0,"Illini township, Macon County, Illinois",115,37023,17
389.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,80.0,2.0,49.0,0.0,69.0,0.0,0.0,0.0,188.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,103.0,7.0,36.0,7.0,32.0,0.0,0.0,0.0,"Lynnville precinct, Morgan County, Illinois",137,91962,17
1284.0,640.0,0.0,0.0,11.0,24.0,3.0,0.0,10.0,15.0,267.0,74.0,85.0,48.0,51.0,43.0,6.0,3.0,644.0,8.0,0.0,0.0,11.0,9.0,16.0,4.0,3.0,223.0,61.0,94.0,84.0,83.0,45.0,3.0,0.0,"Maroa township, Macon County, Illinois",115,47085,17
692.0,367.0,8.0,0.0,0.0,0.0,0.0,10.0,25.0,11.0,154.0,41.0,44.0,36.0,24.0,14.0,0.0,0.0,325.0,0.0,0.0,0.0,5.0,0.0,0.0,15.0,5.0,94.0,25.0,78.0,37.0,44.0,22.0,0.0,0.0,"Blue Mound township, Macon County, Illinois",115,06769,17
