B03002_001E,B03002_003E,B03002_004E,B03002_005E,B03002_006E,B03002_007E,B03002_008E,B03002_009E,B03002_012E,name,county,county subdivision,state
2723.0,743.0,1942.0,0.0,0.0,0.0,0.0,16.0,22.0,"District 2, East Carroll Parish, Louisiana",035,94249,22
313.0,72.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,"District 3, East Carroll Parish, Louisiana",035,94429,22
540.0,181.0,359.0,0.0,0.0,0.0,0.0,0.0,0.0,"District 5, East Carroll Parish, Louisiana",035,94807,22
811.0,0.0,811.0,0.0,0.0,0.0,0.0,0.0,0.0,"District 8, East Carroll Parish, Louisiana",035,95269,22
676.0,6.0,670.0,0.0,0.0,0.0,0.0,0.0,0.0,"District 6, East Carroll Parish, Louisiana",035,94975,22
318.0,13.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,"District 7, East Carroll Parish, Louisiana",035,95128,22
12355.0,9196.0,1024.0,21.0,0.0,0.0,52.0,654.0,1408.0,"District 11, Ascension Parish, Louisiana",005,95544,22
8426.0,2339.0,5815.0,0.0,0.0,0.0,8.0,0.0,264.0,"District 1, Ascension Parish, Louisiana",005,94006,22
10156.0,3527.0,5690.0,0.0,72.0,0.0,0.0,465.0,402.0,"District 3, Ascension Parish, Louisiana",005,94387,22
12032.0,9061.0,2263.0,0.0,11.0,0.0,0.0,267.0,430.0,"District 5, Ascension Parish, Louisiana",005,94765,22
14729.0,11466.0,2077.0,0.0,205.0,0.0,0.0,84.0,897.0,"District 8, Ascension Parish, Louisiana",005,95244,22
11761.0,6735.0,4420.0,13.0,8.0,0.0,0.0,194.0,391.0,"District 2, Ascension Parish, Louisiana",005,94206,22
13277.0,10138.0,1725.0,0.0,368.0,0.0,30.0,528.0,488.0,"District 4, Ascension Parish, Louisiana",005,94572,22
9544.0,8885.0,26.0,0.0,0.0,0.0,0.0,65.0,568.0,"District 6, Ascension Parish, Louisiana",005,94938,22
8140.0,4930.0,1672.0,4.0,215.0,0.0,0.0,470.0,849.0,"District 10, Ascension Parish, Louisiana",005,95466,22
11265.0,9670.0,763.0,0.0,193.0,0.0,0.0,306.0,333.0,"District 7, Ascension Parish, Louisiana",005,95097,22
7444.0,6670.0,493.0,0.0,0.0,0.0,0.0,50.0,231.0,"District 9, Ascension Parish, Louisiana",005,95361,22
33169.0,28509.0,2366.0,173.0,960.0,0.0,66.0,430.0,665.0,"District F, Lafayette Parish, Louisiana",055,95812,22
28462.0,12431.0,14351.0,23.0,103.0,0.0,51.0,433.0,1070.0,"District A, Lafayette Parish, Louisiana",055,95737,22
21933.0,14768.0,4635.0,27.0,810.0,0.0,40.0,297.0,1356.0,"District E, Lafayette Parish, Louisiana",055,95797,22
63727.0,51283.0,6864.0,72.0,967.0,0.0,107.0,925.0,3509.0,"District G, Lafayette Parish, Louisiana",055,95827,22
3158.0,3012.0,112.0,11.0,0.0,0.0,0.0,12.0,11.0,"District 4, Grant Parish, Louisiana",043,94618,22
1820.0,498.0,1242.0,0.0,0.0,0.0,16.0,44.0,20.0,"District 3, Grant Parish, Louisiana",043,94441,22
80971.0,54276.0,14457.0,402.0,3386.0,0.0,154.0,1126.0,7170.0,"District 2, Jefferson Parish, Louisiana",051,94273,22
74177.0,15569.0,48397.0,115.0,1702.0,0.0,130.0,758.0,7506.0,"District 3, Jefferson Parish, Louisiana",051,94453,22
92447.0,56301.0,10580.0,208.0,4064.0,0.0,338.0,789.0,20167.0,"District 4, Jefferson Parish, Louisiana",051,94630,22
92893.0,39914.0,31594.0,521.0,5500.0,97.0,230.0,2257.0,12780.0,"District 1, Jefferson Parish, Louisiana",051,94069,22
96550.0,67368.0,8924.0,191.0,3909.0,4.0,369.0,1074.0,14711.0,"District 5, Jefferson Parish, Louisiana",051,94829,22
2624.0,2346.0,17.0,59.0,19.0,0.0,0.0,9.0,174.0,"District 1, Beauregard Parish, Louisiana",011,94015,22
2538.0,1095.0,1278.0,5.0,9.0,0.0,0.0,86.0,65.0,"District 3A, Beauregard Parish, Louisiana",011,94552,22
2925.0,1660.0,1084.0,21.0,0.0,0.0,0.0,51.0,109.0,"District 3B, Beauregard Parish, Louisiana",011,94555,22
